"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745987,"2024-05-28",2,"2024-05-29T01:21:05.049Z","2024-05-29T01:21:12.904Z",TRUE,"pitch","be3f428f-8290-46b8-a1a5-31e5d1c37786",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0947,1.4749,NA,105.68,204.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,1,0,44,"top",7,"2024-05-29T01:20:36.605Z","2024-05-29T01:21:56.475Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683737,"Michael Busch","/api/v1/people/683737","L","Left",660600,"Enoli Paredes","/api/v1/people/660600","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.2,14,0.85,0.4317,6.2864,26.1776,-27.5439,0.5715,2.8395,0.297,1.2746,6.7063,-126.9173,-3.641,-2.4547,50.0027,4.9235,0.93,4.8,7.2,24,2810,81,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.6,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",1,"2024-05-29T01:20:49.263Z","2024-05-29T01:20:53.573Z",TRUE,"pitch","40c0aa21-99fa-4d0b-8c4d-cd3b246ea646",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1074,1.5857,NA,86.65,215.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,1,0,44,"top",7,"2024-05-29T01:20:36.605Z","2024-05-29T01:21:56.475Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683737,"Michael Busch","/api/v1/people/683737","L","Left",660600,"Enoli Paredes","/api/v1/people/660600","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.3,14,0.91,0.3926,6.4985,29.1585,-14.4024,-0.0289,9,0.7962,0.8501,8.4439,-139.1348,-8.3082,-2.2652,50.0023,4.815,-0.0588,6,3.6,24,2384,203,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.9,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",0,"2024-05-29T01:20:37.509Z","2024-05-29T01:20:41.284Z",TRUE,"pitch","660f4218-48bb-44dd-87e6-3517adf36407",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1312,1.5769,NA,141.51,190.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,1,0,44,"top",7,"2024-05-29T01:20:36.605Z","2024-05-29T01:21:56.475Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,683737,"Michael Busch","/api/v1/people/683737","L","Left",660600,"Enoli Paredes","/api/v1/people/660600","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89.2,7,0.91,0.3878,6.4032,29.6703,-17.7106,-7.2393,7.1427,-0.643,1.797,7.1151,-140.8399,-5.7877,-2.2521,50.0008,5.01,-14.6545,34.8,4.8,24,2342,201,NA,NA,NA,NA,NA,NA,FALSE,-17,12,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",3,"2024-05-29T01:20:09.471Z","2024-05-29T01:20:16.165Z",TRUE,"pitch","495f0cfe-359b-4942-9d79-14d2e0e9c157",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.25,1.54,NA,125.55,161.85,"ground_ball","medium","4",132.11,150.3,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nico Hoerner grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,1,0,43,"top",7,"2024-05-29T01:19:40.530Z","2024-05-29T01:20:16.165Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",660600,"Enoli Paredes","/api/v1/people/660600","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,79.6,2,0.91,0.4348,6.2659,24.3594,-31.7921,3.5798,0.2376,-0.2243,2.8493,4.5511,-125.7396,0.8989,-2.5195,50.0026,5.0573,5.7589,12,8.4,24,2835,85,93,-8,17,NA,NA,NA,TRUE,-35.6,0.8,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",2,"2024-05-29T01:19:55.129Z","2024-05-29T01:19:58.777Z",TRUE,"pitch","0bc2c69d-54c7-4108-a9df-fd63e2ac6973",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.25,1.54,NA,138.2,139.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nico Hoerner grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,1,0,43,"top",7,"2024-05-29T01:19:40.530Z","2024-05-29T01:20:16.165Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",660600,"Enoli Paredes","/api/v1/people/660600","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.3,11,0.88,0.3902,6.2967,30.4084,-15.3075,-2.783,8.4395,-0.5561,3.6711,6.0672,-140.1603,-1.3616,-2.383,50.0006,5.1584,-5.5616,15.6,3.6,24,2420,200,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",1,"2024-05-29T01:19:42.830Z","2024-05-29T01:19:46.723Z",TRUE,"pitch","dbb490ea-1cfb-4dc9-b2bf-904bbe2c7bfe",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4303,1.6574,NA,146.85,189.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nico Hoerner grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,1,0,43,"top",7,"2024-05-29T01:19:40.530Z","2024-05-29T01:20:16.165Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",660600,"Enoli Paredes","/api/v1/people/660600","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.7,7,0.91,0.3989,6.3526,28.5881,-24.4056,-9.1611,4.0623,-0.783,1.8181,7.0097,-137.0005,-4.2567,-2.177,50.0037,5.0482,-17.5186,32.4,6,24,2140,203,NA,NA,NA,NA,NA,NA,FALSE,-24,6.7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",0,"2024-05-29T01:18:28.925Z","2024-05-29T01:19:42.830Z",FALSE,"action",NA,NA,"Pitching Change: Enoli Paredes replaces Jared Koenig.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,660600,"/api/v1/people/660600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Groundout","field_out","Nico Hoerner grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,1,0,43,"top",7,"2024-05-29T01:19:40.530Z","2024-05-29T01:20:16.165Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",660600,"Enoli Paredes","/api/v1/people/660600","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",4,"2024-05-29T01:17:14.883Z","2024-05-29T01:17:19.782Z",TRUE,"pitch","d054aad7-9939-4480-9871-5aa58fa6eb1e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.43,1.64,NA,128.99,130.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,1,0,42,"bottom",6,"2024-05-29T01:15:44.561Z","2024-05-29T01:17:19.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.5,79.5,11,0.9,0.4344,6.6653,25.2854,-32.1117,0.7911,0.0425,-0.3146,3.9974,2.3271,-126.0286,0.5673,-1.3523,50.0062,6.3602,1.2742,3.6,8.4,24,2188,97,NA,NA,NA,NA,NA,NA,TRUE,-36,0.5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",3,"2024-05-29T01:16:55.517Z","2024-05-29T01:16:59.725Z",TRUE,"pitch","dc522654-460b-4840-9afc-6527d36e809b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.64,NA,126.74,155.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,1,0,42,"bottom",6,"2024-05-29T01:15:44.561Z","2024-05-29T01:17:19.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.1,2,0.9,0.3901,6.7391,32.7639,-12.9734,-5.3749,9.6253,-0.2555,3.0723,5.2793,-140.5734,-5.9574,-1.4623,50.0068,6.0663,-10.7271,33.6,3.6,24,2294,215,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",2,"2024-05-29T01:16:38.796Z","2024-05-29T01:16:42.591Z",TRUE,"pitch","ceecf918-a151-418f-8140-08ba6e0d5d33",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4624,1.6685,NA,91.34,197.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,1,0,42,"bottom",6,"2024-05-29T01:15:44.561Z","2024-05-29T01:17:19.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.7,14,0.9,0.3887,6.8782,32.755,-12.1267,-6.2955,9.9777,0.6732,1.521,7.9368,-141.02,-9.9774,-1.3628,50.0033,5.8921,-12.6509,37.2,3.6,24,2334,214,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.1,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",1,"2024-05-29T01:16:22.112Z","2024-05-29T01:16:25.842Z",TRUE,"pitch","6e99b971-ead8-4ba9-ba30-b5155b9c305a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3588,1.6591,NA,94.82,205.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,1,0,42,"bottom",6,"2024-05-29T01:15:44.561Z","2024-05-29T01:17:19.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.7,14,0.91,0.3886,6.8214,33.1798,-12.0545,-6.5544,10.0062,0.5818,1.2478,7.5415,-141.1518,-10.8869,-1.2775,50.0045,5.9391,-13.1812,38.4,3.6,24,2331,208,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",0,"2024-05-29T01:16:07.106Z","2024-05-29T01:16:10.846Z",TRUE,"pitch","ba75a807-14e9-49a3-af75-87bac0a2224e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4474,1.7793,NA,149.12,164.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","William Contreras strikes out swinging.",0,1,0,42,"bottom",6,"2024-05-29T01:15:44.561Z","2024-05-29T01:17:19.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,661388,"William Contreras","/api/v1/people/661388","R","Right",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.8,81.1,11,0.88,0.4273,6.3934,25.1131,-30.2221,0.8627,1.1686,-0.8425,2.7432,1.5691,-127.9362,-2.8944,-1.5746,50.0009,6.2453,1.4369,3.6,7.2,24,2419,53,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.7,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",4,"2024-05-29T01:15:38.996Z","2024-05-29T01:15:44.392Z",TRUE,"pitch","db34b73d-8bc0-4068-8974-d0b89d30ec56",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.11,1.45,NA,98.64,217.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,41,"bottom",6,"2024-05-29T01:14:43.424Z","2024-05-29T01:15:44.392Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.9,81.5,14,0.9,0.4277,6.8303,25.5655,-33.7315,0.6307,-0.9408,0.4817,0.7861,4.9406,-127.9081,-6.5641,-1.5541,50.001,6.0198,1.0472,3.6,8.4,24,2372,54,NA,NA,NA,NA,NA,NA,TRUE,-38.3,-2.9,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",2,"2024-05-29T01:15:14.483Z","2024-05-29T01:15:18.026Z",TRUE,"pitch","bbaef295-1e52-47b5-a857-5e67a372e4e5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.11,1.45,NA,90.75,197.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,41,"bottom",6,"2024-05-29T01:14:43.424Z","2024-05-29T01:15:44.392Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.1,79.5,9,0.88,0.4344,6.5429,28.6428,-30.4616,-0.5777,1.0673,0.6885,1.5424,5.6583,-126.6512,-5.2409,-1.5105,50.0026,6.1082,-0.9276,0,8.4,24,2337,55,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.8,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",1,"2024-05-29T01:14:57.991Z","2024-05-29T01:15:01.626Z",TRUE,"pitch","97fd37e3-479f-4e0f-8d49-90e8faefaa6a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.11,1.45,NA,117.74,185.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,41,"bottom",6,"2024-05-29T01:14:43.424Z","2024-05-29T01:15:44.392Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,8,0.9,0.3956,6.6942,31.6289,-11.0151,-5.8334,10.9017,-0.0194,1.9567,6.4879,-138.59,-8.7209,-1.6354,50.0038,5.8844,-11.323,37.2,3.6,24,2213,221,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745987,"2024-05-28",0,"2024-05-29T01:14:43.898Z","2024-05-29T01:14:48.627Z",TRUE,"pitch","fa340796-3a65-4115-9bdc-409c583356e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3107,1.5081,NA,86.96,188.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,41,"bottom",6,"2024-05-29T01:14:43.424Z","2024-05-29T01:15:44.392Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668930,"Brice Turang","/api/v1/people/668930","L","Left",676962,"Ben Brown","/api/v1/people/676962","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.3,9,0.9,0.3911,6.6812,31.0659,-13.0317,-6.6816,9.6358,0.7882,1.871,8.7442,-139.9519,-8.7986,-1.5061,50.0063,5.9057,-13.2799,37.2,3.6,24,2161,213,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
