"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716849,"2023-08-26",2,"2023-08-26T22:01:49.973Z","2023-08-26T22:01:56.448Z",TRUE,"pitch","9b8d3db3-b9e9-4a60-a4fd-4f4d5b7881e5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.24,1.48,NA,170.33,168.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Adam Duvall homers (15) on a fly ball to left center field. Justin Turner scores. Rob Refsnyder scores.",3,4,5,51,"bottom",6,"2023-08-26T22:00:35.696Z","2023-08-26T22:03:39.296Z",TRUE,TRUE,FALSE,FALSE,65,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.4,11,0.83,0.4173,6.0779,23.3119,-24.8187,-3.2758,4.198,-1.399,2.6169,-4.5244,-130.4502,-3.7789,0.7728,50.0001,5.9208,-5.735,14.4,6,24,2759,203,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.1,6.8,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T22:01:24.491Z","2023-08-26T22:01:27.590Z",TRUE,"pitch","18f38a76-7950-4853-ac71-4f40b36f1d49",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.24,1.48,NA,139.12,161.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Adam Duvall homers (15) on a fly ball to left center field. Justin Turner scores. Rob Refsnyder scores.",3,4,5,51,"bottom",6,"2023-08-26T22:00:35.696Z","2023-08-26T22:03:39.296Z",TRUE,TRUE,FALSE,FALSE,65,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,83,1,0.92,0.4187,6.1684,24.144,-28.1088,-3.7299,2.3352,-0.5802,2.8568,-2.9641,-130.2097,-2.5462,1.0524,50.001,5.9473,-6.4825,13.2,7.2,24,2842,210,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4,7.3,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T22:01:03.490Z","2023-08-26T22:01:07.277Z",TRUE,"pitch","5420adc2-ac97-4556-9a49-ccb6d9f22a45",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2631,1.5524,NA,125.47,163.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Adam Duvall homers (15) on a fly ball to left center field. Justin Turner scores. Rob Refsnyder scores.",3,4,5,51,"bottom",6,"2023-08-26T22:00:35.696Z","2023-08-26T22:03:39.296Z",TRUE,TRUE,FALSE,FALSE,65,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",80.7,74.3,2,0.9,0.4662,5.8962,22.868,-36.7132,-10.5446,-3.2489,-0.2222,2.7789,-0.1435,-117.5983,0.5385,1.2091,50.0032,5.96,-14.7285,21.6,12,24,3008,311,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-5.5,19.1,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",3,"2023-08-26T22:02:09.769Z","2023-08-26T22:02:35.335Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,594807,"/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Adam Duvall homers (15) on a fly ball to left center field. Justin Turner scores. Rob Refsnyder scores.",3,4,5,51,"bottom",6,"2023-08-26T22:00:35.696Z","2023-08-26T22:03:39.296Z",TRUE,TRUE,FALSE,FALSE,65,0,2,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",6,"2023-08-26T22:00:29.587Z","2023-08-26T22:00:35.112Z",TRUE,"pitch","a7a09ced-44d4-4569-b063-5a90ad07b828",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.27,1.5,NA,105.27,161.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,2,50,"bottom",6,"2023-08-26T21:57:39.909Z","2023-08-26T22:00:35.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,83.7,3,0.87,0.4143,5.993,25.1567,-25.7686,-3.9408,3.6074,0.3077,2.8654,-0.909,-131.6808,-2.895,1.1686,50.0005,5.8636,-6.9937,15.6,6,24,2813,185,NA,NA,NA,NA,NA,NA,TRUE,-27,6.2,7.3,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",608701,"Rob Refsnyder","/api/v1/people/608701",457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA
716849,"2023-08-26",5,"2023-08-26T21:59:59.618Z","2023-08-26T22:00:02.632Z",TRUE,"pitch","eb9cc692-7b15-4626-bc3a-9faec9ae0c7c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.27,1.5,NA,170.84,202.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,2,50,"bottom",6,"2023-08-26T21:57:39.909Z","2023-08-26T22:00:35.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.9,13,0.92,0.4209,5.8292,24.0769,-26.9263,-3.0612,3.0491,-1.4125,1.3376,-4.832,-129.5618,-6.1338,0.8658,50.0008,5.7617,-5.2648,12,7.2,24,2886,204,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.6,6.5,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",4,"2023-08-26T21:59:37.826Z","2023-08-26T21:59:41.252Z",TRUE,"pitch","d2693f34-a102-4926-93dc-40ab6e1119ce",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4246,1.5524,NA,114.61,211.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,2,50,"bottom",6,"2023-08-26T21:57:39.909Z","2023-08-26T22:00:35.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.9,81.7,14,0.88,0.4236,6.0335,26.7292,-22.7383,8.9388,5.57,0.0627,1.0117,-5.6455,-129.2667,-7.1483,1.1126,50.0038,5.5565,15.1415,30,7.2,24,2015,132,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.8,-15,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",3,"2023-08-26T21:59:08.805Z","2023-08-26T21:59:11.854Z",TRUE,"pitch","bc561a82-0ef1-4bdc-b457-6dafc0d0b880",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.27,1.5,NA,134.88,154.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,2,50,"bottom",6,"2023-08-26T21:57:39.909Z","2023-08-26T22:00:35.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,1,0.91,0.4014,5.8014,31.1385,-12.892,2.7627,10.2338,-0.4691,3.1281,-5.1093,-136.6547,-4.4712,1.069,50.0065,5.6764,5.208,16.8,3.6,24,2512,150,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.8,-3.8,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",2,"2023-08-26T21:58:44.312Z","2023-08-26T21:58:48.123Z",TRUE,"pitch","82b9147d-efd1-465f-b091-d95271e8c679",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.27,1.5,NA,141.3,201.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,2,50,"bottom",6,"2023-08-26T21:57:39.909Z","2023-08-26T22:00:35.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",81.9,74.9,7,0.9,0.462,5.8789,26.1797,-36.7775,-11.0485,-3.2427,-0.6375,1.3804,-1.3105,-119.2577,-2.3747,1.3545,50.0036,5.7551,-15.674,22.8,12,24,3036,303,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-6.2,20.3,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T21:58:15.205Z","2023-08-26T21:58:19.162Z",TRUE,"pitch","dd4beb5c-5500-40d7-b88f-5598c5838b56",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.27,1.5,NA,173.6,209.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,2,50,"bottom",6,"2023-08-26T21:57:39.909Z","2023-08-26T22:00:35.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",79.4,73,13,0.9,0.4757,5.9287,23.8711,-35.514,-10.6863,-2.4969,-1.4849,1.0782,-2.7135,-115.6376,-2.829,1.0949,50.0016,5.7632,-14.3047,21.6,12,24,2821,312,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-4.9,20,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T21:57:50.346Z","2023-08-26T21:57:53.595Z",TRUE,"pitch","a2bc32ca-7865-4fbe-968c-52d46c2395b3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.27,1.5,NA,147.09,176.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,4,2,50,"bottom",6,"2023-08-26T21:57:39.909Z","2023-08-26T22:00:35.112Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.7,4,0.9,0.431,5.8639,23.2784,-26.7665,-3.9151,3.2963,-0.7893,2.3248,-3.5876,-126.5707,-3.4566,1.1496,50.0012,5.8268,-6.418,14.4,7.2,24,2688,187,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.5,7.8,NA,NA,NA,NA,NA,TRUE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",2,"2023-08-26T21:57:04.068Z","2023-08-26T21:57:13.778Z",TRUE,"pitch","b17b1b39-ea0f-4102-a244-e3ea73c8c938",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.5,1.59,NA,108.27,179.04,"line_drive","hard","7",60.36,107.29,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Rob Refsnyder singles on a sharp line drive to left fielder Chris Taylor. Justin Turner to 3rd.",0,4,2,49,"bottom",6,"2023-08-26T21:56:16.758Z","2023-08-26T21:57:13.778Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",78.5,71.3,5,0.9,0.483,5.7346,24.9278,-36.808,-12.4227,-3.5734,0.2289,2.2126,1.4311,-114.2696,-0.2135,1.1979,50.0036,5.9846,-16.1046,22.8,12,24,2904,316,103.2,14,233,NA,NA,NA,FALSE,-51.2,-6.1,22,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",608701,"Rob Refsnyder","/api/v1/people/608701",457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T21:56:46.191Z","2023-08-26T21:56:52.459Z",TRUE,"pitch","314113be-841e-48c1-b883-762e2354c20a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5715,1.6111,NA,104.91,200.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Rob Refsnyder singles on a sharp line drive to left fielder Chris Taylor. Justin Turner to 3rd.",0,4,2,49,"bottom",6,"2023-08-26T21:56:16.758Z","2023-08-26T21:57:13.778Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.6,14,0.91,0.4398,6.2457,25.3696,-25.7208,9.3487,4.1086,0.3171,1.4322,-5.5118,-124.6017,-4.8528,1.3449,50.0021,5.534,14.6783,27.6,7.2,24,1820,131,NA,NA,NA,NA,NA,NA,FALSE,-30.8,6.5,-15.6,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T21:56:30.411Z","2023-08-26T21:56:33.953Z",TRUE,"pitch","e0e3bc36-3431-4292-bddb-9bcb9e9d5d12",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5128,1.587,NA,111.77,185.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Rob Refsnyder singles on a sharp line drive to left fielder Chris Taylor. Justin Turner to 3rd.",0,4,2,49,"bottom",6,"2023-08-26T21:56:16.758Z","2023-08-26T21:57:13.778Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",78.7,71.7,8,0.9,0.4816,5.8444,24.5225,-35.8094,-10.8796,-2.7878,0.1373,1.9832,0.0397,-114.4908,-0.8003,1.5289,50.0022,5.8952,-14.1942,21.6,12,24,2896,313,NA,NA,NA,NA,NA,NA,FALSE,-49.7,-4.9,19.6,NA,NA,NA,NA,NA,FALSE,FALSE,444482,"David Peralta","/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T21:55:44.228Z","2023-08-26T21:55:56.862Z",TRUE,"pitch","6b8c50c8-827c-4b3d-a7d5-2931427924ce",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.33,1.5,NA,118.03,197.53,"fly_ball","hard","8",112.68,56.94,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Double","double","Justin Turner doubles (27) on a sharp fly ball to center fielder Enrique Hernandez.",0,4,2,48,"bottom",6,"2023-08-26T21:55:14.207Z","2023-08-26T21:55:56.862Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.1,8,0.9,0.4314,6.35,26.2067,-23.978,9.2999,5.0227,-0.027,1.528,-6.1066,-127.0136,-5.4248,1.201,50.0051,5.6002,15.1848,28.8,7.2,24,2010,133,102.4,23,395,NA,NA,NA,FALSE,-27.8,8,-15.5,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T21:55:28.681Z","2023-08-26T21:55:32.165Z",TRUE,"pitch","7fe384dc-7eec-4f53-9f8c-c4cf05c989ac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3953,1.5524,NA,87.11,179.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Double","double","Justin Turner doubles (27) on a sharp fly ball to center fielder Enrique Hernandez.",0,4,2,48,"bottom",6,"2023-08-26T21:55:14.207Z","2023-08-26T21:55:56.862Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,457759,"Justin Turner","/api/v1/people/457759","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.8,6,0.91,0.406,5.8288,29.3954,-13.0936,3.7493,10.3541,0.7841,2.187,-2.9023,-134.9078,-6.6448,1.3868,50.0054,5.6054,6.9108,24,3.6,24,2513,146,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.5,-6.1,NA,NA,NA,NA,NA,FALSE,FALSE,457759,"Justin Turner","/api/v1/people/457759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
