"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718082,"2023-05-21",2,"2023-05-22T00:39:06.779Z","2023-05-22T00:39:10.371Z",TRUE,"pitch","2867523f-1da3-48d7-b57e-ae221fa5c6fd",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.61,1.68,NA,96.08,159.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Brett Baty lines out to left fielder Steven Kwan.",0,1,1,43,"bottom",6,"2023-05-22T00:38:37.061Z","2023-05-22T00:39:29.932Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.2,6,2,0.4302,6.8164,25.7006,-22.9554,0.4196,5.6161,0.5489,2.9515,4.5078,-127.2272,-1.9063,-1.2992,50.004,5.5267,0.689,3.6,6,24,2441,196,NA,NA,NA,NA,NA,NA,FALSE,-25.8,10,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T00:38:52.250Z","2023-05-22T00:38:59.275Z",TRUE,"pitch","3c2ae1c7-2e7c-4c21-b58d-254aff1e5f32",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.61,1.68,NA,100.03,172.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Brett Baty lines out to left fielder Steven Kwan.",0,1,1,43,"bottom",6,"2023-05-22T00:38:37.061Z","2023-05-22T00:39:29.932Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.5,80.5,6,2,0.4292,6.7269,25.1785,-21.8325,-0.4799,6.2682,0.4452,2.4378,4.8318,-127.4045,-3.273,-1.4104,50.0058,5.4567,-0.7927,0,6,24,2358,203,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.9,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T00:38:37.061Z","2023-05-22T00:38:41.702Z",TRUE,"pitch","2fd863d6-bd73-4745-b22f-9e4afc4c2677",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6929,1.7113,NA,86.78,204.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Brett Baty lines out to left fielder Steven Kwan.",0,1,1,43,"bottom",6,"2023-05-22T00:38:37.061Z","2023-05-22T00:39:29.932Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.1,14,2,0.4308,6.6906,26.8817,-21.5723,-9.3709,6.4798,0.7927,1.2795,8.0252,-127.2848,-6.0029,-1.1883,50.0027,5.3841,-15.329,31.2,7.2,24,1689,237,NA,NA,NA,NA,NA,NA,FALSE,-25.3,10.6,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T00:37:52.260Z","2023-05-22T00:38:06.294Z",TRUE,"pitch","2288f2f8-98fc-47b2-8d9b-bac3ab027c8e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.34,1.6,NA,86.16,170.49,"fly_ball","medium","7",82.65,65.26,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double Play","double_play","Pete Alonso flies into a double play, left fielder Steven Kwan to second baseman Andres Gimenez. Jeff McNeil out at 2nd.",0,1,1,42,"bottom",6,"2023-05-22T00:37:14.433Z","2023-05-22T00:38:06.294Z",TRUE,FALSE,FALSE,TRUE,25,1,0,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,79.5,6,2,0.4355,6.8123,24.4552,-25.6996,1.6772,4.0373,0.8092,2.5292,4.7419,-125.5679,-2.28,-1.3185,50.0031,5.5314,2.6879,7.2,7.2,24,2384,204,93.5,34,349,NA,NA,NA,TRUE,-29.5,7.1,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T00:37:33.657Z","2023-05-22T00:37:36.864Z",TRUE,"pitch","6facbb58-0d45-4907-b18d-547e2b957e09",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.377,1.654,NA,65.26,203.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double Play","double_play","Pete Alonso flies into a double play, left fielder Steven Kwan to second baseman Andres Gimenez. Jeff McNeil out at 2nd.",0,1,1,42,"bottom",6,"2023-05-22T00:37:14.433Z","2023-05-22T00:38:06.294Z",TRUE,FALSE,FALSE,TRUE,25,1,0,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,77,14,2,0.4514,6.5882,25.0219,-37.8147,6.7854,-3.7844,1.3573,1.3091,4.4625,-121.5765,-2.2814,-1.3871,50.0051,5.5584,10.1043,15.6,10.8,24,2274,28,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-7.2,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",4,"2023-05-22T00:37:01.182Z","2023-05-22T00:37:04.615Z",TRUE,"pitch","0463c288-c3ae-4fe7-ba6b-17e7c86e95ed",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.6067,1.7687,NA,133.62,205.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Jeff McNeil walks.",0,1,1,41,"bottom",6,"2023-05-22T00:35:45.234Z","2023-05-22T00:37:04.615Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.2,13,2,0.4273,6.4271,24.26,-21.5036,-0.3755,6.4028,-0.436,1.2277,2.7449,-127.7816,-6.095,-1.4715,50.006,5.3133,-0.6262,0,6,24,2320,205,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA,NA,NA,NA
718082,"2023-05-21",3,"2023-05-22T00:36:44.407Z","2023-05-22T00:36:48.125Z",TRUE,"pitch","5b5f5507-68b0-46b9-830c-f523c7fe3ac5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.7216,1.7687,NA,118.34,174.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Jeff McNeil walks.",0,1,1,41,"bottom",6,"2023-05-22T00:35:45.234Z","2023-05-22T00:37:04.615Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,82.9,8,2,0.4138,6.8028,30.0984,-11.9422,-6.6662,11.4177,-0.0351,2.3678,5.4703,-132.7045,-5.6675,-1.2636,50.0054,5.4117,-11.8153,38.4,3.6,24,2234,217,NA,NA,NA,NA,NA,NA,FALSE,-13.6,19.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",2,"2023-05-22T00:36:29.042Z","2023-05-22T00:36:32.128Z",TRUE,"pitch","22c250af-4dea-4f6e-a110-691cf9ab1200",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.6642,1.826,NA,97.42,206.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Jeff McNeil walks.",0,1,1,41,"bottom",6,"2023-05-22T00:35:45.234Z","2023-05-22T00:37:04.615Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.5,14,2,0.4134,6.7882,28.3172,-13.3112,-5.8228,10.611,0.5136,1.208,6.4246,-132.4842,-8.2334,-1.1863,50.0006,5.3289,-10.3492,31.2,3.6,24,2216,216,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T00:36:14.458Z","2023-05-22T00:36:18.077Z",TRUE,"pitch","74e05743-dd95-4a18-94a4-ba514f17eaf8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6642,1.826,NA,156.74,180.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Jeff McNeil walks.",0,1,1,41,"bottom",6,"2023-05-22T00:35:45.234Z","2023-05-22T00:37:04.615Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,77.7,13,2,0.4419,6.5279,28.345,-28.9925,0.7624,2.0542,-1.0426,2.1519,0.8464,-124.6176,-2.2713,-1.4875,50.0057,5.5042,1.1821,2.4,7.2,24,2016,176,NA,NA,NA,NA,NA,NA,FALSE,-34.3,3.4,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T00:36:00.789Z","2023-05-22T00:36:05.721Z",TRUE,"pitch","69c054b0-f25a-4a5a-b624-b17b979836bc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6929,1.7687,NA,77.1,163.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Jeff McNeil walks.",0,1,1,41,"bottom",6,"2023-05-22T00:35:45.234Z","2023-05-22T00:37:04.615Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.2,12,2,0.4124,6.8648,30.4826,-12.5216,-5.7131,11.0166,1.0467,2.7937,7.5988,-133.1836,-4.7833,-1.1105,50.0029,5.5294,-10.1923,32.4,3.6,24,2268,212,NA,NA,NA,NA,NA,NA,FALSE,-13.8,19,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",3,"2023-05-22T00:35:08.677Z","2023-05-22T00:35:34.628Z",TRUE,"pitch","d13e9a57-bb9b-4353-a99c-37dd80c5f96d",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,0,NA,NA,3.26,1.52,NA,135.3,196.83,"fly_ball","medium","8",96.81,38.21,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Francisco Lindor homers (7) on a fly ball to center field.",1,1,1,40,"bottom",6,"2023-05-22T00:33:43.013Z","2023-05-22T00:35:34.628Z",TRUE,TRUE,FALSE,FALSE,75,0,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,76.8,7,2,0.4526,6.7194,23.2243,-38.3448,2.6183,-4.158,-0.4802,1.5538,1.6141,-120.9381,-1.555,-1.4961,50.0033,5.5633,3.8847,6,10.8,24,1976,28,100.1,28,404,NA,NA,NA,FALSE,-47.2,-7.7,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",2,"2023-05-22T00:34:43.916Z","2023-05-22T00:34:47.255Z",TRUE,"pitch","4ad96ccd-740d-4be4-b60e-50dde91c0548",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.26,1.52,NA,132.2,212.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Francisco Lindor homers (7) on a fly ball to center field.",1,1,1,40,"bottom",6,"2023-05-22T00:33:43.013Z","2023-05-22T00:35:34.628Z",TRUE,TRUE,FALSE,FALSE,75,0,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.1,13,2,0.4389,6.6062,25.3644,-35.7825,0.767,-2.2829,-0.3988,0.9759,2.4085,-124.8309,-3.676,-1.4763,50.0061,5.4165,1.2096,2.4,9.6,24,2311,78,NA,NA,NA,NA,NA,NA,FALSE,-42,-4.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-22T00:34:22.592Z","2023-05-22T00:34:25.819Z",TRUE,"pitch","e557a95f-5c85-4038-bf49-782e3c118cee",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.26,1.52,NA,99.81,197.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Francisco Lindor homers (7) on a fly ball to center field.",1,1,1,40,"bottom",6,"2023-05-22T00:33:43.013Z","2023-05-22T00:35:34.628Z",TRUE,TRUE,FALSE,FALSE,75,0,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.4,9,2,0.4383,6.5264,23.1302,-31.3966,1.6966,0.4891,0.451,1.5166,4.1672,-124.5907,-3.3014,-1.4582,50.0024,5.4317,2.6879,6,8.4,24,2507,140,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-22T00:34:04.023Z","2023-05-22T00:34:07.289Z",TRUE,"pitch","76406733-573d-4d65-a707-de08aa1365d9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.26,1.52,NA,160.69,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Francisco Lindor homers (7) on a fly ball to center field.",1,1,1,40,"bottom",6,"2023-05-22T00:33:43.013Z","2023-05-22T00:35:34.628Z",TRUE,TRUE,FALSE,FALSE,75,0,2,0,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84,13,2,0.4101,6.6474,28.9642,-14.887,-7.2187,9.5738,-1.1461,1.9177,3.2459,-133.5862,-6.395,-1.4395,50.0045,5.4142,-13.0389,37.2,4.8,24,2271,219,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.2,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",4,"2023-05-22T00:31:19.702Z","2023-05-22T00:31:26.719Z",TRUE,"pitch","8f882d5b-d3ba-4a17-91f4-5db0016535f9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.3,1.54,NA,134.3,175.77,"ground_ball","medium","3",157.41,168.33,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",0,1,0,39,"top",6,"2023-05-22T00:29:34.700Z","2023-05-22T00:31:26.719Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.5,4,0.9,0.4242,6.079,27.8217,-24.2721,3.7027,4.6837,-0.4537,2.3336,0.3533,-129.2918,-6.5432,-1.0731,50.003,6.7688,6.247,14.4,6,24,2670,165,101.6,-4,27,NA,NA,NA,TRUE,-27.5,7.2,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",3,"2023-05-22T00:31:00.971Z","2023-05-22T00:31:04.959Z",TRUE,"pitch","19cb3787-beb9-4722-8ddd-d0a02b8f2c44",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0613,1.396,NA,72.59,180.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Jose Ramirez grounds out, first baseman Pete Alonso to pitcher Justin Verlander.",0,1,0,39,"top",6,"2023-05-22T00:29:34.700Z","2023-05-22T00:31:26.719Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608070,"José Ramírez","/api/v1/people/608070","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,75.4,14,0.88,0.4626,6.2456,22.7394,-38.769,2.3627,-4.6406,1.165,2.1552,4.6191,-118.4329,-2.561,-1.1182,50.0045,6.7983,3.3551,6,10.8,24,2792,42,NA,NA,NA,NA,NA,NA,FALSE,-50,-8.8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
