"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717577,"2023-06-29",1,"2023-06-29T01:22:28.036Z","2023-06-29T01:22:31.734Z",TRUE,"pitch","7082af4b-397d-483e-b8a6-638d769f57b6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5613,1.6033,NA,68.86,178.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Drew Waters singles on a sharp line drive to left fielder Steven Kwan.",0,4,0,35,"bottom",4,"2023-06-29T01:22:13.615Z","2023-06-29T01:24:06.055Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671221,"Drew Waters","/api/v1/people/671221","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75.8,14,0.91,0.4555,6.5597,23.9071,-31.0895,1.5274,0.7414,1.263,2.2402,-2.7494,-120.3631,-0.2046,2.223,50.0036,5.0852,2.2358,3.6,8.4,24,826,133,NA,NA,NA,NA,NA,NA,FALSE,-38.5,1.6,-2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",0,"2023-06-29T01:22:15.900Z","2023-06-29T01:22:19.239Z",TRUE,"pitch","726ad4fc-4aad-42ec-8020-55a8c124c49b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.49,1.65,NA,156.25,201.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Drew Waters singles on a sharp line drive to left fielder Steven Kwan.",0,4,0,35,"bottom",4,"2023-06-29T01:22:13.615Z","2023-06-29T01:24:06.055Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,671221,"Drew Waters","/api/v1/people/671221","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.9,80.4,13,0.95,0.4321,6.7918,24.0538,-25.8628,-2.3996,3.8761,-1.0298,1.3691,-6.5107,-126.4198,-3.932,1.8836,50.0058,5.0037,-3.913,10.8,7.2,24,2201,200,NA,NA,NA,NA,NA,NA,FALSE,-29.6,6.4,5.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",4,"2023-06-29T01:21:50.194Z","2023-06-29T01:21:57.874Z",TRUE,"pitch","e22c3039-d68d-4305-a0aa-da978ddffcb8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.67,1.73,NA,133.55,166.7,"popup","medium","3",143.51,161.92,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Edward Olivares pops out to first baseman Josh Naylor.",0,4,0,34,"bottom",4,"2023-06-29T01:21:04.045Z","2023-06-29T01:21:57.874Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.8,4,0.88,0.4115,6.8695,27.7503,-17.6706,3.9191,8.08,-0.4342,2.6697,-8.0264,-132.9572,-2.6638,2.1108,50.0044,4.9627,7.0369,16.8,4.8,24,2061,157,54.2,62,110,NA,NA,NA,TRUE,-18.4,14.3,-5.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",3,"2023-06-29T01:21:40.033Z","2023-06-29T01:21:43.933Z",TRUE,"pitch","1d275b4c-d200-47f2-acf9-0861d9116ed7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.665,1.7504,NA,136.52,141.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Edward Olivares pops out to first baseman Josh Naylor.",0,4,0,34,"bottom",4,"2023-06-29T01:21:04.045Z","2023-06-29T01:21:57.874Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.8,1,0.85,0.411,6.5839,27.5301,-20.9438,4.248,6.238,-0.5122,3.6135,-8.1018,-133.0625,0.0979,2.0148,50.0012,5.0889,7.6466,15.6,4.8,24,1859,155,NA,NA,NA,NA,NA,NA,FALSE,-21.1,11.5,-6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",2,"2023-06-29T01:21:28.367Z","2023-06-29T01:21:32.257Z",TRUE,"pitch","27e77721-421a-446c-926c-c41f1f365145",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.5662,1.7406,NA,64.47,151.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Edward Olivares pops out to first baseman Josh Naylor.",0,4,0,34,"bottom",4,"2023-06-29T01:21:04.045Z","2023-06-29T01:21:57.874Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,12,0.89,0.4072,6.716,28.1478,-20.4306,3.2878,6.4051,1.378,3.2166,-3.3965,-134.3195,-1.0144,2.2297,50.003,5.0471,6.0287,14.4,4.8,24,1866,154,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",1,"2023-06-29T01:21:17.589Z","2023-06-29T01:21:21.019Z",TRUE,"pitch","49cdd58d-1247-4b7f-bdef-5c60ed41cde3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5662,1.7116,NA,49.15,147.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Edward Olivares pops out to first baseman Josh Naylor.",0,4,0,34,"bottom",4,"2023-06-29T01:21:04.045Z","2023-06-29T01:21:57.874Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.3,12,0.92,0.4626,5.9457,23.7854,-30.9804,2.5439,0.8398,1.7801,3.3858,-2.1025,-118.6396,2.3016,2.3495,50.0021,5.2368,3.6079,6,8.4,24,747,129,NA,NA,NA,NA,NA,NA,FALSE,-38.9,2.4,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",0,"2023-06-29T01:21:08.203Z","2023-06-29T01:21:12.145Z",TRUE,"pitch","da45e4d2-2149-446f-b9e8-c0ada1ad4614",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5492,1.6928,NA,133.06,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Edward Olivares pops out to first baseman Josh Naylor.",0,4,0,34,"bottom",4,"2023-06-29T01:21:04.045Z","2023-06-29T01:21:57.874Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,658668,"Edward Olivares","/api/v1/people/658668","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.2,1,0.85,0.4136,6.8073,27.7687,-16.7513,3.0113,8.6797,-0.4212,3.6088,-7.2475,-132.3384,-0.8612,1.9595,50.0035,5.1634,5.3524,13.2,3.6,24,2089,160,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.7,-4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",8,"2023-06-29T01:20:39.464Z","2023-06-29T01:20:49.490Z",TRUE,"pitch","f4195495-3a6d-4b0c-a755-4305275f5642",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.43,1.66,NA,140.28,190.48,"fly_ball","medium","9",204.41,119.57,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,72.8,7,0.9,0.4773,6.1801,21.3782,-31.8976,-9.7027,0.2095,-0.6106,1.7889,-3.6448,-114.7953,-0.2965,2.2587,50.0048,5.0266,-12.9413,22.8,10.8,24,2145,285,80.7,43,277,NA,NA,NA,TRUE,-43.3,0.6,18.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",7,"2023-06-29T01:20:25.479Z","2023-06-29T01:20:29.536Z",TRUE,"pitch","86442fbf-ca5c-4ba1-a263-eebe96a68f0e",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.43,1.66,NA,126.14,178.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,73.2,5,0.9,0.4744,6.6662,21.2417,-36.4279,-6.4402,-3.152,-0.2399,2.2312,-3.8027,-115.4109,1.5332,2.2651,50.0012,5.0636,-8.6967,14.4,10.8,24,2193,297,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-5,12.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",6,"2023-06-29T01:20:13.644Z","2023-06-29T01:20:17.354Z",TRUE,"pitch","f2b1ab02-3e00-4768-a6ee-fc5979f21db8",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2969,1.5835,NA,162.47,153.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.1,11,0.9,0.4059,6.6902,27.5801,-16.3085,3.9818,8.5927,-1.1929,3.1628,-9.9627,-134.6218,-2.1302,2.0286,50.0023,5.1109,7.3523,18,3.6,24,2287,160,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.4,-5.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",5,"2023-06-29T01:19:59.426Z","2023-06-29T01:20:03.430Z",TRUE,"pitch","a8b9d3bd-654b-44b8-b811-b81cdfb810d9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.43,1.66,NA,130.09,167.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.3,4,0.92,0.4036,6.8028,29.4206,-15.0828,3.9193,9.16,-0.3433,2.6363,-7.4827,-135.6718,-3.5136,1.9401,50.0033,4.998,7.3141,20.4,3.6,24,2156,156,NA,NA,NA,NA,NA,NA,FALSE,-15.4,16.1,-5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",3,"2023-06-29T01:19:38.637Z","2023-06-29T01:19:42.386Z",TRUE,"pitch","50f4d3db-666c-4c33-b2f1-38eb938d7afa",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.43,1.66,NA,125.54,182.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.9,8,0.91,0.4068,6.626,27.8737,-15.5734,3.7597,9.0312,-0.224,2.1013,-7.2428,-134.4059,-4.664,2.0116,50.0014,4.9574,6.9103,18,3.6,24,2245,148,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",2,"2023-06-29T01:19:27.510Z","2023-06-29T01:19:31.966Z",TRUE,"pitch","38d190ba-d022-4af1-a3ed-ab03cf2a7e46",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.355,1.6415,NA,188.8,198.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,72.5,13,0.89,0.4782,6.5183,23.5318,-36.3842,-4.5979,-3.182,-1.8836,1.4739,-7.6382,-115.0219,-0.0402,2.0917,50.0002,5.0524,-6.0906,12,10.8,24,2249,292,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-5.4,10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",1,"2023-06-29T01:19:16.992Z","2023-06-29T01:19:21.829Z",TRUE,"pitch","f5c53891-c623-4dce-b959-14d56b344267",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3259,1.5835,NA,144.74,199.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,72.3,13,0.9,0.4794,6.0513,22.9016,-36.6472,-5.35,-3.3925,-0.7277,1.4378,-4.9523,-114.6432,-0.2724,2.1624,50.0024,5.1616,-7.0577,12,12,24,2123,294,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-5.9,11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",0,"2023-06-29T01:19:03.592Z","2023-06-29T01:19:08.856Z",TRUE,"pitch","30e0405f-292f-447a-836f-49faebcdaeb7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.43,1.66,NA,118.72,189.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.5,71.8,8,0.9,0.4845,6.3935,20.0377,-34.2759,-8.1819,-1.6204,-0.0452,1.8092,-2.8729,-112.9195,0.1532,2.3057,50.0039,5.1811,-10.5954,18,10.8,24,2259,290,NA,NA,NA,NA,NA,NA,FALSE,-47.9,-2.6,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",4,"2023-06-29T01:19:49.642Z","2023-06-29T01:19:59.426Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,669004,"/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Will Brennan.",0,4,0,33,"bottom",4,"2023-06-29T01:18:59.802Z","2023-06-29T01:20:49.490Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717577,"2023-06-29",7,"2023-06-29T01:16:47.986Z","2023-06-29T01:16:52.997Z",TRUE,"pitch","6c6c542b-fcc8-413e-a295-f0a7df5178a6",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.33,1.6,NA,78.98,209.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Amed Rosario strikes out on a foul tip.",0,4,0,32,"top",4,"2023-06-29T01:15:00.035Z","2023-06-29T01:16:52.997Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",621139,"Brooks Kriske","/api/v1/people/621139","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,76,14,0.89,0.4578,6.4108,23.6817,-32.3628,8.3265,-0.1255,0.9976,1.0802,3.1013,-119.763,-4.1885,-1.3971,50.006,5.7545,12.0664,20.4,9.6,24,2309,96,NA,NA,NA,NA,NA,NA,TRUE,-41.4,-1,-15.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
