"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718638,"2023-04-10",6,"2023-04-11T00:17:02.793Z","2023-04-11T00:17:11.702Z",TRUE,"pitch","ed13a7bf-f31b-4e4d-8300-54d1322313fb",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.19,1.52,NA,133.52,156.4,"ground_ball","medium","6",104.68,158.3,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Isaac Paredes singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"bottom",7,"2023-04-11T00:15:09.132Z","2023-04-11T00:17:11.702Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.6,1,2,0.3974,6.5567,31.3251,-23.2548,-8.8695,4.6369,-0.4334,3.0512,6.6188,-137.9542,-2.8436,-1.7141,50.0022,5.6668,-17.0572,33.6,6,24,1948,213,79.1,0,41,NA,NA,NA,FALSE,-22.6,7.9,14.6,NA,NA,NA,NA,NA,FALSE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA
718638,"2023-04-10",5,"2023-04-11T00:16:46.055Z","2023-04-11T00:16:49.782Z",TRUE,"pitch","d6185e3f-2caa-4a08-8b9c-e052d0c8b39d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1403,1.4503,NA,56.63,187.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Isaac Paredes singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"bottom",7,"2023-04-11T00:15:09.132Z","2023-04-11T00:17:11.702Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.6,14,2,0.4417,6.5816,25.8552,-37.4564,2.7876,-3.3963,1.5839,1.8815,5.8328,-124.2095,-2.1725,-1.1609,50.0019,5.8944,4.3364,8.4,9.6,24,2340,45,NA,NA,NA,NA,NA,NA,FALSE,-44,-6.4,-6.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",4,"2023-04-11T00:16:27.368Z","2023-04-11T00:16:30.368Z",TRUE,"pitch","7754ff07-181b-47d6-8ec7-3ca9202fe4bf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1403,1.4708,NA,175.99,187.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Isaac Paredes singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"bottom",7,"2023-04-11T00:15:09.132Z","2023-04-11T00:17:11.702Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.5,13,2,0.3979,7.1621,32.5176,-20.4735,-9.4652,6.1025,-1.5474,1.9077,3.0505,-137.9928,-6.2814,-1.4419,50.0007,5.6062,-18.1353,38.4,6,24,1961,202,NA,NA,NA,NA,NA,NA,FALSE,-20.8,9.8,16.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",3,"2023-04-11T00:16:06.481Z","2023-04-11T00:16:09.481Z",TRUE,"pitch","cee1c326-ee8a-4a7c-8a4b-b9d615ed6db3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.19,1.52,NA,99.82,163.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Isaac Paredes singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"bottom",7,"2023-04-11T00:15:09.132Z","2023-04-11T00:17:11.702Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.8,3,2,0.4395,6.6864,24.3548,-30.3704,3.4992,1.1497,0.4508,2.7792,3.6801,-124.5012,-1.3504,-1.4998,50.0054,5.8358,5.509,10.8,8.4,24,2276,70,NA,NA,NA,NA,NA,NA,FALSE,-35.3,2,-7.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",2,"2023-04-11T00:15:44.644Z","2023-04-11T00:15:47.644Z",TRUE,"pitch","1c8831b5-3027-4b46-8907-017428013b9f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.19,1.52,NA,105.47,172.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Isaac Paredes singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"bottom",7,"2023-04-11T00:15:09.132Z","2023-04-11T00:17:11.702Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.7,6,2,0.4455,6.8307,25.3985,-35.798,5.4487,-2.3705,0.3025,2.4426,2.5334,-123.1329,-0.9124,-1.4488,50.002,5.8579,8.3314,13.2,9.6,24,2258,50,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-4.2,-10.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",1,"2023-04-11T00:15:28.742Z","2023-04-11T00:15:32.441Z",TRUE,"pitch","e88f3137-76c3-401f-97a6-b89e077585e9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2021,1.5191,NA,75.85,185.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Isaac Paredes singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"bottom",7,"2023-04-11T00:15:09.132Z","2023-04-11T00:17:11.702Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.3,14,2,0.4313,6.5385,27.4224,-34.4378,3.3939,-1.3869,1.0796,1.9813,5.2121,-127.2516,-2.7165,-1.4404,50.004,5.8056,5.5354,10.8,8.4,24,2240,92,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-2.9,-7.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",0,"2023-04-11T00:15:15.061Z","2023-04-11T00:15:18.061Z",TRUE,"pitch","c055f4a9-f590-4364-9f2f-20df732629ee",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1815,1.4913,NA,106.82,185.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Isaac Paredes singles on a ground ball to shortstop Enrique Hernandez.",0,0,0,47,"bottom",7,"2023-04-11T00:15:09.132Z","2023-04-11T00:17:11.702Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.6,8,2,0.3972,6.7238,32.4186,-24.0116,-10.8128,4.244,0.267,1.982,8.6196,-138.184,-5.4103,-1.4967,50.0017,5.5907,-20.7913,37.2,7.2,24,2049,207,NA,NA,NA,NA,NA,NA,FALSE,-23.8,6.6,17.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",1,"2023-04-11T00:14:40.107Z","2023-04-11T00:14:47.444Z",TRUE,"pitch","90a53a88-6702-400c-9aa3-f0a159950297",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.18,1.46,NA,154.23,172.14,"ground_ball","medium","5",85.69,155.33,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Harold Ramirez grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,46,"bottom",7,"2023-04-11T00:14:16.676Z","2023-04-11T00:14:47.444Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86,11,2,0.3993,6.6794,32.2135,-19.1615,-8.9998,6.8373,-0.9766,2.4682,4.7525,-137.4918,-5.0751,-1.564,50.0005,5.6495,-17.1237,38.4,6,24,1955,212,90.4,-13,12,NA,NA,NA,TRUE,-19.3,11.4,15.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",0,"2023-04-11T00:14:20.465Z","2023-04-11T00:14:23.465Z",TRUE,"pitch","24f431f8-f9c6-4271-a69b-982ebab64f3b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2636,1.5525,NA,51.24,213.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Groundout","field_out","Harold Ramirez grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,0,0,46,"bottom",7,"2023-04-11T00:14:16.676Z","2023-04-11T00:14:47.444Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,79.6,14,2,0.4366,6.8073,27.1543,-36.5775,3.6347,-2.7632,1.7252,0.9436,6.7326,-125.7951,-4.3446,-1.4655,50.0053,5.6805,5.7853,10.8,9.6,24,2232,96,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-5.9,-8.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",1,"2023-04-11T00:12:03.909Z","2023-04-11T00:12:11.934Z",TRUE,"pitch","1fb87eb9-0b11-4e08-b4b8-8ab836d62c4d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.47,1.59,NA,125.92,168.72,"ground_ball","medium","5",101.05,169.19,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Isaac Paredes to first baseman Yandy Diaz.",0,0,0,45,"top",7,"2023-04-11T00:11:40.839Z","2023-04-11T00:12:11.934Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.3,5,2,0.3967,6.1646,33.51,-12.3652,4.9045,10.2837,-0.2341,2.5948,-5.5592,-138.5336,-4.5973,1.1699,50.0051,5.1148,9.4497,31.2,3.6,24,2380,138,82.8,-6,20,NA,NA,NA,TRUE,-12.6,17.8,-7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",0,"2023-04-11T00:11:46.079Z","2023-04-11T00:11:49.079Z",TRUE,"pitch","044e280c-601f-46e1-a418-f320a7b70e94",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4687,1.5523,NA,167.1,209.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Groundout","field_out","Rob Refsnyder grounds out, third baseman Isaac Paredes to first baseman Yandy Diaz.",0,0,0,45,"top",7,"2023-04-11T00:11:40.839Z","2023-04-11T00:12:11.934Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,74.4,13,2,0.4669,6.3071,23.0941,-33.7017,-6.3227,-1.0976,-1.3144,1.0886,-4.3094,-117.4944,-1.8241,1.3674,50.0024,5.0185,-8.8037,15.6,10.8,24,2723,300,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-2.2,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",4,"2023-04-11T00:11:15.488Z","2023-04-11T00:11:18.524Z",TRUE,"pitch","d8501fa3-0348-4c0e-a5f4-633dde3031d0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.23,1.47,NA,168.12,202.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,44,"top",7,"2023-04-11T00:09:39.433Z","2023-04-11T00:11:18.524Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.8,13,2,0.458,6.3071,23.4142,-31.8635,-6.3114,0.2156,-1.341,1.3603,-4.4533,-119.6631,-2.0907,1.3651,50.0041,5.1041,-9.1388,16.8,9.6,24,2809,300,NA,NA,NA,NA,NA,NA,TRUE,-40.3,0.1,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",3,"2023-04-11T00:10:55.406Z","2023-04-11T00:10:58.686Z",TRUE,"pitch","cf619b84-9448-44b7-94bb-a1df61421d8d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.23,1.47,NA,79.64,191.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,44,"top",7,"2023-04-11T00:09:39.433Z","2023-04-11T00:11:18.524Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,85.9,14,2,0.3996,6.0423,32.8686,-20.09,11.1254,6.367,0.9801,1.7618,-4.4787,-137.509,-5.1735,1.1921,50.0068,5.0469,21.1329,43.2,6,24,2443,135,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.6,-19.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",2,"2023-04-11T00:10:38.299Z","2023-04-11T00:10:41.687Z",TRUE,"pitch","a7a2461d-4fd3-4a0a-a3d6-042bd920e093",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1603,1.4499,NA,182.65,205.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,44,"top",7,"2023-04-11T00:09:39.433Z","2023-04-11T00:11:18.524Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,74.3,13,2,0.4668,6.2808,23.2442,-32.9129,-6.1652,-0.5273,-1.7223,1.2446,-5.0182,-117.536,-1.8109,1.2452,50.0052,5.0948,-8.586,15.6,9.6,24,2702,305,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-1.1,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",0,"2023-04-11T00:09:43.288Z","2023-04-11T00:09:46.288Z",TRUE,"pitch","71788585-7072-42f5-9d5d-34a6be46c31f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2634,1.4908,NA,143.25,180.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,44,"top",7,"2023-04-11T00:09:39.433Z","2023-04-11T00:11:18.524Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.4,75.1,4,2,0.4615,6.1613,21.8654,-29.6353,-5.6095,1.7774,-0.6887,2.1511,-3.1933,-118.5269,-0.7054,1.4031,50.0027,5.1499,-8.0102,15.6,8.4,24,2685,296,NA,NA,NA,NA,NA,NA,FALSE,-37.8,3.4,10.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",1,"2023-04-11T00:10:11.001Z","2023-04-11T00:10:38.299Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Masataka Yoshida strikes out swinging.",0,0,0,44,"top",7,"2023-04-11T00:09:39.433Z","2023-04-11T00:11:18.524Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718638,"2023-04-10",7,"2023-04-11T00:08:55.580Z","2023-04-11T00:09:03.405Z",TRUE,"pitch","ea6e90b1-4d4e-4182-a900-ebbae5a0d9e7",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.37,1.58,NA,102.41,169.99,"ground_ball","medium","3",144.85,162.17,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Justin Turner grounds out, first baseman Yandy Diaz to pitcher Garrett Cleavinger.",0,0,0,43,"top",7,"2023-04-11T00:06:23.781Z","2023-04-11T00:09:03.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",664076,"Garrett Cleavinger","/api/v1/people/664076","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.1,6,2,0.3934,6.1346,33.3576,-14.8039,4.5284,8.8625,0.3828,2.5478,-4.1596,-139.5809,-4.2108,1.3088,50.0025,5.0603,8.8762,26.4,3.6,24,2294,132,94.8,-4,28,NA,NA,NA,TRUE,-14.6,15.2,-7.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
