"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746413,"2024-03-31",2,"2024-03-31T19:21:50.015Z","2024-03-31T19:21:54.425Z",TRUE,"pitch","d36e47a0-db1f-459d-9300-b7da2eed561f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,4.0158,1.9727,NA,97.33,193.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Sac Fly","sac_fly","Aaron Judge out on a sacrifice fly to center fielder Jake Meyers. Gleyber Torres scores.",1,3,1,34,"top",5,"2024-03-31T19:21:26.748Z","2024-03-31T19:22:45.307Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,80,14,0.91,0.4337,6.1222,24.1913,-26.4456,3.0941,3.5386,0.516,1.6639,3.9591,-126.0102,-4.2422,-1.4739,50.0007,5.4911,5.0037,12,7.2,24,2801,134,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.8,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",1,"2024-03-31T19:21:28.924Z","2024-03-31T19:21:33.295Z",TRUE,"pitch","ff038c8d-a4ed-4d55-9aab-a8e33c1bdadb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,4.0422,2.0429,NA,147.08,140.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Sac Fly","sac_fly","Aaron Judge out on a sacrifice fly to center fielder Jake Meyers. Gleyber Torres scores.",1,3,1,34,"top",5,"2024-03-31T19:21:26.748Z","2024-03-31T19:22:45.307Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,72.5,1,0.92,0.4726,6.3306,23.8702,-22.409,-8.5229,7.1902,-0.7892,3.6549,3.403,-116.3535,0.5024,-1.1715,50.0001,5.5766,-11.5668,26.4,7.2,24,1911,229,NA,NA,NA,NA,NA,NA,FALSE,-29.6,13.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",0,"2024-03-31T19:20:46.531Z","2024-03-31T19:21:28.924Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"34","atBat","Sac Fly","sac_fly","Aaron Judge out on a sacrifice fly to center fielder Jake Meyers. Gleyber Torres scores.",1,3,1,34,"top",5,"2024-03-31T19:21:26.748Z","2024-03-31T19:22:45.307Z",TRUE,TRUE,FALSE,TRUE,0,2,1,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",4,"2024-03-31T19:20:11.118Z","2024-03-31T19:20:22.662Z",TRUE,"pitch","0058634d-2e2a-419b-b8cc-ce960858a099",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.1,1.48,NA,127.43,189.56,"ground_ball","medium","7",101.1,98.2,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Juan Soto singles on a ground ball to left fielder Chas McCormick. Gleyber Torres to 3rd.",0,2,1,33,"top",5,"2024-03-31T19:18:29.522Z","2024-03-31T19:20:22.662Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84,8,0.63,0.4096,6.1739,30.1229,-13.7721,-6.9968,10.1713,-0.2737,1.8229,5.0628,-133.9569,-6.9553,-1.2833,50.0064,5.4463,-12.6628,37.2,4.8,24,2594,214,110.4,0,54,NA,NA,NA,FALSE,-15.4,17,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA
746413,"2024-03-31",3,"2024-03-31T19:19:48.927Z","2024-03-31T19:19:54.059Z",TRUE,"pitch","8243fb49-27b7-4693-9147-52f82e088d18",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,2.9328,1.4761,NA,79.06,195.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Juan Soto singles on a ground ball to left fielder Chas McCormick. Gleyber Torres to 3rd.",0,2,1,33,"top",5,"2024-03-31T19:18:29.522Z","2024-03-31T19:20:22.662Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,14,0.78,0.4086,6.1199,28.7236,-15.3131,-6.4058,9.2625,0.9954,1.6116,7.8557,-134.0035,-7.3267,-1.1407,50.0003,5.4732,-11.6584,31.2,4.8,24,2481,211,NA,NA,NA,NA,NA,NA,FALSE,-16.9,15.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",2,"2024-03-31T19:19:28.222Z","2024-03-31T19:19:32.862Z",TRUE,"pitch","c005001b-d51f-403f-adae-91e265174a73",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.1,1.48,NA,139.36,162.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Juan Soto singles on a ground ball to left fielder Chas McCormick. Gleyber Torres to 3rd.",0,2,1,33,"top",5,"2024-03-31T19:18:29.522Z","2024-03-31T19:20:22.662Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.2,1,0.75,0.4126,6.1081,29.9664,-14.8855,-6.5661,9.7001,-0.5866,2.8147,4.1712,-133.0214,-4.3996,-1.3262,50.0034,5.5779,-11.7042,34.8,4.8,24,2494,214,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",1,"2024-03-31T19:19:06.861Z","2024-03-31T19:19:11.208Z",TRUE,"pitch","32d09885-abe9-4d6d-84cc-3fb0862fbc5f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0405,1.3884,NA,108.47,208.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Juan Soto singles on a ground ball to left fielder Chas McCormick. Gleyber Torres to 3rd.",0,2,1,33,"top",5,"2024-03-31T19:18:29.522Z","2024-03-31T19:20:22.662Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,73.8,14,0.91,0.4682,6.4982,22.816,-22.8903,-10.3996,6.7033,0.2239,1.1186,6.0948,-117.1344,-4.7868,-1.0651,50.0026,5.3377,-14.4027,28.8,8.4,24,2120,230,NA,NA,NA,NA,NA,NA,FALSE,-31.2,11.2,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",0,"2024-03-31T19:18:47.145Z","2024-03-31T19:18:51.735Z",TRUE,"pitch","b3737074-7961-4d58-bbf0-206c2532bcd1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0643,1.3767,NA,93.08,209.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Juan Soto singles on a ground ball to left fielder Chas McCormick. Gleyber Torres to 3rd.",0,2,1,33,"top",5,"2024-03-31T19:18:29.522Z","2024-03-31T19:20:22.662Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,67.4,14,0.91,0.5135,6.3438,23.3737,-43.9976,5.9623,-10.3335,0.6275,1.084,2.1585,-107.7642,0.8445,-1.1695,50.0002,5.6531,6.8245,9.6,15.6,24,2551,20,NA,NA,NA,NA,NA,NA,FALSE,-68.8,-17.9,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",0,"2024-03-31T19:17:41.841Z","2024-03-31T19:17:56.396Z",TRUE,"pitch","57852059-6fc7-4a5a-ba21-8fe634b5fe48",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.17,1.55,NA,124.46,155.78,"popup","medium","4",148.97,173.38,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Forceout","force_out","Gleyber Torres pops into a force out, second baseman Jose Altuve to shortstop Jeremy Peña. Oswaldo Cabrera out at 2nd. Gleyber Torres to 1st.",0,2,1,32,"top",5,"2024-03-31T19:17:34.448Z","2024-03-31T19:17:56.396Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.2,2,0.9,0.4176,6.1746,29.2895,-15.9315,-3.069,9.3357,-0.1957,3.0742,3.9911,-131.444,-3.4819,-1.3389,50.0059,5.6076,-5.342,15.6,3.6,24,2204,205,91.3,77,52,NA,NA,NA,TRUE,-17.4,16.3,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",4,"2024-03-31T19:17:13.388Z","2024-03-31T19:17:17.958Z",TRUE,"pitch","02ed54cd-76e6-4de0-93a7-01536849c186",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.2194,1.5035,NA,157.9,191.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Oswaldo Cabrera walks.",0,2,1,31,"top",5,"2024-03-31T19:16:03.375Z","2024-03-31T19:17:17.958Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,82.8,13,0.89,0.4147,6.1204,30.1605,-14.0089,-4.7817,10.2946,-1.0729,1.7454,2.3333,-132.449,-6.835,-1.3475,50.0006,5.3977,-8.4341,27.6,3.6,24,2302,213,NA,NA,NA,NA,NA,NA,FALSE,-16,17.3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",3,"2024-03-31T19:16:52.390Z","2024-03-31T19:16:56.612Z",TRUE,"pitch","0a9c8b13-f437-444a-b9f5-c4366a5576b9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2036,1.4951,NA,95.93,233.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Oswaldo Cabrera walks.",0,2,1,31,"top",5,"2024-03-31T19:16:03.375Z","2024-03-31T19:17:17.958Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74.2,14,0.9,0.4672,6.3645,22.7321,-23.8794,-9.725,5.9611,0.5528,0.1929,6.3979,-117.3433,-6.4241,-0.9491,50.0018,5.1984,-13.5267,26.4,8.4,24,1975,229,NA,NA,NA,NA,NA,NA,FALSE,-32.8,9.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",2,"2024-03-31T19:16:34.678Z","2024-03-31T19:16:38.278Z",TRUE,"pitch","1cf2dc0b-f97f-4bf7-9414-4098d517303c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1641,1.5185,NA,174.1,135.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Oswaldo Cabrera walks.",0,2,1,31,"top",5,"2024-03-31T19:16:03.375Z","2024-03-31T19:17:17.958Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.8,65.5,11,0.91,0.5238,6.1647,21.9551,-44.3217,6.2868,-11.0365,-1.4979,3.8164,-1.9011,-105.5406,6.3377,-1.3897,50.0002,5.9519,6.9221,8.4,15.6,24,2533,26,NA,NA,NA,NA,NA,NA,FALSE,-70.2,-17.3,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",1,"2024-03-31T19:16:17.705Z","2024-03-31T19:16:21.868Z",TRUE,"pitch","5981b104-6ec1-4020-9d25-6ae6ac1ad070",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2288,1.5126,NA,136.58,185.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Oswaldo Cabrera walks.",0,2,1,31,"top",5,"2024-03-31T19:16:03.375Z","2024-03-31T19:17:17.958Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.1,7,0.83,0.4134,6.0402,30.0679,-13.0361,-6.0075,10.7774,-0.5137,1.9769,4.3582,-132.8154,-6.8079,-1.4004,50.0033,5.533,-10.6675,33.6,3.6,24,2371,211,NA,NA,NA,NA,NA,NA,FALSE,-14.9,18.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",0,"2024-03-31T19:16:03.375Z","2024-03-31T19:16:07.554Z",TRUE,"pitch","a2fe8773-6fd7-42e9-909d-efdb5d8f53d0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2421,1.5613,NA,118.49,214.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Oswaldo Cabrera walks.",0,2,1,31,"top",5,"2024-03-31T19:16:03.375Z","2024-03-31T19:17:17.958Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,73.7,13,0.91,0.4686,6.4277,23.213,-21.0319,-8.871,8.0582,-0.039,0.9023,5.071,-117.1314,-5.6492,-1.0854,50.0016,5.326,-12.2605,27.6,7.2,24,1949,230,NA,NA,NA,NA,NA,NA,FALSE,-29,13.3,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746413,"2024-03-31",2,"2024-03-31T19:11:13.560Z","2024-03-31T19:11:21.777Z",TRUE,"pitch","33e3b46a-0c61-4482-a9f0-d81302ee0783",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.2,1.52,NA,122.56,184.45,"ground_ball","medium","5",109.43,171.86,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Grounded Into DP","grounded_into_double_play","Astros challenged (play at 1st), call on the field was upheld: Yainer Diaz grounds into a double play, third baseman Jon Berti to second baseman Gleyber Torres to first baseman Anthony Rizzo. Kyle Tucker out at 2nd. Yainer Diaz out at 1st.",0,2,1,30,"bottom",4,"2024-03-31T19:10:06.845Z","2024-03-31T19:11:21.777Z",TRUE,FALSE,TRUE,TRUE,24,1,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.5,8,0.91,0.3977,6.2359,32.742,-23.1107,-7.3328,4.7265,-0.146,2.0124,4.7984,-138.0788,-5.9317,-0.9598,50.0033,5.7589,-14.0612,27.6,6,24,2578,213,95.6,-29,5,NA,NA,NA,TRUE,-23.2,7.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MF",117
746413,"2024-03-31",1,"2024-03-31T19:10:54.346Z","2024-03-31T19:10:58.005Z",TRUE,"pitch","0aa1359b-f2aa-44ce-89da-7408953c0144",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1626,1.5328,NA,171.38,157.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Grounded Into DP","grounded_into_double_play","Astros challenged (play at 1st), call on the field was upheld: Yainer Diaz grounds into a double play, third baseman Jon Berti to second baseman Gleyber Torres to first baseman Anthony Rizzo. Kyle Tucker out at 2nd. Yainer Diaz out at 1st.",0,2,1,30,"bottom",4,"2024-03-31T19:10:06.845Z","2024-03-31T19:11:21.777Z",TRUE,FALSE,TRUE,TRUE,24,1,1,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.3,11,0.91,0.3937,6.0677,33.3443,-24.3574,-8.5192,3.9933,-1.4266,2.9936,1.7727,-139.5033,-3.4639,-0.9664,50.0051,5.8697,-16.6799,32.4,6,24,2647,209,NA,NA,NA,NA,NA,NA,FALSE,-23.3,6.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
