"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718576,"2023-04-15",4,"2023-04-15T21:48:09.591Z","2023-04-15T21:48:17.682Z",TRUE,"pitch","6493d393-57d4-4315-aed3-71ab9e39fb6b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,2,NA,NA,3.371,1.535,NA,141.03,147.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Zach Neto called out on strikes.",0,6,6,46,"top",5,"2023-04-15T21:46:21.528Z","2023-04-15T21:49:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,85.5,1,0.91,0.3981,6.3583,36.4001,-8.2783,-3.7228,12.5162,-0.6305,3.3762,6.5177,-138.5994,-3.6101,-2.5492,50.0004,5.2676,-7.1071,30,2.4,24,2332,208,NA,NA,NA,NA,NA,NA,FALSE,-8.8,21.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",3,"2023-04-15T21:47:50.403Z","2023-04-15T21:47:55.009Z",TRUE,"pitch","3dcf5634-8fa6-4e9b-b14f-39ec19d757fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5973,1.5579,NA,91.14,211.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Zach Neto called out on strikes.",0,6,6,46,"top",5,"2023-04-15T21:46:21.528Z","2023-04-15T21:49:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,77.9,14,2,0.4439,6.444,27.1395,-28.0582,6.1531,2.6781,0.6785,1.0234,6.6217,-123.8832,-4.1167,-2.8391,50.0062,5.08,9.4643,20.4,8.4,24,2302,58,NA,NA,NA,NA,NA,NA,FALSE,-34,4.1,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T21:47:32.050Z","2023-04-15T21:47:35.646Z",TRUE,"pitch","3f4c3032-3cb0-4371-a073-104a43ad7433",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.8495,1.6794,NA,161.56,132.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Zach Neto called out on strikes.",0,6,6,46,"top",5,"2023-04-15T21:46:21.528Z","2023-04-15T21:49:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86,11,0.9,0.3969,6.4136,34.8018,-13.1304,-6.1485,9.9043,-1.1689,3.921,6.0767,-138.7095,-1.6287,-2.6031,50.006,5.4041,-11.827,37.2,3.6,24,2297,209,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T21:47:02.263Z","2023-04-15T21:47:12.461Z",TRUE,"pitch","0584c88f-71d7-447d-8915-9aa17234594c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4719,1.5882,NA,27.83,239.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Zach Neto called out on strikes.",0,6,6,46,"top",5,"2023-04-15T21:46:21.528Z","2023-04-15T21:49:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.7,14,2,0.4481,6.2865,27.3487,-31.8361,6.5395,0.2228,2.3395,-0.0201,9.9042,-122.8518,-5.845,-2.6147,50.0028,5.1397,9.8611,19.2,9.6,24,2529,49,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-1,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T21:47:26.075Z","2023-04-15T21:47:32.050Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Kaleb Ort. Anthony Rendon to 3rd. Gio Urshela to 2nd.","Wild Pitch",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,543685,"/api/v1/people/543685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0584c88f-71d7-447d-8915-9aa17234594c","wild_pitch",NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Zach Neto called out on strikes.",0,6,6,46,"top",5,"2023-04-15T21:46:21.528Z","2023-04-15T21:49:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",6,"2023-04-15T21:48:51.365Z","2023-04-15T21:49:08.385Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,687263,"/api/v1/people/687263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Zach Neto called out on strikes.",0,6,6,46,"top",5,"2023-04-15T21:46:21.528Z","2023-04-15T21:49:14.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,687263,"Zach Neto","/api/v1/people/687263","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T21:46:09.269Z","2023-04-15T21:46:23.660Z",TRUE,"pitch","acde3337-6af3-4fd4-a5e1-612bde431396",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.63,1.78,NA,92.98,169.81,"fly_ball","medium","9",170.89,85.81,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Brandon Drury flies out to right fielder Alex Verdugo.",0,6,6,45,"top",5,"2023-04-15T21:45:40.016Z","2023-04-15T21:46:23.660Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87,6,0.89,0.3957,6.3961,31.4031,-15.0898,-5.971,8.8086,0.6303,2.5545,10.6423,-138.4909,-4.6717,-2.4893,50.0006,5.275,-11.5787,30,3.6,24,2121,213,96.3,39,304,NA,NA,NA,TRUE,-15.1,15.1,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543685,"Anthony Rendon","/api/v1/people/543685",570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T21:45:23.634Z","2023-04-15T21:45:35.073Z",TRUE,"pitch","43826044-2ca6-471b-9bbc-1b06c5a215d8",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.43,1.69,NA,109.89,197.83,"fly_ball","medium","6",112,109.17,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Gio Urshela singles on a fly ball to center fielder Enrique Hernandez, deflected by shortstop Yu Chang. Shohei Ohtani scores. Anthony Rendon to 2nd.",1,6,6,44,"top",5,"2023-04-15T21:44:52.591Z","2023-04-15T21:45:35.073Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,570482,"Gio Urshela","/api/v1/people/570482","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.2,14,2,0.4528,6.1506,27.8461,-35.7179,7.4805,-2.4043,0.1865,1.5165,4.9833,-121.7844,-1.4808,-2.8704,50.0014,5.2724,11.0362,18,10.8,24,2465,57,69.1,37,224,NA,NA,NA,FALSE,-44,-4.4,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543685,"Anthony Rendon","/api/v1/people/543685",570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",8,"2023-04-15T21:44:44.063Z","2023-04-15T21:44:49.114Z",TRUE,"pitch","6af75234-614a-4893-91f7-e2eb4ee57fca",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.5,1.73,NA,63.4,215.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,76.1,14,2,0.4537,6.4383,28.9345,-33.0787,7.1004,-0.6195,1.4063,0.8466,7.5985,-121.7769,-3.337,-2.7031,50.0005,5.164,10.4215,19.2,9.6,24,2521,56,NA,NA,NA,NA,NA,NA,TRUE,-41.5,-1.8,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,543685,"Anthony Rendon","/api/v1/people/543685",660271,"Shohei Ohtani","/api/v1/people/660271",NA,NA,NA,NA
718576,"2023-04-15",7,"2023-04-15T21:44:22.604Z","2023-04-15T21:44:25.761Z",TRUE,"pitch","50f800f7-6831-44ca-b07e-ebe4a52194e1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.5,1.73,NA,99.28,160.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.2,6,0.9,0.3962,6.5251,35.8055,-11.2323,-6.9123,10.8577,0.4649,2.908,10.3615,-139.1004,-4.4203,-2.4377,50.0016,5.283,-13.3315,40.8,3.6,24,2376,211,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.7,10,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",6,"2023-04-15T21:43:58.258Z","2023-04-15T21:44:02.053Z",TRUE,"pitch","b50a25a4-54da-4fdf-a8dd-7dbad8d0ea1e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.5,1.73,NA,137.84,146.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.2,1,0.89,0.3976,6.3171,32.7736,-14.4462,-6.8642,9.2378,-0.5466,3.4343,7.8403,-138.1344,-2.6965,-2.5393,50.0026,5.4029,-13.1731,37.2,3.6,24,2176,215,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.3,10.7,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",5,"2023-04-15T21:43:40.365Z","2023-04-15T21:43:43.771Z",TRUE,"pitch","39c0314e-f4f6-4c91-a395-d92b992d159e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4719,1.6186,NA,144.85,111.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.3,11,0.91,0.3957,6.1795,34.0566,-12.192,-4.1219,10.3217,-0.7305,4.703,6.5563,-138.9702,-0.0286,-2.5958,50.0061,5.5301,-7.9826,27.6,2.4,24,2288,215,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.8,6,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",4,"2023-04-15T21:43:12.430Z","2023-04-15T21:43:16.042Z",TRUE,"pitch","450c47dc-48bd-42bf-8f21-0c2d0b7db2f0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.5,1.73,NA,155.3,163.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.1,11,0.88,0.4032,6.1999,31.6832,-15.2217,-6.1025,9.083,-1.0048,2.7737,6.9446,-136.1756,-4.0875,-2.8029,50.0007,5.3568,-11.387,31.2,3.6,24,2160,214,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.7,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",3,"2023-04-15T21:43:08.399Z","2023-04-15T21:43:04.688Z",FALSE,"no_pitch","708c2e74-dca5-4a51-9761-925debc924db",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",672391,"Kaleb Ort",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T21:40:25.984Z","2023-04-15T21:41:07.801Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T21:41:07.801Z","2023-04-15T21:42:52.423Z",FALSE,"action",NA,NA,"Pitching Change: Kaleb Ort replaces Nick Pivetta.","Pitching Substitution",5,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672391,"/api/v1/people/672391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Strikeout","strikeout","Hunter Renfroe strikes out swinging.",0,5,6,43,"top",5,"2023-04-15T21:42:52.423Z","2023-04-15T21:44:49.114Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",672391,"Kaleb Ort","/api/v1/people/672391","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
