"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716470,"2023-09-23",0,"2023-09-23T21:30:14.382Z","2023-09-23T21:30:18.782Z",TRUE,"pitch","360d3b4c-28e6-41f7-a29b-238329ae2561",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5939,1.6294,NA,109.97,183.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Spencer Torkelson pops out to first baseman Ryan Noda in foul territory.",0,1,2,38,"top",6,"2023-09-23T21:29:59.260Z","2023-09-23T21:30:36.161Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",671212,"Joe Boyle","/api/v1/people/671212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,74.1,8,0.94,0.4702,6.5567,22.3265,-44.2948,3.6837,-8.8186,0.1846,2.0523,0.3003,-116.5825,-0.6503,-0.4245,50.0055,6.5229,5.0611,6,13.2,24,2497,24,NA,NA,NA,NA,NA,NA,FALSE,-58.6,-15.8,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",3,"2023-09-23T21:27:58.967Z","2023-09-23T21:28:06.495Z",TRUE,"pitch","d949245f-9278-456c-b1da-7e9e61d83ffb",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.2,1.56,NA,102.29,197.74,"ground_ball","medium","4",146.91,158.45,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Esteury Ruiz grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,37,"bottom",5,"2023-09-23T21:26:52.455Z","2023-09-23T21:28:06.495Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,71.7,9,0.89,0.4848,6.3866,21.7789,-38.8085,-4.3561,-5.1354,0.3858,1.52,-0.8478,-113.2349,-1.2454,1.3314,50.0036,5.9796,-5.6249,8.4,12,24,2497,318,85.9,-38,1,NA,NA,NA,TRUE,-54.7,-9.4,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",2,"2023-09-23T21:27:40.867Z","2023-09-23T21:27:44.496Z",TRUE,"pitch","d62a3b19-94cf-44b0-92b9-3555bfe40f64",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1161,1.5609,NA,105.9,128.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Esteury Ruiz grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,37,"bottom",5,"2023-09-23T21:26:52.455Z","2023-09-23T21:28:06.495Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.5,12,0.9,0.4059,6.299,31.1123,-18.8144,8.7564,7.2531,0.2912,4.0757,-5.0357,-135.2536,-1.8088,1.0453,50.0014,6.0806,16.1272,38.4,4.8,24,2144,130,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",1,"2023-09-23T21:27:21.962Z","2023-09-23T21:27:26.295Z",TRUE,"pitch","a8564ec9-3d46-492a-9a1c-9f7e19c42ff2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2116,1.6294,NA,142.39,164.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Esteury Ruiz grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,37,"bottom",5,"2023-09-23T21:26:52.455Z","2023-09-23T21:28:06.495Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.8,1,0.9,0.4047,6.5309,31.7915,-15.5932,8.508,8.956,-0.6662,2.7413,-7.2474,-135.7326,-5.7163,0.943,50.0056,5.9739,15.7583,39.6,4.8,24,2172,134,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",0,"2023-09-23T21:27:04.365Z","2023-09-23T21:27:08.770Z",TRUE,"pitch","bd0818b5-261e-482e-a168-68d7dbbdcc9c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1798,1.6294,NA,132.91,193.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Esteury Ruiz grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,37,"bottom",5,"2023-09-23T21:26:52.455Z","2023-09-23T21:28:06.495Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,80,7,0.91,0.4359,6.4847,21.6644,-24.8528,0.3463,4.5642,-0.4174,1.6722,-4.5803,-124.9587,-4.8909,1.3829,50.005,5.6596,0.5561,0,6,24,2276,125,NA,NA,NA,NA,NA,NA,FALSE,-29.2,7.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",3,"2023-09-23T21:26:29.347Z","2023-09-23T21:26:37.668Z",TRUE,"pitch","7a076794-6c61-43f3-88d6-9fbfef79158b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,2.97,1.39,NA,143.99,186.62,"ground_ball","medium","4",132.97,153.8,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Nick Allen grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,36,"bottom",5,"2023-09-23T21:25:17.153Z","2023-09-23T21:26:37.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.4,4,0.89,0.4088,6.4894,29.2676,-16.404,8.612,8.6769,-0.7082,1.9318,-7.3284,-134.0477,-7.3692,0.9437,50.0046,5.89,15.6573,38.4,4.8,24,2208,136,87.1,-43,2,NA,NA,NA,TRUE,-18,14.3,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",2,"2023-09-23T21:26:10.501Z","2023-09-23T21:26:14.521Z",TRUE,"pitch","20b84e52-7d70-4658-ba0f-284cc411f5c8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,2.97,1.39,NA,108.28,186.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Nick Allen grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,36,"bottom",5,"2023-09-23T21:25:17.153Z","2023-09-23T21:26:37.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77,5,0.9,0.4477,6.7231,25.244,-23.8937,8.9989,5.4661,0.2289,1.9367,-4.8647,-122.553,-4.323,1.0752,50.0018,5.7755,13.6255,27.6,7.2,24,2079,114,NA,NA,NA,NA,NA,NA,FALSE,-29.6,9.1,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",1,"2023-09-23T21:25:48.749Z","2023-09-23T21:25:53.763Z",TRUE,"pitch","f2d55e46-ca1b-48b5-9d2a-7844a91b10f2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,2.957,1.4393,NA,205.75,230.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Nick Allen grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,36,"bottom",5,"2023-09-23T21:25:17.153Z","2023-09-23T21:26:37.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.6,13,0.91,0.4468,6.7146,24.8492,-21.2192,12.0389,7.1985,-2.3282,0.2985,-10.9592,-122.7189,-8.4984,0.6366,50.0032,5.6215,18.318,36,7.2,24,2246,117,NA,NA,NA,NA,NA,NA,FALSE,-27.5,11,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",0,"2023-09-23T21:25:31.368Z","2023-09-23T21:25:35.722Z",TRUE,"pitch","043ecf2f-4abd-4a76-8b46-603a21b2829d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.957,1.3909,NA,97.5,168.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Nick Allen grounds out, second baseman Andy Ibanez to first baseman Spencer Torkelson.",0,1,2,36,"bottom",5,"2023-09-23T21:25:17.153Z","2023-09-23T21:26:37.668Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,77.5,3,0.9,0.4472,6.4343,22.3556,-27.2645,-0.0816,3.2315,0.5117,2.6056,-2.3901,-122.1165,-1.9995,1.5107,50.006,5.7633,-0.1243,1.2,7.2,24,2281,151,NA,NA,NA,NA,NA,NA,FALSE,-33,5.6,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",4,"2023-09-23T21:24:55.702Z","2023-09-23T21:25:03.732Z",TRUE,"pitch","b2afa4bc-18fa-4710-8d63-aa8acc179dc0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.24,1.54,NA,100.02,199.86,"ground_ball","medium","6",112.95,152.39,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Jordan Diaz grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,1,2,35,"bottom",5,"2023-09-23T21:23:32.782Z","2023-09-23T21:25:03.732Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,72.2,9,0.89,0.4832,6.3309,20.075,-38.1669,-4.7854,-4.5988,0.4456,1.4415,-0.6066,-113.2174,-1.4724,1.3388,50.0054,5.9096,-6.2319,9.6,12,24,2462,309,90.4,-11,7,NA,NA,NA,TRUE,-53.5,-8.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",3,"2023-09-23T21:24:35.705Z","2023-09-23T21:24:39.294Z",TRUE,"pitch","4d95deef-7d2e-4cbd-960f-ba6593a8b59f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.24,1.54,NA,106.22,149.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Jordan Diaz grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,1,2,35,"bottom",5,"2023-09-23T21:23:32.782Z","2023-09-23T21:25:03.732Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.6,3,0.86,0.4084,6.3237,26.851,-18.2215,6.685,7.6434,0.2829,3.2989,-4.4776,-133.7525,-3.8109,1.1038,50.0023,6.0365,12.2014,31.2,4.8,24,2043,137,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.3,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",2,"2023-09-23T21:24:17.301Z","2023-09-23T21:24:21.397Z",TRUE,"pitch","4ca4ebf9-a1e7-420b-9f2f-acb555b40b1d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.24,1.54,NA,91.61,205.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Jordan Diaz grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,1,2,35,"bottom",5,"2023-09-23T21:23:32.782Z","2023-09-23T21:25:03.732Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,75.5,14,0.9,0.4572,6.6109,25.2735,-23.6369,10.2503,5.8833,0.6662,1.2358,-4.0122,-120.2267,-5.5709,1.0334,50.0007,5.7054,14.8683,30,8.4,24,1963,111,NA,NA,NA,NA,NA,NA,FALSE,-31,9.5,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",1,"2023-09-23T21:24:01.588Z","2023-09-23T21:24:06.180Z",TRUE,"pitch","8a6ab1df-f55c-4ca0-ab5d-f3efbe4979bd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2071,1.5615,NA,114.92,204.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Jordan Diaz grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,1,2,35,"bottom",5,"2023-09-23T21:23:32.782Z","2023-09-23T21:25:03.732Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.9,14,0.83,0.416,6.5882,28.8707,-15.8393,7.1118,9.3092,0.0547,1.2862,-5.233,-131.8278,-8.903,1.1448,50.0011,5.8841,12.4757,32.4,4.8,24,2049,134,NA,NA,NA,NA,NA,NA,FALSE,-18.4,15,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",0,"2023-09-23T21:23:41.699Z","2023-09-23T21:23:47.016Z",TRUE,"pitch","52307fd8-ef61-4142-80ba-a034724a0ba8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1479,1.566,NA,176.87,224.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Jordan Diaz grounds out, shortstop Zach McKinstry to first baseman Spencer Torkelson.",0,1,2,35,"bottom",5,"2023-09-23T21:23:32.782Z","2023-09-23T21:25:03.732Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.7,71.2,13,0.9,0.4918,6.5098,21.1145,-40.8349,-4.326,-6.9046,-1.5707,0.5126,-4.8271,-111.6071,-2.5619,1.1866,50.0017,5.9027,-5.427,8.4,13.2,24,2542,318,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-12.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",6,"2023-09-23T21:21:28.164Z","2023-09-23T21:21:33.174Z",TRUE,"pitch","22828033-b84a-4cc9-baec-d5df3037d4a5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.47,1.7,NA,128.36,134.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,1,2,34,"top",5,"2023-09-23T21:19:16.611Z","2023-09-23T21:21:33.174Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",671212,"Joe Boyle","/api/v1/people/671212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.1,11,0.92,0.3875,6.5996,36.774,-8.6256,-3.9033,11.6798,-0.2979,3.8697,1.3881,-142.0922,-5.1537,-0.2897,50.0054,6.2722,-7.8721,37.2,2.4,24,2479,208,NA,NA,NA,NA,NA,NA,TRUE,-8.9,20,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716470,"2023-09-23",4,"2023-09-23T21:20:55.060Z","2023-09-23T21:20:59.018Z",TRUE,"pitch","134ebdce-f7d6-4784-9562-716acc15f948",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.47,1.7,NA,58.13,192.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Matt Vierling strikes out swinging.",0,1,2,34,"top",5,"2023-09-23T21:19:16.611Z","2023-09-23T21:21:33.174Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",671212,"Joe Boyle","/api/v1/people/671212","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.2,14,0.91,0.4315,6.4757,28.3515,-32.8373,2.7193,-0.4027,1.5444,1.7309,4.2787,-127.3684,-4.6643,-0.5166,50.0056,6.2091,4.4287,8.4,8.4,24,2645,58,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-1.7,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
