"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716592,"2023-09-13",6,"2023-09-14T01:02:14.681Z","2023-09-14T01:02:20.117Z",TRUE,"pitch","2ef4658a-1d0c-49dc-8885-551eaa7c5223",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.8,1.8,NA,173.34,159.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,1,0,39,"top",6,"2023-09-14T01:00:32.654Z","2023-09-14T01:02:20.117Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.3,11,0.95,0.4077,6.7011,30.1342,-22.1591,-8.3963,5.4862,-1.4781,2.9309,4.6082,-134.5066,-2.2615,-2.1258,50.0031,5.3596,-15.3309,32.4,6,24,2159,211,NA,NA,NA,NA,NA,NA,TRUE,-22.4,9.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",5,"2023-09-14T01:01:58.315Z","2023-09-14T01:02:04.579Z",TRUE,"pitch","1995e228-699f-49aa-a92f-844e834f1dca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.8412,1.8905,NA,73.02,182.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,1,0,39,"top",6,"2023-09-14T01:00:32.654Z","2023-09-14T01:02:20.117Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.4,14,0.77,0.4208,6.6387,25.3266,-23.5477,-1.5333,5.0176,1.1539,2.0753,8.4101,-129.7958,-3.6364,-1.9188,50.0002,5.2725,-2.6352,2.4,6,24,2240,207,NA,NA,NA,NA,NA,NA,FALSE,-25.7,8.5,1.1,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",3,"2023-09-14T01:01:20.363Z","2023-09-14T01:01:25.425Z",TRUE,"pitch","6c3f69c1-7116-4f1a-adeb-70b3fcd83c49",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.7568,1.8342,NA,169.41,168.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,1,0,39,"top",6,"2023-09-14T01:00:32.654Z","2023-09-14T01:02:20.117Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,13,2,0.4027,6.8082,29.6307,-17.0896,-6.3354,8.0462,-1.3748,2.6185,4.0373,-135.9934,-3.9923,-2.0551,50.0005,5.2899,-11.8732,31.2,4.8,24,2138,213,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.9,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-14T01:00:52.909Z","2023-09-14T01:00:57.073Z",TRUE,"pitch","6c63c510-a37d-430f-9cc9-107bea6ab493",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.8532,1.7891,NA,137.71,194.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,1,0,39,"top",6,"2023-09-14T01:00:32.654Z","2023-09-14T01:02:20.117Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.4,13,0.95,0.4081,6.6841,30.0899,-19.2948,-9.1556,7.0633,-0.5432,1.6352,7.1362,-134.4052,-5.9571,-2.0479,50.0005,5.2577,-16.6896,36,6,24,2122,218,NA,NA,NA,NA,NA,NA,FALSE,-20.5,11.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T01:00:32.654Z","2023-09-14T01:00:36.441Z",TRUE,"pitch","7e7cfc05-7d36-47c3-8e16-9590d42b436e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8202,1.8198,NA,121.11,192.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,1,0,39,"top",6,"2023-09-14T01:00:32.654Z","2023-09-14T01:02:20.117Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.3,8,0.96,0.4082,6.8765,30.1071,-21.2439,-9.6619,5.9999,-0.1079,1.7141,8.1078,-134.3552,-5.2387,-1.9149,50.0008,5.2064,-17.5971,34.8,6,24,2085,214,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.8,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-14T01:01:05.343Z","2023-09-14T01:01:20.363Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,605137,"/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,1,0,39,"top",6,"2023-09-14T01:00:32.654Z","2023-09-14T01:02:20.117Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",4,"2023-09-14T01:01:39.398Z","2023-09-14T01:01:42.618Z",FALSE,"pickoff","42a58a49-74a3-4fa1-8a26-d4b3f3615a1c",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Josh Bell strikes out swinging.",0,1,0,39,"top",6,"2023-09-14T01:00:32.654Z","2023-09-14T01:02:20.117Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,605137,"Josh Bell","/api/v1/people/605137","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-14T00:59:58.507Z","2023-09-14T01:00:09.249Z",TRUE,"pitch","1dc31d45-86e7-459f-9a7b-309f5273c2f0",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.12,1.48,NA,120.85,178.87,"line_drive","medium","8",103.87,99.56,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Luis Arraez singles on a line drive to center fielder Joey Wiemer.",0,1,0,38,"top",6,"2023-09-14T00:59:36.654Z","2023-09-14T01:00:09.249Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.4,5,2,0.4728,6.5068,22.4554,-39.9049,4.4012,-5.6965,-0.1011,2.2187,3.225,-116.0219,0.8211,-2.0826,50.0008,5.6744,5.9763,9.6,12,24,2164,53,93.9,17,257,NA,NA,NA,FALSE,-52.9,-9.8,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T00:59:39.780Z","2023-09-14T00:59:43.651Z",TRUE,"pitch","ed581f85-b957-41a4-b3ea-cfca786e2e12",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9698,1.463,NA,115.77,170.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Luis Arraez singles on a line drive to center fielder Joey Wiemer.",0,1,0,38,"top",6,"2023-09-14T00:59:36.654Z","2023-09-14T01:00:09.249Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,650333,"Luis Arraez","/api/v1/people/650333","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,83.7,2,0.96,0.4102,6.8189,30.5626,-20.153,-9.9656,6.6673,0.0323,2.5212,8.5865,-133.8516,-3.6018,-1.9322,50.0029,5.3382,-17.971,37.2,6,24,2028,220,NA,NA,NA,NA,NA,NA,FALSE,-21,11.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T00:59:06.612Z","2023-09-14T00:59:14.356Z",TRUE,"pitch","eda4edae-b166-475b-9c95-36387f3c180d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.33,1.57,NA,144.35,157.44,"ground_ball","medium","5",95.42,169.21,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Nick Fortes grounds out, third baseman Josh Donaldson to first baseman Carlos Santana.",0,1,0,37,"top",6,"2023-09-14T00:59:06.373Z","2023-09-14T00:59:14.356Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663743,"Nick Fortes","/api/v1/people/663743","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,83.3,1,0.95,0.4116,6.6509,30.7483,-20.6715,-9.0712,6.4227,-0.7175,3.0126,6.4997,-133.4655,-2.3518,-2.0151,50.0008,5.4061,-16.2399,34.8,6,24,2122,217,66.7,-23,8,NA,NA,NA,TRUE,-21.4,11.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",6,"2023-09-14T00:56:32.341Z","2023-09-14T00:56:40.903Z",TRUE,"pitch","1cf5e834-58c6-490c-9382-d25943d9e9cc",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.34,1.51,NA,125.51,185.4,"ground_ball","medium","6",106.59,150.9,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","William Contreras grounds out, shortstop Joey Wendle to first baseman Luis Arraez.",0,1,0,36,"bottom",5,"2023-09-14T00:54:16.305Z","2023-09-14T00:56:40.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.9,8,0.9,0.4295,6.5539,24.4278,-28.351,-0.8093,2.3218,-0.2234,1.9771,-5.5253,-127.1984,-4.2296,2.0762,50.006,5.892,-1.3356,4.8,7.2,24,2402,167,109.8,3,80,NA,NA,NA,TRUE,-32,3.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",4,"2023-09-14T00:55:49.930Z","2023-09-14T00:55:58.518Z",TRUE,"pitch","87bae567-e2a6-4ace-b9c5-c26e0cf1a6cc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1632,1.5569,NA,150.91,212.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","William Contreras grounds out, shortstop Joey Wendle to first baseman Luis Arraez.",0,1,0,36,"bottom",5,"2023-09-14T00:54:16.305Z","2023-09-14T00:56:40.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.8,13,0.9,0.4521,6.4306,25.7809,-32.9086,-4.1781,-0.4952,-0.8895,0.9807,-6.0156,-121.5595,-4.7026,2.1684,50.0032,5.8255,-6.197,12,9.6,24,2345,321,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-1.8,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",3,"2023-09-14T00:55:27.985Z","2023-09-14T00:55:32.476Z",TRUE,"pitch","7cdb7718-3529-4f2d-b7d0-53a43fbcc4dc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.34,1.51,NA,123.32,172.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","William Contreras grounds out, shortstop Joey Wendle to first baseman Luis Arraez.",0,1,0,36,"bottom",5,"2023-09-14T00:54:16.305Z","2023-09-14T00:56:40.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,80.5,5,0.91,0.4292,6.4389,26.5871,-26.912,-0.3187,3.191,-0.1657,2.4654,-5.7726,-127.6706,-3.2972,2.1672,50.0038,5.8947,-0.5238,3.6,7.2,24,2432,143,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-14T00:55:06.171Z","2023-09-14T00:55:10.356Z",TRUE,"pitch","c76e2ee8-5c4c-42dc-be82-aa87e02bb19c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2364,1.4748,NA,129.13,192.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","William Contreras grounds out, shortstop Joey Wendle to first baseman Luis Arraez.",0,1,0,36,"bottom",5,"2023-09-14T00:54:16.305Z","2023-09-14T00:56:40.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.3,7,0.9,0.4178,6.803,30.5643,-22.928,10.6801,5.3235,-0.3182,1.7311,-10.118,-131.6038,-5.9699,2.2076,50.0007,5.7512,18.5426,33.6,7.2,24,2077,138,NA,NA,NA,NA,NA,NA,FALSE,-25.3,8.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-14T00:54:38.865Z","2023-09-14T00:54:42.135Z",TRUE,"pitch","a9c81317-51cd-43a2-ac3b-bae77b131f52",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.3706,1.6322,NA,164.58,237.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","William Contreras grounds out, shortstop Joey Wendle to first baseman Luis Arraez.",0,1,0,36,"bottom",5,"2023-09-14T00:54:16.305Z","2023-09-14T00:56:40.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.8,13,0.91,0.4422,6.565,24.4204,-29.7892,10.1409,1.5354,-1.2482,0.035,-11.4846,-123.7935,-7.5015,2.1309,50.0039,5.5941,15.7609,24,8.4,24,1575,117,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.2,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T00:54:21.951Z","2023-09-14T00:54:26.345Z",TRUE,"pitch","3d5a2638-170a-4fe4-9f06-c7089b74c9d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.287,1.5077,NA,69.06,183.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","William Contreras grounds out, shortstop Joey Wendle to first baseman Luis Arraez.",0,1,0,36,"bottom",5,"2023-09-14T00:54:16.305Z","2023-09-14T00:56:40.903Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,661388,"William Contreras","/api/v1/people/661388","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.4,14,0.9,0.4187,6.5553,28.4561,-23.9541,9.6122,4.7464,1.2576,2.0463,-5.8981,-130.9669,-5.0879,2.2936,50.0019,5.8128,16.6456,31.2,7.2,24,1994,93,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.7,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
