"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745028,"2024-04-25",1,"2024-04-25T01:29:48.331Z","2024-04-25T01:29:53.229Z",TRUE,"pitch","9b7879c2-4528-4950-b0dd-6b3e537b6fbe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1606,1.5003,NA,71.47,200.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Wyatt Langford walks.",0,1,2,33,"bottom",4,"2024-04-25T01:29:06.817Z","2024-04-25T01:31:06.564Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.1,14,0.86,0.4255,6.4736,28.7559,-27.3639,-1.7522,2.8682,1.1945,1.4348,6.7261,-129.1032,-4.5058,-1.2253,50.0003,5.3274,-2.936,3.6,7.2,24,2672,169,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T01:29:32.186Z","2024-04-25T01:29:37.715Z",TRUE,"pitch","34931829-bf0b-4b4d-ba73-03be2f49efba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.248,1.5295,NA,183.59,162.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Wyatt Langford walks.",0,1,2,33,"bottom",4,"2024-04-25T01:29:06.817Z","2024-04-25T01:31:06.564Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,694671,"Wyatt Langford","/api/v1/people/694671","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,86.8,11,0.91,0.395,6.4378,34.3787,-21.3364,-9.8598,5.5807,-1.7468,2.8431,2.5491,-139.2449,-3.1766,-1.3995,50.0052,5.4282,-19.1577,39.6,6,24,2410,220,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.6,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",4,"2024-04-25T01:29:01.131Z","2024-04-25T01:29:06.453Z",TRUE,"pitch","e3b3da15-1da6-4171-9fac-5e9dea939e52",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.15,1.5,NA,120.85,215.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Josh Smith strikes out swinging.",0,1,2,32,"bottom",4,"2024-04-25T01:28:10.278Z","2024-04-25T01:29:06.453Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669701,"Josh Smith","/api/v1/people/669701","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,76.9,13,0.9,0.4474,6.4817,28.0952,-29.428,-7.8125,1.8167,-0.101,0.8697,5.3033,-123.1843,-4.4239,-1.2841,50.0047,5.2225,-11.8172,19.2,8.4,24,758,252,NA,NA,NA,NA,NA,NA,TRUE,-36.2,2.4,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",3,"2024-04-25T01:28:44.636Z","2024-04-25T01:28:49.643Z",TRUE,"pitch","1dc43f7e-9500-419f-bbe1-8b98075f9f20",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.0602,1.4281,NA,95.3,156.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Josh Smith strikes out swinging.",0,1,2,32,"bottom",4,"2024-04-25T01:28:10.278Z","2024-04-25T01:29:06.453Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669701,"Josh Smith","/api/v1/people/669701","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.1,3,0.91,0.3986,6.5184,32.1381,-18.1833,-9.2182,7.3259,0.5692,3.0575,8.3699,-137.6993,-2.9786,-1.3203,50.0025,5.3916,-17.6051,39.6,4.8,24,2464,210,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.7,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",2,"2024-04-25T01:28:28.376Z","2024-04-25T01:28:33.127Z",TRUE,"pitch","e9e909fe-33ef-4e08-a4b3-e4421cc28616",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1217,1.4027,NA,133.63,186.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Josh Smith strikes out swinging.",0,1,2,32,"bottom",4,"2024-04-25T01:28:10.278Z","2024-04-25T01:29:06.453Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669701,"Josh Smith","/api/v1/people/669701","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.6,7,0.9,0.3954,6.366,34.5317,-11.4944,-5.2742,10.6719,-0.4364,1.9181,4.0528,-139.1345,-7.4754,-1.235,50.0068,5.4218,-10.2254,34.8,3.6,24,2513,209,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T01:28:12.474Z","2024-04-25T01:28:17.248Z",TRUE,"pitch","5d01a2e6-19ff-4c95-a4ab-e589675cb42b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0342,1.4027,NA,89.11,209.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Josh Smith strikes out swinging.",0,1,2,32,"bottom",4,"2024-04-25T01:28:10.278Z","2024-04-25T01:29:06.453Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669701,"Josh Smith","/api/v1/people/669701","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.9,14,0.91,0.3998,6.4544,33.1762,-10.3433,-3.9772,11.5125,0.7317,1.0898,6.5925,-137.495,-9.7467,-1.1909,50.0067,5.4025,-7.545,25.2,3.6,24,2557,204,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.7,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T01:27:21.438Z","2024-04-25T01:28:12.474Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Josh Smith strikes out swinging.",0,1,2,32,"bottom",4,"2024-04-25T01:28:10.278Z","2024-04-25T01:29:06.453Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669701,"Josh Smith","/api/v1/people/669701","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T01:26:52.867Z","2024-04-25T01:27:12.920Z",TRUE,"pitch","312a5d99-f388-412b-883e-cf4f43e9b720",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.63,1.68,NA,127.03,170.84,"fly_ball","medium","89",185.96,57.95,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Home Run","home_run","Evan Carter homers (4) on a fly ball to right center field.",1,1,2,31,"bottom",4,"2024-04-25T01:26:29.107Z","2024-04-25T01:27:12.920Z",TRUE,TRUE,FALSE,FALSE,65,0,1,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.5,77.1,5,0.89,0.4436,6.4725,28.9226,-27.7932,-7.3692,2.8511,-0.2631,2.5163,5.3876,-124.306,-1.124,-1.5198,50.0042,5.3186,-11.3346,20.4,8.4,24,1017,237,102.3,32,384,NA,NA,NA,FALSE,-32.9,5.2,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T01:26:32.950Z","2024-04-25T01:26:36.867Z",TRUE,"pitch","4834774b-9fc1-4787-af57-a852cb63dd4e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5296,1.5783,NA,95.58,174.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Home Run","home_run","Evan Carter homers (4) on a fly ball to right center field.",1,1,2,31,"bottom",4,"2024-04-25T01:26:29.107Z","2024-04-25T01:27:12.920Z",TRUE,TRUE,FALSE,FALSE,65,0,1,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,86.7,6,0.91,0.3949,6.3837,34.2305,-11.1075,-3.8179,10.8395,0.562,2.3655,5.9683,-139.2444,-6.5597,-1.1232,50.0041,5.5032,-7.4215,25.2,2.4,24,2480,208,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",5,"2024-04-25T01:25:30.132Z","2024-04-25T01:26:06.264Z",TRUE,"pitch","8255e13c-fba7-4f46-adad-db99a2f5b6da",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,3.44,1.66,NA,137.02,177.68,"fly_ball","medium","8",123.13,30.74,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Adolis García homers (7) on a fly ball to center field.",1,1,1,30,"bottom",4,"2024-04-25T01:23:44.498Z","2024-04-25T01:26:06.264Z",TRUE,TRUE,FALSE,FALSE,75,3,1,1,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.7,4,0.9,0.3976,6.3595,30.3344,-17.2599,-9.4719,7.7556,-0.5251,2.2631,5.3162,-137.7277,-5.5279,-1.2489,50.0034,5.462,-18.2132,43.2,4.8,24,2453,218,106.2,25,416,NA,NA,NA,FALSE,-17.4,13.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",4,"2024-04-25T01:25:10.533Z","2024-04-25T01:25:16.115Z",TRUE,"pitch","a882f805-b93f-4740-a3d8-5c763cfd2591",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2966,1.549,NA,152.82,183.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Adolis García homers (7) on a fly ball to center field.",1,1,1,30,"bottom",4,"2024-04-25T01:23:44.498Z","2024-04-25T01:26:06.264Z",TRUE,TRUE,FALSE,FALSE,75,3,1,1,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,13,0.9,0.3958,6.4368,31.3951,-18.155,-9.3068,7.2291,-0.9397,2.0583,4.3412,-138.4728,-5.4727,-1.3201,50.0006,5.2779,-18.0413,42,6,24,2495,217,NA,NA,NA,NA,NA,NA,FALSE,-18.1,12.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",3,"2024-04-25T01:24:52.848Z","2024-04-25T01:24:58.690Z",TRUE,"pitch","33821bc9-1b10-488b-a74b-8505d7f9ac4b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2674,1.6076,NA,71.8,202.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Adolis García homers (7) on a fly ball to center field.",1,1,1,30,"bottom",4,"2024-04-25T01:23:44.498Z","2024-04-25T01:26:06.264Z",TRUE,TRUE,FALSE,FALSE,75,3,1,1,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.4,14,0.93,0.4273,6.4777,24.9921,-29.035,0.3701,1.8826,1.1858,1.3334,6.077,-127.9052,-4.8313,-1.2633,50.0023,5.5085,0.6154,3.6,7.2,24,2598,151,NA,NA,NA,NA,NA,NA,FALSE,-32.6,2.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",2,"2024-04-25T01:24:34.676Z","2024-04-25T01:24:39.676Z",TRUE,"pitch","212a1ce0-d976-42a7-9558-fb60c51987ef",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2966,1.6076,NA,65.74,188.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Adolis García homers (7) on a fly ball to center field.",1,1,1,30,"bottom",4,"2024-04-25T01:23:44.498Z","2024-04-25T01:26:06.264Z",TRUE,TRUE,FALSE,FALSE,75,3,1,1,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.4,14,0.9,0.3995,6.3696,30.0364,-20.7536,-11.5,5.9962,1.3447,1.8579,11.2033,-137.0685,-5.475,-1.2996,50.0019,5.2964,-21.9013,42,6,24,2498,222,NA,NA,NA,NA,NA,NA,FALSE,-21,9.8,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T01:23:59.111Z","2024-04-25T01:24:03.292Z",TRUE,"pitch","e5e2382d-9289-428e-ad81-1012911bffda",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2674,1.5198,NA,142.3,191.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Adolis García homers (7) on a fly ball to center field.",1,1,1,30,"bottom",4,"2024-04-25T01:23:44.498Z","2024-04-25T01:26:06.264Z",TRUE,TRUE,FALSE,FALSE,75,3,1,1,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.1,7,0.92,0.3956,6.3721,31.2863,-18.4855,-10.8169,7.0532,-0.6638,1.7596,5.7355,-138.5071,-6.3927,-1.3575,50.0004,5.336,-20.9883,44.4,6,24,2430,216,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.6,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T01:24:16.336Z","2024-04-25T01:24:34.676Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,666969,"/api/v1/people/666969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Adolis García homers (7) on a fly ball to center field.",1,1,1,30,"bottom",4,"2024-04-25T01:23:44.498Z","2024-04-25T01:26:06.264Z",TRUE,TRUE,FALSE,FALSE,75,3,1,1,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T01:23:24.552Z","2024-04-25T01:23:31.592Z",TRUE,"pitch","86e1ad78-c7f1-42d5-ae5b-950d9bcc178b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.49,1.58,NA,122.64,179.12,"line_drive","hard","7",56.27,88.46,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Lineout","field_out","Nathaniel Lowe lines out sharply to left fielder Luke Raley.",0,1,0,29,"bottom",4,"2024-04-25T01:23:03.291Z","2024-04-25T01:23:31.592Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,5,0.9,0.4001,6.2989,30.4382,-12.0436,-4.4645,10.6084,-0.1479,2.2097,4.4453,-136.9369,-6.9051,-1.2128,50.004,5.5892,-8.4734,28.8,3.6,24,2518,207,101.1,17,324,NA,NA,NA,TRUE,-13,17.9,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694671,"Wyatt Langford","/api/v1/people/694671",NA,NA,NA,NA,NA,NA
