"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745435,"2024-03-30",0,"2024-03-30T02:46:43.357Z","2024-03-30T02:46:47.614Z",TRUE,"pitch","af75d2d7-0cac-4a03-9c2f-116bbdf1c992",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.46,1.63,NA,112.72,151.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Matt Chapman flies out to left fielder Jurickson Profar.",0,4,1,37,"top",5,"2024-03-30T02:46:36.912Z","2024-03-30T02:47:47.365Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.9,2,0.9,0.4229,6.3198,24.7793,-24.5071,0.5618,4.5023,0.1123,3.2419,2.8047,-129.1164,-3.3267,-1.0572,50.0017,6.4153,0.956,3.6,6,24,2704,169,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.7,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T02:47:08.896Z","2024-03-30T02:47:16.396Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,656305,"/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Matt Chapman flies out to left fielder Jurickson Profar.",0,4,1,37,"top",5,"2024-03-30T02:46:36.912Z","2024-03-30T02:47:47.365Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T02:46:16.685Z","2024-03-30T02:46:21.176Z",TRUE,"pitch","9bd5bd10-c3fe-402f-bda9-278977b35e45",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.26,1.61,NA,121.89,141.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,4,1,36,"top",5,"2024-03-30T02:45:21.974Z","2024-03-30T02:46:21.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,83.6,11,2,0.414,6.068,24.9592,-21.2861,-1.1977,6.1297,-0.1283,3.6061,3.565,-131.718,-2.6748,-1.3369,50.0063,6.1888,-2.1292,3.6,4.8,24,2482,196,NA,NA,NA,NA,NA,NA,TRUE,-22.3,10.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T02:45:53.462Z","2024-03-30T02:45:57.509Z",TRUE,"pitch","41570439-29eb-4f05-97cc-2cee060093c4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1574,1.5737,NA,58.38,221.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,4,1,36,"top",5,"2024-03-30T02:45:21.974Z","2024-03-30T02:46:21.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74.4,14,0.91,0.4682,6.0577,26.1542,-43.6897,6.5065,-8.339,1.5378,0.6413,3.7784,-117.8038,-3.7661,-0.9422,50.0059,6.3736,8.9804,12,13.2,24,2844,36,NA,NA,NA,NA,NA,NA,FALSE,-58.1,-15.8,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T02:45:38.723Z","2024-03-30T02:45:42.692Z",TRUE,"pitch","a9be57d3-60f6-494c-adc6-2f148001a7e7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2288,1.5623,NA,112.05,144.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,4,1,36,"top",5,"2024-03-30T02:45:21.974Z","2024-03-30T02:46:21.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.7,12,0.9,0.4241,6.1231,24.7546,-24.3151,2.745,4.6398,0.13,3.4776,2.1941,-128.7738,-2.6908,-1.0873,50.0006,6.4013,4.6452,12,6,24,2686,180,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:45:24.615Z","2024-03-30T02:45:29.870Z",TRUE,"pitch","c20bbbd7-3476-48c9-a7da-7613fdc30053",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1513,1.5965,NA,128.62,153.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","LaMonte Wade Jr. strikes out swinging.",0,4,1,36,"top",5,"2024-03-30T02:45:21.974Z","2024-03-30T02:46:21.176Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.3,1,2,0.432,6.0079,23.1428,-24.7463,1.944,4.5532,-0.305,3.1511,1.9811,-126.2746,-3.1362,-1.3492,50.0046,6.3771,3.1731,8.4,6,24,2625,178,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.8,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:42:56.791Z","2024-03-30T02:43:04.064Z",TRUE,"pitch","07e81e32-ef4c-4b7b-8d5c-b29d12e91c54",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.42,1.6,NA,119.75,204.9,"popup","medium","4",130.37,123.34,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Luis Campusano pops out to second baseman Thairo Estrada.",0,4,1,35,"bottom",4,"2024-03-30T02:42:54.548Z","2024-03-30T02:43:04.064Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669134,"Luis Campusano","/api/v1/people/669134","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,77.9,13,0.9,0.4421,6.9301,27.4003,-33.2882,10.9383,-0.7208,-0.0721,1.2549,-8.2429,-124.405,-1.6102,1.8804,50.0014,4.697,16.9642,24,9.6,24,1767,99,62.2,32,195,NA,NA,NA,TRUE,-39.1,-1.4,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T02:42:20.189Z","2024-03-30T02:42:32.617Z",TRUE,"pitch","79610a86-f02a-46a3-8166-d4dddae592b6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.29,1.61,NA,124.6,155.51,"fly_ball","medium","8",115.38,80.71,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder Jung Hoo Lee.",0,4,1,34,"bottom",4,"2024-03-30T02:42:18.040Z","2024-03-30T02:42:32.617Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,84.6,2,0.9,0.4031,6.6592,34.9239,-20.404,9.4932,6.3185,-0.1993,3.0841,-8.3821,-136.7621,-1.0055,1.6976,50.0006,4.8786,17.6768,37.2,6,24,2308,124,88,39,297,NA,NA,NA,TRUE,-20,11.4,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:41:44.823Z","2024-03-30T02:42:20.189Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder Jung Hoo Lee.",0,4,1,34,"bottom",4,"2024-03-30T02:42:18.040Z","2024-03-30T02:42:32.617Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T02:41:23.190Z","2024-03-30T02:41:33.197Z",TRUE,"pitch","7b4f1dd0-229b-404c-a5b3-a48bd8d84406",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.35,1.55,NA,120.87,183.84,"line_drive","hard","7",73.15,77.45,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Ha-Seong Kim singles on a sharp line drive to left fielder Michael Conforto.",0,4,1,33,"bottom",4,"2024-03-30T02:40:36.540Z","2024-03-30T02:41:33.197Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.6,8,0.91,0.4051,6.9408,32.2312,-18.3886,9.5772,7.4623,-0.1016,2.0347,-8.0331,-135.6751,-3.7601,1.6668,50.0009,4.7352,17.6888,39.6,6,24,2202,125,107.1,14,252,NA,NA,NA,FALSE,-18.8,12.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T02:41:09.753Z","2024-03-30T02:41:14.230Z",TRUE,"pitch","2c1889f5-bebf-4c63-8cb8-b5439e043284",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4721,1.5613,NA,104.4,176.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Ha-Seong Kim singles on a sharp line drive to left fielder Michael Conforto.",0,4,1,33,"bottom",4,"2024-03-30T02:40:36.540Z","2024-03-30T02:41:33.197Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.8,6,0.9,0.4051,6.6916,30.6091,-19.5654,8.9652,6.8144,0.3306,2.2979,-6.9741,-135.4166,-2.7415,1.7795,50.0026,4.698,16.5877,37.2,6,24,2164,119,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.9,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T02:40:55.945Z","2024-03-30T02:40:59.797Z",TRUE,"pitch","8834c62c-3d58-418a-833a-63340cb7a382",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5278,1.6755,NA,117.11,195.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Ha-Seong Kim singles on a sharp line drive to left fielder Michael Conforto.",0,4,1,33,"bottom",4,"2024-03-30T02:40:36.540Z","2024-03-30T02:41:33.197Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,8,0.9,0.4032,6.6846,31.1073,-18.8446,8.1277,7.1411,-0.0029,1.6,-7.4591,-136.071,-4.6517,1.7239,50.0046,4.6456,15.1746,34.8,4.8,24,2239,126,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.1,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:40:44.196Z","2024-03-30T02:40:48.606Z",TRUE,"pitch","5d337dba-cf79-4613-922e-a53fc309bafd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4386,1.6439,NA,124.93,135.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Ha-Seong Kim singles on a sharp line drive to left fielder Michael Conforto.",0,4,1,33,"bottom",4,"2024-03-30T02:40:36.540Z","2024-03-30T02:41:33.197Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.3,11,0.86,0.4107,6.7259,31.0589,-20.4372,9.0208,6.529,-0.2079,3.8284,-7.991,-133.7923,1.1401,1.6574,50.0049,4.8699,16.2232,36,6,24,2168,123,NA,NA,NA,NA,NA,NA,FALSE,-20.3,12.4,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T02:39:51.968Z","2024-03-30T02:40:22.506Z",TRUE,"pitch","888a6157-0a0e-4f59-bc91-eee33232e6b3",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,1,NA,NA,3.64,1.7,NA,127.47,178.78,"fly_ball","medium","7",40.06,62.05,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Home Run","home_run","Manny Machado homers (2) on a fly ball to left field.",1,4,1,32,"bottom",4,"2024-03-30T02:38:50.450Z","2024-03-30T02:40:22.506Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.7,76.5,8,0.9,0.4512,6.6731,25.5583,-36.9682,-3.1615,-3.218,-0.2747,2.2223,-4.3763,-121.751,1.3161,1.9619,50.0033,4.8923,-4.7096,8.4,9.6,24,2121,322,104.1,27,398,NA,NA,NA,FALSE,-44.5,-5.2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T02:39:35.636Z","2024-03-30T02:39:41.287Z",TRUE,"pitch","76b333cd-b8d6-4bb8-91ca-6fd16959386f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.64,1.7,NA,110.79,152.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Home Run","home_run","Manny Machado homers (2) on a fly ball to left field.",1,4,1,32,"bottom",4,"2024-03-30T02:38:50.450Z","2024-03-30T02:40:22.506Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,84.6,2,0.9,0.4033,6.7555,34.3871,-19.7946,8.7269,6.653,0.1628,3.1947,-7.4894,-136.6257,-0.5151,1.8265,50.0062,4.7648,16.2497,36,4.8,24,2306,121,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.1,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T02:39:09.305Z","2024-03-30T02:39:14.448Z",TRUE,"pitch","6af8d49f-eff0-40bf-a411-c3b00e28f251",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6456,1.7002,NA,39.36,135.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Home Run","home_run","Manny Machado homers (2) on a fly ball to left field.",1,4,1,32,"bottom",4,"2024-03-30T02:38:50.450Z","2024-03-30T02:40:22.506Z",TRUE,TRUE,FALSE,FALSE,38,2,1,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,78.4,12,0.71,0.4368,6.5619,28.0518,-34.4297,9.3513,-1.4198,2.037,3.8398,-2.5678,-125.8884,4.1793,1.8619,50.0024,4.9622,14.8519,22.8,9.6,24,1852,98,NA,NA,NA,NA,NA,NA,FALSE,-38,-1.2,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA
