"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716448,"2023-09-24",4,"2023-09-24T19:30:41.941Z","2023-09-24T19:30:46.222Z",TRUE,"pitch","6ecd039b-7681-4614-8dc6-cb22ca4318cd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.49,1.66,NA,150.35,208.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,6,4,39,"top",5,"2023-09-24T19:29:34.722Z","2023-09-24T19:31:38.331Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78,13,0.92,0.4422,5.7077,27.323,-21.3704,-10.7563,6.9692,-0.8749,1.1072,4.3056,-124.3579,-7.2293,-1.2411,50.0034,5.8527,-16.6748,34.8,7.2,24,2164,236,NA,NA,NA,NA,NA,NA,FALSE,-26.8,11,18.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T19:30:25.580Z","2023-09-24T19:30:29.892Z",TRUE,"pitch","77eaa7f1-21a1-42e5-be3e-a62e57f56376",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4663,1.6473,NA,46.58,179.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,6,4,39,"top",5,"2023-09-24T19:29:34.722Z","2023-09-24T19:31:38.331Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.2,73.5,14,2,0.4714,5.9775,23.928,-33.5428,6.7915,-1.0053,1.8476,2.1894,5.8696,-116.6341,-1.1451,-1.5927,50.0013,5.8776,9.2644,16.8,10.8,24,2687,42,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-1.8,-13.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T19:30:00.359Z","2023-09-24T19:30:03.359Z",TRUE,"pitch","f6740e14-6df9-4e0e-950d-f44cd10946fb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.49,1.66,NA,122.32,182.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,6,4,39,"top",5,"2023-09-24T19:29:34.722Z","2023-09-24T19:31:38.331Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,77.9,8,0.94,0.4405,5.8511,27.985,-20.6231,-11.264,7.396,-0.1396,2.092,6.3622,-124.9259,-5.0235,-1.2718,50.0029,5.8515,-17.5902,37.2,7.2,24,2114,234,NA,NA,NA,NA,NA,NA,FALSE,-25.2,12.2,18.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T19:29:46.790Z","2023-09-24T19:29:50.327Z",TRUE,"pitch","0529b1dd-80c1-4831-a70c-c7c77e71c336",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.49,1.66,NA,81.99,144.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,6,4,39,"top",5,"2023-09-24T19:29:34.722Z","2023-09-24T19:31:38.331Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83.5,12,0.91,0.4092,5.7711,32.7316,-11.0433,-6.2218,11.6828,0.9185,3.5101,6.8342,-134.5177,-5.1424,-0.8626,50.0024,6.2487,-11.2535,38.4,3.6,24,2306,200,NA,NA,NA,NA,NA,NA,FALSE,-12.2,20,9.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",2,"2023-09-24T19:30:12.565Z","2023-09-24T19:30:25.580Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,677951,"/api/v1/people/677951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Bobby Witt Jr. strikes out swinging.",0,6,4,39,"top",5,"2023-09-24T19:29:34.722Z","2023-09-24T19:31:38.331Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T19:27:25.366Z","2023-09-24T19:27:34.879Z",TRUE,"pitch","cb26bd37-b7b1-4182-8bea-2304fcfb778f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.01,1.46,NA,103.3,175.53,"fly_ball","hard","8",134.32,43.4,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Alex Bregman flies out sharply to center fielder Drew Waters.",0,6,4,38,"bottom",4,"2023-09-24T19:27:07.671Z","2023-09-24T19:27:34.879Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.2,6,2,0.3988,6.4958,32.5096,-22.5509,-11.115,5.0422,0.3595,2.3425,10.485,-137.7084,-4.4624,-2.0657,50.0008,5.5227,-21.2015,38.4,6,24,2463,227,100.1,34,386,NA,NA,NA,TRUE,-22.4,8.3,17.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T19:27:09.122Z","2023-09-24T19:27:15.054Z",TRUE,"pitch","8a37ac14-1270-4b9e-9a15-f08b97efe299",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0722,1.476,NA,114.81,148.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Alex Bregman flies out sharply to center fielder Drew Waters.",0,6,4,38,"bottom",4,"2023-09-24T19:27:07.671Z","2023-09-24T19:27:34.879Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,608324,"Alex Bregman","/api/v1/people/608324","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.4,12,2,0.3927,6.5639,32.8404,-14.0689,-6.3121,9.2022,0.0574,3.3524,7.9336,-139.7098,-3.7463,-2.0052,50.0042,5.6416,-12.4216,34.8,3.6,24,2596,219,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16,9.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T19:26:40.665Z","2023-09-24T19:26:49.033Z",TRUE,"pitch","dd9f5b20-4104-4d22-988b-cdd68979da6b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,2.81,1.25,NA,79.07,203.71,"ground_ball","medium","5",104.81,165.56,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Matt Duffy to first baseman Nick Loftin.",0,6,4,37,"bottom",4,"2023-09-24T19:25:38.183Z","2023-09-24T19:26:49.033Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.9,80.2,14,2,0.4309,6.3878,30.0133,-34.8222,7.7847,-1.6275,0.995,1.2989,5.1939,-127.8538,-3.8875,-2.0842,50.0009,5.6157,12.6932,21.6,9.6,24,2457,44,54.2,-39,4,NA,NA,NA,TRUE,-39.5,-3.7,-15.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",2,"2023-09-24T19:26:16.953Z","2023-09-24T19:26:20.056Z",TRUE,"pitch","0b26e8b1-01ba-463b-89e6-939398e6f48f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,2.81,1.25,NA,135.7,193.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Matt Duffy to first baseman Nick Loftin.",0,6,4,37,"bottom",4,"2023-09-24T19:25:38.183Z","2023-09-24T19:26:49.033Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.4,78.9,7,2,0.4372,6.3759,27.9945,-33.0733,2.1239,-0.5622,-0.4905,1.6618,3.777,-125.7856,-3.0875,-2.2938,50.0061,5.6157,3.3685,7.2,8.4,24,2441,47,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-1.6,-4.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T19:25:59.964Z","2023-09-24T19:26:04.526Z",TRUE,"pitch","e3b8ffc2-c5a7-49de-b812-df9643f1cc85",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,2.7329,1.2186,NA,127.91,167.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Matt Duffy to first baseman Nick Loftin.",0,6,4,37,"bottom",4,"2023-09-24T19:25:38.183Z","2023-09-24T19:26:49.033Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,75.4,1,2,0.4578,6.1399,25.7403,-38.5263,5.4324,-4.3922,-0.2862,2.6393,2.5591,-120.1698,0.1225,-2.0744,50.0027,6.0423,7.8552,12,10.8,24,2522,41,NA,NA,NA,NA,NA,NA,FALSE,-48,-7.6,-10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T19:25:43.180Z","2023-09-24T19:25:47.928Z",TRUE,"pitch","a9d6b4ad-91ca-4150-8d54-f3548e3885ea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8178,1.19,NA,91.83,243.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Jose Altuve grounds out, third baseman Matt Duffy to first baseman Nick Loftin.",0,6,4,37,"bottom",4,"2023-09-24T19:25:38.183Z","2023-09-24T19:26:49.033Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.9,80.6,14,2,0.431,6.5145,29.6085,-35.0541,5.4194,-1.7608,0.6604,-0.163,5.5619,-127.7363,-7.2272,-2.2604,50.0059,5.5064,8.8376,15.6,9.6,24,2579,36,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-4.8,-11.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",5,"2023-09-24T19:25:13.953Z","2023-09-24T19:25:18.813Z",TRUE,"pitch","de53cf5a-9a05-464e-b7ae-84b20890d7da",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.5505,1.7613,NA,93.48,184.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,36,"bottom",4,"2023-09-24T19:23:41.036Z","2023-09-24T19:25:18.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88,9,2,0.3924,6.4075,30.7948,-20.7591,-10.4457,5.787,0.6169,2.007,10.9254,-139.4704,-5.7368,-1.9903,50.0069,5.4558,-20.6235,39.6,6,24,2440,226,NA,NA,NA,NA,NA,NA,TRUE,-20.3,9.5,16.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",4,"2023-09-24T19:24:57.362Z","2023-09-24T19:25:01.940Z",TRUE,"pitch","fe2dd7bf-6715-41db-b43d-0622c1824db0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5786,1.7043,NA,125.52,124.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,36,"bottom",4,"2023-09-24T19:23:41.036Z","2023-09-24T19:25:18.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,11,2,0.398,6.307,32.0428,-14.2597,-6.2281,9.3511,-0.2236,4.2308,7.1899,-137.8753,-1.7433,-2.062,50.0039,5.8388,-11.9338,34.8,3.6,24,2505,221,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.7,9.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",2,"2023-09-24T19:24:32.226Z","2023-09-24T19:24:36.052Z",TRUE,"pitch","a5a5a022-51d4-43a6-a573-7332bd5378b9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.61,1.73,NA,95.15,208.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,36,"bottom",4,"2023-09-24T19:23:41.036Z","2023-09-24T19:25:18.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",87.5,80.2,14,2,0.432,6.227,27.9389,-33.0548,0.3895,-0.5387,0.5732,1.1079,6.6389,-127.1757,-4.7028,-2.1303,50.0056,5.6257,0.6324,3.6,8.4,24,2492,30,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-1.9,-2.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T19:24:16.534Z","2023-09-24T19:24:20.730Z",TRUE,"pitch","67645dc5-da18-4136-8171-35206c9e728e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6066,1.6473,NA,109.96,208.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,36,"bottom",4,"2023-09-24T19:23:41.036Z","2023-09-24T19:25:18.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.2,14,2,0.4262,6.416,26.8576,-23.5615,-10.03,5.1522,0.1846,1.1121,9.0319,-128.5668,-6.5456,-2.0721,50.0057,5.5219,-16.7803,31.2,7.2,24,1860,234,NA,NA,NA,NA,NA,NA,FALSE,-27,8,16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T19:24:02.736Z","2023-09-24T19:24:07.395Z",TRUE,"pitch","15ddec25-80b4-4db0-aaa1-e39eefbcb9af",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6633,1.7323,NA,100.85,198.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,36,"bottom",4,"2023-09-24T19:23:41.036Z","2023-09-24T19:25:18.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,77.9,14,2,0.4445,6.0661,26.7551,-32.5989,5.6291,-0.2803,0.4237,1.5059,4.7733,-123.6566,-3.4668,-2.2691,50.0014,5.6873,8.6355,15.6,9.6,24,2510,36,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-1.1,-11.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T19:24:45.170Z","2023-09-24T19:24:57.362Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,665161,"/api/v1/people/665161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,6,4,36,"bottom",4,"2023-09-24T19:23:41.036Z","2023-09-24T19:25:18.813Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
