"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717395,"2023-07-15",1,"2023-07-16T01:18:56.274Z","2023-07-16T01:18:59.274Z",FALSE,"pickoff","aac67eff-3d8d-478d-a6a4-6efdae390b78",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Ozzie Albies grounds out to first baseman Andrew Vaughn. Ronald Acuna Jr. to 3rd.",0,6,4,58,"bottom",7,"2023-07-16T01:18:24.019Z","2023-07-16T01:21:33.921Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-16T01:19:32.094Z","2023-07-16T01:20:12.780Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Ozzie Albies grounds out to first baseman Andrew Vaughn. Ronald Acuna Jr. to 3rd.",0,6,4,58,"bottom",7,"2023-07-16T01:18:24.019Z","2023-07-16T01:21:33.921Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",5,"2023-07-16T01:20:28.324Z","2023-07-16T01:20:39.890Z",FALSE,"action",NA,NA,"Ronald Acuna Jr. steals (43) 2nd base.","Stolen Base 2B",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,660670,"/api/v1/people/660670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5db46bb7-7442-4db0-a831-0376368cc5f4","stolen_base_2b",NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Ozzie Albies grounds out to first baseman Andrew Vaughn. Ronald Acuna Jr. to 3rd.",0,6,4,58,"bottom",7,"2023-07-16T01:18:24.019Z","2023-07-16T01:21:33.921Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",7,"2023-07-16T01:21:08.821Z","2023-07-16T01:21:13.821Z",FALSE,"stepoff","809794e9-5ef3-4d2b-aaf4-b0f42a84855f",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Ozzie Albies grounds out to first baseman Andrew Vaughn. Ronald Acuna Jr. to 3rd.",0,6,4,58,"bottom",7,"2023-07-16T01:18:24.019Z","2023-07-16T01:21:33.921Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-16T01:18:04.862Z","2023-07-16T01:18:16.726Z",TRUE,"pitch","803d0277-f4d5-4676-a6d1-98939921323a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.53,1.65,NA,135.86,177.61,"line_drive","hard","8",111.64,59.75,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Ronald Acuna Jr. singles on a sharp line drive to center fielder Luis Robert Jr.",0,6,4,57,"bottom",7,"2023-07-16T01:17:48.441Z","2023-07-16T01:18:16.726Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.7,93.1,4,2,0.3704,6.4512,35.298,-20.762,-8.1601,5.1526,-0.4948,2.2657,4.3528,-147.8806,-7.4885,-0.9257,50.0018,6.0489,-18.0703,37.2,4.8,24,2391,224,111.2,13,289,NA,NA,NA,FALSE,-18.5,8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660670,"Ronald Acuña Jr.","/api/v1/people/660670",NA,NA,NA,NA,NA,NA
717395,"2023-07-15",5,"2023-07-16T01:17:28.346Z","2023-07-16T01:17:34.612Z",TRUE,"pitch","3432ee26-00bf-42db-bdee-d01512174fa7",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.42,1.55,NA,94.91,213.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,6,4,56,"bottom",7,"2023-07-16T01:15:15.829Z","2023-07-16T01:17:34.612Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.5,86.1,14,2,0.4053,6.3456,26.1503,-29.5105,2.0673,1.4359,0.5796,0.9231,4.5322,-134.573,-7.2831,-1.3876,50.0026,5.7231,3.8335,8.4,7.2,24,2419,145,NA,NA,NA,NA,NA,NA,TRUE,-30.4,1.4,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",4,"2023-07-16T01:16:59.514Z","2023-07-16T01:17:03.144Z",TRUE,"pitch","27b2f52e-333e-4be4-a7df-85b3b145dac2",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.55,NA,80.49,176.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,6,4,56,"bottom",7,"2023-07-16T01:15:15.829Z","2023-07-16T01:17:34.612Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.9,85.2,14,2,0.4081,6.4657,26.6899,-32.6972,3.0658,-0.2815,0.9578,2.2932,4.8574,-133.8115,-3.4443,-1.2739,50.0064,5.9197,5.6056,10.8,7.2,24,2530,113,NA,NA,NA,NA,NA,NA,FALSE,-33.1,-1,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-16T01:16:35.300Z","2023-07-16T01:16:38.568Z",TRUE,"pitch","4a9128d0-4617-4629-ae46-f2a7c750ea50",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.55,NA,161.27,196.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,6,4,56,"bottom",7,"2023-07-16T01:15:15.829Z","2023-07-16T01:17:34.612Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,90.7,13,2,0.3817,6.7901,31.7508,-21.3237,-5.4943,5.1999,-1.1613,1.549,1.9821,-143.244,-9.021,-1.1466,50.0037,6.0618,-11.4677,25.2,4.8,24,2329,225,NA,NA,NA,NA,NA,NA,FALSE,-20.3,7.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-16T01:16:09.556Z","2023-07-16T01:16:12.700Z",TRUE,"pitch","823c041f-39ab-443e-bd03-d3665bd1d959",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.55,NA,84.59,196.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,6,4,56,"bottom",7,"2023-07-16T01:15:15.829Z","2023-07-16T01:17:34.612Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.5,85.8,14,2,0.4053,6.4787,26.7375,-27.168,2.4322,2.7001,0.8503,1.5648,5.5993,-134.6745,-5.9982,-1.5642,50.0012,5.7192,4.5083,10.8,6,24,2618,142,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-16T01:15:53.340Z","2023-07-16T01:15:57.674Z",TRUE,"pitch","9e40eec2-5c06-4c1e-a954-de8ff5ffb338",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.42,1.55,NA,63.14,178.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,6,4,56,"bottom",7,"2023-07-16T01:15:15.829Z","2023-07-16T01:17:34.612Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.8,86.8,14,2,0.3999,6.6713,27.7684,-25.5327,1.4592,3.4896,1.4129,2.2226,7.1416,-136.532,-5.1883,-1.4177,50.0048,5.8866,2.7753,8.4,6,24,2581,158,NA,NA,NA,NA,NA,NA,FALSE,-25.4,5.5,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-16T01:15:38.075Z","2023-07-16T01:15:41.438Z",TRUE,"pitch","710859ee-63f0-4f1b-8393-df234ec11306",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3116,1.5488,NA,142.26,167.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,6,4,56,"bottom",7,"2023-07-16T01:15:15.829Z","2023-07-16T01:17:34.612Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",666619,"Gregory Santos","/api/v1/people/666619","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.6,90.7,4,2,0.3791,6.6367,35.6456,-20.21,-8.9771,5.6698,-0.6628,2.6305,5.1338,-144.8104,-6.0815,-1.2976,50.0069,6.0054,-18.9599,39.6,4.8,24,2403,223,NA,NA,NA,NA,NA,NA,FALSE,-18.6,9.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-16T01:12:58.902Z","2023-07-16T01:13:03.648Z",TRUE,"pitch","a16aa147-617a-49e7-94ea-7b0aefccfb4e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.74,1.76,NA,123.27,196.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,6,4,55,"top",7,"2023-07-16T01:12:03.602Z","2023-07-16T01:13:03.648Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.4,13,0.9,0.4492,7.2549,23.9604,-34.4161,2.7145,-1.4843,-0.1645,1.5744,4.7532,-121.9412,-2.8958,-2.4917,50.0053,5.7463,4.0889,8.4,9.6,24,2175,82,NA,NA,NA,NA,NA,NA,TRUE,-42.1,-3.1,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-16T01:12:35.087Z","2023-07-16T01:12:38.087Z",TRUE,"pitch","0c517764-7648-49c0-95d3-e2595a1b6609",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.74,1.76,NA,124.42,160.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,6,4,55,"top",7,"2023-07-16T01:12:03.602Z","2023-07-16T01:13:03.648Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,5,0.9,0.3957,6.9369,30.319,-12.989,-5.3378,9.8847,-0.1947,2.891,6.7715,-138.312,-5.873,-1.9791,50.0063,5.9102,-10.3637,32.4,3.6,24,2361,208,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.9,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-16T01:12:17.123Z","2023-07-16T01:12:20.123Z",TRUE,"pitch","0073b5be-4640-4fc8-bac2-142a3374fd7e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.74,1.76,NA,106.81,142.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,6,4,55,"top",7,"2023-07-16T01:12:03.602Z","2023-07-16T01:13:03.648Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.8,2,0.9,0.3926,7.0864,29.8114,-13.0409,-6.4913,9.6928,0.2674,3.5557,8.9718,-139.2662,-4.217,-2.145,50.0056,5.9455,-12.8179,38.4,3.6,24,2416,207,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",4,"2023-07-16T01:11:34.242Z","2023-07-16T01:11:43.413Z",TRUE,"pitch","7e9e6e3c-fb1f-49cb-b28e-88c53077f29f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.29,1.47,NA,83.74,204.61,"ground_ball","medium","3",150.24,175.1,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Tim Anderson grounds into a force out, first baseman Matt Olson to shortstop Orlando Arcia. Andrew Benintendi out at 2nd. Tim Anderson to 1st.",0,6,4,54,"top",7,"2023-07-16T01:10:08.512Z","2023-07-16T01:11:43.413Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79.3,14,0.9,0.4407,7.3212,22.1422,-31.0812,2.982,0.7007,0.8725,1.2655,7.1618,-123.7714,-4.4627,-2.4335,50.0052,5.6626,4.6787,10.8,8.4,24,2192,108,66.5,-45,4,NA,NA,NA,TRUE,-37,0.5,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-16T01:11:13.960Z","2023-07-16T01:11:18.878Z",TRUE,"pitch","e54f1679-c3bc-45d9-a732-3258543a15b9",3,"Pitchout",NA,NA,NA,NA,FALSE,"P","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"P","Pitchout",1,2,1,NA,NA,3.29,1.47,NA,79.35,134.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Tim Anderson grounds into a force out, first baseman Matt Olson to shortstop Orlando Arcia. Andrew Benintendi out at 2nd. Tim Anderson to 1st.",0,6,4,54,"top",7,"2023-07-16T01:10:08.512Z","2023-07-16T01:11:43.413Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.9,12,0.87,0.4012,7.0857,29.542,-14.5837,-5.2389,9.3158,0.9877,3.8529,10.3752,-136.4235,-2.8822,-2.1811,50.0002,5.9261,-9.8902,26.4,3.6,24,2272,208,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.4,7.3,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-16T01:10:33.352Z","2023-07-16T01:10:36.352Z",TRUE,"pitch","cdc76c64-0c62-4fd5-ae26-cbe9e18212fd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.47,NA,86.65,164.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Tim Anderson grounds into a force out, first baseman Matt Olson to shortstop Orlando Arcia. Andrew Benintendi out at 2nd. Tim Anderson to 1st.",0,6,4,54,"top",7,"2023-07-16T01:10:08.512Z","2023-07-16T01:11:43.413Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,641313,"Tim Anderson","/api/v1/people/641313","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.6,3,0.92,0.3895,7.0428,30.9847,-10.415,-5.0788,10.8568,0.7961,2.7658,9.6838,-140.4807,-6.7948,-2.0315,50.0053,5.8886,-10.1821,33.6,2.4,24,2483,213,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
