"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717348,"2023-07-19",1,"2023-07-19T17:48:32.896Z","2023-07-19T17:48:37.213Z",TRUE,"pitch","7eb103e8-9566-4c7e-b776-d0adbae8dd78",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5062,1.642,NA,135.02,150.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Jack Suwinski doubles (12) on a sharp line drive to right fielder David Fry. Jared Triolo scores. Nick Gonzales to 3rd.",1,4,2,41,"bottom",5,"2023-07-19T17:48:13.541Z","2023-07-19T17:52:10.208Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,78.8,1,2,0.4411,5.3779,21.4148,-26.2304,0.9864,3.7943,-0.4728,3.2518,0.6054,-123.5188,-2.0676,-0.8481,50.0023,6.2753,1.5453,3.6,7.2,24,2445,176,NA,NA,NA,NA,NA,NA,FALSE,-30.8,6.7,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T17:48:17.185Z","2023-07-19T17:48:24.987Z",TRUE,"pitch","dd6c0822-92f8-488a-a19f-40c41143ec38",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.342,1.5778,NA,86.38,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Double","double","Jack Suwinski doubles (12) on a sharp line drive to right fielder David Fry. Jared Triolo scores. Nick Gonzales to 3rd.",1,4,2,41,"bottom",5,"2023-07-19T17:48:13.541Z","2023-07-19T17:52:10.208Z",TRUE,TRUE,FALSE,FALSE,34,2,2,2,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.2,81.4,3,2,0.4253,5.5323,24.2075,-20.1427,-7.4609,7.1441,0.8033,2.9268,6.6131,-128.3345,-3.7215,-0.8258,50.0015,5.9467,-12.562,28.8,6,24,2232,217,NA,NA,NA,NA,NA,NA,FALSE,-22.6,12.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T17:47:35.888Z","2023-07-19T17:47:48.389Z",TRUE,"pitch","9ea5434e-7f59-4124-b584-e786f8f052a4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.23,1.49,NA,78.46,180.62,"fly_ball","medium","8",148.88,65.52,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Austin Hedges flies out to center fielder Myles Straw. Jared Triolo to 3rd.",0,4,1,40,"bottom",5,"2023-07-19T17:47:26.165Z","2023-07-19T17:47:48.389Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,595978,"Austin Hedges","/api/v1/people/595978","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.3,14,2,0.4371,5.5811,24.2024,-23.9584,1.9888,5.1615,1.0112,2.154,2.2128,-125.1018,-5.2009,-0.1418,50.0045,6.213,3.1658,8.4,6,24,2463,182,94.9,32,337,NA,NA,NA,TRUE,-28.4,8.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,669707,"Jared Triolo","/api/v1/people/669707",693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T17:46:56.758Z","2023-07-19T17:47:09.041Z",TRUE,"pitch","5c4e3797-c74e-481d-9bb7-73d67a5e1469",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.24,1.51,NA,95.79,192.19,"ground_ball","hard","4",124.9,112.64,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Nick Gonzales singles on a sharp ground ball to center fielder Myles Straw, deflected by second baseman Andres Gimenez. Henry Davis scores. Jared Triolo to 2nd.",1,4,1,39,"bottom",5,"2023-07-19T17:45:59.822Z","2023-07-19T17:47:09.041Z",TRUE,TRUE,FALSE,FALSE,33,1,1,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,80,9,2,0.4358,5.5544,21.4204,-22.8168,1.3848,5.8279,0.5564,1.7254,1.5051,-124.9314,-6.4907,-0.2303,50.0051,6.1911,2.2237,6,6,24,2460,180,103.7,9,142,NA,NA,NA,FALSE,-27.1,9.6,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,693304,"Nick Gonzales","/api/v1/people/693304",NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T17:46:38.783Z","2023-07-19T17:46:44.261Z",TRUE,"pitch","2e808f81-6f74-48eb-a324-f777e796e15b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2776,1.6163,NA,143.01,198.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Nick Gonzales singles on a sharp ground ball to center fielder Myles Straw, deflected by second baseman Andres Gimenez. Henry Davis scores. Jared Triolo to 2nd.",1,4,1,39,"bottom",5,"2023-07-19T17:45:59.822Z","2023-07-19T17:47:09.041Z",TRUE,TRUE,FALSE,FALSE,33,1,1,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,82.9,13,2,0.4211,5.5769,21.9647,-20.0136,-7.5693,7.0661,-0.6823,1.4921,1.726,-129.1083,-7.5964,-0.3674,50.0047,5.9646,-13.0287,31.2,6,24,2176,208,NA,NA,NA,NA,NA,NA,FALSE,-22.6,11.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T17:46:22.220Z","2023-07-19T17:46:25.786Z",TRUE,"pitch","5bc23ee7-1c65-46a4-aaf8-c83eed2802a1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.24,1.51,NA,149.62,174.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Nick Gonzales singles on a sharp ground ball to center fielder Myles Straw, deflected by second baseman Andres Gimenez. Henry Davis scores. Jared Triolo to 2nd.",1,4,1,39,"bottom",5,"2023-07-19T17:45:59.822Z","2023-07-19T17:47:09.041Z",TRUE,TRUE,FALSE,FALSE,33,1,1,1,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.3,81.1,13,2,0.4286,5.6921,22.9995,-20.9672,-8.0141,6.7508,-0.8557,2.3708,1.7213,-127.1964,-5.1402,-0.4943,50.0009,6.0524,-13.2952,31.2,6,24,2161,210,NA,NA,NA,NA,NA,NA,FALSE,-24,11.5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T17:45:36.778Z","2023-07-19T17:45:48.181Z",TRUE,"pitch","a477788a-1bd2-40e9-bad7-6f6759fe5745",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.19,1.52,NA,95.6,178.44,"fly_ball","medium","7",79.76,135.91,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Tucupita Marcano flies out to left fielder Steven Kwan.",0,4,0,38,"bottom",5,"2023-07-19T17:44:59.602Z","2023-07-19T17:45:48.181Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.2,81.2,6,2,0.4261,5.6412,25.1239,-21.0101,-8.2361,6.6619,0.5615,2.235,6.4331,-128.282,-5.0186,-0.9017,50.004,5.8421,-13.8059,30,6,24,2153,219,79.1,58,198,NA,NA,NA,TRUE,-23.9,11.2,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,680779,"Henry Davis","/api/v1/people/680779",669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T17:45:08.443Z","2023-07-19T17:45:13.117Z",TRUE,"pitch","69558554-a1e1-468c-b4d9-bc19baddd267",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.19,1.52,NA,112.32,187.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Tucupita Marcano flies out to left fielder Steven Kwan.",0,4,0,38,"bottom",5,"2023-07-19T17:44:59.602Z","2023-07-19T17:45:48.181Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,672779,"Tucupita Marcano","/api/v1/people/672779","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.6,8,2,0.443,5.6365,21.0188,-22.0513,-0.5962,6.5159,0.1229,1.904,2.5254,-122.9502,-5.8969,-0.8336,50.0037,6.1677,-0.9266,1.2,6,24,2401,183,NA,NA,NA,NA,NA,NA,FALSE,-27,10.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T17:44:26.829Z","2023-07-19T17:44:38.054Z",TRUE,"pitch","5c19ba07-df02-48b6-ade0-987d2d09daed",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.3,1.59,NA,99.65,164.28,"line_drive","hard","8",106.4,67.32,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Jared Triolo singles on a sharp line drive to center fielder Myles Straw. Henry Davis to 3rd.",0,4,0,37,"bottom",5,"2023-07-19T17:43:32.436Z","2023-07-19T17:44:38.054Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.5,69.4,6,2,0.5036,5.5872,18.1051,-41.6525,5.1328,-7.9087,0.4552,2.7591,0.1279,-108.5584,1.4632,-0.2717,50.0001,6.593,6.1557,8.4,14.4,24,2712,43,102.6,19,332,NA,NA,NA,FALSE,-62.6,-13.7,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,680779,"Henry Davis","/api/v1/people/680779",669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T17:44:10.921Z","2023-07-19T17:44:15.299Z",TRUE,"pitch","82ef4cdb-0a9b-4b86-93f7-dcc19b733520",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4062,1.5905,NA,82.92,193.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Jared Triolo singles on a sharp line drive to center fielder Myles Straw. Henry Davis to 3rd.",0,4,0,37,"bottom",5,"2023-07-19T17:43:32.436Z","2023-07-19T17:44:38.054Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,78.1,14,2,0.4463,5.6598,21.4403,-25.4999,1.4473,4.3649,0.894,1.6597,2.3365,-122.1739,-5.7482,-0.2586,50.0041,6.2021,2.2131,6,7.2,24,2480,175,NA,NA,NA,NA,NA,NA,FALSE,-31.6,7,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T17:43:51.524Z","2023-07-19T17:43:54.786Z",TRUE,"pitch","19d30366-a9d2-4d90-9386-3df780d0fd30",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.3,1.59,NA,69.48,168.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Jared Triolo singles on a sharp line drive to center fielder Myles Straw. Henry Davis to 3rd.",0,4,0,37,"bottom",5,"2023-07-19T17:43:32.436Z","2023-07-19T17:44:38.054Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,669707,"Jared Triolo","/api/v1/people/669707","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,77.9,12,2,0.4461,5.614,21.6413,-23.2607,0.0583,5.8194,1.2466,2.6164,3.343,-122.2765,-4.0939,-0.1395,50.001,6.2825,0.0883,1.2,6,24,2369,181,NA,NA,NA,NA,NA,NA,FALSE,-28.4,10,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T17:43:12.974Z","2023-07-19T17:43:25.507Z",TRUE,"pitch","6fbac764-4b46-4e09-b6e2-56f9045e4918",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.29,1.67,NA,92.22,183.09,"ground_ball","soft","5",114.6,185.25,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Henry Davis singles on a soft ground ball to third baseman Tyler Freeman.",0,4,0,36,"bottom",5,"2023-07-19T17:42:19.920Z","2023-07-19T17:43:25.507Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.7,68.5,9,2,0.5104,5.3197,18.7343,-41.1512,5.8498,-7.6951,0.65,2.0625,0.2708,-107.3581,0.3823,-0.2378,50.0039,6.4655,6.8227,9.6,14.4,24,2914,37,54.7,-71,3,NA,NA,NA,FALSE,-63.8,-13.4,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T17:42:58.066Z","2023-07-19T17:43:01.625Z",TRUE,"pitch","efbed2c9-24d3-4d55-9279-0c2ffad397f0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.29,1.67,NA,85.27,193.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Henry Davis singles on a soft ground ball to third baseman Tyler Freeman.",0,4,0,36,"bottom",5,"2023-07-19T17:42:19.920Z","2023-07-19T17:43:25.507Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,78.7,14,2,0.442,5.3724,22.1237,-23.8154,0.8853,5.3625,0.8324,1.6946,2.3965,-123.4319,-5.905,-0.262,50.0045,6.0951,1.3806,3.6,6,24,2468,181,NA,NA,NA,NA,NA,NA,FALSE,-29,8.8,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T17:42:45.967Z","2023-07-19T17:42:49.723Z",TRUE,"pitch","16ffdd9e-d7d3-4aee-8b34-e60eaece7a0c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.306,1.5648,NA,37.33,225.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Henry Davis singles on a soft ground ball to third baseman Tyler Freeman.",0,4,0,36,"bottom",5,"2023-07-19T17:42:19.920Z","2023-07-19T17:43:25.507Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.7,69.9,14,2,0.5034,5.5277,19.0902,-41.3717,4.5783,-7.6734,2.0902,0.5084,3.5962,-108.8015,-2.7783,-0.1788,50.0018,6.2852,5.4884,8.4,14.4,24,2852,33,NA,NA,NA,NA,NA,NA,FALSE,-63.2,-14.3,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T17:42:33.939Z","2023-07-19T17:42:38.270Z",TRUE,"pitch","cd0e436b-56d2-4fd1-844d-aa3f11e1cfef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.306,1.5905,NA,145.13,157.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Henry Davis singles on a soft ground ball to third baseman Tyler Freeman.",0,4,0,36,"bottom",5,"2023-07-19T17:42:19.920Z","2023-07-19T17:43:25.507Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,680779,"Henry Davis","/api/v1/people/680779","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,81.2,1,2,0.4262,5.5171,24.3686,-20.8039,-7.3618,6.7824,-0.738,3.0223,1.8206,-128.1112,-3.6804,-0.4975,50.0026,6.0872,-12.3399,28.8,6,24,2214,218,NA,NA,NA,NA,NA,NA,FALSE,-23.3,11.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
