"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718415,"2023-04-26",2,"2023-04-27T00:16:08.153Z","2023-04-27T00:16:12.558Z",TRUE,"pitch","86b6725a-1d12-4f0e-9da6-870677ead64e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2625,1.6398,NA,130.83,152.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Trea Turner grounds out, second baseman Kolten Wong to first baseman Ty France. Bryson Stott to 3rd.",0,5,3,42,"bottom",5,"2023-04-27T00:15:22.501Z","2023-04-27T00:17:27.765Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.4,1,0.9,0.4308,7.5582,24.7619,-34.3103,0.1465,-1.3052,-0.3629,3.1778,2.4983,-126.9127,-0.9229,-1.377,50.0021,6.2669,0.2396,1.2,8.4,24,1804,31,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-2.3,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-27T00:15:48.595Z","2023-04-27T00:15:52.830Z",TRUE,"pitch","f8eb229f-711f-494f-86f3-5fbcb55245c5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3343,1.6158,NA,162.42,131.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Trea Turner grounds out, second baseman Kolten Wong to first baseman Ty France. Bryson Stott to 3rd.",0,5,3,42,"bottom",5,"2023-04-27T00:15:22.501Z","2023-04-27T00:17:27.765Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.9,11,0.91,0.4323,7.3954,25.2711,-32.0683,-0.1293,0.0688,-1.1915,3.966,1.1564,-126.6,0.4233,-1.6369,50.0059,6.3585,-0.2106,0,8.4,24,1842,81,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-27T00:15:30.648Z","2023-04-27T00:15:36.263Z",TRUE,"pitch","27656851-1189-4519-b58c-1d91dd510340",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2625,1.6398,NA,121.37,131.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Trea Turner grounds out, second baseman Kolten Wong to first baseman Ty France. Bryson Stott to 3rd.",0,5,3,42,"bottom",5,"2023-04-27T00:15:22.501Z","2023-04-27T00:17:27.765Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.4,11,0.92,0.398,7.4797,30.2949,-10.9613,-4.0635,11.0586,-0.1147,3.9559,4.8016,-137.5813,-4.3347,-1.354,50.0064,6.2938,-7.7979,30,2.4,24,2023,201,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",5,"2023-04-27T00:17:00.399Z","2023-04-27T00:17:19.748Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Logan Gilbert. Bryson Stott to 2nd.","Wild Pitch",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,681082,"/api/v1/people/681082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d0d31f5f-9e50-4f05-b6e0-0956efe19295","wild_pitch",NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Trea Turner grounds out, second baseman Kolten Wong to first baseman Ty France. Bryson Stott to 3rd.",0,5,3,42,"bottom",5,"2023-04-27T00:15:22.501Z","2023-04-27T00:17:27.765Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",4,"2023-04-27T00:14:58.232Z","2023-04-27T00:15:07.864Z",TRUE,"pitch","205c27ef-d7f0-4caa-9595-0b925417b995",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.15,1.5,NA,121.89,147.73,"ground_ball","medium","9",188.97,116.3,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Teoscar Hernandez.",0,5,3,41,"bottom",5,"2023-04-27T00:14:13.312Z","2023-04-27T00:15:07.864Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,681082,"Bryson Stott","/api/v1/people/681082","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.5,77.7,11,0.91,0.4446,7.2721,23.9458,-23.7551,-5.3159,5.4744,-0.1282,3.3721,4.5304,-123.0987,-2.2371,-1.2999,50.0027,6.2993,-8.1758,16.8,7.2,24,974,236,87,6,94,NA,NA,NA,FALSE,-28.6,9.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-27T00:14:44.845Z","2023-04-27T00:14:49.515Z",TRUE,"pitch","1aa5d2cf-d496-44fc-9daa-21a9570c1254",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1426,1.5437,NA,141.01,155.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Teoscar Hernandez.",0,5,3,41,"bottom",5,"2023-04-27T00:14:13.312Z","2023-04-27T00:15:07.864Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,681082,"Bryson Stott","/api/v1/people/681082","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.3,78.4,1,0.91,0.441,7.3143,24.8175,-32.5685,-5.5603,-0.2534,-0.6299,3.0919,3.3603,-124.1818,-1.1105,-1.2781,50.0033,6.2538,-8.6863,14.4,8.4,24,952,232,NA,NA,NA,NA,NA,NA,FALSE,-38,-0.5,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-27T00:14:27.537Z","2023-04-27T00:14:31.161Z",TRUE,"pitch","c3d35c95-48fe-4559-a7ae-8c0031ce33ed",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.15,1.5,NA,85.64,182.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Teoscar Hernandez.",0,5,3,41,"bottom",5,"2023-04-27T00:14:13.312Z","2023-04-27T00:15:07.864Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,681082,"Bryson Stott","/api/v1/people/681082","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.4,6,0.92,0.4309,7.6941,26.1298,-30.5195,-0.6172,1.0069,0.8227,2.0691,5.4154,-127.1288,-4.3701,-1.255,50.0003,6.2337,-1.0109,0,7.2,24,1788,307,NA,NA,NA,NA,NA,NA,FALSE,-34.8,1.1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-27T00:14:15.389Z","2023-04-27T00:14:19.232Z",TRUE,"pitch","a7aba81e-04cb-44af-993b-a690eae37f74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1906,1.5196,NA,126.04,142.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Teoscar Hernandez.",0,5,3,41,"bottom",5,"2023-04-27T00:14:13.312Z","2023-04-27T00:15:07.864Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,681082,"Bryson Stott","/api/v1/people/681082","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,84.9,11,0.9,0.4029,7.3413,33.3156,-12.4598,-4.0993,10.5614,-0.2371,3.5602,4.4199,-136.5509,-4.9323,-1.3531,50.002,6.2643,-7.6516,25.2,3.6,24,1983,203,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.1,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-27T00:12:33.855Z","2023-04-27T00:14:15.389Z",FALSE,"action",NA,NA,"Phillies pitcher Taijuan Walker left the game due to an injured arm.","Injury",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592836,"/api/v1/people/592836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"injury",NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Bryson Stott singles on a ground ball to right fielder Teoscar Hernandez.",0,5,3,41,"bottom",5,"2023-04-27T00:14:13.312Z","2023-04-27T00:15:07.864Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,681082,"Bryson Stott","/api/v1/people/681082","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arm",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-27T00:12:06.825Z","2023-04-27T00:12:11.781Z",TRUE,"pitch","61b1dee2-ca18-4348-8aca-f22aacb418f8",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,2,NA,NA,3.42,1.67,NA,96.58,177.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out on a foul tip.",0,5,3,40,"top",5,"2023-04-27T00:11:15.661Z","2023-04-27T00:12:11.781Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",656814,"Luis F. Ortiz","/api/v1/people/656814","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.3,6,2,0.4001,6.1952,30.0974,-24.6157,-10.6381,3.9789,0.5357,2.2742,10.0169,-136.8748,-5.2407,-1.7886,50.001,5.8984,-20.1919,34.8,7.2,24,2018,232,NA,NA,NA,NA,NA,NA,TRUE,-24.6,6.2,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-27T00:11:45.790Z","2023-04-27T00:11:49.207Z",TRUE,"pitch","de050ac5-7c5b-4128-8fce-91230ea76353",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.42,1.67,NA,169.71,150.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out on a foul tip.",0,5,3,40,"top",5,"2023-04-27T00:11:15.661Z","2023-04-27T00:12:11.781Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",656814,"Luis F. Ortiz","/api/v1/people/656814","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.8,11,2,0.4005,6.067,32.0565,-27.0447,-10.5826,2.7152,-1.3829,3.286,5.7864,-137.0847,-2.2712,-2.153,50.006,5.9832,-20.0201,33.6,7.2,24,2051,231,NA,NA,NA,NA,NA,NA,FALSE,-26.4,4.6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-27T00:11:26.250Z","2023-04-27T00:11:30.236Z",TRUE,"pitch","f8bf51f8-6fb2-40c4-9034-0390c6add04c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4781,1.6638,NA,134.49,144.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Teoscar Hernandez strikes out on a foul tip.",0,5,3,40,"top",5,"2023-04-27T00:11:15.661Z","2023-04-27T00:12:11.781Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",656814,"Luis F. Ortiz","/api/v1/people/656814","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.5,1,2,0.3986,6.0435,29.8825,-29.2594,-10.9361,1.5203,-0.4589,3.4787,8.4184,-137.3078,-1.4197,-2.1409,50.0008,5.99,-20.9178,32.4,7.2,24,1957,233,NA,NA,NA,NA,NA,NA,FALSE,-28,2.6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",5,"2023-04-27T00:10:49.574Z","2023-04-27T00:10:57.543Z",TRUE,"pitch","b8d351ad-efb2-45ed-bc30-4f47b325112d",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.44,1.64,NA,94.94,161.7,"line_drive","medium","7",68.95,96.06,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Eugenio Suarez singles on a line drive to left fielder Kyle Schwarber.",0,5,3,39,"top",5,"2023-04-27T00:09:28.977Z","2023-04-27T00:10:57.543Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656814,"Luis F. Ortiz","/api/v1/people/656814","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.6,6,2,0.4587,5.8286,23.3103,-29.0371,9.2081,2.1747,0.5788,2.8548,4.0976,-119.4776,-0.9569,-2.3556,50.0034,5.8731,13.2951,25.2,9.6,24,2763,66,99.4,14,209,NA,NA,NA,FALSE,-36.6,4,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA,NA,NA,NA
718415,"2023-04-26",4,"2023-04-27T00:10:36.033Z","2023-04-27T00:10:39.899Z",TRUE,"pitch","cdc0ddbc-0dc7-4d7c-87f0-dab9b060908e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4062,1.6638,NA,110.53,125.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Eugenio Suarez singles on a line drive to left fielder Kyle Schwarber.",0,5,3,39,"top",5,"2023-04-27T00:09:28.977Z","2023-04-27T00:10:57.543Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656814,"Luis F. Ortiz","/api/v1/people/656814","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.5,12,2,0.3935,6.014,30.3219,-21.2534,-7.4972,5.5628,0.1697,4.1839,8.3108,-139.0454,-1.4585,-1.8797,50.0053,6.1215,-14.7258,31.2,4.8,24,2071,235,NA,NA,NA,NA,NA,NA,FALSE,-19.9,10,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-27T00:10:18.967Z","2023-04-27T00:10:23.144Z",TRUE,"pitch","c33d5896-5e73-406a-bdc1-f182848df169",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.44,1.64,NA,106.08,165.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Eugenio Suarez singles on a line drive to left fielder Kyle Schwarber.",0,5,3,39,"top",5,"2023-04-27T00:09:28.977Z","2023-04-27T00:10:57.543Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656814,"Luis F. Ortiz","/api/v1/people/656814","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.5,6,2,0.3958,6.102,28.1576,-25.5187,-9.5739,3.4269,0.2864,2.7161,9.4555,-137.917,-4.1687,-1.9282,50.0055,5.9504,-18.6083,32.4,6,24,1902,233,NA,NA,NA,NA,NA,NA,FALSE,-24.7,5.5,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-27T00:10:00.525Z","2023-04-27T00:10:04.745Z",TRUE,"pitch","eecd16b1-f9b8-4bd5-8e59-d3bca4006f6a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.44,1.64,NA,113.07,189.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Eugenio Suarez singles on a line drive to left fielder Kyle Schwarber.",0,5,3,39,"top",5,"2023-04-27T00:09:28.977Z","2023-04-27T00:10:57.543Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",656814,"Luis F. Ortiz","/api/v1/people/656814","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.4,8,2,0.4542,6.0097,23.7917,-27.6633,7.0411,3.0643,0.1032,1.8202,4.1528,-120.6672,-3.5274,-2.5558,50.0046,5.7422,10.3679,21.6,8.4,24,2666,78,NA,NA,NA,NA,NA,NA,FALSE,-34.9,4.9,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
