"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718013,"2023-05-27",3,"2023-05-27T01:37:19.093Z","2023-05-27T01:37:29.183Z",TRUE,"pitch","842ab75a-49e9-459c-981a-9ef4e2a626ce",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.34,1.55,NA,122.88,186.88,"line_drive","medium","7",49.18,101.42,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Whit Merrifield singles on a line drive to left fielder Alex Kirilloff.",0,3,0,44,"top",6,"2023-05-27T01:35:59.428Z","2023-05-27T01:37:29.183Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.2,8,2,0.4276,7.1783,24.3461,-29.4861,3.5423,1.6139,-0.1543,1.9223,2.4135,-127.6986,-3.155,-1.5694,50.0034,5.4743,5.8956,12,7.2,24,2410,159,99.9,13,214,NA,NA,NA,FALSE,-32.8,2.5,-7,NA,NA,NA,NA,NA,FALSE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,593160,"Whit Merrifield","/api/v1/people/593160"
718013,"2023-05-27",2,"2023-05-27T01:37:05.901Z","2023-05-27T01:37:11.061Z",TRUE,"pitch","d35d463b-aaaa-49f6-ad17-5e5e103e3dbd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1086,1.5515,NA,83.65,203.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Whit Merrifield singles on a line drive to left fielder Alex Kirilloff.",0,3,0,44,"top",6,"2023-05-27T01:35:59.428Z","2023-05-27T01:37:29.183Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,83.1,14,2,0.4199,7.2075,23.3358,-25.1353,2.6918,4.0707,0.8748,1.2888,5.1122,-129.7126,-5.6552,-1.46,50.0044,5.3768,4.6548,12,6,24,2474,167,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.5,-5.9,NA,NA,NA,NA,NA,FALSE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",1,"2023-05-27T01:36:37.146Z","2023-05-27T01:36:40.833Z",TRUE,"pitch","b2db5610-ea4f-4628-ae9c-4bfdd7e09999",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.34,1.55,NA,123.2,209.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Whit Merrifield singles on a line drive to left fielder Alex Kirilloff.",0,3,0,44,"top",6,"2023-05-27T01:35:59.428Z","2023-05-27T01:37:29.183Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.7,13,2,0.4252,6.9948,25.5099,-27.7325,1.9448,2.6445,-0.1626,1.0808,2.8176,-128.5883,-5.6781,-1.5233,50.0058,5.4567,3.2726,7.2,7.2,24,2358,172,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.8,-4.1,NA,NA,NA,NA,NA,FALSE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",0,"2023-05-27T01:36:20.833Z","2023-05-27T01:36:24.629Z",TRUE,"pitch","df91e5ae-1e90-4a3a-a815-088adfada436",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.34,1.55,NA,158.83,155.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Whit Merrifield singles on a line drive to left fielder Alex Kirilloff.",0,3,0,44,"top",6,"2023-05-27T01:35:59.428Z","2023-05-27T01:37:29.183Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.6,11,2,0.429,6.6056,24.5523,-29.4748,2.8851,1.6309,-1.0974,3.0956,0.4349,-127.3495,-0.613,-1.6451,50.0023,5.6577,4.7691,9.6,7.2,24,2284,163,NA,NA,NA,NA,NA,NA,FALSE,-32.5,3,-5.3,NA,NA,NA,NA,NA,FALSE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",6,"2023-05-27T01:35:53.946Z","2023-05-27T01:35:58.815Z",TRUE,"pitch","dc791b75-c7a8-4e32-a293-65c49f01bfa5",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.24,1.56,NA,112.89,141.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,3,0,43,"top",6,"2023-05-27T01:34:08.855Z","2023-05-27T01:35:58.815Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,12,2,0.4029,6.5664,29.0144,-13.4836,-3.8776,9.9809,0.1077,3.611,5.9217,-135.8102,-2.5025,-1.5946,50.0058,5.4792,-7.2642,22.8,3.6,24,2148,212,NA,NA,NA,NA,NA,NA,TRUE,-13.6,17.8,5.8,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",5,"2023-05-27T01:35:35.379Z","2023-05-27T01:35:39.394Z",TRUE,"pitch","b60e17dd-46ef-4449-839a-4c030eb67eea",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.24,1.56,NA,120.33,184.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,3,0,43,"top",6,"2023-05-27T01:34:08.855Z","2023-05-27T01:35:58.815Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.2,8,2,0.4041,7.3097,29.756,-14.8106,-5.0514,9.3347,-0.0873,2.0179,5.6414,-135.5655,-5.9069,-1.5394,50.0045,5.2597,-9.3989,27.6,3.6,24,2125,218,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.8,7.9,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",4,"2023-05-27T01:35:17.024Z","2023-05-27T01:35:22.934Z",TRUE,"pitch","49df3453-8322-4f7c-b131-ce6c394c7d57",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.096,1.5615,NA,86.29,176.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,3,0,43,"top",6,"2023-05-27T01:34:08.855Z","2023-05-27T01:35:58.815Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.2,6,2,0.4038,6.9561,30.222,-13.5111,-4.491,10.021,0.8057,2.2985,7.7376,-135.7266,-5.573,-1.5009,50.0017,5.3223,-8.3636,24,3.6,24,2309,220,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.2,6.5,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",3,"2023-05-27T01:35:00.894Z","2023-05-27T01:35:05.330Z",TRUE,"pitch","65448097-f5e0-41cf-bb43-beaf31c69446",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.0669,1.5615,NA,68.9,179.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,3,0,43,"top",6,"2023-05-27T01:34:08.855Z","2023-05-27T01:35:58.815Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,14,2,0.4031,7.0179,28.8046,-15.4342,-4.1222,8.9454,1.262,2.1822,8.5573,-135.7155,-5.762,-1.3918,50.0026,5.402,-7.7146,19.2,3.6,24,2091,212,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.2,5.8,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",2,"2023-05-27T01:34:47.141Z","2023-05-27T01:34:51.395Z",TRUE,"pitch","7fa2c384-c55f-4806-ad66-4bc51730c42a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1833,1.5615,NA,108.76,216.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,3,0,43,"top",6,"2023-05-27T01:34:08.855Z","2023-05-27T01:35:58.815Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,77.3,14,2,0.4499,7.2205,22.3308,-26.9693,-8.5403,3.4633,0.2162,0.8129,7.0915,-121.4471,-4.7876,-1.6228,50.0041,5.1374,-12.8418,22.8,8.4,24,1390,234,NA,NA,NA,NA,NA,NA,FALSE,-33.6,5.4,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",1,"2023-05-27T01:34:35.733Z","2023-05-27T01:34:40.123Z",TRUE,"pitch","3815f936-002a-415d-9e46-6d0e928afa69",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2707,1.5615,NA,104.02,205.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,3,0,43,"top",6,"2023-05-27T01:34:08.855Z","2023-05-27T01:35:58.815Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.2,14,2,0.3988,7.337,32.3113,-15.2568,-6.2823,8.8682,0.3406,1.2244,7.2503,-137.6637,-7.8556,-1.5187,50.0037,5.1605,-11.9851,31.2,4.8,24,2275,209,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.4,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",0,"2023-05-27T01:34:22.594Z","2023-05-27T01:34:26.868Z",TRUE,"pitch","31698d79-7667-4b6f-9ab6-5ee36f1f702c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1833,1.5615,NA,99.01,168.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Brandon Belt strikes out swinging.",0,3,0,43,"top",6,"2023-05-27T01:34:08.855Z","2023-05-27T01:35:58.815Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,474832,"Brandon Belt","/api/v1/people/474832","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.9,6,2,0.4557,7.4234,21.9994,-23.9323,-8.8675,5.6237,0.472,2.5881,7.6565,-119.9487,-1.6592,-1.6008,50.0008,5.4111,-12.9916,25.2,7.2,24,1640,225,NA,NA,NA,NA,NA,NA,FALSE,-30,10.1,14.4,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",2,"2023-05-27T01:33:52.266Z","2023-05-27T01:34:02.512Z",TRUE,"pitch","fad01090-ffb0-4499-b734-c8bf8d065170",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.45,1.65,NA,128.19,167.29,"line_drive","hard","8",154.06,63.03,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Matt Chapman lines out sharply to center fielder Michael A. Taylor.",0,3,0,42,"top",6,"2023-05-27T01:32:54.856Z","2023-05-27T01:34:02.512Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,4,2,0.3986,6.5466,31.5613,-15.0838,-5.2037,8.944,-0.2936,2.648,4.9225,-137.6125,-4.8445,-1.4326,50.0054,5.4589,-9.9462,28.8,3.6,24,2355,212,103.7,17,345,NA,NA,NA,TRUE,-15.4,15.4,8.4,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",1,"2023-05-27T01:33:36.462Z","2023-05-27T01:33:40.218Z",TRUE,"pitch","5085b33f-d7f0-440a-9c90-054ca260ba72",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.45,1.65,NA,115.61,191.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Matt Chapman lines out sharply to center fielder Michael A. Taylor.",0,3,0,42,"top",6,"2023-05-27T01:32:54.856Z","2023-05-27T01:34:02.512Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82.1,8,2,0.4236,6.9191,23.1629,-24.6342,0.5433,4.4412,0.0363,1.7494,3.5929,-128.6106,-4.8451,-1.4414,50.006,5.5353,0.9226,3.6,6,24,2372,170,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.3,-1.7,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",0,"2023-05-27T01:33:10.595Z","2023-05-27T01:33:14.663Z",TRUE,"pitch","d3c6555e-d5bb-4517-8ae2-3039935d247b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.45,1.65,NA,106.13,178.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Matt Chapman lines out sharply to center fielder Michael A. Taylor.",0,3,0,42,"top",6,"2023-05-27T01:32:54.856Z","2023-05-27T01:34:02.512Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656305,"Matt Chapman","/api/v1/people/656305","R","Right",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.7,6,2,0.4244,6.6934,24.6612,-27.6189,1.009,2.6951,0.2852,2.2268,4.279,-128.6477,-3.0708,-1.5253,50.0036,5.5585,1.7036,4.8,7.2,24,2293,182,NA,NA,NA,NA,NA,NA,FALSE,-30.4,4.4,-2.8,NA,NA,NA,NA,NA,TRUE,TRUE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",5,"2023-05-27T01:30:55.465Z","2023-05-27T01:31:04.992Z",TRUE,"pitch","d2b20589-aedb-47be-a51e-a566bfe6cf22",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.34,1.52,NA,108.96,190.19,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,3,0,41,"bottom",5,"2023-05-27T01:28:29.839Z","2023-05-27T01:31:04.992Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.1,79.9,8,0.91,0.4329,6.6587,25.4779,-26.248,-10.539,3.6545,0.2109,1.7996,9.6909,-126.4704,-4.2512,-2.2989,50.0037,5.6044,-17.0958,30,7.2,24,2014,239,NA,NA,NA,NA,NA,NA,TRUE,-30.4,5.9,16.9,NA,NA,NA,NA,NA,TRUE,FALSE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",4,"2023-05-27T01:30:34.010Z","2023-05-27T01:30:39.122Z",TRUE,"pitch","bf735cdc-61d4-4cc1-b8f6-6e20e296faa5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1668,1.5215,NA,159.12,155.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,3,0,41,"bottom",5,"2023-05-27T01:28:29.839Z","2023-05-27T01:31:04.992Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621439,"Byron Buxton","/api/v1/people/621439","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,79.2,11,0.9,0.436,6.56,25.0752,-28.0383,-9.4285,2.586,-1.105,3.0674,6.1441,-125.5489,-1.0691,-2.3571,50.0029,5.7777,-15.0735,26.4,8.4,24,2020,235,NA,NA,NA,NA,NA,NA,FALSE,-32,4.7,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA
