"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716817,"2023-08-28",1,"2023-08-28T23:58:56.929Z","2023-08-28T23:59:00.759Z",TRUE,"pitch","f9e66136-de2f-4f3c-a83b-d8056350e457",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.57,NA,168.62,189.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Triple","triple","Mickey Moniak triples (2) on a line drive to right fielder Nick Castellanos.",0,3,3,40,"top",5,"2023-08-28T23:58:37.275Z","2023-08-29T00:00:06.645Z",TRUE,FALSE,FALSE,FALSE,35,3,2,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.9,79.1,13,0.9,0.438,5.9984,25.2958,-30.0055,-6.9789,1.3706,-1.3542,1.8169,3.9508,-125.055,-4.3816,-2.048,50.0049,6.0542,-11.0512,18,8.4,24,1330,232,NA,NA,NA,NA,NA,NA,FALSE,-35.4,1.7,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-28T23:58:46.121Z","2023-08-28T23:58:50.167Z",TRUE,"pitch","ece1c94b-df13-42dc-a1bc-e20ac331527d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2833,1.5628,NA,115.87,195.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Triple","triple","Mickey Moniak triples (2) on a line drive to right fielder Nick Castellanos.",0,3,3,40,"top",5,"2023-08-28T23:58:37.275Z","2023-08-29T00:00:06.645Z",TRUE,FALSE,FALSE,FALSE,35,3,2,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.3,78.5,8,0.85,0.4441,5.9153,21.3813,-22.247,0.7019,6.4259,0.0296,1.6027,4.5814,-122.7286,-6.3598,-1.9428,50.0048,6.0889,1.0835,4.8,6,24,2208,206,NA,NA,NA,NA,NA,NA,FALSE,-27.5,10.6,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",1,"2023-08-28T23:58:16.396Z","2023-08-28T23:58:22.972Z",TRUE,"pitch","18509f1f-f06d-457c-855d-38a0d4d825d0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.09,1.46,NA,88.7,193.02,"ground_ball","medium","3",160.99,163.76,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Luis Rengifo grounds out to first baseman Bryce Harper.",0,3,3,39,"top",5,"2023-08-28T23:57:49.705Z","2023-08-28T23:58:22.972Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87,81.2,9,0.91,0.4303,5.9616,21.663,-28.9906,-6.6165,1.9336,0.7424,1.6947,8.2675,-126.4752,-5.3572,-1.6835,50.0048,6.1179,-10.9042,18,7.2,24,1550,233,87,-9,13,NA,NA,NA,TRUE,-33.1,2.6,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-28T23:58:05.769Z","2023-08-28T23:58:10.156Z",TRUE,"pitch","836246c0-46e8-4e1c-bb87-2edbef00f27a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1634,1.4906,NA,155.63,150.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Luis Rengifo grounds out to first baseman Bryce Harper.",0,3,3,39,"top",5,"2023-08-28T23:57:49.705Z","2023-08-28T23:58:22.972Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.3,78.5,11,0.54,0.4428,5.8015,20.7169,-23.8894,1.0779,5.3276,-1.0134,3.2629,2.1635,-122.944,-2.4288,-2.0394,50.0046,6.2581,1.6762,4.8,6,24,2202,190,NA,NA,NA,NA,NA,NA,FALSE,-28.4,9.5,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",7,"2023-08-28T23:55:35.900Z","2023-08-28T23:55:46.645Z",TRUE,"pitch","95e24494-d565-4d0a-8722-a352dde8a94e",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.07,1.47,NA,144.84,165.2,"popup","medium","5",106.18,182.98,NA,NA,TRUE,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76,1,0.85,0.456,6.64,21.5817,-19.2065,-6.2137,8.8565,-0.7305,2.7253,3.4608,-119.793,-4.5276,-1.3813,50.0013,6.3409,-9.095,22.8,6,24,1632,220,87,77,84,NA,NA,NA,TRUE,-24.8,15.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",6,"2023-08-28T23:55:12.709Z","2023-08-28T23:55:17.342Z",TRUE,"pitch","c106cfd3-9380-4834-8592-00315475cc1a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0716,1.4906,NA,173.64,188.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.6,13,0.91,0.3947,6.7168,29.5828,-10.6288,-3.2052,11.0312,-1.4859,1.8628,0.6548,-138.5329,-10.0968,-1.3082,50.0006,6.2551,-6.2581,25.2,2.4,24,2233,205,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.2,5.6,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",5,"2023-08-28T23:54:47.262Z","2023-08-28T23:54:51.249Z",TRUE,"pitch","36e90dcc-e73a-4a0e-a175-a27ad08d7764",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.07,1.47,NA,131.38,182.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75,4,0.86,0.4617,6.6264,22.4612,-21.6516,-5.9831,7.382,-0.3772,2.0722,4.0634,-118.5961,-5.2866,-1.3345,50.0046,6.3024,-8.5325,19.2,7.2,24,1570,226,NA,NA,NA,NA,NA,NA,FALSE,-28.8,12.4,9.8,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",4,"2023-08-28T23:54:18.708Z","2023-08-28T23:54:23.170Z",TRUE,"pitch","fcc51813-ee85-434e-8795-b9fef1e84dcf",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.1154,1.4184,NA,119.65,257.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.9,13,0.84,0.4492,6.7728,22.3603,-21.0571,-7.4037,7.3703,-0.0695,-0.6882,5.2838,-121.6213,-11.9207,-1.3011,50.0033,6.0793,-11.1659,24,7.2,24,1805,224,NA,NA,NA,NA,NA,NA,FALSE,-28.1,10.9,12.2,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",3,"2023-08-28T23:53:55.241Z","2023-08-28T23:53:58.886Z",TRUE,"pitch","c154e11b-e0fa-4707-bd0b-3c5cf226536a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.07,1.47,NA,116.44,157.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85,2,0.9,0.4046,6.6475,30.7048,-11.5577,-3.3868,11.1167,0.0146,2.9982,4.8232,-135.5819,-6.8353,-1.3505,50.0042,6.3653,-6.2821,21.6,3.6,24,2273,203,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.8,5,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",2,"2023-08-28T23:53:37.995Z","2023-08-28T23:53:42.419Z",TRUE,"pitch","0706a78a-5f27-422e-be01-6ab387d7b313",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0716,1.4665,NA,145.22,205.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.9,13,0.85,0.4521,6.7026,22.1632,-21.5741,-7.0694,7.1197,-0.7404,1.2253,3.7702,-120.8515,-7.4335,-1.3972,50.0002,6.2178,-10.5212,22.8,7.2,24,1647,225,NA,NA,NA,NA,NA,NA,FALSE,-28,11.5,12,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",1,"2023-08-28T23:53:21.553Z","2023-08-28T23:53:25.716Z",TRUE,"pitch","6a4233d4-a3dd-4e07-83d0-b2a772b34584",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.07,1.47,NA,135.34,204.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,76,13,0.81,0.4546,6.7265,25.174,-20.5664,-7.3042,7.9137,-0.4812,1.2742,4.3915,-120.8176,-7.4964,-1.3803,50.0046,6.2457,-10.719,24,7.2,24,1667,222,NA,NA,NA,NA,NA,NA,FALSE,-27.2,12.6,12.1,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-28T23:53:05.499Z","2023-08-28T23:53:10.499Z",FALSE,"stepoff","f820b8dc-a4f2-4da7-ae3d-ae47c3f5815a",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Pop Out","field_out","Brandon Marsh pops out to third baseman Mike Moustakas.",0,3,3,38,"bottom",4,"2023-08-28T23:53:05.499Z","2023-08-28T23:55:46.645Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,595909,"Jake Cave","/api/v1/people/595909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",2,"2023-08-28T23:52:31.025Z","2023-08-28T23:52:37.325Z",TRUE,"pitch","76ef6294-6103-4e72-81f4-9f47c3b4f8a8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.4992,1.6831,NA,95.93,182.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","J.T. Realmuto called out on strikes.",0,3,3,37,"bottom",4,"2023-08-28T23:51:19.061Z","2023-08-28T23:52:37.325Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84.9,9,0.91,0.404,6.7151,33.1996,-9.9259,-3.3442,11.9874,0.5528,2.0682,5.8517,-136.1826,-9.3897,-1.201,50.0064,6.2718,-6.209,21.6,2.4,24,2326,202,NA,NA,NA,NA,NA,NA,TRUE,-11.9,19.6,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664761,"Alec Bohm","/api/v1/people/664761",681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",1,"2023-08-28T23:52:06.850Z","2023-08-28T23:52:11.819Z",TRUE,"pitch","c8e2b324-e191-4a13-a5f6-b65ea8f7861d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.6,1.69,NA,115.4,181.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","J.T. Realmuto called out on strikes.",0,3,3,37,"bottom",4,"2023-08-28T23:51:19.061Z","2023-08-28T23:52:37.325Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.2,8,0.9,0.4431,6.4532,25.058,-30.8435,0.2331,0.8552,0.0419,2.1065,3.592,-123.7034,-4.3446,-1.4602,50.0005,6.4761,0.3597,2.4,8.4,24,2045,186,NA,NA,NA,NA,NA,NA,FALSE,-37.1,0.7,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664761,"Alec Bohm","/api/v1/people/664761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-28T23:51:39.068Z","2023-08-28T23:51:44.778Z",TRUE,"pitch","b7df214c-7d03-4803-a19a-3d033f83c8a3",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.6,1.69,NA,104.39,193.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","J.T. Realmuto called out on strikes.",0,3,3,37,"bottom",4,"2023-08-28T23:51:19.061Z","2023-08-28T23:52:37.325Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.8,9,0.9,0.4374,6.5312,22.5666,-28.9183,0.8453,2.0417,0.3309,1.6785,4.1231,-124.7233,-5.8132,-1.4461,50.0002,6.3926,1.3454,3.6,7.2,24,2149,193,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.8,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664761,"Alec Bohm","/api/v1/people/664761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",4,"2023-08-28T23:50:59.787Z","2023-08-28T23:51:07.560Z",TRUE,"pitch","68b7758a-7974-46df-8bc8-0bb1471bfbee",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.5472,1.635,NA,159.29,176.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Alec Bohm walks.",0,3,3,36,"bottom",4,"2023-08-28T23:49:44.122Z","2023-08-28T23:51:07.560Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,664761,"Alec Bohm","/api/v1/people/664761","R","Right",608337,"Lucas Giolito","/api/v1/people/608337","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86,13,0.91,0.4005,6.5658,30.4664,-10.7758,-3.8302,11.2975,-1.1095,2.2937,1.8814,-136.8226,-8.8208,-1.3088,50.0023,6.2998,-7.2546,28.8,3.6,24,2304,205,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664761,"Alec Bohm","/api/v1/people/664761",681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA,NA
