"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717036,"2023-08-12",4,"2023-08-12T01:32:50.261Z","2023-08-12T01:32:54.187Z",TRUE,"pitch","a8b86ce5-7613-4dac-bb47-2a85086b82fe",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.39,1.52,NA,94.44,217.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Tim Anderson singles on a line drive to center fielder Joey Wiemer. Oscar Colas scores.",1,2,5,37,"bottom",4,"2023-08-12T01:31:10.322Z","2023-08-12T01:33:51.765Z",TRUE,TRUE,FALSE,FALSE,70,3,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74.7,14,0.9,0.4661,6.5525,24.0148,-38.3665,6.9081,-4.4303,0.5918,0.77,-0.0414,-117.868,-3.9327,-0.2868,50.005,6.0311,9.6464,13.2,12,24,2927,46,NA,NA,NA,NA,NA,NA,FALSE,-50.6,-8.8,-12.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",3,"2023-08-12T01:32:30.834Z","2023-08-12T01:32:34.915Z",TRUE,"pitch","6b53d4f3-7e87-4e29-9ec5-df2149780297",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3068,1.4798,NA,66.7,204.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Tim Anderson singles on a line drive to center fielder Joey Wiemer. Oscar Colas scores.",1,2,5,37,"bottom",4,"2023-08-12T01:31:10.322Z","2023-08-12T01:33:51.765Z",TRUE,TRUE,FALSE,FALSE,70,3,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,88,14,0.91,0.3945,6.7054,27.9644,-16.4849,1.4029,8.0149,1.3197,1.2571,4.066,-138.3198,-9.1679,-0.3456,50.0006,5.6968,2.7443,10.8,3.6,24,2610,193,NA,NA,NA,NA,NA,NA,FALSE,-17,13,-3.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",2,"2023-08-12T01:32:08.918Z","2023-08-12T01:32:11.918Z",TRUE,"pitch","c4262aba-ec8d-4298-8f94-493d5582df8d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.39,1.52,NA,83.36,193.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Tim Anderson singles on a line drive to center fielder Joey Wiemer. Oscar Colas scores.",1,2,5,37,"bottom",4,"2023-08-12T01:31:10.322Z","2023-08-12T01:33:51.765Z",TRUE,TRUE,FALSE,FALSE,70,3,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,87.7,14,0.91,0.3957,6.5712,27.795,-18.4887,2.2005,7.0376,0.8826,1.6946,2.6358,-137.9017,-7.7721,-0.3681,50.0058,5.7748,4.2812,13.2,4.8,24,2629,191,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.5,-4.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",1,"2023-08-12T01:31:48.618Z","2023-08-12T01:31:55.166Z",TRUE,"pitch","2bbeee33-bedd-4a8f-bd4f-a3d829a671a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3068,1.4798,NA,46.79,211.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Tim Anderson singles on a line drive to center fielder Joey Wiemer. Oscar Colas scores.",1,2,5,37,"bottom",4,"2023-08-12T01:31:10.322Z","2023-08-12T01:33:51.765Z",TRUE,TRUE,FALSE,FALSE,70,3,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,78,14,2,0.4466,6.6356,23.7121,-27.9392,9.3565,2.779,1.842,1.0087,2.5756,-122.5403,-5.8576,-0.4377,50.0025,5.8103,14.2606,26.4,8.4,24,2950,66,NA,NA,NA,NA,NA,NA,FALSE,-34.6,4,-17.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",0,"2023-08-12T01:31:32.499Z","2023-08-12T01:31:35.900Z",TRUE,"pitch","b8b5b164-1b38-4ffa-91cc-7089fdff8dd0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3068,1.4798,NA,134.85,165.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Tim Anderson singles on a line drive to center fielder Joey Wiemer. Oscar Colas scores.",1,2,5,37,"bottom",4,"2023-08-12T01:31:10.322Z","2023-08-12T01:33:51.765Z",TRUE,TRUE,FALSE,FALSE,70,3,2,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,85.8,4,0.9,0.4028,6.6808,28.2236,-20.1496,2.948,6.4113,-0.4684,2.6997,-0.952,-135.7074,-4.8012,-0.4971,50.0026,5.8854,5.5273,14.4,4.8,24,2419,187,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.9,-5.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",0,"2023-08-12T01:30:48.571Z","2023-08-12T01:30:57.394Z",TRUE,"pitch","8bbd686b-f355-415b-9f86-ff390541a1f8",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.18,1.45,NA,90.6,202.65,"ground_ball","medium","3",144.4,171.79,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Elvis Andrus grounds out to first baseman Carlos Santana. Oscar Colas to 2nd.",0,2,4,36,"bottom",4,"2023-08-12T01:30:36.722Z","2023-08-12T01:30:57.394Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,86.7,9,0.9,0.4007,6.7612,26.7583,-18.6279,3.2397,7.1401,0.6925,1.3382,2.0946,-136.1137,-8.5785,-0.5052,50.0047,5.7943,6.1465,18,4.8,24,2673,192,66.3,-13,7,NA,NA,NA,TRUE,-19.4,11.5,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641313,"Tim Anderson","/api/v1/people/641313",NA,NA,NA,693049,"Oscar Colás","/api/v1/people/693049"
717036,"2023-08-12",6,"2023-08-12T01:30:14.764Z","2023-08-12T01:30:19.660Z",TRUE,"pitch","59f8bd7a-50aa-420c-b719-445fd7690023",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1636,1.4565,NA,149.12,159.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Oscar Colas walks.",0,2,4,35,"bottom",4,"2023-08-12T01:28:28.010Z","2023-08-12T01:30:19.660Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,693049,"Oscar Colás","/api/v1/people/693049","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.5,11,0.9,0.4006,6.433,26.0185,-19.6275,2.5934,6.6072,-0.8426,2.9314,-1.3864,-136.0235,-4.2333,-0.667,50.0063,5.8447,4.9271,13.2,4.8,24,2603,187,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.4,-4.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",5,"2023-08-12T01:29:56.500Z","2023-08-12T01:29:59.500Z",TRUE,"pitch","4182a445-2b5e-4fb5-b6ad-1fc0974361fb",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.29,1.54,NA,120.79,189.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Oscar Colas walks.",0,2,4,35,"bottom",4,"2023-08-12T01:28:28.010Z","2023-08-12T01:30:19.660Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,693049,"Oscar Colás","/api/v1/people/693049","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,87.6,8,0.91,0.3964,6.625,26.6448,-20.4757,1.0733,6.0332,-0.0995,1.8216,0.8636,-137.4721,-6.9164,-0.5557,50.0056,5.7307,2.0822,6,4.8,24,2728,193,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.8,-2.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",4,"2023-08-12T01:29:41.737Z","2023-08-12T01:29:45.146Z",TRUE,"pitch","927a0a91-8415-4ae8-a955-2bb083d58553",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.2067,1.5864,NA,143.17,169.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Oscar Colas walks.",0,2,4,35,"bottom",4,"2023-08-12T01:28:28.010Z","2023-08-12T01:30:19.660Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,693049,"Oscar Colás","/api/v1/people/693049","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,87,4,0.91,0.3983,6.4846,26.8698,-14.3512,-0.0824,9.2777,-0.6866,2.5578,-0.2532,-136.9015,-6.3042,-0.5826,50.0013,5.8518,-0.1582,1.2,3.6,24,2612,191,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.8,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",3,"2023-08-12T01:29:26.687Z","2023-08-12T01:29:30.510Z",TRUE,"pitch","7f817784-93a2-4147-90ee-f7382e326695",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1636,1.5864,NA,165.91,198.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Oscar Colas walks.",0,2,4,35,"bottom",4,"2023-08-12T01:28:28.010Z","2023-08-12T01:30:19.660Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,693049,"Oscar Colás","/api/v1/people/693049","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,86,13,0.88,0.4027,6.6363,27.5797,-15.4102,-1.8926,8.9358,-1.2831,1.4867,-1.2847,-135.6179,-8.6366,-0.5585,50.0061,5.7709,-3.5527,12,3.6,24,2549,195,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.8,3.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",2,"2023-08-12T01:29:11.280Z","2023-08-12T01:29:14.607Z",TRUE,"pitch","d8ca6f6b-afbb-4d2b-a87e-aec465a7237a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2067,1.4998,NA,129.94,180.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Oscar Colas walks.",0,2,4,35,"bottom",4,"2023-08-12T01:28:28.010Z","2023-08-12T01:30:19.660Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,693049,"Oscar Colás","/api/v1/people/693049","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,87.2,4,0.91,0.3977,6.5487,26.5674,-16.9336,-0.465,7.9083,-0.3395,2.1538,0.7442,-137.0446,-6.9196,-0.5526,50.0036,5.8419,-0.8962,2.4,3.6,24,2659,193,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.3,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",1,"2023-08-12T01:28:56.222Z","2023-08-12T01:29:00.002Z",TRUE,"pitch","58e735ff-5e79-4802-8e8a-ba391536a10d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2498,1.5431,NA,120.31,217.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Oscar Colas walks.",0,2,4,35,"bottom",4,"2023-08-12T01:28:28.010Z","2023-08-12T01:30:19.660Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,693049,"Oscar Colás","/api/v1/people/693049","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,81.3,13,0.91,0.4278,6.3941,24.4477,-24.8527,-8.5653,4.4006,-0.0868,0.7701,3.6655,-127.6844,-7.3542,-0.4222,50.0041,5.6223,-14.2492,27.6,7.2,24,2072,219,NA,NA,NA,NA,NA,NA,FALSE,-28.7,6.6,14.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",0,"2023-08-12T01:28:41.311Z","2023-08-12T01:28:44.916Z",TRUE,"pitch","ed7cd670-7e85-4a86-89a6-4d9bdda36e4a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2929,1.4998,NA,128.41,215.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Oscar Colas walks.",0,2,4,35,"bottom",4,"2023-08-12T01:28:28.010Z","2023-08-12T01:30:19.660Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,693049,"Oscar Colás","/api/v1/people/693049","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.2,13,0.9,0.4284,6.6188,24.8718,-26.1566,-8.5082,3.6316,-0.2992,0.8498,3.4344,-127.5847,-7.0508,-0.5531,50.0055,5.6948,-14.1072,26.4,7.2,24,2023,220,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.3,14.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",1,"2023-08-12T01:26:14.041Z","2023-08-12T01:26:20.636Z",TRUE,"pitch","db3aa94d-0278-47c4-b3c2-bc52e145ef6d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.32,1.71,NA,137.67,168.16,"ground_ball","medium","4",150.16,149.61,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Christian Yelich grounds out, second baseman Elvis Andrus to first baseman Andrew Vaughn.",0,2,4,34,"top",4,"2023-08-12T01:25:41.409Z","2023-08-12T01:26:20.636Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86,4,0.88,0.3992,6.7553,31.7027,-15.0951,-7.8263,8.9668,-0.5423,2.6155,7.6737,-137.442,-4.7765,-2.3595,50.0041,5.408,-14.9092,39.6,4.8,24,2558,217,87.6,-25,6,NA,NA,NA,TRUE,-15.4,15.4,12.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",0,"2023-08-12T01:25:56.974Z","2023-08-12T01:26:00.761Z",TRUE,"pitch","ff9e92c3-e7fd-464c-b26e-e84024b730b4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2368,1.713,NA,116.67,205.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Christian Yelich grounds out, second baseman Elvis Andrus to first baseman Andrew Vaughn.",0,2,4,34,"top",4,"2023-08-12T01:25:41.409Z","2023-08-12T01:26:20.636Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,592885,"Christian Yelich","/api/v1/people/592885","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.4,14,0.83,0.3989,6.9351,31.0911,-17.061,-8.672,7.9212,0.0087,1.2167,10.0736,-137.4189,-7.4741,-2.5818,50.0039,5.1356,-16.5493,37.2,4.8,24,2591,222,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.8,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,693049,"Oscar Colás","/api/v1/people/693049",NA,NA,NA,NA,NA,NA
717036,"2023-08-12",3,"2023-08-12T01:25:19.399Z","2023-08-12T01:25:30.588Z",TRUE,"pitch","c8afb3e8-88d2-45e4-a368-0577a79d5f1d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.25,1.47,NA,130.61,140.7,"fly_ball","medium","8",133.5,55.86,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Joey Wiemer flies out to center fielder Trayce Thompson.",0,2,4,33,"top",4,"2023-08-12T01:24:05.872Z","2023-08-12T01:25:30.588Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.6,11,0.88,0.401,6.8652,30.7428,-16.8603,-6.6277,8.1097,-0.3571,3.6325,8.2171,-136.6991,-1.5447,-2.544,50.0045,5.365,-12.5184,32.4,4.8,24,2604,216,96.1,35,356,NA,NA,NA,TRUE,-16.6,14.5,10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
