"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716607,"2023-09-13",0,"2023-09-13T18:44:31.054Z","2023-09-13T18:45:20.960Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"45","atBat","Triple","triple","Max Kepler triples (2) on a sharp ground ball to right fielder Harold Ramirez. Edouard Julien scores. Jorge Polanco scores.",2,4,4,45,"bottom",5,"2023-09-13T18:46:57.996Z","2023-09-13T18:47:49.437Z",TRUE,TRUE,FALSE,FALSE,72,0,1,2,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T18:45:20.960Z","2023-09-13T18:47:00.261Z",FALSE,"action",NA,NA,"Pitching Change: Jake Diekman replaces Taj Bradley.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,518617,"/api/v1/people/518617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Triple","triple","Max Kepler triples (2) on a sharp ground ball to right fielder Harold Ramirez. Edouard Julien scores. Jorge Polanco scores.",2,4,4,45,"bottom",5,"2023-09-13T18:46:57.996Z","2023-09-13T18:47:49.437Z",TRUE,TRUE,FALSE,FALSE,72,0,1,2,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",5,"2023-09-13T18:44:04.440Z","2023-09-13T18:44:13.462Z",TRUE,"pitch","e038d296-b144-4a21-a649-81904302efea",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.52,1.67,NA,137.92,190.53,"ground_ball","soft","1",128.62,181.12,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Royce Lewis grounds out softly, pitcher Taj Bradley to first baseman Yandy Diaz.",0,4,2,44,"bottom",5,"2023-09-13T18:41:57.655Z","2023-09-13T18:44:13.462Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72,7,0.9,0.4814,6.4143,24.3852,-42.8596,6.606,-8.1851,-0.5489,1.7871,-0.0163,-114.512,-0.4145,-1.3974,50.0017,6.2229,8.6276,10.8,13.2,24,2522,27,37.2,-30,7,NA,NA,NA,TRUE,-59.3,-14.5,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593871,"Jorge Polanco","/api/v1/people/593871",NA,NA,NA,666397,"Edouard Julien","/api/v1/people/666397",NA,NA,NA,NA
716607,"2023-09-13",4,"2023-09-13T18:43:27.013Z","2023-09-13T18:43:32.524Z",TRUE,"pitch","551e6c7c-478a-470e-a9f3-0d511b162be6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4773,1.5902,NA,167.09,90.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Royce Lewis grounds out softly, pitcher Taj Bradley to first baseman Yandy Diaz.",0,4,2,44,"bottom",5,"2023-09-13T18:41:57.655Z","2023-09-13T18:44:13.462Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,80.9,11,0.91,0.4243,6.4434,27.0934,-26.4788,0.5691,3.3742,-1.3141,5.4899,0.0867,-129.12,2.9955,-1.4221,50.0014,6.3533,0.96,2.4,6,24,2273,147,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",2,"2023-09-13T18:42:50.438Z","2023-09-13T18:42:58.620Z",TRUE,"pitch","318cebcd-3630-4b6a-9e93-0f6c3bf96c93",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4773,1.6483,NA,154.96,224.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Royce Lewis grounds out softly, pitcher Taj Bradley to first baseman Yandy Diaz.",0,4,2,44,"bottom",5,"2023-09-13T18:41:57.655Z","2023-09-13T18:44:13.462Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.7,13,0.91,0.4853,6.503,24.7712,-44.7304,3.8203,-9.7746,-0.9958,0.515,-0.2991,-113.7409,-2.6422,-1.3562,50.0048,6.2127,4.9055,6,14.4,24,2470,19,NA,NA,NA,NA,NA,NA,FALSE,-63.5,-18,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T18:42:21.882Z","2023-09-13T18:42:25.637Z",TRUE,"pitch","03a93937-cb29-4f9f-97be-1fdca1ea4cbf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.52,1.67,NA,116.2,189.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Royce Lewis grounds out softly, pitcher Taj Bradley to first baseman Yandy Diaz.",0,4,2,44,"bottom",5,"2023-09-13T18:41:57.655Z","2023-09-13T18:44:13.462Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,71.6,8,0.9,0.4826,6.3816,25.9288,-46.4888,3.4763,-11.0326,0.021,1.8159,1.9684,-114.5542,0.5802,-1.3082,50.005,6.1949,4.5089,6,14.4,24,2495,27,NA,NA,NA,NA,NA,NA,FALSE,-64.3,-19.3,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T18:42:02.051Z","2023-09-13T18:42:05.545Z",TRUE,"pitch","cd9b47b4-9f31-4a27-ad0d-63831e56c2c0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5064,1.7064,NA,124.29,111.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Royce Lewis grounds out softly, pitcher Taj Bradley to first baseman Yandy Diaz.",0,4,2,44,"bottom",5,"2023-09-13T18:41:57.655Z","2023-09-13T18:44:13.462Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.3,82.4,11,0.91,0.417,6.398,28.9007,-26.3157,3.0995,3.3564,-0.1912,4.7278,2.2139,-131.5343,1.1798,-1.4476,50.0021,6.2302,5.4099,13.2,6,24,2216,163,NA,NA,NA,NA,NA,NA,FALSE,-27,6.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",3,"2023-09-13T18:43:12.117Z","2023-09-13T18:43:27.013Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Taj Bradley. Edouard Julien to 3rd. Jorge Polanco to 2nd.","Wild Pitch",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,666397,"/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"318cebcd-3630-4b6a-9e93-0f6c3bf96c93","wild_pitch",NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Royce Lewis grounds out softly, pitcher Taj Bradley to first baseman Yandy Diaz.",0,4,2,44,"bottom",5,"2023-09-13T18:41:57.655Z","2023-09-13T18:44:13.462Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",7,"2023-09-13T18:41:29.124Z","2023-09-13T18:41:33.664Z",TRUE,"pitch","45b61767-591e-4df7-8831-41b4757a0aed",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3608,1.5612,NA,180.88,142.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.4,11,0.9,0.4178,6.4792,28.2119,-23.4421,2.1242,5.0168,-1.6758,3.5576,-0.8685,-131.1934,-1.8607,-1.6161,50.001,6.0263,3.696,8.4,6,24,2176,181,NA,NA,NA,NA,NA,NA,FALSE,-24.8,8.9,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666397,"Edouard Julien","/api/v1/people/666397",593871,"Jorge Polanco","/api/v1/people/593871",NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",5,"2023-09-13T18:40:53.619Z","2023-09-13T18:40:58.007Z",TRUE,"pitch","52a09f5e-e392-4cd2-991f-699bbf6c5d8b",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.3265,1.6234,NA,133.2,142.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.4,11,2,0.4001,6.4722,33.7977,-12.1282,-1.8619,10.5893,-0.4249,3.5785,3.1505,-137.5055,-4.3432,-1.3497,50.0002,6.0172,-3.5242,12,2.4,24,2231,199,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",4,"2023-09-13T18:40:29.363Z","2023-09-13T18:40:34.025Z",TRUE,"pitch","2d8869f6-4c66-4777-a069-1261f5ea5dca",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,1,NA,NA,3.3899,1.6773,NA,89.37,217.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.7,81.2,14,2,0.4285,6.7238,24.6983,-24.0652,-3.8714,4.8916,0.7249,0.7702,6.369,-127.532,-7.8073,-1.2948,50.0021,5.7515,-6.4169,12,6,24,1453,214,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.4,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",2,"2023-09-13T18:39:24.284Z","2023-09-13T18:39:28.478Z",TRUE,"pitch","67eda858-e4bc-4c67-9877-de43fdb9bc7d",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.4482,1.6483,NA,51.51,223.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.5,14,0.9,0.4262,6.7906,26.6151,-23.1173,1.0258,5.4137,1.7181,0.5626,7.5957,-128.5038,-8.2056,-1.4092,50.0018,5.5929,1.7145,7.2,6,24,2261,186,NA,NA,NA,NA,NA,NA,FALSE,-26.9,8.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T18:39:00.527Z","2023-09-13T18:39:04.688Z",TRUE,"pitch","244a13cb-5ac2-4b48-8177-9c077affd410",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4482,1.5902,NA,116.97,208.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.6,80.2,14,2,0.431,6.5693,27.6063,-25.6846,-2.2278,3.9778,8e-04,1.1218,4.4242,-127.3649,-6.3007,-1.474,50.0058,5.6752,-3.6389,6,7.2,24,1612,230,NA,NA,NA,NA,NA,NA,FALSE,-30,5.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T18:38:38.510Z","2023-09-13T18:38:42.782Z",TRUE,"pitch","b218215c-2c7b-43fb-aea9-a342cf146d7d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5064,1.6483,NA,96.07,191.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84.4,9,0.86,0.41,6.5509,28.5138,-23.2411,0.6931,4.9421,0.5492,1.7658,4.9918,-133.5592,-5.8023,-1.4335,50.0058,5.6359,1.2528,4.8,6,24,2332,178,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7.9,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",3,"2023-09-13T18:39:37.354Z","2023-09-13T18:40:29.363Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",6,"2023-09-13T18:41:09.924Z","2023-09-13T18:41:29.124Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,593871,"/api/v1/people/593871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Jorge Polanco walks. Edouard Julien to 2nd.",0,4,2,43,"bottom",5,"2023-09-13T18:38:34.213Z","2023-09-13T18:41:33.664Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
