"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718378,"2023-04-29",4,"2023-04-29T19:35:15.287Z","2023-04-29T19:35:18.655Z",TRUE,"pitch","626fa2c6-e907-4186-8855-237c791b4f6c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4841,1.5675,NA,120.95,119.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Nick Pratto singles on a line drive to center fielder Michael A. Taylor.",0,1,1,45,"top",6,"2023-04-29T19:34:09.452Z","2023-04-29T19:35:42.416Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.3,11,0.88,0.4168,7.268,28.3448,-16.7996,-5.3663,8.7954,-0.1037,4.4227,5.1822,-131.4936,-0.4683,-1.4045,50.0036,5.8515,-9.3815,26.4,4.8,24,2232,202,NA,NA,NA,NA,NA,NA,FALSE,-17.5,16.1,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T19:34:47.266Z","2023-04-29T19:34:52.641Z",TRUE,"pitch","9fdabc35-5d39-4c81-90ee-1ed379faa560",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.37,1.64,NA,127.04,182.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Nick Pratto singles on a line drive to center fielder Michael A. Taylor.",0,1,1,45,"top",6,"2023-04-29T19:34:09.452Z","2023-04-29T19:35:42.416Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.3,8,0.9,0.4422,7.1711,23.9175,-27.5841,-10.525,2.9487,-0.2634,2.0816,6.0391,-123.704,-3.2601,-1.3648,50.0004,5.7208,-16.3633,28.8,8.4,24,2143,251,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T19:34:34.715Z","2023-04-29T19:34:38.554Z",TRUE,"pitch","ceb84235-025d-431b-b980-26708b60af9d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3676,1.5094,NA,145,153.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Nick Pratto singles on a line drive to center fielder Michael A. Taylor.",0,1,1,45,"top",6,"2023-04-29T19:34:09.452Z","2023-04-29T19:35:42.416Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.9,1,0.9,0.4433,7.1225,24.0922,-26.6878,-9.8078,3.5464,-0.7345,3.1408,4.8141,-123.467,-1.1551,-1.4332,50.0029,5.8561,-15.1746,27.6,8.4,24,2050,244,NA,NA,NA,NA,NA,NA,FALSE,-31.6,6.4,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T19:34:22.437Z","2023-04-29T19:34:26.507Z",TRUE,"pitch","4eb8116c-9164-4494-9155-cd14596ce18a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.455,1.5094,NA,154.92,146.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Nick Pratto singles on a line drive to center fielder Michael A. Taylor.",0,1,1,45,"top",6,"2023-04-29T19:34:09.452Z","2023-04-29T19:35:42.416Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.9,11,0.89,0.4152,7.1956,27.3656,-15.747,-5.2445,9.3159,-0.9949,3.4285,3.1672,-131.78,-2.9419,-1.5295,50.0012,5.7191,-9.2455,27.6,4.8,24,2406,209,NA,NA,NA,NA,NA,NA,FALSE,-16.8,16.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",3,"2023-04-29T19:35:01.408Z","2023-04-29T19:35:15.287Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,668472,"/api/v1/people/668472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Nick Pratto singles on a line drive to center fielder Michael A. Taylor.",0,1,1,45,"top",6,"2023-04-29T19:34:09.452Z","2023-04-29T19:35:42.416Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",3,"2023-04-29T19:33:49.213Z","2023-04-29T19:33:58.367Z",TRUE,"pitch","b5715148-1289-469b-a967-247c25171da9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.55,1.67,NA,98.38,175.57,"fly_ball","medium","9",152.5,98.55,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Salvador Perez flies out to right fielder Max Kepler.",0,1,1,44,"top",6,"2023-04-29T19:33:03.031Z","2023-04-29T19:33:58.367Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,74.3,6,2,0.4667,7.2087,21.5535,-27.3097,4.6931,3.4863,0.4884,2.341,3.3207,-117.2377,-1.985,-1.5547,50.0046,5.7404,6.5523,14.4,8.4,24,2258,39,94.8,50,261,NA,NA,NA,TRUE,-35.9,6.1,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T19:33:28.366Z","2023-04-29T19:33:31.366Z",TRUE,"pitch","1988921a-4232-47a5-81b9-c67cd263a4c9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.55,1.67,NA,125.81,146.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Salvador Perez flies out to right fielder Max Kepler.",0,1,1,44,"top",6,"2023-04-29T19:33:03.031Z","2023-04-29T19:33:58.367Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.4,2,0.88,0.4175,7.1314,27.8444,-15.8952,-5.5331,9.3452,-0.2311,3.4021,5.1397,-131.1917,-2.9172,-1.4971,50.0061,5.7137,-9.6433,27.6,4.8,24,2356,215,NA,NA,NA,NA,NA,NA,FALSE,-17.2,16.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T19:33:16.157Z","2023-04-29T19:33:19.277Z",TRUE,"pitch","fc488379-4100-4414-b28a-2c9e45e4396b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.55,1.67,NA,96.57,191.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Salvador Perez flies out to right fielder Max Kepler.",0,1,1,44,"top",6,"2023-04-29T19:33:03.031Z","2023-04-29T19:33:58.367Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76,9,2,0.4555,7.2475,23.5022,-26.6073,0.1331,3.8053,0.5359,1.7448,4.5626,-120.2886,-3.8273,-1.4035,50.0059,5.7177,0.1945,2.4,7.2,24,2148,83,NA,NA,NA,NA,NA,NA,FALSE,-33.8,6.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T19:33:41.118Z","2023-04-29T19:33:49.213Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,521692,"/api/v1/people/521692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Salvador Perez flies out to right fielder Max Kepler.",0,1,1,44,"top",6,"2023-04-29T19:33:03.031Z","2023-04-29T19:33:58.367Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,521692,"Salvador Perez","/api/v1/people/521692","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T19:32:41.270Z","2023-04-29T19:32:51.419Z",TRUE,"pitch","14924dda-158f-4ef4-baf4-75683b1633e2",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.43,1.67,NA,121.86,158.18,"fly_ball","medium","9",194.29,139.44,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Max Kepler in foul territory.",0,1,1,43,"top",6,"2023-04-29T19:32:25.183Z","2023-04-29T19:32:51.419Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.5,2,0.88,0.4188,7.0097,25.3876,-17.2848,-3.8206,8.5762,-0.1275,2.9853,4.4862,-130.3979,-3.6843,-1.3675,50.0008,5.7074,-6.6313,18,4.8,24,2088,215,95.3,58,226,NA,NA,NA,TRUE,-18.8,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T19:32:29.295Z","2023-04-29T19:32:33.391Z",TRUE,"pitch","490c3cc6-b375-4cd4-a3f8-6efabde45055",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.455,1.6837,NA,151.93,157.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","MJ Melendez flies out to right fielder Max Kepler in foul territory.",0,1,1,43,"top",6,"2023-04-29T19:32:25.183Z","2023-04-29T19:32:51.419Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,669004,"MJ Melendez","/api/v1/people/669004","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83.3,11,0.87,0.4156,7.4421,24.6729,-18.9906,-5.7229,7.4725,-0.9164,3.0191,3.6562,-131.2016,-3.2319,-1.5761,50.0009,5.6622,-10.0945,25.2,4.8,24,2175,219,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T19:30:16.875Z","2023-04-29T19:30:23.740Z",TRUE,"pitch","40bb486c-0480-44d6-9397-f85a6f765090",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.62,1.78,NA,119.44,176.57,"ground_ball","medium","6",112.82,149.22,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Forceout","force_out","Trevor Larnach grounds into a force out, fielded by shortstop Bobby Witt Jr. Carlos Correa out at 2nd.",0,1,1,42,"bottom",5,"2023-04-29T19:29:38.864Z","2023-04-29T19:30:23.740Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86,8,2,0.4024,6.1973,28.5685,-19.3344,0.3889,6.8386,-0.0641,2.3041,4.6429,-135.875,-6.2644,-1.8425,50.0036,5.974,0.7302,4.8,4.8,24,2319,187,99.9,4,91,NA,NA,NA,TRUE,-19.9,11.3,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T19:29:58.845Z","2023-04-29T19:30:02.685Z",TRUE,"pitch","8b7243b8-e00e-4847-ba4f-3e04a94b2268",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5715,1.829,NA,160.38,195.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Forceout","force_out","Trevor Larnach grounds into a force out, fielded by shortstop Bobby Witt Jr. Carlos Correa out at 2nd.",0,1,1,42,"bottom",5,"2023-04-29T19:29:38.864Z","2023-04-29T19:30:23.740Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,88.4,13,2,0.3947,6.2736,24.722,-19.3778,-8.015,6.5317,-1.1382,1.6129,4.8763,-137.7099,-8.2437,-1.8718,50.0063,5.909,-15.7119,36,4.8,24,2228,199,NA,NA,NA,NA,NA,NA,FALSE,-19.4,10.7,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T19:29:42.028Z","2023-04-29T19:29:45.661Z",TRUE,"pitch","4c8fa880-9c3f-4cf3-b044-94a69638ebda",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.62,1.78,NA,147.64,182.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Forceout","force_out","Trevor Larnach grounds into a force out, fielded by shortstop Bobby Witt Jr. Carlos Correa out at 2nd.",0,1,1,42,"bottom",5,"2023-04-29T19:29:38.864Z","2023-04-29T19:30:23.740Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663616,"Trevor Larnach","/api/v1/people/663616","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.9,7,2,0.3988,6.5946,28.3051,-23.4161,-4.6299,4.5774,-0.8037,2.0802,4.3316,-136.9955,-6.3513,-1.7985,50.0048,6.0135,-8.8624,18,6,24,2289,197,NA,NA,NA,NA,NA,NA,FALSE,-23.5,7.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T19:29:15.624Z","2023-04-29T19:29:20.808Z",TRUE,"pitch","05da9882-0797-47e6-baed-6bd79b023d91",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.3,1.5,NA,101.55,203.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,1,1,41,"bottom",5,"2023-04-29T19:28:30.363Z","2023-04-29T19:29:20.808Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.8,14,2,0.4412,6.65,25.128,-31.5244,6.1957,0.4144,0.4054,1.323,3.3029,-124.1935,-5.0987,-1.7471,50.0022,6.028,9.6662,18,8.4,24,2628,52,NA,NA,NA,NA,NA,NA,TRUE,-37.8,-0.2,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,621043,"Carlos Correa","/api/v1/people/621043",596146,"Max Kepler","/api/v1/people/596146",NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T19:28:57.653Z","2023-04-29T19:29:03.195Z",TRUE,"pitch","936096a2-5745-4dcc-8fdb-0006bfc68d0f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.3,1.5,NA,58.52,210.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Byron Buxton strikes out swinging.",0,1,1,41,"bottom",5,"2023-04-29T19:28:30.363Z","2023-04-29T19:29:20.808Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621439,"Byron Buxton","/api/v1/people/621439","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.6,14,2,0.4425,5.8345,26.2138,-34.3761,4.7777,-1.4255,1.5343,1.0307,6.5125,-124.0557,-5.2143,-1.7514,50.0001,6.0449,7.3997,13.2,9.6,24,2723,44,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-3.6,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
