"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717062,"2023-08-09",1,"2023-08-10T00:37:06.338Z","2023-08-10T00:37:11.162Z",TRUE,"pitch","ea3aee6a-6b6f-467f-9a9e-fd0001117fd2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2249,1.6659,NA,161.69,166.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Rafael Ortega flies out to center fielder Cody Bellinger.",0,2,2,38,"bottom",5,"2023-08-10T00:36:38.033Z","2023-08-10T00:39:15.226Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.8,81.6,11,2,0.4259,5.6706,22.6537,-24.0682,-8.421,4.8227,-1.1723,2.67,5.5838,-127.8836,-3.6138,-2.2735,50.0051,5.9574,-14.1599,27.6,7.2,24,2053,210,NA,NA,NA,NA,NA,NA,FALSE,-26.8,8.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-10T00:36:47.788Z","2023-08-10T00:36:52.925Z",TRUE,"pitch","99be0f8a-ddf7-4279-b5f4-8bb421827327",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3684,1.4652,NA,91.42,150.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Rafael Ortega flies out to center fielder Cody Bellinger.",0,2,2,38,"bottom",5,"2023-08-10T00:36:38.033Z","2023-08-10T00:39:15.226Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.3,81.1,3,2,0.4288,5.7953,22.0727,-25.4508,-7.9331,4.053,0.6711,3.2546,9.4706,-126.9586,-1.8061,-2.0491,50.002,5.9693,-13.1584,24,7.2,24,2000,208,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.2,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",3,"2023-08-10T00:37:40.186Z","2023-08-10T00:37:53.345Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,542364,"/api/v1/people/542364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Rafael Ortega flies out to center fielder Cody Bellinger.",0,2,2,38,"bottom",5,"2023-08-10T00:36:38.033Z","2023-08-10T00:39:15.226Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",4,"2023-08-10T00:36:17.727Z","2023-08-10T00:36:22.435Z",TRUE,"pitch","28706346-9625-4e5a-9957-c09b34b28053",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.42,1.59,NA,145.79,199.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jonathan Arauz strikes out swinging.",0,2,2,37,"bottom",5,"2023-08-10T00:34:41.190Z","2023-08-10T00:36:22.435Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,76.2,7,2,0.4575,5.6404,19.8445,-25.0731,-8.6404,4.8729,-0.7552,1.4694,6.2155,-119.091,-5.1485,-2.2584,50.0013,5.8881,-12.5855,24,8.4,24,2308,225,NA,NA,NA,NA,NA,NA,TRUE,-32.4,8,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",3,"2023-08-10T00:35:58.759Z","2023-08-10T00:36:02.334Z",TRUE,"pitch","5efd5ec0-4720-40e9-9081-947c438a5af8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1614,1.4466,NA,142.92,234.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jonathan Arauz strikes out swinging.",0,2,2,37,"bottom",5,"2023-08-10T00:34:41.190Z","2023-08-10T00:36:22.435Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,77,13,2,0.4562,5.8114,18.4005,-26.3783,-8.8666,3.9487,-0.6801,0.1721,6.4504,-119.1117,-7.8167,-2.2438,50.002,5.8124,-13.006,24,8.4,24,2237,228,NA,NA,NA,NA,NA,NA,FALSE,-34.3,5.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",2,"2023-08-10T00:35:41.888Z","2023-08-10T00:35:48.147Z",TRUE,"pitch","71410ed1-daa0-437d-9160-6e3a24ad025f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1614,1.4466,NA,108.51,194.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jonathan Arauz strikes out swinging.",0,2,2,37,"bottom",5,"2023-08-10T00:34:41.190Z","2023-08-10T00:36:22.435Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.5,82.7,8,2,0.4221,5.7218,21.282,-17.6481,-4.5517,8.4751,0.2228,1.6476,7.8088,-128.6985,-6.9061,-2.2299,50.0042,5.6846,-7.803,19.2,4.8,24,2084,211,NA,NA,NA,NA,NA,NA,FALSE,-20,14.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-10T00:35:23.724Z","2023-08-10T00:35:28.712Z",TRUE,"pitch","153e30ed-c84b-4cba-b8fe-46536852065b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2188,1.5039,NA,159.53,177.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jonathan Arauz strikes out swinging.",0,2,2,37,"bottom",5,"2023-08-10T00:34:41.190Z","2023-08-10T00:36:22.435Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.4,82.1,13,2,0.4232,5.6195,22.897,-17.2885,-3.5446,8.7443,-1.1158,2.2807,4.4489,-128.6722,-5.5292,-2.3945,50.0043,5.7669,-6.0352,15.6,4.8,24,2067,213,NA,NA,NA,NA,NA,NA,FALSE,-19.6,15,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-10T00:35:06.366Z","2023-08-10T00:35:10.218Z",TRUE,"pitch","b4bcda47-e5d4-45bf-aec7-8d4775911bb9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.42,1.59,NA,110.96,133.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Jonathan Arauz strikes out swinging.",0,2,2,37,"bottom",5,"2023-08-10T00:34:41.190Z","2023-08-10T00:36:22.435Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,660620,"Jonathan Araúz","/api/v1/people/660620","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.8,80.6,12,2,0.4308,5.6773,21.5411,-24.5181,-8.9584,4.6586,0.1583,3.8877,8.7143,-126.3075,-0.3869,-2.1443,50.0039,5.9853,-14.7273,28.8,7.2,24,2020,204,NA,NA,NA,NA,NA,NA,FALSE,-27.2,8.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",5,"2023-08-10T00:32:23.281Z","2023-08-10T00:32:33.739Z",TRUE,"pitch","8036a34a-76d9-4c3e-94c9-945a7739867b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.4,1.58,NA,100.81,172.91,"fly_ball","medium","8",106.08,83.76,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ian Happ flies out to center fielder Brandon Nimmo.",0,2,2,36,"top",5,"2023-08-10T00:30:48.672Z","2023-08-10T00:32:33.739Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.4,85.3,6,0.91,0.4058,6.0258,27.0146,-25.48,-2.601,3.6195,0.4248,2.4395,6.055,-134.5755,-1.911,-1.5084,50.0027,4.9494,-4.8101,8.4,6,24,2324,222,92.7,25,331,NA,NA,NA,TRUE,-25.4,6.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",4,"2023-08-10T00:32:01.234Z","2023-08-10T00:32:07.744Z",TRUE,"pitch","d65c0237-46cf-4d3b-8159-ac1fe38b1844",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5146,1.6945,NA,75.54,189.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ian Happ flies out to center fielder Brandon Nimmo.",0,2,2,36,"top",5,"2023-08-10T00:30:48.672Z","2023-08-10T00:32:33.739Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,75,14,0.9,0.4639,5.8808,21.4574,-33.1421,7.8621,-0.6892,1.0876,1.8344,4.0353,-117.8716,0.1033,-1.6653,50.0011,4.8388,11.1093,19.2,9.6,24,2473,60,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-1,-15.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",2,"2023-08-10T00:31:31.567Z","2023-08-10T00:31:38.583Z",TRUE,"pitch","882c33c4-6fe5-472e-9729-f1611db1270a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4859,1.7232,NA,117.67,131.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ian Happ flies out to center fielder Brandon Nimmo.",0,2,2,36,"top",5,"2023-08-10T00:30:48.672Z","2023-08-10T00:32:33.739Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.5,84.9,11,0.89,0.4059,6.2754,28.0421,-26.1522,-3.565,3.2643,-0.0176,3.9806,4.6788,-134.7248,1.5442,-1.31,50.0052,5.2425,-6.5836,12,6,24,2252,220,NA,NA,NA,NA,NA,NA,FALSE,-25.3,6.5,5.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-10T00:31:00.777Z","2023-08-10T00:31:08.791Z",TRUE,"pitch","302b0ed3-bcab-42a1-927d-962654c8669b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5316,1.7192,NA,121.51,145.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ian Happ flies out to center fielder Brandon Nimmo.",0,2,2,36,"top",5,"2023-08-10T00:30:48.672Z","2023-08-10T00:32:33.739Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.3,2,0.91,0.4098,5.5373,26.4039,-28.0995,-3.6982,2.2507,-0.1183,3.4412,4.8224,-133.2394,0.9381,-1.4642,50.0052,5.1024,-6.7055,12,6,24,2115,238,NA,NA,NA,NA,NA,NA,FALSE,-28,4.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-10T00:31:14.968Z","2023-08-10T00:31:18.297Z",FALSE,"pickoff","eb4c091a-c154-473e-9fd4-ebe75023de27",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ian Happ flies out to center fielder Brandon Nimmo.",0,2,2,36,"top",5,"2023-08-10T00:30:48.672Z","2023-08-10T00:32:33.739Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",3,"2023-08-10T00:31:45.892Z","2023-08-10T00:32:01.234Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"882c33c4-6fe5-472e-9729-f1611db1270a",NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Ian Happ flies out to center fielder Brandon Nimmo.",0,2,2,36,"top",5,"2023-08-10T00:30:48.672Z","2023-08-10T00:32:33.739Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",4,"2023-08-10T00:30:23.940Z","2023-08-10T00:30:36.960Z",TRUE,"pitch","7f530e12-6060-479d-9358-9835d3ad0721",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.13,1.49,NA,115.76,166.45,"ground_ball","medium","9",145.17,91.39,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Nico Hoerner singles on a ground ball to right fielder Jeff McNeil.",0,2,2,35,"top",5,"2023-08-10T00:28:54.932Z","2023-08-10T00:30:36.960Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.8,2,0.91,0.3941,6.0018,28.0827,-25.537,-10.606,3.3827,0.0325,2.6789,7.1279,-138.4704,-1.8801,-1.1843,50.0018,5.0587,-20.7965,37.2,7.2,24,2212,233,99.2,6,146,NA,NA,NA,FALSE,-24,6,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA
717062,"2023-08-09",3,"2023-08-10T00:29:54.809Z","2023-08-10T00:30:02.030Z",TRUE,"pitch","19bc3685-0ae9-4861-803f-a6d0c481fb55",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.13,1.49,NA,82.74,156.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Nico Hoerner singles on a ground ball to right fielder Jeff McNeil.",0,2,2,35,"top",5,"2023-08-10T00:28:54.932Z","2023-08-10T00:30:36.960Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86,12,0.9,0.3992,6.0712,31.4939,-22.0346,-11.1927,5.3249,0.8988,3.0625,9.4449,-137.3887,-1.2693,-1.1356,50.0053,5.0335,-21.3212,40.8,6,24,2084,235,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9.6,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-10T00:29:30.067Z","2023-08-10T00:29:34.015Z",TRUE,"pitch","f8d450d9-e816-43ee-9e7a-d329a3ec3692",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.1011,1.4326,NA,133.62,193.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Nico Hoerner singles on a ground ball to right fielder Jeff McNeil.",0,2,2,35,"top",5,"2023-08-10T00:28:54.932Z","2023-08-10T00:30:36.960Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",701643,"Grant Hartwig","/api/v1/people/701643","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.3,7,0.9,0.4589,6.0338,24.1498,-32.6616,7.4697,-0.335,-0.4361,1.669,0.3558,-119.582,-0.5575,-1.5569,50.0056,4.8482,10.7643,18,9.6,24,2407,58,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-0.5,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
