"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746558,"2024-05-25",0,"2024-05-25T02:50:08.931Z","2024-05-25T02:50:33.815Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jacob Stallings replaces Alan Trejo.","Offensive Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,607732,"/api/v1/people/607732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","68","atBat","Home Run","home_run","Jacob Stallings homers (3) on a fly ball to left center field.",1,2,2,68,"bottom",9,"2024-05-25T02:50:31.475Z","2024-05-25T02:51:00.341Z",TRUE,TRUE,FALSE,FALSE,75,0,0,2,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,676701,"/api/v1/people/676701",NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",6,"2024-05-25T02:49:50.436Z","2024-05-25T02:49:56.177Z",TRUE,"pitch","d0c83920-22d3-40dd-9fcc-86bf4ae9c783",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.2591,1.6926,NA,141.95,179.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Hunter Goodman called out on strikes.",0,2,1,67,"bottom",9,"2024-05-25T02:47:43.386Z","2024-05-25T02:49:56.177Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,90.8,4,0.88,0.3829,6.7313,27.1926,-15.2121,5.3643,8.1526,-0.6546,2.1922,-5.8499,-142.0777,-8.9089,0.717,50.0013,6.2984,11.1587,31.2,3.6,24,2127,156,NA,NA,NA,NA,NA,NA,TRUE,-14.9,13.4,-8.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",5,"2024-05-25T02:49:30.959Z","2024-05-25T02:49:35.326Z",TRUE,"pitch","895e81b3-b649-41eb-aecf-a10acc3a08bc",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3315,1.6267,NA,159.69,149.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Hunter Goodman called out on strikes.",0,2,1,67,"bottom",9,"2024-05-25T02:47:43.386Z","2024-05-25T02:49:56.177Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,91.1,11,0.9,0.3807,6.9043,27.916,-14.7375,5.9865,8.2892,-1.12,3.2959,-7.8147,-142.971,-6.0738,0.8503,50.0056,6.346,12.5979,34.8,3.6,24,2219,160,NA,NA,NA,NA,NA,NA,FALSE,-13.8,14.2,-9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",4,"2024-05-25T02:49:08.480Z","2024-05-25T02:49:12.460Z",TRUE,"pitch","b2f72afe-3574-413a-8b6d-398fa1268168",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.33,1.53,NA,120.28,171.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Hunter Goodman called out on strikes.",0,2,1,67,"bottom",9,"2024-05-25T02:47:43.386Z","2024-05-25T02:49:56.177Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.8,5,0.9,0.4158,6.5805,23.9838,-30.8263,-0.3053,0.765,-0.0861,2.5046,-2.9695,-131.0135,-4.3404,1.0951,50.0024,6.4498,-0.5384,2.4,7.2,24,2108,172,NA,NA,NA,NA,NA,NA,FALSE,-32.6,0.7,1.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",3,"2024-05-25T02:48:50.383Z","2024-05-25T02:48:53.800Z",TRUE,"pitch","65791c4b-2909-49ca-bcf7-e451e346ac88",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.288,1.6593,NA,129.49,111.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Hunter Goodman called out on strikes.",0,2,1,67,"bottom",9,"2024-05-25T02:47:43.386Z","2024-05-25T02:49:56.177Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.7,11,0.89,0.3858,6.7241,27.6563,-18.9535,7.3016,6.4515,-0.3278,4.7109,-6.4023,-141.1779,-1.4966,1.0043,50.0009,6.4497,14.9573,36,4.8,24,2114,152,NA,NA,NA,NA,NA,NA,FALSE,-17,11.6,-12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",2,"2024-05-25T02:48:31.798Z","2024-05-25T02:48:35.885Z",TRUE,"pitch","50878150-60f3-428b-9e6b-a20c3b6529aa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2166,1.5499,NA,159.66,163.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Hunter Goodman called out on strikes.",0,2,1,67,"bottom",9,"2024-05-25T02:47:43.386Z","2024-05-25T02:49:56.177Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,86.1,11,0.9,0.4054,6.6663,23.9695,-30.0391,1.3387,1.1505,-1.1191,2.7862,-5.8088,-134.1694,-4.1972,0.8828,50.0042,6.467,2.4871,2.4,7.2,24,2161,160,NA,NA,NA,NA,NA,NA,FALSE,-30.2,1.6,-1.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",1,"2024-05-25T02:48:11.552Z","2024-05-25T02:48:15.746Z",TRUE,"pitch","3c6fa970-1756-434a-a788-98f0f6c750f7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.53,NA,140.59,169.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Hunter Goodman called out on strikes.",0,2,1,67,"bottom",9,"2024-05-25T02:47:43.386Z","2024-05-25T02:49:56.177Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,90.3,4,0.86,0.3851,6.7142,27.0776,-15.6364,4.908,8.0395,-0.619,2.5589,-6.5108,-141.3236,-7.691,1.0589,50.0033,6.2868,10.0971,27.6,3.6,24,2114,150,NA,NA,NA,NA,NA,NA,FALSE,-15.1,13.4,-7.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",0,"2024-05-25T02:47:55.859Z","2024-05-25T02:47:59.415Z",TRUE,"pitch","5ca22b9c-cc55-4ba1-91cd-26fa9956f79c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3328,1.6333,NA,132.77,166.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Hunter Goodman called out on strikes.",0,2,1,67,"bottom",9,"2024-05-25T02:47:43.386Z","2024-05-25T02:49:56.177Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,696100,"Hunter Goodman","/api/v1/people/696100","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.9,90.8,4,0.89,0.3822,6.7612,28.3526,-18.9769,6.1874,6.3262,-0.4138,2.6608,-6.2777,-142.516,-6.9871,0.9985,50.0043,6.3141,12.9115,30,4.8,24,2168,158,NA,NA,NA,NA,NA,NA,FALSE,-17.8,10.4,-10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",3,"2024-05-25T02:47:26.542Z","2024-05-25T02:47:30.160Z",TRUE,"pitch","7c6e7787-f383-477f-96c5-7fbdf05bc2c9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.56,1.7,NA,156.09,180.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jordan Beck strikes out swinging.",0,2,1,66,"bottom",9,"2024-05-25T02:46:50.494Z","2024-05-25T02:47:30.160Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,687597,"Jordan Beck","/api/v1/people/687597","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,84,13,0.9,0.4146,6.7509,25.3958,-28.8381,-0.983,1.8792,-1.0255,2.154,-4.7798,-131.6396,-5.6723,0.9342,50.0014,6.4458,-1.7403,4.8,7.2,24,2115,166,NA,NA,NA,NA,NA,NA,TRUE,-30.7,2.5,2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",2,"2024-05-25T02:47:08.152Z","2024-05-25T02:47:12.091Z",TRUE,"pitch","99625125-f0df-42f0-bbf5-ee2ff714e94a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.5254,1.6655,NA,121.27,144.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jordan Beck strikes out swinging.",0,2,1,66,"bottom",9,"2024-05-25T02:46:50.494Z","2024-05-25T02:47:30.160Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,687597,"Jordan Beck","/api/v1/people/687597","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,89.2,2,0.65,0.3892,6.3898,26.0111,-18.8316,3.8341,6.6268,-0.112,3.4795,-4.6709,-139.729,-4.7846,1.0688,50.0064,6.4196,7.7241,19.2,3.6,24,2051,151,NA,NA,NA,NA,NA,NA,FALSE,-17.9,11.4,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",1,"2024-05-25T02:46:52.735Z","2024-05-25T02:46:56.516Z",TRUE,"pitch","105c84c5-52d8-46cc-a540-b5470fb18736",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4479,1.7051,NA,139.26,154.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Jordan Beck strikes out swinging.",0,2,1,66,"bottom",9,"2024-05-25T02:46:50.494Z","2024-05-25T02:47:30.160Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,687597,"Jordan Beck","/api/v1/people/687597","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,84.2,1,0.9,0.4131,6.1784,24.5566,-31.0472,-0.2541,0.6333,-0.584,3.1356,-3.9016,-131.9306,-3.2647,0.9389,50.0056,6.6455,-0.4533,2.4,7.2,24,2074,204,NA,NA,NA,NA,NA,NA,FALSE,-32.3,0.7,1.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",0,"2024-05-25T02:45:38.667Z","2024-05-25T02:46:52.735Z",FALSE,"action",NA,NA,"Pitching Change: José Alvarado replaces Jeff Hoffman.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621237,"/api/v1/people/621237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Strikeout","strikeout","Jordan Beck strikes out swinging.",0,2,1,66,"bottom",9,"2024-05-25T02:46:50.494Z","2024-05-25T02:47:30.160Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,687597,"Jordan Beck","/api/v1/people/687597","R","Right",621237,"José Alvarado","/api/v1/people/621237","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",0,"2024-05-25T02:44:00.952Z","2024-05-25T02:44:08.061Z",TRUE,"pitch","189aaf17-f5b9-4bf0-8b6a-a3673e1eabd7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.25,1.54,NA,54.48,160.3,"ground_ball","soft","3",142.99,179.2,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Bryson Stott grounds out softly to first baseman Elehuris Montero.",0,2,1,65,"top",9,"2024-05-25T02:43:50.601Z","2024-05-25T02:44:08.061Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",683232,"Nick Mears","/api/v1/people/683232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89.5,12,0.9,0.3875,6.8645,27.947,-11.9847,-1.089,9.9477,1.6403,2.9068,8.5715,-140.6336,-6.5891,-1.2884,50.0021,6.0361,-2.2108,2.4,2.4,24,2263,195,39.4,8,45,NA,NA,NA,TRUE,-12,17,0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",2,"2024-05-25T02:43:27.607Z","2024-05-25T02:43:36.367Z",TRUE,"pitch","eff72548-4dd2-4732-87a9-b12ac6983c3a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.86,1.82,NA,113.05,145.52,"fly_ball","medium","8",137.44,61.63,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Castellanos flies out to center fielder Brenton Doyle.",0,2,1,64,"top",9,"2024-05-25T02:42:49.945Z","2024-05-25T02:43:36.367Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",683232,"Nick Mears","/api/v1/people/683232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.2,2,0.89,0.3929,6.7973,26.8032,-13.5038,-1.5139,9.456,0.1035,3.4541,4.2597,-138.6399,-4.7728,-1.2465,50.0045,6.0782,-2.9898,8.4,2.4,24,2226,197,88.2,31,343,NA,NA,NA,TRUE,-13.3,16.6,2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",1,"2024-05-25T02:43:11.502Z","2024-05-25T02:43:15.802Z",TRUE,"pitch","ad3309b8-e3ca-42eb-8ae1-ddda6b438526",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.9755,1.9464,NA,59.99,178.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Castellanos flies out to center fielder Brenton Doyle.",0,2,1,64,"top",9,"2024-05-25T02:42:49.945Z","2024-05-25T02:43:36.367Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",683232,"Nick Mears","/api/v1/people/683232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,90,14,0.9,0.3866,6.8389,26.5749,-11.9967,-2.7083,9.8833,1.4955,2.2235,8.446,-140.7278,-8.3807,-1.1694,50.0064,5.984,-5.5324,16.8,2.4,24,2264,196,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.7,3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746558,"2024-05-25",0,"2024-05-25T02:42:54.313Z","2024-05-25T02:42:58.351Z",TRUE,"pitch","c1006b0d-afe4-4ef2-a8bf-c6c0f3c4494c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.8642,1.9477,NA,130.7,198.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Nick Castellanos flies out to center fielder Brenton Doyle.",0,2,1,64,"top",9,"2024-05-25T02:42:49.945Z","2024-05-25T02:43:36.367Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",683232,"Nick Mears","/api/v1/people/683232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,89.6,13,0.9,0.388,6.8538,26.9272,-10.9826,-2.7123,10.457,-0.3593,1.5022,3.7363,-140.3147,-10.3254,-1.3458,50.0036,5.9112,-5.4968,20.4,2.4,24,2269,196,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.4,4.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
