"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716972,"2023-08-16",0,"2023-08-17T00:17:51.427Z","2023-08-17T00:18:01.042Z",TRUE,"pitch","810eb043-1078-4752-8107-6de35ce10975",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.23,1.53,NA,109.91,179.03,"line_drive","hard","7",55.41,109.87,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Jake Burger singles on a sharp line drive to left fielder Chas McCormick.",0,6,4,49,"bottom",5,"2023-08-17T00:17:38.319Z","2023-08-17T00:18:01.042Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,72,5,0.9,0.4819,5.8659,23.7116,-41.2736,4.1238,-6.9754,0.186,2.2128,2.7143,-114.2554,-1.1363,-1.5588,50.0046,6.8219,5.3779,8.4,13.2,24,2582,43,103.9,13,235,NA,NA,NA,FALSE,-57.4,-12.6,-8.2,NA,NA,NA,NA,FALSE,FALSE,669394,"Jake Burger","/api/v1/people/669394",NA,NA,NA,NA,NA,NA
716972,"2023-08-16",5,"2023-08-17T00:17:15.897Z","2023-08-17T00:17:22.430Z",TRUE,"pitch","8fa56a7e-0636-4f5b-87c0-f0d95afbe34a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.51,1.67,NA,109.68,170.14,"line_drive","medium","8",115.27,68.4,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out to center fielder Mauricio Dubon.",0,6,4,48,"bottom",5,"2023-08-17T00:15:04.762Z","2023-08-17T00:17:22.430Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.5,5,0.91,0.4003,6.1941,34.7412,-10.1684,-4.8826,11.6473,0.1919,2.5423,5.5698,-137.6072,-9.0765,-1.2383,50.0029,6.6016,-9.2256,32.4,3.6,24,2376,206,99.1,21,327,NA,NA,NA,TRUE,-11.9,19,7.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",4,"2023-08-17T00:16:54.809Z","2023-08-17T00:16:59.357Z",TRUE,"pitch","85986e82-c26e-4d66-9cb0-073112c176b3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6563,1.7652,NA,106.29,132.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out to center fielder Mauricio Dubon.",0,6,4,48,"bottom",5,"2023-08-17T00:15:04.762Z","2023-08-17T00:17:22.430Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.2,12,0.91,0.3921,5.9716,35.5842,-11.5199,-5.0288,10.4844,0.281,3.9267,5.9446,-140.3819,-5.3762,-1.2237,50.005,6.6352,-9.9095,33.6,3.6,24,2436,209,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.9,7.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",3,"2023-08-17T00:16:29.713Z","2023-08-17T00:16:32.994Z",TRUE,"pitch","445426a4-aaa7-40c6-b3ab-257bdb8d6341",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.51,1.67,NA,115.06,181.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out to center fielder Mauricio Dubon.",0,6,4,48,"bottom",5,"2023-08-17T00:15:04.762Z","2023-08-17T00:17:22.430Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.2,8,0.92,0.3954,6.207,31.2664,-6.1563,-5.661,13.3924,0.0508,2.1195,5.5703,-138.5676,-11.0073,-1.251,50.005,6.5571,-10.999,49.2,2.4,24,2551,205,NA,NA,NA,NA,NA,NA,FALSE,-8,22.1,9.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",2,"2023-08-17T00:16:01.121Z","2023-08-17T00:16:04.744Z",TRUE,"pitch","1a78e664-6496-4951-a8ea-25779c7f1dcc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.51,1.67,NA,81.68,164.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out to center fielder Mauricio Dubon.",0,6,4,48,"bottom",5,"2023-08-17T00:15:04.762Z","2023-08-17T00:17:22.430Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.4,12,0.91,0.3985,6.2744,31.5709,-9.8827,-5.223,11.6619,0.9267,2.7363,7.639,-137.6324,-8.7236,-1.2109,50.005,6.6232,-9.986,34.8,3.6,24,2382,210,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.3,7.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",1,"2023-08-17T00:15:41.823Z","2023-08-17T00:15:45.783Z",TRUE,"pitch","9a187d34-0303-4c3b-9e18-814f34edfc51",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4445,1.67,NA,124.55,204.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out to center fielder Mauricio Dubon.",0,6,4,48,"bottom",5,"2023-08-17T00:15:04.762Z","2023-08-17T00:17:22.430Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.2,13,0.94,0.4493,5.8629,24.2542,-24.1354,-10.1487,5.3446,-0.1981,1.2762,6.597,-121.9635,-7.5435,-1.6211,50.0039,6.4942,-15.272,28.8,8.4,24,1849,236,NA,NA,NA,NA,NA,NA,FALSE,-31,8,16.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",0,"2023-08-17T00:15:22.018Z","2023-08-17T00:15:25.018Z",TRUE,"pitch","90095b3b-57f4-47cc-8bfa-f11fb76a1540",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5528,1.67,NA,92.28,207.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Jazz Chisholm Jr. lines out to center fielder Mauricio Dubon.",0,6,4,48,"bottom",5,"2023-08-17T00:15:04.762Z","2023-08-17T00:17:22.430Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.3,14,0.93,0.444,6.0024,24.1599,-24.7796,-9.9751,4.793,0.6484,1.171,8.5169,-123.286,-7.863,-1.5524,50.0015,6.4885,-15.3782,27.6,7.2,24,1722,237,NA,NA,NA,NA,NA,NA,FALSE,-31.1,7.1,16.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",4,"2023-08-17T00:14:50.414Z","2023-08-17T00:14:54.504Z",TRUE,"pitch","a336320e-3cbb-42e0-bfc9-509706a2d044",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,0,NA,NA,3.71,1.79,NA,93.41,168.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Josh Bell strikes out on a foul tip.",0,6,4,47,"bottom",5,"2023-08-17T00:13:21.732Z","2023-08-17T00:14:54.504Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.3,6,0.9,0.4271,6.06,25.8618,-28.8089,3.006,2.0161,0.619,2.5988,4.0145,-128.1311,-4.8085,-1.357,50.0014,6.7443,5.0089,10.8,7.2,24,2544,160,NA,NA,NA,NA,NA,NA,TRUE,-32.4,2.9,-6.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",3,"2023-08-17T00:14:29.564Z","2023-08-17T00:14:33.611Z",TRUE,"pitch","6d5514f7-d60e-41df-9757-8f5bc011b5c7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.71,1.79,NA,78.43,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Josh Bell strikes out on a foul tip.",0,6,4,47,"bottom",5,"2023-08-17T00:13:21.732Z","2023-08-17T00:14:54.504Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80,14,0.9,0.4326,5.9127,26.9471,-29.7897,1.1344,1.4709,1.0119,2.6216,5.3675,-126.8059,-4.2615,-1.2833,50.0045,6.7121,1.8385,4.8,7.2,24,2602,141,NA,NA,NA,NA,NA,NA,FALSE,-34.2,1.9,-3.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",1,"2023-08-17T00:13:58.956Z","2023-08-17T00:14:03.438Z",TRUE,"pitch","d96e4825-5528-4b84-b554-cca28dc69055",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.6788,1.7962,NA,90.17,191.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Josh Bell strikes out on a foul tip.",0,6,4,47,"bottom",5,"2023-08-17T00:13:21.732Z","2023-08-17T00:14:54.504Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.3,9,0.9,0.4317,5.876,27.1247,-28.8729,-0.7488,2.0254,0.7038,1.7575,5.7608,-127.1017,-6.4219,-1.499,50.001,6.6226,-1.2196,0,7.2,24,2511,174,NA,NA,NA,NA,NA,NA,FALSE,-33.6,2.4,0,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",0,"2023-08-17T00:13:36.909Z","2023-08-17T00:13:40.219Z",TRUE,"pitch","c76a21a1-9c5e-4477-92a3-1b837c0defa6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.71,1.79,NA,94.68,157.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Josh Bell strikes out on a foul tip.",0,6,4,47,"bottom",5,"2023-08-17T00:13:21.732Z","2023-08-17T00:14:54.504Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.1,6,0.91,0.4378,5.7375,25.0536,-28.1436,2.7918,2.543,0.5854,3.0179,4.4019,-125.0832,-3.5855,-1.5595,50.0041,6.7757,4.4269,10.8,7.2,24,2565,167,NA,NA,NA,NA,NA,NA,FALSE,-33,4,-6.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",2,"2023-08-17T00:14:27.368Z","2023-08-17T00:14:29.564Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,605137,"/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Josh Bell strikes out on a foul tip.",0,6,4,47,"bottom",5,"2023-08-17T00:13:21.732Z","2023-08-17T00:14:54.504Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",4,"2023-08-17T00:11:20.901Z","2023-08-17T00:11:25.616Z",TRUE,"pitch","b95c1aeb-2b8b-4ab5-8faa-a32d3efed72d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.1,1.46,NA,124.04,147.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,46,"top",5,"2023-08-17T00:09:44.997Z","2023-08-17T00:11:25.616Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.9,11,0.89,0.3959,6.7465,31.0902,-21.7463,-9.9645,5.3791,-0.1848,3.3768,10.2291,-138.4004,-2.9432,-2.6353,50.0037,5.9116,-19.3189,37.2,6,24,2113,230,NA,NA,NA,NA,NA,NA,TRUE,-21,9.2,15.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",3,"2023-08-17T00:10:52.878Z","2023-08-17T00:10:56.757Z",TRUE,"pitch","ce86ddae-e2d7-462c-8ef9-6a3ece727adb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.1,1.46,NA,135.6,171.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,46,"top",5,"2023-08-17T00:09:44.997Z","2023-08-17T00:11:25.616Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.4,4,0.87,0.3987,6.603,31.0877,-19.1642,-8.7377,6.8062,-0.488,2.5085,9.0505,-137.5062,-5.7689,-2.6901,50.0023,5.9381,-16.6978,36,4.8,24,2179,230,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.3,13.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",2,"2023-08-17T00:10:34.483Z","2023-08-17T00:10:38.345Z",TRUE,"pitch","bdc74381-d9d0-4ac6-a30f-82fbf95f55cb",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.1,1.46,NA,115.97,202.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,46,"top",5,"2023-08-17T00:09:44.997Z","2023-08-17T00:11:25.616Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.8,8,0.9,0.3988,6.8124,30.0317,-20.7916,-10.7966,5.9548,0.027,1.3613,10.3475,-137.2746,-8.4016,-2.3863,50.0016,5.8739,-20.6305,39.6,6,24,2070,232,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.1,17.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",1,"2023-08-17T00:10:12.821Z","2023-08-17T00:10:16.209Z",TRUE,"pitch","ff5dc37f-4f67-4c57-bc94-5a42fde7ee56",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,2.9321,1.46,NA,133.22,225.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,46,"top",5,"2023-08-17T00:09:44.997Z","2023-08-17T00:11:25.616Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.4,13,0.9,0.3999,6.8679,32.0954,-22.1895,-11.471,5.2575,-0.4256,0.5043,10.0264,-137.3002,-9.9487,-2.645,50.0013,5.7016,-21.7689,38.4,7.2,24,1997,231,NA,NA,NA,NA,NA,NA,FALSE,-23.5,7.4,18.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",0,"2023-08-17T00:09:56.756Z","2023-08-17T00:10:00.024Z",TRUE,"pitch","f900769c-279a-420a-b30b-dab24a1ac1f6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2248,1.5877,NA,82.43,200.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,6,4,46,"top",5,"2023-08-17T00:09:44.997Z","2023-08-17T00:11:25.616Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.2,14,0.89,0.4004,6.8927,32.3357,-26.5765,-11.539,2.9615,0.9069,1.4251,13.873,-137.169,-6.8371,-2.7339,50.0051,5.7801,-21.8364,33.6,7.2,24,1993,229,NA,NA,NA,NA,NA,NA,FALSE,-27.1,3.8,17.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
