"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717178,"2023-08-01",5,"2023-08-02T00:03:23.926Z","2023-08-02T00:03:42.812Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,682848,"/api/v1/people/682848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Endy Rodriguez strikes out on a foul tip.",0,0,3,27,"bottom",3,"2023-08-02T00:01:18.416Z","2023-08-02T00:03:48.696Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682848,"Endy Rodríguez","/api/v1/people/682848","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,675961,"Alika Williams","/api/v1/people/675961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",3,"2023-08-02T00:01:00.819Z","2023-08-02T00:01:08.137Z",TRUE,"pitch","1f58961e-a691-4d4a-91d0-06dc65225e92",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.2397,1.4854,NA,134.02,191.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,0,3,26,"bottom",3,"2023-08-01T23:59:36.815Z","2023-08-02T00:01:08.137Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.9,7,0.9,0.4023,7.3056,27.8816,-12.9238,-1.9199,10.2425,-0.4466,1.7528,2.4499,-135.7878,-6.9842,-1.1082,50.0055,5.2454,-3.6097,12,3.6,24,2080,196,NA,NA,NA,NA,NA,NA,TRUE,-13.9,17.4,3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",457705,"Andrew McCutchen","/api/v1/people/457705",NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-02T00:00:41.049Z","2023-08-02T00:00:46.350Z",TRUE,"pitch","be30c412-6240-4bf8-96dd-7932bddaa05e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2912,1.5011,NA,106.76,135.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,0,3,26,"bottom",3,"2023-08-01T23:59:36.815Z","2023-08-02T00:01:08.137Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.4,12,0.91,0.4028,7.1668,28.8002,-15.0511,-0.7374,9.1383,0.2686,3.8269,3.6989,-135.8019,-1.5404,-1.0133,50.0046,5.4447,-1.3822,2.4,3.6,24,2207,190,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-02T00:00:16.769Z","2023-08-02T00:00:21.104Z",TRUE,"pitch","8425531b-fc22-4105-a26c-374dc6ac7fb2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.214,1.4754,NA,92.18,174.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,0,3,26,"bottom",3,"2023-08-01T23:59:36.815Z","2023-08-02T00:01:08.137Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.6,6,0.9,0.4034,7.3447,27.9586,-15.1982,-1.736,9.0804,0.651,2.3844,5.532,-135.4597,-4.9744,-1.1868,50.003,5.2975,-3.2465,7.2,3.6,24,2050,192,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.6,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:59:56.138Z","2023-08-02T00:00:00.464Z",TRUE,"pitch","27848fa0-6216-4147-b872-f894d64e4982",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1883,1.4754,NA,124.85,179.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,0,3,26,"bottom",3,"2023-08-01T23:59:36.815Z","2023-08-02T00:01:08.137Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,656582,"Connor Joe","/api/v1/people/656582","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.7,5,0.9,0.4031,7.3729,27.4261,-13.3979,-2.1821,10.0253,-0.2059,2.2008,3.3153,-135.4651,-5.7612,-1.1577,50.0035,5.2787,-4.0874,13.2,3.6,24,2043,197,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-01T23:59:11.502Z","2023-08-01T23:59:21.805Z",TRUE,"pitch","9854809b-3456-4ef2-b71b-4c475776a3f4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.45,1.62,NA,133.33,163.16,"fly_ball","medium","7",50.58,86.97,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Jack Suwinski flies out to left fielder Akil Baddoo.",0,0,3,25,"bottom",3,"2023-08-01T23:55:51.757Z","2023-08-01T23:59:21.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.5,4,2,0.3917,6.9963,34.0497,-13.3167,-3.8939,9.5385,-0.4283,2.8009,4.1911,-140.2684,-4.5255,-1.4416,50.0023,5.3145,-7.6983,25.2,3.6,24,2236,206,97.8,29,334,NA,NA,NA,TRUE,-13.2,16.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",457705,"Andrew McCutchen","/api/v1/people/457705",NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-01T23:58:53.687Z","2023-08-01T23:58:57.437Z",TRUE,"pitch","15792d8b-97e6-4910-87a8-0d8e731a0d11",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4967,1.681,NA,146.62,184.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Jack Suwinski flies out to left fielder Akil Baddoo.",0,0,3,25,"bottom",3,"2023-08-01T23:55:51.757Z","2023-08-01T23:59:21.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.9,7,2,0.4043,7.0742,32.0675,-14.4721,-3.1551,9.5416,-0.7772,2.0169,2.928,-135.9039,-6.1778,-1.4629,50.002,5.3395,-5.8532,18,3.6,24,2079,205,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.1,5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:58:31.090Z","2023-08-01T23:58:35.115Z",TRUE,"pitch","f705776b-9264-4636-aac6-f985655e99c4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.45,1.62,NA,144.38,196.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Flyout","field_out","Jack Suwinski flies out to left fielder Akil Baddoo.",0,0,3,25,"bottom",3,"2023-08-01T23:55:51.757Z","2023-08-01T23:59:21.805Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,74,7,2,0.4685,6.7736,24.0335,-41.9013,3.6027,-7.0462,-0.7184,1.5749,1.2945,-117.3022,-0.2941,-1.7468,50.0012,5.638,4.975,7.2,12,24,2193,43,NA,NA,NA,NA,NA,NA,FALSE,-54.8,-12.5,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:55:09.324Z","2023-08-01T23:55:20.627Z",TRUE,"pitch","b6d8d3e2-36ad-4f6e-a7b8-1e7db954a7dd",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.38,1.64,NA,102.96,179.75,"fly_ball","medium","9",205.01,83.45,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Single","single","Pirates challenged (catch or drop), call on the field was overturned: Andrew McCutchen singles on a fly ball to right fielder Kerry Carpenter. Bryan Reynolds to 2nd.",0,0,3,24,"bottom",3,"2023-08-01T23:54:56.926Z","2023-08-01T23:55:20.627Z",TRUE,FALSE,TRUE,FALSE,33,0,0,0,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,73.2,6,2,0.4721,6.8106,22.5537,-28.5872,8.6201,2.629,0.3683,2.1864,1.8088,-116.1897,-0.9895,-1.5405,50.0006,5.3439,11.7371,22.8,9.6,24,2231,88,97.2,34,346,NA,NA,NA,FALSE,-38.3,4.8,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",457705,"Andrew McCutchen","/api/v1/people/457705",NA,NA,NA,TRUE,FALSE,"MD",134
717178,"2023-08-01",4,"2023-08-01T23:54:33.704Z","2023-08-01T23:54:45.167Z",TRUE,"pitch","4ad56102-0407-4dbe-9f95-75ff61fe4bff",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.08,1.49,NA,115.3,165.84,"line_drive","medium","7",87.82,108.66,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Bryan Reynolds singles on a line drive to left fielder Akil Baddoo.",0,0,3,23,"bottom",3,"2023-08-01T23:53:15.451Z","2023-08-01T23:54:45.167Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,75.7,2,2,0.4583,6.8491,23.2846,-42.2823,4.2947,-6.9947,0.0445,2.7015,3.0481,-119.5575,2.0098,-1.8052,50.0013,5.6479,6.2084,9.6,12,24,2251,49,75.2,17,186,NA,NA,NA,FALSE,-52.4,-11.9,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",3,"2023-08-01T23:54:15.687Z","2023-08-01T23:54:19.905Z",TRUE,"pitch","9a90552d-ee8d-4118-bd68-53883ce1ea41",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.0594,1.5781,NA,134.75,193.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Bryan Reynolds singles on a line drive to left fielder Akil Baddoo.",0,0,3,23,"bottom",3,"2023-08-01T23:53:15.451Z","2023-08-01T23:54:45.167Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.8,7,2,0.4055,7.2418,31.023,-12.6941,-2.4339,10.5537,-0.4656,1.6858,3.9374,-135.3642,-7.1027,-1.6263,50.004,5.2424,-4.4934,14.4,3.6,24,2077,201,NA,NA,NA,NA,NA,NA,FALSE,-14,17.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-01T23:53:57.712Z","2023-08-01T23:54:02.084Z",TRUE,"pitch","311b3f6b-07d8-44e5-aac9-b947ea6b8b58",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0852,1.5524,NA,189.81,177.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Bryan Reynolds singles on a line drive to left fielder Akil Baddoo.",0,0,3,23,"bottom",3,"2023-08-01T23:53:15.451Z","2023-08-01T23:54:45.167Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.8,13,2,0.4334,6.832,24.4292,-25.5046,-8.3283,4.1193,-1.9101,2.2859,2.7533,-126.1218,-2.6699,-1.9307,50.0035,5.4042,-13.4853,26.4,7.2,24,1507,229,NA,NA,NA,NA,NA,NA,FALSE,-29.2,7.1,14.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-01T23:53:42.305Z","2023-08-01T23:53:47.431Z",TRUE,"pitch","7ed173d4-3dc3-403e-8398-647d2e7684fb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0852,1.5266,NA,151.47,133.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Bryan Reynolds singles on a line drive to left fielder Akil Baddoo.",0,0,3,23,"bottom",3,"2023-08-01T23:53:15.451Z","2023-08-01T23:54:45.167Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.2,11,2,0.395,7.1435,29.4331,-14.3971,-2.2852,9.119,-0.9043,3.8876,2.8316,-138.3923,-1.5552,-1.6415,50.0031,5.416,-4.4553,14.4,3.6,24,2196,201,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:53:28.588Z","2023-08-01T23:53:34.581Z",TRUE,"pitch","a444483f-c226-4de9-bb5d-30604d004e52",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0852,1.6038,NA,125.54,158.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Single","single","Bryan Reynolds singles on a line drive to left fielder Akil Baddoo.",0,0,3,23,"bottom",3,"2023-08-01T23:53:15.451Z","2023-08-01T23:54:45.167Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75,2,2,0.4597,6.5842,23.363,-22.9746,3.2126,6.4051,-0.2242,2.9577,3.0129,-119.2314,-0.9068,-1.9226,50.0055,5.4201,4.616,12,7.2,24,2123,117,NA,NA,NA,NA,NA,NA,FALSE,-29.2,11.6,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-01T23:51:08.417Z","2023-08-01T23:51:19.279Z",TRUE,"pitch","a6565390-1db3-4631-922d-79c20cae3209",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.25,1.56,NA,146.93,173.19,"fly_ball","medium","8",83.77,58.88,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Kerry Carpenter flies out to center fielder Jack Suwinski.",0,0,3,22,"top",3,"2023-08-01T23:50:24.550Z","2023-08-01T23:51:19.279Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.3,75.5,4,0.91,0.4577,6.931,23.815,-31.3497,1.9715,0.5723,-0.7851,2.4291,2.6272,-119.8121,-1.4963,-2.1533,50.0048,5.8713,2.8576,6,8.4,24,2265,117,98.3,36,363,NA,NA,NA,TRUE,-39.5,1,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-01T23:50:45.288Z","2023-08-01T23:50:50.263Z",TRUE,"pitch","601f8251-8c89-4d45-b6d9-6809a8a34826",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1881,1.5781,NA,161.49,155.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Kerry Carpenter flies out to center fielder Jack Suwinski.",0,0,3,22,"top",3,"2023-08-01T23:50:24.550Z","2023-08-01T23:51:19.279Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.4,11,0.9,0.4282,7.1203,27.5536,-29.4743,2.2269,1.6335,-1.1672,3.0935,2.6685,-128.1398,-0.4359,-2.5132,50.006,5.5773,3.6871,8.4,7.2,24,2394,156,NA,NA,NA,NA,NA,NA,FALSE,-32.3,3.1,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
