"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717250,"2023-07-26",1,"2023-07-26T18:35:05.888Z","2023-07-26T18:35:10.029Z",TRUE,"pitch","82de0191-8fe5-4dde-96fe-d25faa1dbc05",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.37,1.59,NA,118.74,170.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Tom Murphy grounds out, third baseman Kyle Farmer to first baseman Joey Gallo. Ty France to 2nd.",0,4,3,40,"top",5,"2023-07-26T18:34:25.848Z","2023-07-26T18:35:30.822Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608596,"Tom Murphy","/api/v1/people/608596","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79,5,0.87,0.4379,6.3327,25.2438,-30.0513,-0.9165,1.3416,-0.0457,2.5186,6.0704,-125.0888,-2.2311,-2.3849,50.0039,5.8859,-1.4526,1.2,8.4,24,2195,134,NA,NA,NA,NA,NA,NA,FALSE,-34.9,2.2,0.2,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T18:34:44.194Z","2023-07-26T18:34:48.527Z",TRUE,"pitch","b86ae1b5-d352-4d3d-9997-cbbdf626a7fb",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3916,1.5337,NA,96.29,236.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Tom Murphy grounds out, third baseman Kyle Farmer to first baseman Joey Gallo. Ty France to 2nd.",0,4,3,40,"top",5,"2023-07-26T18:34:25.848Z","2023-07-26T18:35:30.822Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,608596,"Tom Murphy","/api/v1/people/608596","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,76.2,14,0.88,0.4603,6.2245,21.5886,-38.5118,-1.7046,-4.4191,0.5432,0.0871,6.6212,-118.7577,-5.2517,-2.0528,50.0009,5.8095,-2.4491,2.4,10.8,24,2233,23,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-9,1.6,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",5,"2023-07-26T18:34:11.708Z","2023-07-26T18:34:17.080Z",TRUE,"pitch","8e883b8d-972e-4d8b-8578-a858ac149d68",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.246,1.3886,NA,81.29,198.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Ty France walks.",0,4,3,39,"top",5,"2023-07-26T18:32:36.678Z","2023-07-26T18:34:17.080Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.2,14,0.9,0.425,6.3483,22.2664,-25.0735,-0.0012,4.2082,0.9369,1.5066,8.0927,-128.0511,-5.8746,-2.2422,50.0049,5.749,-0.0016,2.4,6,24,2324,199,NA,NA,NA,NA,NA,NA,FALSE,-28.2,6.7,-1.6,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",664034,"Ty France","/api/v1/people/664034",NA,NA,NA
717250,"2023-07-26",4,"2023-07-26T18:33:49.777Z","2023-07-26T18:33:54.788Z",TRUE,"pitch","99783a84-f507-45b7-8003-879cbbb9300c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.23,1.47,NA,131.28,166.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Ty France walks.",0,4,3,39,"top",5,"2023-07-26T18:32:36.678Z","2023-07-26T18:34:17.080Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.4,4,0.9,0.3912,6.3683,29.0365,-14.2896,-4.6141,8.9937,-0.3746,2.6666,6.2773,-139.5699,-6.4806,-2.045,50.0034,5.9455,-9.1769,26.4,3.6,24,1933,202,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.2,7.2,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",3,"2023-07-26T18:33:32.904Z","2023-07-26T18:33:38.360Z",TRUE,"pitch","91859556-b45e-4229-9986-e12a72c9e8c4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2169,1.3886,NA,67.27,202.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Ty France walks.",0,4,3,39,"top",5,"2023-07-26T18:32:36.678Z","2023-07-26T18:34:17.080Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,81.3,14,0.9,0.4298,6.3747,22.7404,-26.4354,-0.0024,3.4762,1.3047,1.3415,8.7334,-126.8045,-5.7904,-2.1647,50.0014,5.7284,-0.0053,2.4,7.2,24,2312,181,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.3,-1.7,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",2,"2023-07-26T18:33:16.086Z","2023-07-26T18:33:21.470Z",TRUE,"pitch","6ba24184-6807-41ae-a598-7ccbd70f1462",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1587,1.4176,NA,137.82,222.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Ty France walks.",0,4,3,39,"top",5,"2023-07-26T18:32:36.678Z","2023-07-26T18:34:17.080Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,83.3,13,0.9,0.4198,6.3951,23.413,-27.5737,-8.3508,2.6606,-0.5461,0.5938,7.1357,-129.7371,-8.2766,-2.2277,50.0031,5.8821,-14.4446,25.2,7.2,24,1415,228,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.4,13.8,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",1,"2023-07-26T18:32:59.798Z","2023-07-26T18:33:03.999Z",TRUE,"pitch","8804e115-d4f0-4013-b84a-64f6cf35f3ce",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1296,1.3305,NA,166.06,155.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Ty France walks.",0,4,3,39,"top",5,"2023-07-26T18:32:36.678Z","2023-07-26T18:34:17.080Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,83.1,11,0.84,0.418,6.3842,22.887,-23.181,-5.3901,5.1521,-1.2871,3.0713,4.8793,-130.1668,-2.695,-2.47,50.0037,5.8428,-9.4103,20.4,6,24,1577,219,NA,NA,NA,NA,NA,NA,FALSE,-24.7,9.1,8.9,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T18:32:42.048Z","2023-07-26T18:32:45.108Z",TRUE,"pitch","4323ff47-6d05-4afc-9b15-5d147628906e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.23,1.47,NA,85.64,182.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Ty France walks.",0,4,3,39,"top",5,"2023-07-26T18:32:36.678Z","2023-07-26T18:34:17.080Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664034,"Ty France","/api/v1/people/664034","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.4,6,0.9,0.4277,6.4169,23.7022,-27.6044,0.4559,2.7445,0.8227,2.101,7.4353,-127.5574,-3.9636,-2.1766,50.0018,5.826,0.759,3.6,7.2,24,2303,140,NA,NA,NA,NA,NA,NA,FALSE,-31,4.3,-2.3,NA,NA,NA,NA,FALSE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",4,"2023-07-26T18:32:14.088Z","2023-07-26T18:32:19.574Z",TRUE,"pitch","b30d6722-c496-4da6-afe9-f8fbdb814d7a",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,0,NA,NA,3.31,1.58,NA,103.59,231.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,4,3,38,"top",5,"2023-07-26T18:30:57.618Z","2023-07-26T18:32:19.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,77.1,14,0.89,0.4549,6.3688,22.4965,-40.3,1.3275,-5.5303,0.3517,0.2842,6.1174,-120.2262,-4.4067,-2.3943,50.0025,5.7036,1.9502,3.6,10.8,24,2244,27,NA,NA,NA,NA,NA,NA,TRUE,-50.8,-10.8,-3.8,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",3,"2023-07-26T18:32:00.473Z","2023-07-26T18:32:05.315Z",TRUE,"pitch","6ad8952b-645c-434c-a423-6a0b32a50f12",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3625,1.6208,NA,96.22,217.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,4,3,38,"top",5,"2023-07-26T18:30:57.618Z","2023-07-26T18:32:19.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.1,14,0.91,0.439,6.3839,25.3734,-27.6431,0.4616,2.8723,0.5451,0.789,7.2963,-124.8049,-6.1937,-2.4774,50.0006,5.5826,0.7262,3.6,7.2,24,2295,205,NA,NA,NA,NA,NA,NA,FALSE,-33.2,4,-2.5,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",2,"2023-07-26T18:31:45.090Z","2023-07-26T18:31:48.356Z",TRUE,"pitch","43dff3b3-4c13-4993-8402-166388b4f0de",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5081,1.5918,NA,206.28,121.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,4,3,38,"top",5,"2023-07-26T18:30:57.618Z","2023-07-26T18:32:19.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81.6,11,0.9,0.4242,6.1615,23.5759,-24.2188,-5.2674,4.6988,-2.3423,4.3277,2.4435,-128.5269,0.6457,-2.6147,50.0035,5.9362,-8.9211,19.2,6,24,1782,223,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.9,9.1,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",1,"2023-07-26T18:31:25.736Z","2023-07-26T18:31:30.702Z",TRUE,"pitch","dab1c5f0-c326-40af-b2aa-309e4b3fcb5a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.31,1.58,NA,117.87,162.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,4,3,38,"top",5,"2023-07-26T18:30:57.618Z","2023-07-26T18:32:19.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.3,2,0.9,0.4315,6.3849,24.6349,-29.2482,0.9689,1.7934,-0.0229,2.8412,6.0019,-126.6932,-1.6372,-2.5436,50.0044,5.8219,1.5834,4.8,7.2,24,2317,144,NA,NA,NA,NA,NA,NA,FALSE,-32.9,3.1,-3,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T18:31:08.508Z","2023-07-26T18:31:11.852Z",TRUE,"pitch","e58f051a-a039-4b6f-8285-da40d2f6e183",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.31,1.58,NA,155.77,163.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Mike Ford strikes out swinging.",0,4,3,38,"top",5,"2023-07-26T18:30:57.618Z","2023-07-26T18:32:19.574Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75,11,0.9,0.4631,6.072,21.8208,-40.6666,1.6518,-5.9869,-1.017,2.7798,2.7218,-118.1352,1.2021,-2.3973,50.0037,5.9931,2.3423,3.6,12,24,2075,27,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-10.3,-3.6,NA,NA,NA,NA,TRUE,TRUE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",3,"2023-07-26T18:28:40.245Z","2023-07-26T18:28:43.674Z",TRUE,"pitch","a64a0b4c-1141-4666-9199-62718fa3b7bc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.47,1.65,NA,122.52,179.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,4,3,37,"bottom",4,"2023-07-26T18:27:24.181Z","2023-07-26T18:28:43.674Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.7,8,2,0.4562,6.749,22.9332,-26.0186,-8.3059,4.2163,-0.1447,2.1835,5.391,-120.0085,-1.9143,-1.3396,50.005,5.3062,-12.133,22.8,8.4,24,1959,232,NA,NA,NA,NA,NA,NA,TRUE,-32.8,7.4,13.8,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",2,"2023-07-26T18:28:18.852Z","2023-07-26T18:28:22.726Z",TRUE,"pitch","ba9c1669-9662-4b70-9f17-366589dbfd4c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.47,1.65,NA,154.48,181.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,4,3,37,"bottom",4,"2023-07-26T18:27:24.181Z","2023-07-26T18:28:43.674Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.6,13,2,0.4414,6.4367,22.4621,-23.7113,-8.0344,5.4161,-0.9834,2.128,3.5369,-123.653,-3.2994,-1.381,50.0046,5.4481,-12.5612,26.4,7.2,24,2083,228,NA,NA,NA,NA,NA,NA,FALSE,-28.2,9.4,13.8,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",1,"2023-07-26T18:27:53.072Z","2023-07-26T18:27:58.559Z",TRUE,"pitch","79cc4199-d2b0-4930-8a39-065e1d79a649",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3916,1.6499,NA,62.08,232.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,4,3,37,"bottom",4,"2023-07-26T18:27:24.181Z","2023-07-26T18:28:43.674Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.4,14,0.9,0.4249,6.2591,23.2876,-29.7601,0.6948,1.4307,1.4408,0.2176,6.0897,-128.2812,-7.1539,-1.0414,50.0039,5.3223,1.1726,3.6,7.2,24,2529,172,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.3,-2.4,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
717250,"2023-07-26",0,"2023-07-26T18:27:32.661Z","2023-07-26T18:27:36.251Z",TRUE,"pitch","529323a3-55e3-4c2f-97c5-417ddf8fac11",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.47,1.65,NA,145.23,160.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,4,3,37,"bottom",4,"2023-07-26T18:27:24.181Z","2023-07-26T18:28:43.674Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,608336,"Joey Gallo","/api/v1/people/608336","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,4,0.89,0.3935,6.1834,30.5902,-12.4213,-5.0145,10.0626,-0.7407,2.902,2.4455,-139.0837,-5.1799,-0.9789,50.0043,5.6093,-9.8454,34.8,3.6,24,2478,200,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.4,8.6,NA,NA,NA,NA,TRUE,FALSE,664034,"Ty France","/api/v1/people/664034",NA,NA,NA,NA,NA,NA
