"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718271,"2023-05-07",1,"2023-05-07T20:07:50.083Z","2023-05-07T20:08:29.029Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Josh Lowe grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,7,7,74,"bottom",8,"2023-05-07T20:10:00.317Z","2023-05-07T20:10:21.101Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",2,"2023-05-07T20:08:29.029Z","2023-05-07T20:10:02.602Z",FALSE,"action",NA,NA,"Pitching Change: Wandy Peralta replaces Clay Holmes.","Pitching Substitution",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,593974,"/api/v1/people/593974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Groundout","field_out","Josh Lowe grounds out, second baseman Gleyber Torres to first baseman DJ LeMahieu.",0,7,7,74,"bottom",8,"2023-05-07T20:10:00.317Z","2023-05-07T20:10:21.101Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",593974,"Wandy Peralta","/api/v1/people/593974","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",6,"2023-05-07T20:05:29.304Z","2023-05-07T20:05:37.925Z",TRUE,"pitch","6747e8c1-881c-4c80-9404-bf48bed7e1bf",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.03,1.45,NA,110.14,185.92,"fly_ball","medium","8",160.99,83.85,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Harrison Bader flies out to center fielder Jose Siri.",0,7,7,73,"top",8,"2023-05-07T20:02:56.268Z","2023-05-07T20:05:37.925Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,81.8,5,0.9,0.4216,6.6039,28.8531,-29.4847,-10.1248,1.5791,0.18,1.9576,6.9004,-130.1972,-4.1675,-1.1972,50.0047,5.8255,-17.2808,27.6,8.4,24,2245,241,88.5,41,284,NA,NA,NA,TRUE,-32.3,2,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",5,"2023-05-07T20:05:06.243Z","2023-05-07T20:05:09.461Z",TRUE,"pitch","865ec51f-c494-4a78-833a-fe38e62098bb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0637,1.4047,NA,48.51,193.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Harrison Bader flies out to center fielder Jose Siri.",0,7,7,73,"top",8,"2023-05-07T20:02:56.268Z","2023-05-07T20:05:37.925Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,71.7,14,0.95,0.4816,6.624,25.4062,-34.344,11.7922,-1.6685,1.7969,1.6694,4.1749,-114.6593,-1.0287,-1.5903,50.0012,5.5397,15.364,25.2,12,24,2732,50,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-3,-22.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",3,"2023-05-07T20:04:25.766Z","2023-05-07T20:04:29.152Z",TRUE,"pitch","8ea95c79-df32-4204-8d08-a33ad3f822f2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0407,1.45,NA,72.13,149.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Harrison Bader flies out to center fielder Jose Siri.",0,7,7,73,"top",8,"2023-05-07T20:02:56.268Z","2023-05-07T20:05:37.925Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.2,70.7,12,0.95,0.4856,6.4898,24.988,-32.4286,13.1937,-0.199,1.177,3.3005,2.3473,-113.7145,2.1586,-1.5858,50.0019,5.6054,16.9102,28.8,12,24,2716,57,NA,NA,NA,NA,NA,NA,FALSE,-44.9,0.7,-24.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",1,"2023-05-07T20:03:41.158Z","2023-05-07T20:03:44.158Z",TRUE,"pitch","6bc4eb6b-4306-4488-b504-d9f517867854",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.03,1.45,NA,70.35,164.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Harrison Bader flies out to center fielder Jose Siri.",0,7,7,73,"top",8,"2023-05-07T20:02:56.268Z","2023-05-07T20:05:37.925Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.8,70.5,12,0.95,0.4883,6.499,24.7909,-33.2551,13.2658,-0.8481,1.2239,2.7404,2.6304,-113.1135,1.3594,-1.6823,50.0054,5.5215,16.8203,27.6,12,24,2696,58,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-0.7,-24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",0,"2023-05-07T20:03:19.195Z","2023-05-07T20:03:22.195Z",TRUE,"pitch","830489a9-1589-4923-92e8-ae6de4560ed0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9442,1.45,NA,95.08,163.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Harrison Bader flies out to center fielder Jose Siri.",0,7,7,73,"top",8,"2023-05-07T20:02:56.268Z","2023-05-07T20:05:37.925Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.4,3,0.88,0.4141,6.7278,27.2717,-25.435,-7.5571,3.8027,0.5752,2.7726,7.6848,-132.0937,-2.4554,-1.3854,50.0051,5.5779,-13.401,25.2,6,24,2334,233,NA,NA,NA,NA,NA,NA,FALSE,-26.5,6.6,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",2,"2023-05-07T20:04:03.843Z","2023-05-07T20:04:08.843Z",FALSE,"stepoff","695cc4f1-ec43-485a-ba55-78d37daf3da8",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Harrison Bader flies out to center fielder Jose Siri.",0,7,7,73,"top",8,"2023-05-07T20:02:56.268Z","2023-05-07T20:05:37.925Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",4,"2023-05-07T20:04:43.232Z","2023-05-07T20:05:06.243Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,664056,"/api/v1/people/664056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Harrison Bader flies out to center fielder Jose Siri.",0,7,7,73,"top",8,"2023-05-07T20:02:56.268Z","2023-05-07T20:05:37.925Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,664056,"Harrison Bader","/api/v1/people/664056","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",4,"2023-05-07T20:02:36.108Z","2023-05-07T20:02:48.370Z",TRUE,"pitch","2bb245b1-3a99-4aff-8630-314e335270a0",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.36,1.59,NA,117.66,175.26,"ground_ball","medium","8",125.8,93.34,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","DJ LeMahieu singles on a ground ball to center fielder Jose Siri.",0,7,7,72,"top",8,"2023-05-07T20:01:11.356Z","2023-05-07T20:02:48.370Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,5,0.91,0.3941,7.0405,30.2178,-11.8996,-6.5352,10.3564,-0.0172,2.3526,6.0845,-138.8303,-6.5749,-1.385,50.0049,5.5388,-12.7965,40.8,3.6,24,2663,215,99.1,-22,6,NA,NA,NA,FALSE,-12.4,17.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,518934,"DJ LeMahieu","/api/v1/people/518934",NA,NA,NA,NA,NA,NA
718271,"2023-05-07",3,"2023-05-07T20:02:14.976Z","2023-05-07T20:02:17.976Z",TRUE,"pitch","8a2a4007-4336-4647-9937-e92baaeba005",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3135,1.5389,NA,16.93,225.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","DJ LeMahieu singles on a ground ball to center fielder Jose Siri.",0,7,7,72,"top",8,"2023-05-07T20:01:11.356Z","2023-05-07T20:02:48.370Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.4,14,0.96,0.4744,6.3715,25.0964,-34.4039,12.1109,-1.6532,2.6253,0.487,5.9233,-116.1862,-3.761,-1.5444,50.0052,5.4527,16.2889,26.4,12,24,2694,49,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-3.7,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",2,"2023-05-07T20:01:55.676Z","2023-05-07T20:01:58.676Z",TRUE,"pitch","25c15537-2560-49c1-b23e-3388fdfad431",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.36,1.59,NA,104.3,173.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","DJ LeMahieu singles on a ground ball to center fielder Jose Siri.",0,7,7,72,"top",8,"2023-05-07T20:01:11.356Z","2023-05-07T20:02:48.370Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,71.7,6,0.96,0.4811,6.5019,24.0432,-33.8078,13.4522,-1.2522,0.3331,2.4099,0.714,-114.5059,0.2568,-1.7279,50.001,5.6444,17.5978,27.6,12,24,2597,53,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-1.8,-24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",1,"2023-05-07T20:01:39.023Z","2023-05-07T20:01:42.224Z",TRUE,"pitch","038b7e22-6cef-4859-865d-86dbb8c5dcd2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.36,1.6091,NA,125.7,184.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","DJ LeMahieu singles on a ground ball to center fielder Jose Siri.",0,7,7,72,"top",8,"2023-05-07T20:01:11.356Z","2023-05-07T20:02:48.370Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.6,8,0.9,0.4144,6.6372,26.8928,-29.2231,-8.4241,1.6687,-0.2281,2.0265,5.6601,-131.9592,-4.0361,-1.3014,50.0045,5.7177,-14.9253,25.2,7.2,24,2248,236,NA,NA,NA,NA,NA,NA,FALSE,-30.7,2.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",0,"2023-05-07T20:01:22.267Z","2023-05-07T20:01:25.948Z",TRUE,"pitch","0e973be7-8905-4239-9ea1-418a1f905586",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2869,1.5121,NA,159.95,160.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","DJ LeMahieu singles on a ground ball to center fielder Jose Siri.",0,7,7,72,"top",8,"2023-05-07T20:01:11.356Z","2023-05-07T20:02:48.370Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.8,11,0.91,0.397,6.8695,29.3965,-12.8052,-6.2232,10.034,-1.1267,2.9164,3.2874,-137.7574,-4.6406,-1.5244,50.0014,5.4825,-12.01,39.6,3.6,24,2513,216,NA,NA,NA,NA,NA,NA,FALSE,-13,17.4,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",2,"2023-05-07T20:00:40.449Z","2023-05-07T20:00:49.987Z",TRUE,"pitch","db0635ee-78f1-4c98-befe-f419271d8031",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.7,1.73,NA,108.37,168.26,"fly_ball","hard","8",100.68,37.54,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Anthony Rizzo flies out sharply to center fielder Jose Siri.",0,7,7,71,"top",8,"2023-05-07T19:59:43.490Z","2023-05-07T20:00:49.987Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,83.1,5,0.9,0.4173,6.4999,25.4222,-30.0436,-8.458,1.2135,0.2263,2.6118,6.8754,-130.8489,-2.1995,-1.3256,50,5.6957,-14.7887,24,7.2,24,2189,238,103.2,33,404,NA,NA,NA,TRUE,-31.7,1.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",1,"2023-05-07T20:00:21.953Z","2023-05-07T20:00:25.272Z",TRUE,"pitch","e46a75cd-18b3-44a4-95d2-c34052358cd2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.7974,1.73,NA,146.56,149.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Anthony Rizzo flies out sharply to center fielder Jose Siri.",0,7,7,71,"top",8,"2023-05-07T19:59:43.490Z","2023-05-07T20:00:49.987Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.2,1,0.9,0.3953,6.7648,29.5414,-14.452,-3.0637,9.106,-0.7755,3.3059,3.1757,-138.3218,-3.5324,-1.5379,50.0062,5.5625,-5.965,19.2,3.6,24,2608,210,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718271,"2023-05-07",0,"2023-05-07T20:00:04.176Z","2023-05-07T20:00:07.313Z",TRUE,"pitch","b3a73716-e7c0-413b-b326-a04a9420cd59",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7738,1.7329,NA,107.22,128.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Anthony Rizzo flies out sharply to center fielder Jose Siri.",0,7,7,71,"top",8,"2023-05-07T19:59:43.490Z","2023-05-07T20:00:49.987Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.3,12,0.9,0.3944,6.8382,29.3794,-15.1721,-3.0498,8.6955,0.2565,4.0823,5.583,-138.5798,-1.5064,-1.383,50.0058,5.6406,-5.9659,16.8,3.6,24,2666,209,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
