"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745500,"2024-05-23",7,"2024-05-23T18:09:13.783Z","2024-05-23T18:09:17.055Z",TRUE,"pitch","74e3f257-9207-48f6-a8f2-94749aeb4b39",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.58,NA,96.49,132.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.9,5,2,0.3805,6.17,30.2022,-15.704,-7.4044,7.8283,-0.1743,2.407,8.3739,-143.4414,-5.9968,-2.1562,50.004,5.4879,-15.5796,39.6,4.8,24,2374,236,NA,NA,NA,NA,NA,NA,FALSE,-14.6,13.2,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",6,"2024-05-23T18:08:56.572Z","2024-05-23T18:09:00.289Z",TRUE,"pitch","9a567888-4d5f-43d1-9233-2499a78352b7",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.58,NA,123.64,173.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90.3,1,2,0.3817,6.2252,31.6265,-18.0028,-7.3705,6.7873,-0.4696,3.1438,7.9406,-143.2411,-3.8326,-2.3138,50.0036,5.6178,-15.3898,36,4.8,24,2274,239,NA,NA,NA,NA,NA,NA,FALSE,-16.4,11.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",5,"2024-05-23T18:08:32.269Z","2024-05-23T18:08:35.372Z",TRUE,"pitch","0d728c18-c9aa-4be4-b408-b583ffbd8bab",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.31,1.58,NA,112.32,192.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.9,87.1,8,2,0.3992,6.1437,26.4937,-28.8825,-8.541,1.7239,0.1229,1.6968,9.4979,-136.5282,-4.766,-2.2707,50.0044,5.4229,-16.3297,26.4,7.2,24,1795,248,NA,NA,NA,NA,NA,NA,FALSE,-28.4,2.4,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",4,"2024-05-23T18:08:17.185Z","2024-05-23T18:08:21.681Z",TRUE,"pitch","aa34b57f-cc84-434b-bb99-8fc81ea8e13b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.0506,1.4461,NA,87.99,192.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.3,9,2,0.3883,6.6174,29.0796,-15.2123,-7.8712,8.3976,0.7611,1.6999,10.8081,-140.5722,-7.7553,-2.0943,50.0023,5.4636,-15.8992,39.6,4.8,24,2322,239,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.9,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",3,"2024-05-23T18:08:01.090Z","2024-05-23T18:08:05.809Z",TRUE,"pitch","03a9adb0-38bf-4c62-a881-588571908d6b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.31,1.58,NA,163.37,166.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89,11,2,0.3877,6.6193,30.2978,-15.2357,-7.4635,8.3713,-1.2165,2.6712,5.8083,-140.9508,-5.3742,-2.3282,50.0063,5.5772,-15.1077,40.8,4.8,24,2348,236,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",2,"2024-05-23T18:07:47.520Z","2024-05-23T18:07:50.520Z",TRUE,"pitch","e8a7558e-9911-4c0d-90bd-d1f9f8b2fae7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0503,1.3954,NA,172.74,193.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.7,85.7,13,2,0.4049,6.3839,27.436,-30.2197,-9.0761,1.0579,-1.4624,1.6849,5.7215,-134.9179,-4.4754,-2.4237,50.0065,5.4778,-16.8528,26.4,7.2,24,1854,256,NA,NA,NA,NA,NA,NA,FALSE,-30.5,1.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",1,"2024-05-23T18:07:33.184Z","2024-05-23T18:07:36.317Z",TRUE,"pitch","47bb41aa-8131-458f-8566-33547de11836",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1091,1.4544,NA,188.25,183.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,79.7,13,2,0.4368,6.6181,21.8021,-29.5932,-8.676,1.6173,-1.8692,2.0639,4.7781,-124.7275,-2.82,-2.6687,50.0053,5.615,-13.8627,24,8.4,24,1896,271,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.6,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",0,"2024-05-23T18:07:07.366Z","2024-05-23T18:07:33.184Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664774,"/api/v1/people/664774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"42","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to center fielder Ji Hwan Bae.",0,1,5,42,"top",6,"2024-05-23T18:07:30.878Z","2024-05-23T18:09:43.835Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",694973,"Paul Skenes","/api/v1/people/694973","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",3,"2024-05-23T18:04:20.299Z","2024-05-23T18:04:28.358Z",TRUE,"pitch","73807373-e1cf-4c32-9e68-e08b7a47a76b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.33,1.5,NA,114.62,183.17,"fly_ball","hard","7",77.47,46.93,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nick Gonzales flies out sharply to left fielder Heliot Ramos.",0,1,5,41,"bottom",5,"2024-05-23T18:02:58.061Z","2024-05-23T18:04:28.358Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.5,71.7,8,0.89,0.4846,5.9309,19.8555,-29.6421,-5.2163,1.9532,0.0625,2.0598,-3.1775,-112.8694,-1.3702,2.1644,50.0008,5.6498,-6.7533,13.2,9.6,24,2796,288,101.1,34,395,NA,NA,NA,TRUE,-41.9,3.5,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",2,"2024-05-23T18:04:00.987Z","2024-05-23T18:04:04.981Z",TRUE,"pitch","9bb47fe4-c485-4b56-817d-c37e6300006c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2505,1.45,NA,111.02,149.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nick Gonzales flies out sharply to left fielder Heliot Ramos.",0,1,5,41,"bottom",5,"2024-05-23T18:02:58.061Z","2024-05-23T18:04:28.358Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,70.3,2,0.89,0.4922,5.9266,19.9991,-29.5275,-5.8557,2.108,0.157,3.2901,-2.8652,-111.2928,1.2725,2.2218,50.0017,5.7695,-7.3432,14.4,9.6,24,2766,287,NA,NA,NA,NA,NA,NA,FALSE,-42.2,4.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",1,"2024-05-23T18:03:39.455Z","2024-05-23T18:03:43.845Z",TRUE,"pitch","453828af-09cb-4e60-b939-e014e915979e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.4297,1.5503,NA,136.67,222.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nick Gonzales flies out sharply to left fielder Heliot Ramos.",0,1,5,41,"bottom",5,"2024-05-23T18:02:58.061Z","2024-05-23T18:04:28.358Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.2,13,0.9,0.408,5.9834,25.7339,-18.9543,12.031,7.2226,-0.5161,0.6007,-10.0309,-133.6735,-9.022,1.701,50.0033,5.3515,22.022,44.4,6,24,2170,130,NA,NA,NA,NA,NA,NA,FALSE,-20.6,11.5,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",0,"2024-05-23T18:03:20.537Z","2024-05-23T18:03:24.071Z",TRUE,"pitch","a7f013b7-e2e1-4a1b-8092-7a5653e4f5f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4885,1.6085,NA,132.77,213.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Nick Gonzales flies out sharply to left fielder Heliot Ramos.",0,1,5,41,"bottom",5,"2024-05-23T18:02:58.061Z","2024-05-23T18:04:28.358Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,693304,"Nick Gonzales","/api/v1/people/693304","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.5,13,0.9,0.4011,5.862,27.6431,-17.5095,10.8877,7.749,-0.4138,0.9218,-9.3285,-136.136,-8.9345,1.6293,50.002,5.4393,20.5995,44.4,6,24,2177,130,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.4,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",6,"2024-05-23T18:02:50.929Z","2024-05-23T18:02:55.027Z",TRUE,"pitch","11424a9e-29a0-4f6d-b7bc-f432101c69c1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.81,1.78,NA,128.79,168.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,1,5,40,"bottom",5,"2024-05-23T18:01:44.450Z","2024-05-23T18:02:55.027Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.5,71.4,4,0.89,0.485,5.5901,20.4434,-26.6846,-6.0953,4.2516,-0.3092,2.6162,-3.6543,-112.8993,-0.7802,2.122,50.0046,5.6506,-7.8726,18,8.4,24,2826,294,NA,NA,NA,NA,NA,NA,TRUE,-37.6,7.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,457705,"Andrew McCutchen","/api/v1/people/457705"
745500,"2024-05-23",5,"2024-05-23T18:02:33.937Z","2024-05-23T18:02:36.937Z",TRUE,"pitch","fdbbeba2-d612-443f-ae8c-41b5e034dd10",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6266,1.7118,NA,159.37,212.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,1,5,40,"bottom",5,"2024-05-23T18:01:44.450Z","2024-05-23T18:02:55.027Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,72.6,13,0.89,0.4824,5.8289,18.4846,-28.1513,-5.776,3.0763,-1.1117,0.9872,-5.0568,-113.0602,-3.8398,1.8956,50.0052,5.4994,-7.5601,15.6,9.6,24,2849,300,NA,NA,NA,NA,NA,NA,FALSE,-40,4.9,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",3,"2024-05-23T18:02:03.473Z","2024-05-23T18:02:07.616Z",TRUE,"pitch","bcf147a1-7edf-4630-9b5a-bc478342da37",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.81,1.78,NA,153.23,202.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,1,5,40,"bottom",5,"2024-05-23T18:01:44.450Z","2024-05-23T18:02:55.027Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,72.4,13,0.89,0.4805,5.5922,21.191,-32.6624,-5.5076,-0.3714,-0.9504,1.3263,-5.0435,-114.0377,-2.1001,2.0063,50.0032,5.4847,-7.2448,13.2,10.8,24,2845,293,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-1,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
745500,"2024-05-23",2,"2024-05-23T18:01:46.755Z","2024-05-23T18:01:50.695Z",TRUE,"pitch","4df40c00-5cdd-4e03-b407-1aa1f56ec041",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.9526,1.764,NA,108.96,176.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,1,5,40,"bottom",5,"2024-05-23T18:01:44.450Z","2024-05-23T18:02:55.027Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,72,8,0.89,0.4828,5.8491,19.2675,-28.2913,-6.0259,2.9718,0.2109,2.3235,-2.4894,-113.1452,-1.2107,2.1059,50.0017,5.6822,-7.8673,15.6,9.6,24,2758,289,NA,NA,NA,NA,NA,NA,FALSE,-39.6,5.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
