"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717541,"2023-07-01",5,"2023-07-01T21:12:13.271Z","2023-07-01T21:12:17.687Z",TRUE,"pitch","a321c914-39d8-427a-941d-31ce45c82f48",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2159,1.6476,NA,121.13,135.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Edouard Julien grounds out, pitcher Kyle Bradish to first baseman Ryan O'Hearn.",0,1,0,33,"top",5,"2023-07-01T21:10:58.686Z","2023-07-01T21:12:56.699Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.7,11,0.9,0.4031,6.439,28.175,-21.9458,4.7477,5.4654,-0.1083,3.8272,1.7758,-135.5912,-2.5266,-1.3878,50.0055,6.2938,8.8871,22.8,4.8,24,2443,160,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.6,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",4,"2023-07-01T21:11:50.820Z","2023-07-01T21:11:54.260Z",TRUE,"pitch","6ee45253-9cc5-4319-9e80-12c6ab7bd60b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.32,1.65,NA,170.18,180.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Edouard Julien grounds out, pitcher Kyle Bradish to first baseman Ryan O'Hearn.",0,1,0,33,"top",5,"2023-07-01T21:10:58.686Z","2023-07-01T21:12:56.699Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,83.1,13,0.91,0.4166,6.2084,26.7867,-24.3502,-7.2364,4.467,-1.3952,2.151,2.7307,-131.2906,-5.444,-1.5062,50.0054,6.0546,-12.6838,25.2,6,24,1302,240,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.2,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",3,"2023-07-01T21:11:31.488Z","2023-07-01T21:11:35.178Z",TRUE,"pitch","5ddcfde5-62cc-4c25-bef7-ece56719da1b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2159,1.6476,NA,153.49,192.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Edouard Julien grounds out, pitcher Kyle Bradish to first baseman Ryan O'Hearn.",0,1,0,33,"top",5,"2023-07-01T21:10:58.686Z","2023-07-01T21:12:56.699Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,84.1,13,0.91,0.4121,6.3697,27.5508,-25.7559,-7.8118,3.5856,-0.9573,1.7244,4.138,-132.7415,-6.2254,-1.5187,50.0046,5.9671,-13.9872,26.4,7.2,24,1504,237,NA,NA,NA,NA,NA,NA,FALSE,-27.4,5.4,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",2,"2023-07-01T21:11:15.673Z","2023-07-01T21:11:19.537Z",TRUE,"pitch","06cd2544-f1a3-4261-9af4-19fbc5985f0e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4164,1.7216,NA,156.38,184.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Edouard Julien grounds out, pitcher Kyle Bradish to first baseman Ryan O'Hearn.",0,1,0,33,"top",5,"2023-07-01T21:10:58.686Z","2023-07-01T21:12:56.699Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.2,76.9,13,0.92,0.4526,6.1229,24.4518,-45.9381,3.6906,-9.2836,-1.0332,2.0157,-0.4831,-121.1749,-0.942,-1.3103,50.0051,6.4353,5.4698,7.2,13.2,24,2581,33,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-16.8,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",1,"2023-07-01T21:11:01.070Z","2023-07-01T21:11:05.156Z",TRUE,"pitch","6423cbc1-e493-4922-9a11-05d1acb6c6db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2667,1.6476,NA,133.67,149.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Edouard Julien grounds out, pitcher Kyle Bradish to first baseman Ryan O'Hearn.",0,1,0,33,"top",5,"2023-07-01T21:10:58.686Z","2023-07-01T21:12:56.699Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,86.8,1,0.84,0.4014,6.4151,23.6573,-24.6389,4.1363,3.9726,-0.4373,3.3103,1.0207,-135.378,-3.5609,-1.3551,50.0011,6.3258,7.8392,18,6,24,2439,170,NA,NA,NA,NA,NA,NA,FALSE,-24.2,6.8,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",0,"2023-07-01T21:10:46.486Z","2023-07-01T21:11:01.070Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,666397,"/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Edouard Julien grounds out, pitcher Kyle Bradish to first baseman Ryan O'Hearn.",0,1,0,33,"top",5,"2023-07-01T21:10:58.686Z","2023-07-01T21:12:56.699Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",3,"2023-07-01T21:10:17.493Z","2023-07-01T21:10:22.660Z",TRUE,"pitch","6d4f145f-bc2b-424a-bf0e-57bb2b7fe5f1",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.5,1.67,NA,79.83,217.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,32,"top",5,"2023-07-01T21:09:23.196Z","2023-07-01T21:10:22.660Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.4,79.8,14,0.88,0.4366,6.5457,26.8001,-41.031,2.6806,-5.5654,0.9751,0.7892,3.911,-125.7254,-5.2615,-0.9522,50.0018,6.2592,4.2667,7.2,10.8,24,2692,26,NA,NA,NA,NA,NA,NA,TRUE,-47.9,-11,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",1,"2023-07-01T21:09:49.074Z","2023-07-01T21:09:52.674Z",TRUE,"pitch","a99fdace-e682-46ac-8e1f-5012f33ddb23",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5456,1.6907,NA,135.21,200.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,32,"top",5,"2023-07-01T21:09:23.196Z","2023-07-01T21:10:22.660Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.3,13,2,0.4022,6.6397,26.9875,-17.5048,-2.7245,7.7924,-0.4778,1.4219,3.334,-135.6868,-8.4694,-1.3629,50.0028,5.7809,-5.1294,13.2,4.8,24,2329,183,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",0,"2023-07-01T21:09:31.457Z","2023-07-01T21:09:36.245Z",TRUE,"pitch","d46e7e63-f77e-4908-a953-9f58a0aac49a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.5,1.67,NA,123.07,213.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,32,"top",5,"2023-07-01T21:09:23.196Z","2023-07-01T21:10:22.660Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,78.3,13,0.91,0.4483,6.2262,21.852,-41.2383,3.0735,-5.9785,-0.1592,0.9192,1.669,-121.7609,-4.4764,-1.2509,50.0048,6.3157,4.6576,7.2,10.8,24,2751,24,NA,NA,NA,NA,NA,NA,FALSE,-50.4,-11.6,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",2,"2023-07-01T21:10:12.005Z","2023-07-01T21:10:17.493Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,621043,"/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,32,"top",5,"2023-07-01T21:09:23.196Z","2023-07-01T21:10:22.660Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",680694,"Kyle Bradish","/api/v1/people/680694","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",1,"2023-07-01T21:07:12.381Z","2023-07-01T21:07:22.197Z",TRUE,"pitch","f1e6cc79-9492-4c08-bbcf-2a8f0c9e7f65",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.2,1.49,NA,125.29,157.8,"fly_ball","medium","9",190.7,108.11,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Austin Hays flies out to right fielder Max Kepler.",0,1,0,31,"bottom",4,"2023-07-01T21:06:39.985Z","2023-07-01T21:07:22.197Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669720,"Austin Hays","/api/v1/people/669720","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84,2,0.9,0.4106,7.4274,26.9972,-14.7455,-4.6011,9.6582,-0.2174,2.9994,4.6443,-133.0895,-4.1973,-1.3824,50.0007,5.6557,-8.3015,25.2,3.6,24,2390,205,92.7,45,278,NA,NA,NA,TRUE,-15.7,16.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",0,"2023-07-01T21:06:53.646Z","2023-07-01T21:06:57.463Z",TRUE,"pitch","aafed90f-8ac5-4c8b-a2ee-47192469c512",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1213,1.4876,NA,71.71,190.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Austin Hays flies out to right fielder Max Kepler.",0,1,0,31,"bottom",4,"2023-07-01T21:06:39.985Z","2023-07-01T21:07:22.197Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,669720,"Austin Hays","/api/v1/people/669720","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.1,14,0.9,0.4113,7.5623,27.5077,-13.7643,-3.9754,10.2402,1.1881,1.7909,7.7214,-132.9864,-7.4382,-1.2316,50.0048,5.6151,-7.1491,20.4,3.6,24,2361,204,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.2,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",4,"2023-07-01T21:06:03.677Z","2023-07-01T21:06:08.722Z",TRUE,"pitch","689d2d7c-ddc3-442b-b630-8f12146edd4c",5,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,2,NA,NA,3.36,1.62,NA,28.88,229.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Hit By Pitch","hit_by_pitch","Ryan O'Hearn hit by pitch.",0,1,0,30,"bottom",4,"2023-07-01T21:04:50.454Z","2023-07-01T21:06:08.722Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.9,14,2,0.4592,7.3131,25.1822,-31.9365,8.2593,0.1677,2.3117,0.3353,6.1244,-119.7302,-5.5782,-1.3614,50.0053,5.5859,11.8766,21.6,9.6,24,2169,72,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-1,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656811,"Ryan O'Hearn","/api/v1/people/656811",NA,NA,NA
717541,"2023-07-01",3,"2023-07-01T21:05:48.684Z","2023-07-01T21:05:52.360Z",TRUE,"pitch","9ebbc840-06cc-4e3a-9cc1-75a4cba369c7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2051,1.6176,NA,73.76,158.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Hit By Pitch","hit_by_pitch","Ryan O'Hearn hit by pitch.",0,1,0,30,"bottom",4,"2023-07-01T21:04:50.454Z","2023-07-01T21:06:08.722Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.2,12,0.9,0.4093,7.0895,28.3698,-14.9297,-5.6679,9.5037,1.1343,2.9625,8.356,-133.7251,-4.4431,-1.2919,50.0005,5.7137,-10.2824,28.8,3.6,24,2315,204,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.4,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",2,"2023-07-01T21:05:30.648Z","2023-07-01T21:05:34.557Z",TRUE,"pitch","1559cbb2-9640-48bf-832a-444f5e244d3b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.36,1.62,NA,76.72,196.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Hit By Pitch","hit_by_pitch","Ryan O'Hearn hit by pitch.",0,1,0,30,"bottom",4,"2023-07-01T21:04:50.454Z","2023-07-01T21:06:08.722Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75.3,14,2,0.4618,7.1695,22.8369,-32.6149,5.4688,-0.3107,1.0567,1.5635,4.1101,-118.6473,-2.7351,-1.4089,50.0022,5.7053,7.7907,14.4,9.6,24,2038,68,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-1,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",1,"2023-07-01T21:05:16.939Z","2023-07-01T21:05:20.513Z",TRUE,"pitch","c6389ef4-7022-40a5-8e97-1bdc16031565",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2813,1.6176,NA,177.4,165.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Hit By Pitch","hit_by_pitch","Ryan O'Hearn hit by pitch.",0,1,0,30,"bottom",4,"2023-07-01T21:04:50.454Z","2023-07-01T21:06:08.722Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75.7,11,2,0.4557,6.933,24.0453,-26.7026,-9.63,3.7441,-1.5845,2.7148,2.8251,-120.3365,-1.7899,-1.5248,50.0032,5.841,-14.0788,26.4,8.4,24,2099,249,NA,NA,NA,NA,NA,NA,FALSE,-33.5,6.6,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",0,"2023-07-01T21:05:04.631Z","2023-07-01T21:05:08.770Z",TRUE,"pitch","162b9dbb-7ae5-434f-ba15-a828ad32c84b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3803,1.6661,NA,151.63,166.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Hit By Pitch","hit_by_pitch","Ryan O'Hearn hit by pitch.",0,1,0,30,"bottom",4,"2023-07-01T21:04:50.454Z","2023-07-01T21:06:08.722Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,71,11,2,0.4888,7.0275,20.5341,-37.7973,4.9787,-4.4188,-0.9085,2.6647,-0.0566,-112.1134,1.0485,-1.5297,50.0052,6.0528,6.3298,9.6,12,24,2183,35,NA,NA,NA,NA,NA,NA,FALSE,-53.5,-7.4,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
