"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716771,"2023-09-01",3,"2023-09-02T00:41:58.636Z","2023-09-02T00:42:07.300Z",TRUE,"pitch","f4c27746-8f57-46c3-9fb7-e266e0a2be99",3,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",1,2,0,NA,NA,3.57,1.69,NA,94.03,156.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Jazz Chisholm Jr. pops out to third baseman Carter Kieboom in foul territory.",0,3,3,45,"top",6,"2023-09-02T00:41:18.174Z","2023-09-02T00:42:59.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87.1,3,2,0.3955,5.9851,31.163,-19.1056,10.8632,6.7295,0.6025,3.0364,-9.4384,-138.5385,-4.5731,2.6434,50.0047,5.9869,21.1032,43.2,6,24,2093,115,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.4,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-02T00:41:42.215Z","2023-09-02T00:41:46.870Z",TRUE,"pitch","1dcba50a-8d63-4e20-a29f-9b02ae556fbc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4818,1.6893,NA,153.54,178.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Jazz Chisholm Jr. pops out to third baseman Carter Kieboom in foul territory.",0,3,3,45,"top",6,"2023-09-02T00:41:18.174Z","2023-09-02T00:42:59.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.8,13,2,0.3976,6.1838,30.4247,-18.3616,11.7927,7.1858,-0.9587,2.2255,-13.6156,-137.7227,-6.6131,2.5157,50.0033,5.8986,22.6685,44.4,6,24,2070,117,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.6,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-02T00:41:20.561Z","2023-09-02T00:41:24.702Z",TRUE,"pitch","8bae65b0-1bf5-4bfd-a065-dfe55b12e188",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.57,1.69,NA,104.39,155.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Jazz Chisholm Jr. pops out to third baseman Carter Kieboom in foul territory.",0,3,3,45,"top",6,"2023-09-02T00:41:18.174Z","2023-09-02T00:42:59.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86,3,2,0.4008,5.8972,29.6181,-21.5558,10.4802,5.6103,0.3307,3.0758,-10.1497,-136.5855,-3.8426,2.7303,50.0023,5.9802,19.8338,38.4,6,24,2054,119,NA,NA,NA,NA,NA,NA,FALSE,-21.5,9.5,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-02T00:40:09.114Z","2023-09-02T00:41:20.561Z",FALSE,"action",NA,NA,"Pitching Change: Jose A. Ferrer replaces Jake Irvin.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678606,"/api/v1/people/678606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Pop Out","field_out","Jazz Chisholm Jr. pops out to third baseman Carter Kieboom in foul territory.",0,3,3,45,"top",6,"2023-09-02T00:41:18.174Z","2023-09-02T00:42:59.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",4,"2023-09-02T00:42:31.218Z","2023-09-02T00:42:51.441Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Jazz Chisholm Jr. pops out to third baseman Carter Kieboom in foul territory.",0,3,3,45,"top",6,"2023-09-02T00:41:18.174Z","2023-09-02T00:42:59.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",678606,"Jose A. Ferrer","/api/v1/people/678606","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",4,"2023-09-02T00:38:24.252Z","2023-09-02T00:38:30.781Z",TRUE,"pitch","69fbe7ac-a442-4532-b305-31f1588af107",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.45,1.59,NA,98.07,171.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Carter Kieboom strikes out on a foul tip.",0,3,3,44,"bottom",5,"2023-09-02T00:36:36.931Z","2023-09-02T00:38:30.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,6,0.88,0.4062,6.3021,27.6907,-15.7707,7.1857,8.8992,0.4967,2.5093,-8.4649,-134.5442,-5.6583,2.742,50.0035,5.7473,13.2471,34.8,4.8,24,2303,142,NA,NA,NA,NA,NA,NA,TRUE,-16.7,15.1,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",3,"2023-09-02T00:38:02.211Z","2023-09-02T00:38:09.693Z",TRUE,"pitch","b7220022-9b02-4d4d-a09d-aff2edd394d5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.45,1.59,NA,102.83,165.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Carter Kieboom strikes out on a foul tip.",0,3,3,44,"bottom",5,"2023-09-02T00:36:36.931Z","2023-09-02T00:38:30.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,74.6,6,0.9,0.4641,6.1263,22.5154,-26.1321,-4.7955,4.2806,0.3719,2.6982,-4.2909,-118.0331,-1.6858,2.8363,50.0002,5.8284,-6.7635,15.6,8.4,24,2645,287,NA,NA,NA,NA,NA,NA,FALSE,-34,7.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-02T00:37:43.003Z","2023-09-02T00:37:46.728Z",TRUE,"pitch","88ac79ae-7ae7-4f49-be2d-800ae1e99dd2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3422,1.5485,NA,168.39,180.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Carter Kieboom strikes out on a foul tip.",0,3,3,44,"bottom",5,"2023-09-02T00:36:36.931Z","2023-09-02T00:38:30.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.6,74.1,13,0.9,0.4681,6.226,22.3147,-24.192,-3.1158,5.7548,-1.3483,2.1513,-8.4251,-117.0523,-3.1003,2.7037,50.0002,5.7606,-4.3165,13.2,7.2,24,2570,287,NA,NA,NA,NA,NA,NA,FALSE,-32.4,10,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-02T00:37:23.987Z","2023-09-02T00:37:30.609Z",TRUE,"pitch","73eff82e-0fd7-465c-8fca-b66099ec772f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3422,1.5252,NA,124.77,185.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Carter Kieboom strikes out on a foul tip.",0,3,3,44,"bottom",5,"2023-09-02T00:36:36.931Z","2023-09-02T00:38:30.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.5,8,0.9,0.4594,6.218,22.9969,-25.3791,-4.0803,4.7184,-0.2038,1.9871,-6.1475,-119.2302,-3.5034,2.9382,50.0006,5.7666,-5.8708,14.4,7.2,24,2680,280,NA,NA,NA,NA,NA,NA,FALSE,-32.8,7.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-02T00:37:06.229Z","2023-09-02T00:37:09.883Z",TRUE,"pitch","8fbd2a55-296e-4a6a-8728-7ff1f91fdd52",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3655,1.5252,NA,155.87,167.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Carter Kieboom strikes out on a foul tip.",0,3,3,44,"bottom",5,"2023-09-02T00:36:36.931Z","2023-09-02T00:38:30.781Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.8,11,0.92,0.4026,6.2398,28.7228,-16.5668,6.6778,8.3226,-1.0199,2.6553,-11.893,-135.8353,-5.2337,2.5403,50.0038,5.7523,12.5257,30,4.8,24,2340,137,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.2,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",8,"2023-09-02T00:36:18.900Z","2023-09-02T00:36:24.786Z",TRUE,"pitch","4ab5783b-919a-4ab3-9796-c2944c6a2881",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.412,1.7113,NA,162.83,170.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Travis Blankenhorn walks.",0,3,3,43,"bottom",5,"2023-09-02T00:34:31.942Z","2023-09-02T00:36:24.786Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.5,13,0.91,0.4052,6.3777,27.0148,-15.6018,7.5869,8.9387,-1.2022,2.5124,-12.4027,-134.7447,-5.6561,2.4574,50.0042,5.7264,14.069,34.8,4.8,24,2280,135,NA,NA,NA,NA,NA,NA,FALSE,-16.4,15.2,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",660688,"Keibert Ruiz","/api/v1/people/660688",NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",7,"2023-09-02T00:35:58.522Z","2023-09-02T00:36:05.015Z",TRUE,"pitch","83ec6d78-b7a3-4563-a464-3330073572aa",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.543,1.664,NA,127.29,204.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Travis Blankenhorn walks.",0,3,3,43,"bottom",5,"2023-09-02T00:34:31.942Z","2023-09-02T00:36:24.786Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85,13,0.86,0.4079,6.1968,27.4291,-16.5541,6.9703,8.5432,-0.27,1.2853,-9.6216,-133.978,-8.5079,2.4528,50.0008,5.6719,12.7415,31.2,4.8,24,2224,142,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.9,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",6,"2023-09-02T00:35:41.665Z","2023-09-02T00:35:45.810Z",TRUE,"pitch","48bfd50e-aaaf-4340-bf66-f6728f8a35ca",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.3887,1.626,NA,127.74,168.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Travis Blankenhorn walks.",0,3,3,43,"bottom",5,"2023-09-02T00:34:31.942Z","2023-09-02T00:36:24.786Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.6,4,0.9,0.4037,6.3235,28.2253,-15.3604,6.6214,9.0102,-0.2817,2.6115,-10.2691,-135.4241,-5.5873,2.6907,50.0046,5.7674,12.3597,32.4,4.8,24,2275,138,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.4,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",5,"2023-09-02T00:35:22.680Z","2023-09-02T00:35:27.355Z",TRUE,"pitch","703eac1d-5fc9-45c2-94ac-35daa387141d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.412,1.6648,NA,155.44,218.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Travis Blankenhorn walks.",0,3,3,43,"bottom",5,"2023-09-02T00:34:31.942Z","2023-09-02T00:36:24.786Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.9,75.5,13,0.91,0.4642,6.2908,20.5977,-29.2257,-5.0189,2.0907,-1.0084,0.7606,-7.3698,-117.6202,-5.2517,2.8078,50.0044,5.7063,-7.0909,15.6,8.4,24,2534,283,NA,NA,NA,NA,NA,NA,FALSE,-38.8,2.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",4,"2023-09-02T00:34:59.092Z","2023-09-02T00:35:03.484Z",TRUE,"pitch","17e4d1b5-8891-43d3-97d3-e29d92e596ad",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4585,1.7345,NA,160.53,180.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Travis Blankenhorn walks.",0,3,3,43,"bottom",5,"2023-09-02T00:34:31.942Z","2023-09-02T00:36:24.786Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,77.1,13,0.9,0.454,6.2381,19.7162,-28.2216,-2.7074,2.6706,-1.1419,2.1694,-8.2676,-119.9215,-2.686,2.6799,50.0019,5.7809,-4.0058,10.8,8.4,24,2441,271,NA,NA,NA,NA,NA,NA,FALSE,-35.3,4.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-02T00:34:34.262Z","2023-09-02T00:34:42.374Z",TRUE,"pitch","97c3e754-159f-4f73-ae03-70718f139e41",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.505,1.6415,NA,184.85,241.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Travis Blankenhorn walks.",0,3,3,43,"bottom",5,"2023-09-02T00:34:31.942Z","2023-09-02T00:36:24.786Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.8,13,0.9,0.4568,6.3141,22.7293,-30.0097,-4.1442,1.489,-1.78,-0.0973,-9.1804,-119.8139,-7.1195,2.6369,50.0047,5.5878,-6.0373,13.2,8.4,24,2636,277,NA,NA,NA,NA,NA,NA,FALSE,-39.1,1.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
