"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718439,"2023-04-26",2,"2023-04-26T02:58:39.399Z","2023-04-26T02:58:57.384Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,666185,"/api/v1/people/666185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Dylan Carlson singles on a line drive to right fielder Michael Conforto.",0,1,2,32,"top",5,"2023-04-26T02:57:55.133Z","2023-04-26T02:59:28.766Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",6,"2023-04-26T02:55:52.578Z","2023-04-26T02:55:55.897Z",TRUE,"pitch","1816fdc7-35ee-4dd2-8847-99c6ef8220a7",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.4659,1.6449,NA,112.6,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,2,31,"bottom",4,"2023-04-26T02:53:39.380Z","2023-04-26T02:55:55.897Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.9,8,2,0.3979,6.5153,28.4909,-16.0527,-4.9337,8.3888,0.1154,2.0288,5.7927,-137.2955,-5.9239,-1.3741,50.003,5.2948,-9.4823,25.2,3.6,24,1998,207,NA,NA,NA,NA,NA,NA,TRUE,-16.3,14.3,7.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",5,"2023-04-26T02:55:31.301Z","2023-04-26T02:55:35.651Z",TRUE,"pitch","ded41b2e-5f1b-4501-bab1-da488d4750fa",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.68,NA,106.44,153.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,2,31,"bottom",4,"2023-04-26T02:53:39.380Z","2023-04-26T02:55:55.897Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,73.6,3,2,0.4672,6.2709,25.2977,-34.7616,4.7938,-1.8615,0.2769,3.1499,2.5076,-117.8669,1.6884,-1.4285,50.005,5.6674,6.6519,12,10.8,24,2470,49,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-2.5,-9.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",3,"2023-04-26T02:54:59.493Z","2023-04-26T02:55:02.493Z",TRUE,"pitch","3996e8f6-5918-49c3-9303-a0c16a5ad7b1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.47,1.68,NA,118.03,195.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,2,31,"bottom",4,"2023-04-26T02:53:39.380Z","2023-04-26T02:55:55.897Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,74.8,8,2,0.4636,6.4053,23.053,-34.2087,3.4407,-1.4373,-0.027,1.6126,2.3743,-118.2558,-1.5448,-1.4919,50.0041,5.4192,4.8618,8.4,9.6,24,2450,50,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-2.8,-6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T02:54:34.464Z","2023-04-26T02:54:38.687Z",TRUE,"pitch","d503ab8a-06f4-4b1d-8387-408c84ce0d40",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.47,1.68,NA,129.34,175.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,2,31,"bottom",4,"2023-04-26T02:53:39.380Z","2023-04-26T02:55:55.897Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.9,4,2,0.4079,6.6442,26.3099,-24.8332,-10.0915,4.0096,-0.3237,2.3563,6.6677,-133.7925,-3.0081,-1.5252,50.0016,5.2566,-18.4668,33.6,7.2,24,2050,224,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6.8,17,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:54:18.146Z","2023-04-26T02:54:21.715Z",TRUE,"pitch","32821726-3747-469d-8154-ce92680cc5fe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4659,1.6158,NA,160.06,193.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,2,31,"bottom",4,"2023-04-26T02:53:39.380Z","2023-04-26T02:55:55.897Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,84.5,13,2,0.4102,6.5724,26.0764,-26.4962,-8.593,3.1375,-1.1298,1.6765,4.675,-133.0682,-4.1641,-1.7844,50.0037,5.1605,-15.5537,28.8,7.2,24,2011,226,NA,NA,NA,NA,NA,NA,FALSE,-27.4,5,14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:54:03.568Z","2023-04-26T02:54:07.596Z",TRUE,"pitch","fb0e183d-b17f-4a09-8156-b34800542474",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4659,1.7323,NA,94.94,202.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,2,31,"bottom",4,"2023-04-26T02:53:39.380Z","2023-04-26T02:55:55.897Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.9,14,2,0.4525,6.4866,22.28,-33.0087,3.4685,-0.563,0.5788,1.3283,4.0781,-120.7888,-2.4685,-1.5784,50.0014,5.2497,5.1536,9.6,9.6,24,2520,32,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-1.3,-7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",4,"2023-04-26T02:55:15.394Z","2023-04-26T02:55:31.301Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Blake Sabol called out on strikes.",0,1,2,31,"bottom",4,"2023-04-26T02:53:39.380Z","2023-04-26T02:55:55.897Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:53:27.693Z","2023-04-26T02:53:35.166Z",TRUE,"pitch","2209449d-1651-482c-8bd4-ba933cde47a3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.24,1.57,NA,120.54,182.08,"ground_ball","medium","1",139.7,182,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Crawford grounds out to pitcher Jake Woodford.",0,1,2,30,"bottom",4,"2023-04-26T02:53:09.691Z","2023-04-26T02:53:35.166Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,84.1,5,2,0.412,6.5423,25.6363,-25.5624,-8.1621,3.6852,-0.093,2.0999,6.2095,-132.4486,-3.5028,-1.3957,50.0033,5.2878,-14.6472,27.6,7.2,24,1947,216,62.3,-47,3,NA,NA,NA,TRUE,-26.5,6.2,13.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:53:13.390Z","2023-04-26T02:53:16.727Z",TRUE,"pitch","69f5c621-dabf-4d46-9bfe-009b00523224",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3798,1.5867,NA,158.17,165.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Brandon Crawford grounds out to pitcher Jake Woodford.",0,1,2,30,"bottom",4,"2023-04-26T02:53:09.691Z","2023-04-26T02:53:35.166Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,84.4,11,2,0.4105,6.5332,25.3176,-26.2362,-6.9229,3.2847,-1.0799,2.7098,4.0368,-132.8454,-1.6552,-1.7105,50.0034,5.2265,-12.52,24,6,24,2066,218,NA,NA,NA,NA,NA,NA,FALSE,-26.6,5.9,11.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",5,"2023-04-26T02:52:43.388Z","2023-04-26T02:52:48.056Z",TRUE,"pitch","a6390f15-846c-44a6-b998-9d21bf45263d",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,0,NA,NA,3.3,1.64,NA,66.05,220.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,2,29,"bottom",4,"2023-04-26T02:51:16.040Z","2023-04-26T02:52:48.056Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.5,14,2,0.454,6.435,24.6681,-33.6904,3.7464,-1.0263,1.3367,0.6892,5.5903,-120.8818,-3.6839,-1.4973,50.0044,5.2063,5.5172,10.8,9.6,24,2538,37,NA,NA,NA,NA,NA,NA,TRUE,-42.4,-2.5,-8.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",4,"2023-04-26T02:52:28.102Z","2023-04-26T02:52:31.102Z",TRUE,"pitch","16ca37e1-0589-4899-9fb2-dc1811a567d9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2959,1.5575,NA,30.98,167.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,2,29,"bottom",4,"2023-04-26T02:51:16.040Z","2023-04-26T02:52:48.056Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.9,12,2,0.4631,6.2106,22.6761,-31.7273,5.378,0.3145,2.2566,2.6346,6.8135,-118.307,0.0561,-1.3598,50.0032,5.5199,7.6174,15.6,9.6,24,2433,54,NA,NA,NA,NA,NA,NA,FALSE,-40.6,0.8,-11.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T02:52:00.455Z","2023-04-26T02:52:04.116Z",TRUE,"pitch","f85dd721-e9ca-4d05-bd46-9c4465b45eaf",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3206,1.6408,NA,82.93,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,2,29,"bottom",4,"2023-04-26T02:51:16.040Z","2023-04-26T02:52:48.056Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.6,14,2,0.4138,6.5689,25.9305,-25.8236,-8.3224,3.5719,0.8937,2.4735,8.6455,-131.9609,-2.2274,-1.331,50.0038,5.2152,-14.7992,26.4,7.2,24,1860,225,NA,NA,NA,NA,NA,NA,FALSE,-26.9,6.2,13.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:51:45.481Z","2023-04-26T02:51:48.856Z",TRUE,"pitch","48106f99-65ce-4448-8a18-9b7d31b20663",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2959,1.6158,NA,77.72,166.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,2,29,"bottom",4,"2023-04-26T02:51:16.040Z","2023-04-26T02:52:48.056Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,84.4,12,2,0.4116,6.6752,23.7731,-25.9019,-7.8962,3.4832,1.0306,2.6668,9.1242,-132.2322,-1.9716,-1.4119,50.003,5.2912,-14.2183,25.2,6,24,1859,225,NA,NA,NA,NA,NA,NA,FALSE,-26.5,6.1,12.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:51:31.321Z","2023-04-26T02:51:35.021Z",TRUE,"pitch","dd8bcc03-9833-43b2-80ca-2351922ab5cb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2959,1.6449,NA,101.82,165.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,2,29,"bottom",4,"2023-04-26T02:51:16.040Z","2023-04-26T02:52:48.056Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74.7,6,2,0.4643,6.5549,21.2706,-33.2976,3.3566,-0.7988,0.3983,2.702,3.5473,-117.7395,0.7572,-1.5608,50.0007,5.445,4.7361,9.6,9.6,24,2328,42,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-1,-7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",3,"2023-04-26T02:52:14.341Z","2023-04-26T02:52:28.102Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,642731,"/api/v1/people/642731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,1,2,29,"bottom",4,"2023-04-26T02:51:16.040Z","2023-04-26T02:52:48.056Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:50:45.276Z","2023-04-26T02:51:12.131Z",TRUE,"pitch","abc611dc-a37a-4b92-8713-8cad79f9ee7f",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.36,1.59,NA,106.84,155.6,"fly_ball","medium","9",215.47,65.56,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Home Run","home_run","Mike Yastrzemski homers (5) on a fly ball to right field.",1,1,2,28,"bottom",4,"2023-04-26T02:50:21.221Z","2023-04-26T02:51:12.131Z",TRUE,TRUE,FALSE,FALSE,65,0,0,0,573262,"Mike Yastrzemski","/api/v1/people/573262","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,68.4,2,2,0.5077,6.3328,18.7511,-39.2258,6.1862,-5.9813,0.2664,3.0806,1.7281,-107.8876,3.2118,-1.3486,50.0034,5.8956,7.2927,10.8,13.2,24,2188,48,104.3,29,396,NA,NA,NA,FALSE,-59.4,-9.6,-11.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
