"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718740,"2023-04-02",0,"2023-04-02T19:45:12.404Z","2023-04-02T19:46:12.169Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","David Hensley lines out sharply to right fielder Oscar Colas.",0,1,0,44,"bottom",5,"2023-04-02T19:46:09.903Z","2023-04-02T19:49:20.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682073,"David Hensley","/api/v1/people/682073","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",6,"2023-04-02T19:48:17.523Z","2023-04-02T19:49:10.518Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,682073,"/api/v1/people/682073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","David Hensley lines out sharply to right fielder Oscar Colas.",0,1,0,44,"bottom",5,"2023-04-02T19:46:09.903Z","2023-04-02T19:49:20.103Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682073,"David Hensley","/api/v1/people/682073","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",2,"2023-04-02T19:44:32.028Z","2023-04-02T19:44:40.161Z",TRUE,"pitch","2200f5ee-c9cf-4d03-b917-a6a974f8309e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.33,1.54,NA,67.01,158.08,"line_drive","medium","9",176.5,96.82,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Jose Abreu singles on a line drive to right fielder Oscar Colas. Alex Bregman to 2nd.",0,1,0,43,"bottom",5,"2023-04-02T19:43:24.062Z","2023-04-02T19:44:40.161Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86,12,2,0.3986,6.6539,32.8924,-10.6844,-4.1642,11.2581,1.3115,2.989,8.1656,-137.8403,-5.6048,-1.1589,50.0054,5.7817,-7.9511,26.4,2.4,24,2420,206,89.7,11,192,NA,NA,NA,FALSE,-11.4,19.2,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,547989,"José Abreu","/api/v1/people/547989",NA,NA,NA,NA
718740,"2023-04-02",1,"2023-04-02T19:44:02.306Z","2023-04-02T19:44:05.741Z",TRUE,"pitch","b462c6cc-716a-4484-8821-c26446ad9576",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.54,NA,104.22,185.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Jose Abreu singles on a line drive to right fielder Oscar Colas. Alex Bregman to 2nd.",0,1,0,43,"bottom",5,"2023-04-02T19:43:24.062Z","2023-04-02T19:44:40.161Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.5,9,2,0.4018,6.6035,31.9566,-10.185,-4.5345,11.702,0.3352,1.9734,5.8781,-136.6712,-8.1943,-1.2609,50.0058,5.7222,-8.5238,31.2,3.6,24,2401,207,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T19:43:41.137Z","2023-04-02T19:43:45.306Z",TRUE,"pitch","e519affd-4b53-4cbd-8c6e-95dea4f29186",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4102,1.4758,NA,120.82,154.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Jose Abreu singles on a line drive to right fielder Oscar Colas. Alex Bregman to 2nd.",0,1,0,43,"bottom",5,"2023-04-02T19:43:24.062Z","2023-04-02T19:44:40.161Z",TRUE,FALSE,FALSE,FALSE,33,0,2,2,547989,"José Abreu","/api/v1/people/547989","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,2,2,0.3947,6.6748,32.8865,-9.3646,-4.6606,11.7132,-0.1002,3.1265,5.4198,-139.071,-5.3163,-1.4742,50.0038,5.6919,-9.0769,36,2.4,24,2434,205,NA,NA,NA,NA,NA,NA,FALSE,-9.8,20.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",1,"2023-04-02T19:43:04.465Z","2023-04-02T19:43:14.357Z",TRUE,"pitch","5d75a53b-439b-4e42-935b-f1834ff1d0d9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.52,1.67,NA,94.36,170.47,"popup","medium","5",99.2,192.56,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Kyle Tucker pops out to third baseman Yoan Moncada in foul territory.",0,1,0,42,"bottom",5,"2023-04-02T19:42:10.341Z","2023-04-02T19:43:14.357Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.7,6,2,0.4052,6.7234,31.2315,-11.3154,-4.5084,11.2871,0.5939,2.5301,6.5215,-135.4771,-6.0727,-1.2652,50.0013,5.601,-8.3308,28.8,3.6,24,2292,209,74.3,78,82,NA,NA,NA,TRUE,-12.5,19.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T19:42:43.897Z","2023-04-02T19:42:49.291Z",TRUE,"pitch","af3f5f7f-0be2-44db-9c3c-05b55069de1b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5205,1.6471,NA,68.12,184.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Kyle Tucker pops out to third baseman Yoan Moncada in foul territory.",0,1,0,42,"bottom",5,"2023-04-02T19:42:10.341Z","2023-04-02T19:43:14.357Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,14,2,0.3994,6.7424,31.3197,-12.4862,-5.0926,10.3462,1.2823,2.0179,9.0758,-137.2982,-7.3176,-1.4094,50.002,5.5732,-9.6907,28.8,3.6,24,2492,210,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",6,"2023-04-02T19:41:50.009Z","2023-04-02T19:41:55.059Z",TRUE,"pitch","2f045d59-1818-454d-816b-87cd94447180",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.1286,1.5393,NA,62.37,174.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Alex Bregman walks.",0,1,0,41,"bottom",5,"2023-04-02T19:39:24.076Z","2023-04-02T19:41:55.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.6,12,2,0.4011,6.6682,32.0849,-10.6714,-4.826,11.4067,1.4333,2.3938,8.6594,-136.8909,-7.0379,-1.1536,50.0054,5.74,-9.1003,30,3.6,24,2465,199,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.2,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,608324,"Alex Bregman","/api/v1/people/608324",NA,NA,NA,NA
718740,"2023-04-02",5,"2023-04-02T19:41:28.657Z","2023-04-02T19:41:31.733Z",TRUE,"pitch","7d321ba8-aeaa-48cb-8590-5b141f651ad7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1568,1.4758,NA,-5.64,251.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Alex Bregman walks.",0,1,0,41,"bottom",5,"2023-04-02T19:39:24.076Z","2023-04-02T19:41:55.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,73.4,14,2,0.4754,6.4398,25.7672,-35.5576,7.3586,-2.5305,3.2174,-0.4563,7.1915,-116.0905,-6.5424,-0.8996,50.0014,5.8639,9.8432,16.8,12,24,2334,43,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-6.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",4,"2023-04-02T19:41:03.173Z","2023-04-02T19:41:06.635Z",TRUE,"pitch","895f158e-65f2-4f37-8629-9f1e3864b200",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.21,1.54,NA,118.73,182.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Alex Bregman walks.",0,1,0,41,"bottom",5,"2023-04-02T19:39:24.076Z","2023-04-02T19:41:55.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.6,5,2,0.4702,6.5278,22.8656,-30.4087,5.6817,1.2821,-0.0453,2.0755,1.328,-116.6828,-2.3433,-1.3603,50.0009,5.9705,7.7978,14.4,9.6,24,2393,55,NA,NA,NA,NA,NA,NA,FALSE,-40.7,2,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",3,"2023-04-02T19:40:39.301Z","2023-04-02T19:40:45.290Z",TRUE,"pitch","ea35f6c9-f84d-441d-b0ff-edd80568777b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.21,1.54,NA,108.79,186.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Alex Bregman walks.",0,1,0,41,"bottom",5,"2023-04-02T19:39:24.076Z","2023-04-02T19:41:55.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,73.7,8,2,0.4697,6.4569,23.7154,-33.1781,7.6451,-0.7344,0.2155,1.9239,1.4377,-116.9757,-1.8888,-1.4009,50.0012,5.876,10.5076,18,10.8,24,2305,51,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-1.6,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",2,"2023-04-02T19:40:22.564Z","2023-04-02T19:40:26.166Z",TRUE,"pitch","7df92fcb-99ab-447e-9622-1566e8ff6517",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2102,1.5044,NA,120.22,132.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Alex Bregman walks.",0,1,0,41,"bottom",5,"2023-04-02T19:39:24.076Z","2023-04-02T19:41:55.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,72.7,11,2,0.4733,6.5066,23.2759,-32.0439,6.4952,0.0991,-0.0844,3.9315,0.8895,-116.0663,1.8721,-1.3167,50.0048,6.1828,8.7945,15.6,9.6,24,2412,71,NA,NA,NA,NA,NA,NA,FALSE,-42.2,1,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",1,"2023-04-02T19:40:03.668Z","2023-04-02T19:40:07.365Z",TRUE,"pitch","33f941f0-f36c-43ea-8702-2a3940aac46b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2413,1.533,NA,79.4,171.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Alex Bregman walks.",0,1,0,41,"bottom",5,"2023-04-02T19:39:24.076Z","2023-04-02T19:41:55.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.5,12,2,0.3973,6.7725,32.2314,-10.9967,-2.9136,11.016,0.9865,2.4819,7.1192,-138.126,-6.7466,-1.2517,50.0032,5.7039,-5.6021,18,2.4,24,2314,201,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.6,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T19:39:46.101Z","2023-04-02T19:39:49.101Z",TRUE,"pitch","4d8db1fb-f470-4563-943b-ac0195656cf0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.21,1.54,NA,110.87,187.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Alex Bregman walks.",0,1,0,41,"bottom",5,"2023-04-02T19:39:24.076Z","2023-04-02T19:41:55.059Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.8,8,2,0.4006,6.8209,31.8366,-9.3838,-5.3066,12.0497,0.1607,1.8979,5.7175,-137.0241,-8.3819,-1.269,50.0011,5.6478,-10.0348,37.2,3.6,24,2372,207,NA,NA,NA,NA,NA,NA,FALSE,-10.9,20.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",5,"2023-04-02T19:39:17.906Z","2023-04-02T19:39:22.924Z",TRUE,"pitch","06446aca-931e-4a2f-a643-3901add3567f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.4508,1.5895,NA,103.64,195.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,1,0,40,"bottom",5,"2023-04-02T19:37:34.642Z","2023-04-02T19:39:22.924Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,9,2,0.3996,6.7442,31.7305,-10.0417,-4.7224,11.647,0.3506,1.5909,6.4813,-137.3129,-8.6929,-1.432,50.0058,5.4899,-8.9769,32.4,3.6,24,2350,211,NA,NA,NA,NA,NA,NA,TRUE,-11.5,19.3,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",4,"2023-04-02T19:39:00.840Z","2023-04-02T19:39:04.264Z",TRUE,"pitch","f3ee17c6-3792-4500-9f28-a5be12f6ec0a",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.5906,1.8181,NA,99.62,191.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Jeremy Pena called out on strikes.",0,1,0,40,"bottom",5,"2023-04-02T19:37:34.642Z","2023-04-02T19:39:22.924Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",605182,"Mike Clevinger","/api/v1/people/605182","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.6,9,2,0.3969,6.7558,32.6703,-10.5548,-4.8491,11.2277,0.456,1.7414,7.0216,-138.3267,-8.2104,-1.4928,50.0035,5.4673,-9.3383,31.2,3.6,24,2392,208,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
