"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746153,"2024-05-05",0,"2024-05-05T21:11:12.998Z","2024-05-05T21:11:23.817Z",TRUE,"pitch","6c802636-5cf0-47ce-8891-4bee38736eaf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.62,1.68,NA,125.65,169.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Chris Taylor strikes out on a foul tip.",0,0,2,33,"bottom",5,"2024-05-05T21:11:08.798Z","2024-05-05T21:12:24.702Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621035,"Chris Taylor","/api/v1/people/621035","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.9,66.8,5,2,0.5157,6.4645,23.2819,-42.9771,-7.2017,-9.5241,-0.2268,2.5778,-1.6385,-107.331,2.8483,1.4865,50.0002,6.1149,-8.1723,10.8,15.6,24,2713,326,NA,NA,NA,NA,NA,NA,FALSE,-67.1,-15.7,13.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T21:11:28.286Z","2024-05-05T21:11:43.474Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,621035,"/api/v1/people/621035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Chris Taylor strikes out on a foul tip.",0,0,2,33,"bottom",5,"2024-05-05T21:11:08.798Z","2024-05-05T21:12:24.702Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621035,"Chris Taylor","/api/v1/people/621035","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T21:10:42.261Z","2024-05-05T21:10:49.244Z",TRUE,"pitch","ba686032-c11c-4da8-ae0b-23403c041690",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.32,1.63,NA,78.06,177.86,"ground_ball","medium","4",126,204.5,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Miguel Rojas grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,2,32,"bottom",5,"2024-05-05T21:09:52.470Z","2024-05-05T21:10:49.244Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.5,14,2,0.4409,6.4425,23.8515,-31.284,5.7497,0.5703,1.0216,2.2564,-3.6535,-124.0363,-1.4535,1.7635,50.0037,5.4486,8.9965,14.4,8.4,24,1336,129,91.6,-7,16,NA,NA,NA,TRUE,-36.6,1,-9.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T21:10:27.230Z","2024-05-05T21:10:30.472Z",TRUE,"pitch","206b73c6-3991-42ed-b374-def36d7457bd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4064,1.6709,NA,129.35,190.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Miguel Rojas grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,2,32,"bottom",5,"2024-05-05T21:09:52.470Z","2024-05-05T21:10:49.244Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,7,2,0.3986,6.4983,30.4167,-19.1265,-1.2883,6.8238,-0.324,1.7707,-3.6487,-137.4155,-6.9434,1.1884,50.0041,5.6293,-2.4646,8.4,4.8,24,2242,162,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11,3.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T21:10:12.974Z","2024-05-05T21:10:16.850Z",TRUE,"pitch","f32a4674-03e9-4157-9132-78f411242e37",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4288,1.6428,NA,72.22,163.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Miguel Rojas grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,2,32,"bottom",5,"2024-05-05T21:09:52.470Z","2024-05-05T21:10:49.244Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84,12,2,0.4096,6.3643,29.894,-24.6715,5.6271,4.1471,1.1749,2.7801,-2.4376,-133.9011,-3.2033,1.3678,50.0025,5.7642,10.1808,20.4,6,24,1994,167,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7,-9.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T21:07:57.820Z","2024-05-05T21:08:05.612Z",TRUE,"pitch","8039defa-eca6-489a-9ea9-846d70a3abfc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.41,1.56,NA,131.37,149.2,"fly_ball","medium","8",119.63,97.45,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Adam Duvall flies out to center fielder Andy Pages.",0,0,2,31,"top",5,"2024-05-05T21:07:46.905Z","2024-05-05T21:08:05.612Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,594807,"Adam Duvall","/api/v1/people/594807","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86.1,1,0.9,0.4024,6.8039,26.0678,-16.428,6.9255,8.3685,-0.3769,3.3177,-8.8513,-135.4569,-3.9132,2.014,50.005,5.9101,13.0353,33.6,4.8,24,2042,138,74.8,38,257,NA,NA,NA,TRUE,-16.7,14.6,-10.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",4,"2024-05-05T21:07:18.022Z","2024-05-05T21:07:28.541Z",TRUE,"pitch","bd1ca37e-869b-4586-87a8-4a69a7f8438a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.46,1.57,NA,143.92,190.25,"line_drive","hard","8",105.46,58.66,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Michael Harris II lines out sharply to center fielder Andy Pages.",0,0,2,30,"top",5,"2024-05-05T21:06:04.663Z","2024-05-05T21:07:28.541Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.5,74.8,7,0.9,0.4663,6.5202,21.1582,-37.08,-0.4837,-3.5039,-0.7062,1.7975,-5.7983,-117.2482,-1.9227,1.8568,50.0052,6.0729,-0.6758,2.4,10.8,24,1924,321,103.1,19,353,NA,NA,NA,TRUE,-48.5,-6.6,2.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T21:06:55.034Z","2024-05-05T21:06:58.542Z",TRUE,"pitch","7b74cf27-562b-4a8a-be9c-50f0ed52ff65",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.46,1.57,NA,155.76,206.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Michael Harris II lines out sharply to center fielder Andy Pages.",0,0,2,30,"top",5,"2024-05-05T21:06:04.663Z","2024-05-05T21:07:28.541Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.6,75.1,13,0.9,0.4659,6.3458,20.9654,-36.9041,0.4069,-3.372,-1.0169,1.2005,-6.7524,-117.3075,-3.2066,1.8389,50.0039,6.0053,0.5708,1.2,10.8,24,1990,315,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-6.6,0.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T21:06:36.562Z","2024-05-05T21:06:39.882Z",TRUE,"pitch","d4d9c42e-7650-459a-bb62-69b17c1feadd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.46,1.57,NA,99.96,203.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Michael Harris II lines out sharply to center fielder Andy Pages.",0,0,2,30,"top",5,"2024-05-05T21:06:04.663Z","2024-05-05T21:07:28.541Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.2,14,2,0.4109,6.4007,28.6109,-21.489,9.14,5.9359,0.4471,1.3098,-7.3415,-133.2911,-7.6772,2.0495,50.0022,5.7787,16.4482,32.4,6,24,2117,133,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.2,-15,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T21:06:19.153Z","2024-05-05T21:06:22.699Z",TRUE,"pitch","822e61f1-99a8-4182-8186-ffc5897117fd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.491,1.5176,NA,118.97,208.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Michael Harris II lines out sharply to center fielder Andy Pages.",0,0,2,30,"top",5,"2024-05-05T21:06:04.663Z","2024-05-05T21:07:28.541Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.2,13,2,0.408,6.5736,25.7337,-19.2353,8.866,7.0684,-0.0517,1.1183,-8.4752,-133.679,-8.6286,1.9905,50.0038,5.7405,16.2309,34.8,6,24,2025,131,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.3,-14.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",3,"2024-05-05T21:07:03.647Z","2024-05-05T21:07:18.022Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,671739,"/api/v1/people/671739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Michael Harris II lines out sharply to center fielder Andy Pages.",0,0,2,30,"top",5,"2024-05-05T21:06:04.663Z","2024-05-05T21:07:28.541Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T21:05:42.719Z","2024-05-05T21:05:55.093Z",TRUE,"pitch","868a620a-ff09-4f1f-9942-c5d60ed4151d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.47,1.63,NA,88.05,186.68,"fly_ball","medium","8",116.55,73.22,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Orlando Arcia flies out to center fielder Andy Pages.",0,0,2,29,"top",5,"2024-05-05T21:04:52.790Z","2024-05-05T21:05:55.093Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,75.8,9,0.91,0.4551,6.4375,24.3519,-22.734,9.0719,6.4446,0.7594,1.9297,-5.5401,-120.5355,-4.8858,1.9138,50.0041,6.001,13.2937,27.6,7.2,24,1886,112,87.8,39,315,NA,NA,NA,TRUE,-29.3,10.7,-15,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T21:05:23.770Z","2024-05-05T21:05:27.181Z",TRUE,"pitch","7291d802-6ad3-435a-8ffb-ed2cf917ed6f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.47,1.63,NA,106.34,196.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Orlando Arcia flies out to center fielder Andy Pages.",0,0,2,29,"top",5,"2024-05-05T21:04:52.790Z","2024-05-05T21:05:55.093Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.9,74.7,9,0.9,0.4685,6.0163,19.334,-34.6294,-2.0907,-1.7699,0.2798,1.5709,-3.3831,-116.3753,-2.9026,2.017,50.0023,6.0751,-2.9022,6,10.8,24,1851,308,NA,NA,NA,NA,NA,NA,FALSE,-46,-3.6,4.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T21:05:07.966Z","2024-05-05T21:05:11.294Z",TRUE,"pitch","c8f6daed-affc-430f-8740-dcb192a1ab29",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.47,1.63,NA,86.1,155.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Orlando Arcia flies out to center fielder Andy Pages.",0,0,2,29,"top",5,"2024-05-05T21:04:52.790Z","2024-05-05T21:05:55.093Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.8,3,0.9,0.4064,6.4345,28.4349,-17.3503,6.0357,8.0509,0.8106,3.0952,-5.9221,-134.6291,-4.062,2.2515,50.001,5.8468,11.1109,28.8,4.8,24,2052,130,NA,NA,NA,NA,NA,NA,FALSE,-18,13.9,-9.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",3,"2024-05-05T21:04:30.364Z","2024-05-05T21:04:41.105Z",TRUE,"pitch","2537f061-1a6d-4453-a09f-a7428c4521a8",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.49,1.73,NA,136.45,177.43,"line_drive","medium","8",100.8,79.73,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Marcell Ozuna singles on a line drive to center fielder Andy Pages.",0,0,2,28,"top",5,"2024-05-05T21:03:39.610Z","2024-05-05T21:04:41.105Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.9,7,0.9,0.4027,6.3929,28.2419,-18.8714,6.5359,7.0906,-0.5104,2.2721,-9.4165,-135.7416,-5.9202,2.146,50.0022,5.7847,12.2616,27.6,4.8,24,2071,135,92.3,16,231,NA,NA,NA,FALSE,-19.6,11.8,-10,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T21:04:12.503Z","2024-05-05T21:04:15.680Z",TRUE,"pitch","e209c048-8282-47cf-8106-cf083abc75de",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.49,1.73,NA,102.08,153.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Marcell Ozuna singles on a line drive to center fielder Andy Pages.",0,0,2,28,"top",5,"2024-05-05T21:03:39.610Z","2024-05-05T21:04:41.105Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.5,3,0.9,0.4048,6.306,26.4306,-16.7625,6.7802,8.2915,0.3915,3.1734,-7.3248,-134.7775,-4.1255,2.2502,50.003,5.8908,12.6041,32.4,4.8,24,2119,131,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.4,-10.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T21:03:59.976Z","2024-05-05T21:04:04.217Z",TRUE,"pitch","f4386ff7-dcc7-4b6a-9beb-5e585fa13453",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.533,1.7359,NA,62.63,153.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Marcell Ozuna singles on a line drive to center fielder Andy Pages.",0,0,2,28,"top",5,"2024-05-05T21:03:39.610Z","2024-05-05T21:04:41.105Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.6,12,0.9,0.4077,6.5175,27.9559,-18.4643,7.4659,7.4909,1.4265,3.1749,-4.9399,-134.1489,-3.705,2.3182,50.0011,5.8836,13.6592,33.6,4.8,24,2070,134,NA,NA,NA,NA,NA,NA,FALSE,-19.1,13,-12.5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
