"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718429,"2023-04-25",0,"2023-04-26T01:09:45.674Z","2023-04-26T01:09:52.990Z",TRUE,"pitch","a90fc64d-a631-4e69-8a6a-6310fb18490b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.5,1.7,NA,139.88,189.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Austin Riley grounds into a double play, pitcher Devin Smeltzer to second baseman Jon Berti to first baseman Yuli Gurriel. Ronald Acuna Jr. to 3rd. Matt Olson out at 2nd. Austin Riley out at 1st.",0,1,5,55,"bottom",7,"2023-04-26T01:09:37.217Z","2023-04-26T01:11:23.424Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,77.2,7,2,0.4513,5.8771,21.3122,-29.3423,9.2181,1.8963,-0.6003,1.8089,-8.66,-120.8913,-3.9648,1.8134,50.0041,6.017,13.7847,22.8,8.4,24,1615,122,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.8,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",1,"2023-04-26T01:10:14.585Z","2023-04-26T01:10:19.299Z",FALSE,"pickoff","e19a7b41-bafb-4afc-91ed-36055be2f5a5",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Grounded Into DP","grounded_into_double_play","Austin Riley grounds into a double play, pitcher Devin Smeltzer to second baseman Jon Berti to first baseman Yuli Gurriel. Ronald Acuna Jr. to 3rd. Matt Olson out at 2nd. Austin Riley out at 1st.",0,1,5,55,"bottom",7,"2023-04-26T01:09:37.217Z","2023-04-26T01:11:23.424Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",5,"2023-04-26T01:09:07.172Z","2023-04-26T01:09:12.490Z",TRUE,"pitch","b8c921dc-7176-4521-ae1e-3b450144eeea",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,0,NA,NA,3.3318,1.6894,NA,155.22,236.23,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Olson walks. Ronald Acuna Jr. to 2nd.",0,1,5,54,"bottom",7,"2023-04-26T01:07:16.046Z","2023-04-26T01:09:12.490Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,77.8,13,2,0.4508,5.8244,20.3494,-29.9345,7.8939,1.4915,-1.0028,0.0945,-9.4196,-120.8217,-7.3006,1.8948,50.0014,5.7363,11.839,19.2,8.4,24,1579,113,NA,NA,NA,NA,NA,NA,FALSE,-37.9,1.3,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660670,"Ronald Acuña Jr.","/api/v1/people/660670",621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA
718429,"2023-04-25",4,"2023-04-26T01:08:45.636Z","2023-04-26T01:08:49.587Z",TRUE,"pitch","42855954-0b4b-4ae2-86be-fab318b306ef",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3997,1.6894,NA,161.95,212.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Olson walks. Ronald Acuna Jr. to 2nd.",0,1,5,54,"bottom",7,"2023-04-26T01:07:16.046Z","2023-04-26T01:09:12.490Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,77.7,13,2,0.4506,5.858,20.6597,-30.7072,7.3507,0.9763,-1.1793,0.9677,-9.4983,-120.9442,-5.3451,1.8199,50.0034,5.858,11.0354,16.8,8.4,24,1474,112,NA,NA,NA,NA,NA,NA,FALSE,-38.4,0.8,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",3,"2023-04-26T01:08:18.971Z","2023-04-26T01:08:24.191Z",TRUE,"pitch","421bbb81-66fb-41e0-9fcd-925fce30c9a0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.69,NA,85.3,167.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Olson walks. Ronald Acuna Jr. to 2nd.",0,1,5,54,"bottom",7,"2023-04-26T01:07:16.046Z","2023-04-26T01:09:12.490Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,82,12,2,0.421,5.6914,26.1943,-18.7327,6.4055,7.8344,0.8317,2.6434,-5.9567,-129.899,-4.4073,2.3179,50.002,5.7786,10.9897,26.4,4.8,24,2099,130,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.4,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",2,"2023-04-26T01:07:59.609Z","2023-04-26T01:08:03.918Z",TRUE,"pitch","875ec852-0edf-40f8-9bb4-7af98a26e511",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.4,1.69,NA,95.2,144.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Olson walks. Ronald Acuna Jr. to 2nd.",0,1,5,54,"bottom",7,"2023-04-26T01:07:16.046Z","2023-04-26T01:09:12.490Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.1,81.8,3,2,0.4215,5.6416,25.9684,-19.2974,6.9575,7.5211,0.5719,3.4765,-6.6387,-129.7096,-2.3765,2.2549,50.0019,5.8687,11.9095,28.8,4.8,24,2177,130,NA,NA,NA,NA,NA,NA,FALSE,-21,13.3,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",1,"2023-04-26T01:07:41.850Z","2023-04-26T01:07:46.822Z",TRUE,"pitch","0ff032c8-8b47-4133-9f58-21e6fa21fb1f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3544,1.6894,NA,159.12,210.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Olson walks. Ronald Acuna Jr. to 2nd.",0,1,5,54,"bottom",7,"2023-04-26T01:07:16.046Z","2023-04-26T01:09:12.490Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,73.4,13,2,0.4749,5.8797,20.8672,-27.7111,-3.4905,3.3089,-1.1051,1.0536,-6.6476,-115.2094,-3.932,2.268,50.0023,5.4529,-4.7027,12,8.4,24,2204,299,NA,NA,NA,NA,NA,NA,FALSE,-38.3,5.3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",0,"2023-04-26T01:07:24.997Z","2023-04-26T01:07:29.807Z",TRUE,"pitch","95d88d6f-5cf0-4022-b44c-49ce99f0dac8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5126,1.8255,NA,139.78,150.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Olson walks. Ronald Acuna Jr. to 2nd.",0,1,5,54,"bottom",7,"2023-04-26T01:07:16.046Z","2023-04-26T01:09:12.490Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.3,1,2,0.42,5.7088,25.7552,-18.9967,6.8968,7.6369,-0.5977,3.276,-8.8712,-130.12,-3.1413,1.9501,50.0022,5.9281,11.8989,27.6,4.8,24,2153,135,NA,NA,NA,NA,NA,NA,FALSE,-20.6,13.4,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",6,"2023-04-26T01:06:45.849Z","2023-04-26T01:06:59.591Z",TRUE,"pitch","40c5de3f-f226-49a4-9075-34988bc7ab8e",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.46,1.6,NA,106.12,193.13,"ground_ball","medium","3",137.31,183.85,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to right fielder Avisail Garcia, deflected by first baseman Yuli Gurriel.",0,1,5,53,"bottom",7,"2023-04-26T01:05:13.938Z","2023-04-26T01:06:59.591Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,77.2,9,2,0.4513,5.8137,21.2284,-30.7695,7.8889,0.9405,0.2854,1.6906,-6.3999,-120.8836,-3.6818,1.9286,50.0048,5.9045,11.8006,19.2,8.4,24,1618,119,104.7,1,56,NA,NA,NA,FALSE,-38.2,1.1,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,660670,"Ronald Acuña Jr.","/api/v1/people/660670",NA,NA,NA
718429,"2023-04-25",5,"2023-04-26T01:06:23.789Z","2023-04-26T01:06:31.547Z",TRUE,"pitch","5bf36038-6408-407f-ab58-7ded74cee77f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.46,1.6,NA,143.87,228.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to right fielder Avisail Garcia, deflected by first baseman Yuli Gurriel.",0,1,5,53,"bottom",7,"2023-04-26T01:05:13.938Z","2023-04-26T01:06:59.591Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77.5,13,2,0.451,5.7803,21.8191,-29.5768,9.0427,1.7402,-0.7048,0.3652,-8.8049,-121.0644,-6.8939,1.7904,50.0059,5.8113,13.5356,21.6,8.4,24,1559,117,NA,NA,NA,NA,NA,NA,FALSE,-37.4,1.8,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",4,"2023-04-26T01:06:00.452Z","2023-04-26T01:06:07.050Z",TRUE,"pitch","9d59fd66-a8af-4ec1-861b-b6041272887a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,0,NA,NA,3.46,1.6,NA,110.58,184.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to right fielder Avisail Garcia, deflected by first baseman Yuli Gurriel.",0,1,5,53,"bottom",7,"2023-04-26T01:05:13.938Z","2023-04-26T01:06:59.591Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.9,82,8,2,0.4226,5.7315,24.8278,-18.2167,6.4019,8.1887,0.1684,2.0112,-6.9151,-129.2021,-6.1753,2.0373,50.0055,5.8145,10.9155,26.4,4.8,24,2158,134,NA,NA,NA,NA,NA,NA,FALSE,-20.8,13.8,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",3,"2023-04-26T01:05:44.066Z","2023-04-26T01:05:48.272Z",TRUE,"pitch","eb67941d-721c-4650-ae48-f96826f6c5ad",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4824,1.5994,NA,165.48,184.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to right fielder Avisail Garcia, deflected by first baseman Yuli Gurriel.",0,1,5,53,"bottom",7,"2023-04-26T01:05:13.938Z","2023-04-26T01:06:59.591Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.5,81.3,13,2,0.4257,5.8469,25.5321,-17.3496,7.2999,8.8345,-1.2719,2.0125,-10.61,-128.4477,-6.1432,1.9557,50.0048,5.7752,12.253,28.8,4.8,24,2231,133,NA,NA,NA,NA,NA,NA,FALSE,-20.2,14.9,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",2,"2023-04-26T01:05:30.544Z","2023-04-26T01:05:34.441Z",TRUE,"pitch","3c8e8bb0-e9f5-4f35-9570-b2be6eefa935",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4371,1.5994,NA,64.53,151.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to right fielder Avisail Garcia, deflected by first baseman Yuli Gurriel.",0,1,5,53,"bottom",7,"2023-04-26T01:05:13.938Z","2023-04-26T01:06:59.591Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74.8,12,2,0.4635,5.7242,20.7502,-32.3347,6.1508,-0.1129,1.3765,3.2448,-3.7667,-117.8119,0.2636,2.1906,50.0037,6.1013,8.714,14.4,9.6,24,1394,108,NA,NA,NA,NA,NA,NA,FALSE,-41.4,0.1,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",1,"2023-04-26T01:05:16.203Z","2023-04-26T01:05:21.591Z",TRUE,"pitch","b6f493c0-2841-4b88-8c96-669226ea54a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5273,1.5988,NA,119.27,145.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to right fielder Avisail Garcia, deflected by first baseman Yuli Gurriel.",0,1,5,53,"bottom",7,"2023-04-26T01:05:13.938Z","2023-04-26T01:06:59.591Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.7,81.3,2,2,0.4244,5.6147,26.0692,-19.5601,7.7049,7.4731,-0.0596,3.4523,-7.6971,-128.917,-2.769,1.9597,50.0025,6.0451,13.0065,30,6,24,2131,133,NA,NA,NA,NA,NA,NA,FALSE,-21.6,13.2,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",0,"2023-04-26T01:04:34.400Z","2023-04-26T01:05:16.203Z",FALSE,"action",NA,NA,"Pitching Change: Devin Smeltzer replaces Andrew Nardi.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656970,"/api/v1/people/656970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to right fielder Avisail Garcia, deflected by first baseman Yuli Gurriel.",0,1,5,53,"bottom",7,"2023-04-26T01:05:13.938Z","2023-04-26T01:06:59.591Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",656970,"Devin Smeltzer","/api/v1/people/656970","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718429,"2023-04-25",5,"2023-04-26T01:02:45.324Z","2023-04-26T01:02:49.937Z",TRUE,"pitch","659209e5-175f-4186-9262-e6797cc31908",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.26,1.55,NA,33.52,205.84,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Nick Fortes strikes out swinging.",0,1,5,52,"top",7,"2023-04-26T01:00:37.422Z","2023-04-26T01:02:49.937Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,76.5,14,0.89,0.4567,6.2384,23.583,-38.3984,5.4989,-4.2747,2.1902,1.22,8.7804,-119.9969,-1.6809,-2.2332,50.0036,5.3558,8.0044,13.2,10.8,24,2993,55,NA,NA,NA,NA,NA,NA,TRUE,-48.1,-7.9,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
