"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
716876,"2023-08-23",0,"2023-08-24T00:39:41.771Z","2023-08-24T00:39:46.074Z",TRUE,"pitch","6fba55f4-0a30-4c3a-ba5a-e3dd028965d7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.5,1.6,NA,107.93,220.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Ronald Acuna Jr. singles on a ground ball to left fielder Rafael Ortega.",0,0,1,36,"bottom",5,"2023-08-24T00:39:26.916Z","2023-08-24T00:40:35.234Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,73,14,0.92,0.4789,6.2883,20.746,-36.992,-2.2139,-3.6404,0.238,0.6683,-3.3218,-114.2938,-3.4226,1.9968,50.0003,5.8119,-2.9328,4.8,12,24,2209,312,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-7.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",3,"2023-08-24T00:39:09.790Z","2023-08-24T00:39:15.043Z",TRUE,"pitch","a4634e3d-d084-4dc0-ab0e-1049dc6756c4",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.36,1.65,NA,124.06,220.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Vaughn Grissom strikes out swinging.",0,0,1,35,"bottom",5,"2023-08-24T00:37:58.190Z","2023-08-24T00:39:15.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,71,13,0.9,0.4922,6.1662,20.2984,-36.4033,-2.5291,-3.3694,-0.1853,0.6848,-4.0584,-111.3583,-3.0747,1.9906,50.0043,5.8554,-3.1714,6,12,24,2238,313,NA,NA,NA,NA,NA,NA,TRUE,-53.4,-6.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",2,"2023-08-24T00:38:44.296Z","2023-08-24T00:38:50.283Z",TRUE,"pitch","37adc123-6c32-4ddd-841c-7b50fbaa024c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.36,1.65,NA,124,151.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Vaughn Grissom strikes out swinging.",0,0,1,35,"bottom",5,"2023-08-24T00:37:58.190Z","2023-08-24T00:39:15.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.1,82.1,2,0.9,0.4212,6.7891,25.1894,-17.0466,2.5997,8.8191,-0.1836,3.2244,-6.1523,-129.6595,-3.5504,1.8743,50.0052,5.8999,4.4614,10.8,4.8,24,2051,153,NA,NA,NA,NA,NA,NA,FALSE,-18.8,15.5,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-24T00:38:24.470Z","2023-08-24T00:38:28.045Z",TRUE,"pitch","ce3f7db6-7b51-4bfe-9763-e70d3210261d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.36,1.65,NA,96.88,177.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Vaughn Grissom strikes out swinging.",0,0,1,35,"bottom",5,"2023-08-24T00:37:58.190Z","2023-08-24T00:39:15.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.9,6,2,0.4214,6.4428,26.6385,-15.2422,6.0417,9.8933,0.5279,2.2753,-5.7044,-129.8547,-6.0455,1.9659,50.0032,5.789,10.3408,28.8,4.8,24,2133,158,NA,NA,NA,NA,NA,NA,FALSE,-17.5,16.8,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-24T00:38:09.873Z","2023-08-24T00:38:13.464Z",TRUE,"pitch","cb3b5a1d-d4ef-49b5-8570-5134082b18c2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3367,1.6265,NA,67.02,166.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Vaughn Grissom strikes out swinging.",0,0,1,35,"bottom",5,"2023-08-24T00:37:58.190Z","2023-08-24T00:39:15.043Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.1,12,2,0.4191,6.9045,28.3615,-15.5932,5.5586,9.5936,1.3111,2.6702,-3.753,-130.834,-5.0131,2.044,50.006,5.7852,9.6101,27.6,4.8,24,2180,158,NA,NA,NA,NA,NA,NA,FALSE,-17.5,16.4,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",2,"2023-08-24T00:35:14.171Z","2023-08-24T00:35:21.235Z",TRUE,"pitch","0a397624-b9c4-4843-bdbc-a3e62a1737f7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2187,1.5365,NA,45.41,205.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pickoff 2B","pickoff_2b","Catcher Sean Murphy picks off DJ Stewart at on throw to second baseman Vaughn Grissom.",0,0,1,34,"top",5,"2023-08-24T00:34:32.089Z","2023-08-24T00:35:40.072Z",TRUE,FALSE,FALSE,TRUE,18,1,2,3,664901,"Danny Mendick","/api/v1/people/664901","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.4,14,0.9,0.4626,5.8606,24.0003,-39.1542,7.4728,-4.9255,1.8782,1.2401,6.9309,-118.6841,-1.3578,-2.0572,50.002,5.4051,10.5933,16.8,12,24,3340,51,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-9,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-24T00:34:53.828Z","2023-08-24T00:34:57.159Z",TRUE,"pitch","02cc8feb-74b7-4d36-a788-11b157667612",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.31,1.56,NA,119.48,197.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pickoff 2B","pickoff_2b","Catcher Sean Murphy picks off DJ Stewart at on throw to second baseman Vaughn Grissom.",0,0,1,34,"top",5,"2023-08-24T00:34:32.089Z","2023-08-24T00:35:40.072Z",TRUE,FALSE,FALSE,TRUE,18,1,2,3,664901,"Danny Mendick","/api/v1/people/664901","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.3,75.9,8,0.9,0.4577,6.1002,23.8413,-38.3813,5.6281,-4.2794,-0.0651,1.5387,3.8868,-119.807,-0.9277,-2.4416,50.0048,5.3709,8.1564,13.2,10.8,24,3162,62,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-7.7,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-24T00:34:37.490Z","2023-08-24T00:34:41.468Z",TRUE,"pitch","369fd978-856a-4af9-8a71-09b076e386a3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3094,1.5592,NA,149.32,185.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pickoff 2B","pickoff_2b","Catcher Sean Murphy picks off DJ Stewart at on throw to second baseman Vaughn Grissom.",0,0,1,34,"top",5,"2023-08-24T00:34:32.089Z","2023-08-24T00:35:40.072Z",TRUE,FALSE,FALSE,TRUE,18,1,2,3,664901,"Danny Mendick","/api/v1/people/664901","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.7,13,0.9,0.4536,5.7221,23.2724,-41.8189,6.6005,-6.5296,-0.848,1.9882,1.8267,-120.7125,0.4201,-2.4718,50.003,5.4906,9.7499,13.2,12,24,3197,57,NA,NA,NA,NA,NA,NA,FALSE,-51.2,-11.5,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",3,"2023-08-24T00:35:40.060Z","2023-08-24T00:35:40.072Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"0a397624-b9c4-4843-bdbc-a3e62a1737f7",NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pickoff 2B","pickoff_2b","Catcher Sean Murphy picks off DJ Stewart at on throw to second baseman Vaughn Grissom.",0,0,1,34,"top",5,"2023-08-24T00:34:32.089Z","2023-08-24T00:35:40.072Z",TRUE,FALSE,FALSE,TRUE,18,1,2,3,664901,"Danny Mendick","/api/v1/people/664901","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-24T00:32:40.773Z","2023-08-24T00:32:46.476Z",TRUE,"pitch","e13a3c7e-2ca7-4ae1-8563-a4e5fef2e820",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,2,NA,NA,3.33,1.58,NA,24.44,211.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Hit By Pitch","hit_by_pitch","Rafael Ortega hit by pitch.",0,0,1,33,"top",5,"2023-08-24T00:32:16.318Z","2023-08-24T00:32:46.476Z",TRUE,FALSE,TRUE,FALSE,11,1,1,2,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.7,14,0.9,0.4617,6.2911,23.3986,-38.0906,6.2701,-4.1511,2.4282,1.0027,8.9487,-118.763,-2.0594,-2.2079,50.0051,5.3556,8.9292,15.6,10.8,24,3207,51,NA,NA,NA,NA,NA,NA,FALSE,-49,-7.8,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542364,"Rafael Ortega","/api/v1/people/542364",621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,TRUE,FALSE,"NI"
716876,"2023-08-23",0,"2023-08-24T00:32:22.523Z","2023-08-24T00:32:26.983Z",TRUE,"pitch","38d6dee2-4759-4def-8e7c-30bbd99da540",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.148,1.5565,NA,148.01,157.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Hit By Pitch","hit_by_pitch","Rafael Ortega hit by pitch.",0,0,1,33,"top",5,"2023-08-24T00:32:16.318Z","2023-08-24T00:32:46.476Z",TRUE,FALSE,TRUE,FALSE,11,1,1,2,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.7,1,0.9,0.4528,5.9744,22.2912,-39.4614,5.9841,-4.9081,-0.8134,3.0232,1.8737,-120.716,2.3265,-2.3762,50.005,5.5073,8.8802,13.2,10.8,24,3047,61,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-8.2,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",3,"2023-08-24T00:31:46.842Z","2023-08-24T00:31:55.101Z",TRUE,"pitch","2a692859-8c6c-4df7-91c0-540e2da473b8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.25,1.52,NA,88.57,205.1,"ground_ball","medium","6",103.86,150.06,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Francisco Alvarez grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,1,32,"top",5,"2023-08-24T00:30:24.331Z","2023-08-24T00:31:55.101Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82,75.2,14,0.9,0.4615,6.1197,25.6721,-40.8447,7.2096,-6.0988,0.7458,1.2473,5.0604,-119.2575,-0.9541,-2.3498,50.0033,5.3787,10.2501,15.6,12,24,3198,54,74.7,1,35,NA,NA,NA,TRUE,-52.1,-10.9,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
716876,"2023-08-23",2,"2023-08-24T00:31:18.048Z","2023-08-24T00:31:24.320Z",TRUE,"pitch","0cfaa61f-4371-4ef4-8f28-fc93b23e58cd",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.272,1.4965,NA,117.53,230.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Francisco Alvarez grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,1,32,"top",5,"2023-08-24T00:30:24.331Z","2023-08-24T00:31:55.101Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75.5,13,0.9,0.4612,6.1629,24.6376,-40.0314,6.9273,-5.5104,-0.0138,0.3247,3.4398,-119.1401,-3.0839,-2.3801,50.0025,5.283,9.877,14.4,12,24,3224,55,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-10.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-24T00:30:59.589Z","2023-08-24T00:31:03.826Z",TRUE,"pitch","7cf15593-01d4-45ea-a588-327c68393a22",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.25,1.52,NA,129.87,140.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Francisco Alvarez grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,1,32,"top",5,"2023-08-24T00:30:24.331Z","2023-08-24T00:31:55.101Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.7,11,0.91,0.4197,6.1087,22.7509,-24.7106,-1.214,4.3147,-0.3377,3.6234,5.0482,-129.6475,-0.0059,-2.1382,50.0064,5.4851,-2.1023,2.4,6,24,2423,226,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-24T00:30:43.440Z","2023-08-24T00:30:47.968Z",TRUE,"pitch","064cc1be-a7a5-42b3-bcbc-3e1a384656fd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2947,1.5192,NA,86.15,179.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Francisco Alvarez grounds out, shortstop Orlando Arcia to first baseman Matt Olson.",0,0,1,32,"top",5,"2023-08-24T00:30:24.331Z","2023-08-24T00:31:55.101Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.9,6,2,0.4054,6.2096,31.3094,-24.3353,-7.9354,4.2439,0.8095,2.2052,10.5106,-135.4335,-3.8312,-2.102,50.0017,5.3529,-14.6497,26.4,6,24,2200,245,NA,NA,NA,NA,NA,NA,FALSE,-24.7,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",5,"2023-08-24T00:29:55.961Z","2023-08-24T00:30:08.171Z",TRUE,"pitch","be477ba0-c947-4a79-9824-b2a112f9f35f",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.09,1.43,NA,111.48,157,"ground_ball","hard","9",204.23,111.02,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Double","double","DJ Stewart doubles (3) on a sharp ground ball to right fielder Ronald Acuna Jr.",0,0,1,31,"top",5,"2023-08-24T00:28:37.101Z","2023-08-24T00:30:08.171Z",TRUE,FALSE,FALSE,FALSE,34,3,1,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,82.5,2,0.91,0.4208,5.9068,23.3143,-24.412,-1.1748,4.5107,0.1449,3.0289,6.5508,-129.4435,-1.3047,-2.2502,50.0052,5.383,-2.0235,2.4,6,24,2349,227,103.6,5,98,NA,NA,NA,FALSE,-26,8.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,621466,"DJ Stewart","/api/v1/people/621466",NA,NA,NA,NA,NA,NA
