"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y"
746730,"2024-08-30",0,"2024-08-30T17:57:41.133Z","2024-08-30T17:57:44.628Z",FALSE,"pickoff","c5c1f117-796a-4381-ba35-049256c0af60",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,4,3,36,"bottom",4,"2024-08-30T17:57:58.716Z","2024-08-30T18:00:35.059Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",3,"2024-08-30T17:57:10.629Z","2024-08-30T17:57:14.639Z",TRUE,"pitch","f38b1d45-3426-4151-b857-266f25b7d1b3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.65,1.76,NA,148.04,147.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Will Benson strikes out swinging.",0,4,3,35,"bottom",4,"2024-08-30T17:56:09.413Z","2024-08-30T17:57:14.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666181,"Will Benson","/api/v1/people/666181","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85,1,0.91,0.4053,6.4337,28.764,-20.4583,-10.0742,6.3318,-0.8143,3.3849,6.0641,-135.0117,-2.062,-1.778,50.0019,5.5948,-18.6399,39.6,6,24,2271,217,NA,NA,NA,NA,NA,NA,TRUE,-20.5,11.3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",2,"2024-08-30T17:56:49.851Z","2024-08-30T17:56:53.112Z",TRUE,"pitch","f049807d-6ad5-45c7-a1c5-baead098f5fe",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.65,1.76,NA,114.77,197.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Will Benson strikes out swinging.",0,4,3,35,"bottom",4,"2024-08-30T17:56:09.413Z","2024-08-30T17:57:14.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666181,"Will Benson","/api/v1/people/666181","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,79.9,14,0.91,0.4354,6.6098,22.7982,-27.7028,-7.8987,2.7793,0.0586,1.5406,6.9788,-125.3012,-4.3929,-1.7223,50,5.5522,-12.6915,21.6,7.2,24,1300,244,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",1,"2024-08-30T17:56:30.307Z","2024-08-30T17:56:34.838Z",TRUE,"pitch","b7f5469a-6e1d-46f5-bd4f-73a620fea3ba",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.65,1.7933,NA,99.03,159.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Will Benson strikes out swinging.",0,4,3,35,"bottom",4,"2024-08-30T17:56:09.413Z","2024-08-30T17:57:14.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666181,"Will Benson","/api/v1/people/666181","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.2,6,0.92,0.4052,6.5081,27.9202,-18.6099,-8.6583,7.3201,0.4715,2.9445,8.6994,-134.9176,-3.6669,-1.6618,50.0052,5.6243,-16.0483,36,4.8,24,2204,216,NA,NA,NA,NA,NA,NA,FALSE,-19,12.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",0,"2024-08-30T17:56:09.413Z","2024-08-30T17:56:14.420Z",TRUE,"pitch","617af151-555a-4f37-a482-961dcbd5b85b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5586,1.767,NA,138.28,194.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Will Benson strikes out swinging.",0,4,3,35,"bottom",4,"2024-08-30T17:56:09.413Z","2024-08-30T17:57:14.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666181,"Will Benson","/api/v1/people/666181","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,85.2,13,0.93,0.4076,6.5209,25.6924,-20.5878,-7.6547,6.315,-0.5583,1.633,6.2113,-133.7867,-6.17,-1.9022,50.001,5.4191,-14.0378,31.2,6,24,2156,215,NA,NA,NA,NA,NA,NA,FALSE,-21.6,10.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",8,"2024-08-30T17:55:34.904Z","2024-08-30T17:55:48.151Z",TRUE,"pitch","061ee7fa-b16d-4146-949c-0dc15bac942e",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.29,1.51,NA,109.75,164.08,"fly_ball","medium","8",133.27,95.11,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.9,2,0.9,0.471,6.2428,20.8315,-39.3689,4.8536,-5.2458,0.1901,2.7666,3.1708,-116.0873,1.2689,-1.8221,50.0047,5.9478,6.6536,10.8,12,24,2124,46,90.1,42,310,NA,NA,NA,TRUE,-51.7,-9,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",7,"2024-08-30T17:55:11.569Z","2024-08-30T17:55:14.820Z",TRUE,"pitch","3dbf5553-c6c7-48bb-83a9-c28cf6170f1d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.29,1.51,NA,104.23,139.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,12,0.9,0.4005,6.5038,27.4332,-19.4701,-3.5007,6.6952,0.3351,3.6952,6.9155,-136.2878,-1.8408,-1.7703,50.0061,5.7117,-6.6467,14.4,4.8,24,2155,221,NA,NA,NA,NA,NA,NA,FALSE,-19,12,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",5,"2024-08-30T17:54:33.381Z","2024-08-30T17:54:36.646Z",TRUE,"pitch","99d616b0-caea-4466-9e7d-3b895f929268",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.29,1.51,NA,139.94,196.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.8,79.6,7,0.91,0.4369,6.6054,23.0773,-28.821,-7.5515,2.1032,-0.6019,1.5493,5.2611,-124.9513,-4.1382,-1.7443,50.0034,5.5714,-12.0476,20.4,8.4,24,1392,247,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.1,12.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",4,"2024-08-30T17:54:04.892Z","2024-08-30T17:54:08.184Z",TRUE,"pitch","325c11ed-e80c-43c0-9e58-a8924237494d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.29,1.51,NA,111.29,189.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,75.1,8,0.91,0.4632,6.2401,21.4241,-30.9614,6.4954,0.8533,0.1497,1.8193,3.2541,-118.019,-2.2054,-2.0887,50.0023,5.6041,9.206,16.8,9.6,24,2265,56,NA,NA,NA,NA,NA,NA,FALSE,-40.1,1.3,-12.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",3,"2024-08-30T17:53:45.895Z","2024-08-30T17:53:50.582Z",TRUE,"pitch","627b0340-ab40-4eb7-bba2-ea58fe2186e4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.29,1.5006,NA,93.19,205.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.1,14,0.92,0.4063,6.489,29.1026,-19.7949,-8.2323,6.7244,0.6247,1.218,9.0325,-134.7581,-7.712,-1.7,50.0022,5.5138,-15.1512,32.4,6,24,2176,216,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.7,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",1,"2024-08-30T17:53:05.930Z","2024-08-30T17:53:10.525Z",TRUE,"pitch","66159f60-d1ba-4ea5-90e7-2e4a2791bfe0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3748,1.4951,NA,77.94,192.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.8,14,0.9,0.403,6.5301,29.1297,-24.5402,-8.9077,4.0798,1.0248,1.6961,10.1869,-135.7901,-5.6628,-1.6142,50.0051,5.511,-16.6741,30,6,24,2140,218,NA,NA,NA,NA,NA,NA,FALSE,-25,6.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",0,"2024-08-30T17:52:42.501Z","2024-08-30T17:52:47.616Z",TRUE,"pitch","5441dfed-69e3-4443-a8fc-2ec6971b5ed0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.29,1.51,NA,95.58,175.67,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.8,6,0.9,0.4618,6.2607,24.1618,-28.9403,5.8626,2.2755,0.562,2.3374,4.1275,-118.9039,-1.4974,-1.9621,50.005,5.6171,8.3409,16.8,8.4,24,2176,64,NA,NA,NA,NA,NA,NA,FALSE,-37.2,4,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",2,"2024-08-30T17:53:23.638Z","2024-08-30T17:53:27.433Z",FALSE,"pickoff","823c26ed-8105-445e-855c-7f10d0b1b131",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",6,"2024-08-30T17:54:56.225Z","2024-08-30T17:55:11.569Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,669289,"/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Santiago Espinal flies out to center fielder Garrett Mitchell.",0,4,3,34,"bottom",4,"2024-08-30T17:52:22.809Z","2024-08-30T17:55:48.151Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",8,"2024-08-30T17:52:04.023Z","2024-08-30T17:52:14.907Z",TRUE,"pitch","b3690110-8b21-4b47-b58f-7dbe568ab694",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.27,1.56,NA,136.12,174.27,"line_drive","medium","7",80.97,95.12,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Dominic Smith singles on a line drive to left fielder Jackson Chourio.",0,4,3,33,"bottom",4,"2024-08-30T17:49:31.566Z","2024-08-30T17:52:14.907Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,642086,"Dominic Smith","/api/v1/people/642086","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.4,4,0.91,0.4051,6.5346,27.7746,-24.5034,-7.249,4.1393,-0.5017,2.3893,5.853,-134.9211,-3.8849,-1.7511,50.0055,5.563,-13.4435,26.4,6,24,2096,216,98.7,13,241,NA,NA,NA,FALSE,-24.7,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",7,"2024-08-30T17:51:43.274Z","2024-08-30T17:51:46.878Z",TRUE,"pitch","b8b4193f-9679-4ecd-8a99-d0bfb641e2dd",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.27,1.56,NA,118.87,142.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Dominic Smith singles on a line drive to left fielder Jackson Chourio.",0,4,3,33,"bottom",4,"2024-08-30T17:49:31.566Z","2024-08-30T17:52:14.907Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,642086,"Dominic Smith","/api/v1/people/642086","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.4,11,0.91,0.4059,6.4619,25.1768,-25.3945,-7.5308,3.6627,-0.0489,3.5685,6.6781,-134.2169,-1.0253,-1.5738,50.0021,5.7405,-13.935,26.4,6,24,2138,210,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
