"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717184,"2023-08-01",2,"2023-08-01T00:44:03.299Z","2023-08-01T00:44:11.285Z",TRUE,"pitch","e5bc4cb4-9de6-4c88-9e7c-0363e483348a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.08,1.44,NA,141.82,153.44,"ground_ball","medium","5",118.97,165.09,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Josh Naylor grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,2,0,20,"top",3,"2023-08-01T00:43:13.806Z","2023-08-01T00:44:11.285Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,75.7,1,0.88,0.4528,6.8036,25.7516,-20.8591,-8.7328,7.6499,-0.6512,3.1607,3.4984,-121.3954,-0.802,-0.9836,50.0036,5.3261,-12.9173,30,7.2,24,2033,234,53.7,-47,6,NA,NA,NA,TRUE,-25.7,13.9,14.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T00:43:47.933Z","2023-08-01T00:43:52.840Z",TRUE,"pitch","935e4c05-667d-4d84-afe8-486f2f60d0b8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0722,1.4188,NA,98.47,214.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Josh Naylor grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,2,0,20,"top",3,"2023-08-01T00:43:13.806Z","2023-08-01T00:44:11.285Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.2,14,0.91,0.4512,6.6638,26.7863,-22.718,-9.9973,6.3515,0.4861,0.8874,6.4212,-121.9738,-5.6264,-0.8984,50.0011,5.2158,-14.8744,30,7.2,24,1998,232,NA,NA,NA,NA,NA,NA,FALSE,-29,10.2,16.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T00:43:33.356Z","2023-08-01T00:43:38.708Z",TRUE,"pitch","694499f0-ee30-433d-9140-200e49279829",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0722,1.333,NA,167.87,179.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Groundout","field_out","Josh Naylor grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,2,0,20,"top",3,"2023-08-01T00:43:13.806Z","2023-08-01T00:44:11.285Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.5,68.2,13,0.93,0.5045,6.6276,24.1339,-46.0794,5.2454,-11.7161,-1.3346,2.1964,-1.6065,-109.6724,3.3779,-1.2628,50.0051,5.6431,6.2231,7.2,15.6,24,2500,22,NA,NA,NA,NA,NA,NA,FALSE,-68.6,-19.6,-8.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",5,"2023-08-01T00:43:06.427Z","2023-08-01T00:43:11.396Z",TRUE,"pitch","0d772565-04ac-4473-bcf9-8802cc8e487f",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.29,1.55,NA,138.61,186.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,0,19,"top",3,"2023-08-01T00:41:25.238Z","2023-08-01T00:43:11.396Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,74.5,7,0.89,0.4609,6.6344,25.2308,-22.5258,-8.9746,6.761,-0.5669,1.9387,3.745,-119.3216,-2.9759,-1,50.0014,5.2553,-12.8026,27.6,7.2,24,1894,228,NA,NA,NA,NA,NA,NA,TRUE,-29.3,11.8,15.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",4,"2023-08-01T00:42:48.266Z","2023-08-01T00:42:51.863Z",TRUE,"pitch","7954592e-2746-4547-9176-c6c285aacf3d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3539,1.5901,NA,183.72,132.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,0,19,"top",3,"2023-08-01T00:41:25.238Z","2023-08-01T00:43:11.396Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,81.3,11,0.81,0.4226,5.9453,27.9164,-25.2689,1.6688,4.0603,-1.7503,3.9474,-1.3109,-129.7468,0.5986,-1.4546,50.0005,5.6439,2.8361,6,6,24,2713,124,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.7,-2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T00:42:30.138Z","2023-08-01T00:42:34.159Z",TRUE,"pitch","93e29847-d5ea-4bb9-807d-af4094f587f1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.382,1.5901,NA,172.21,160.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,0,19,"top",3,"2023-08-01T00:41:25.238Z","2023-08-01T00:43:11.396Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.1,11,0.79,0.4499,6.3346,26.742,-20.7307,-7.5933,7.6434,-1.4484,2.8902,1.4944,-122.2917,-1.6715,-1.0859,50.0025,5.3817,-11.3661,27.6,6,24,1823,236,NA,NA,NA,NA,NA,NA,FALSE,-25.4,13.7,13.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T00:42:14.641Z","2023-08-01T00:42:18.195Z",TRUE,"pitch","c718ad7b-f011-4606-be03-e2f7d7c5db0d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2976,1.533,NA,146.72,126.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,0,19,"top",3,"2023-08-01T00:41:25.238Z","2023-08-01T00:43:11.396Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.5,11,0.93,0.4011,6.0489,31.2078,-15.8176,-3.1335,8.6693,-0.7798,4.1521,2.3186,-136.7494,-1.2488,-1.2331,50.0042,5.7039,-5.9131,18,3.6,24,2379,206,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.6,5.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T00:41:55.269Z","2023-08-01T00:41:58.736Z",TRUE,"pitch","b78df813-6847-418e-98a4-82528b09825c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.55,NA,115.02,163.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,0,19,"top",3,"2023-08-01T00:41:25.238Z","2023-08-01T00:43:11.396Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.4,2,0.95,0.4212,5.9554,23.673,-26.7717,4.0794,3.1423,0.052,2.7702,2.2798,-129.3943,-1.9846,-1.3666,50.0001,5.5719,7.0069,15.6,7.2,24,2724,123,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.5,-7.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T00:41:40.177Z","2023-08-01T00:41:43.951Z",TRUE,"pitch","14e57832-432d-4301-a759-8f736eae1e25",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.157,1.561,NA,112.68,202.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,2,0,19,"top",3,"2023-08-01T00:41:25.238Z","2023-08-01T00:43:11.396Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,608070,"José Ramírez","/api/v1/people/608070","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,69.9,14,0.91,0.4942,6.5617,24.6455,-45.5783,4.7749,-10.8416,0.1135,1.3339,1.3613,-111.8536,1.2305,-1.127,50.0015,5.539,5.9051,7.2,15.6,24,2537,26,NA,NA,NA,NA,NA,NA,FALSE,-65.9,-18.7,-9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",8,"2023-08-01T00:41:14.020Z","2023-08-01T00:41:18.335Z",TRUE,"pitch","0db30bd0-2684-444a-9576-0060f01cb3c4",9,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.2132,1.4474,NA,138.26,198.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,74.3,7,0.89,0.4639,6.4996,24.2564,-24.5401,-8.621,5.4182,-0.5576,1.5076,3.7175,-118.4132,-3.4062,-1.0345,50.0037,5.2294,-12.1476,24,8.4,24,1751,239,NA,NA,NA,NA,NA,NA,TRUE,-32.4,9.2,14.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",7,"2023-08-01T00:40:52.627Z","2023-08-01T00:40:58.270Z",TRUE,"pitch","4d8164ee-28a1-4c7d-bea9-a5da90215d81",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.11,1.43,NA,135.72,152.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.1,1,0.92,0.4623,6.7046,25.4951,-25.3912,-9.7038,4.7875,-0.4912,3.1877,4.1071,-119.0536,0.2921,-0.9896,50.0051,5.3848,-13.7592,26.4,8.4,24,1779,239,NA,NA,NA,NA,NA,NA,FALSE,-32.3,9,16.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",6,"2023-08-01T00:40:30.967Z","2023-08-01T00:40:33.967Z",TRUE,"pitch","31ad2266-cc49-4d09-aa85-5a6477478a10",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.11,1.43,NA,146.83,152.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,1,0.94,0.4009,6.1754,30.8855,-13.6738,-1.8899,9.7944,-0.7826,3.2021,1.8913,-136.7514,-3.8781,-1.2385,50.004,5.5801,-3.5704,12,3.6,24,2566,203,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17,3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",5,"2023-08-01T00:40:13.083Z","2023-08-01T00:40:17.444Z",TRUE,"pitch","e120304c-70e3-4b60-8a29-17a782b88925",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.157,1.5609,NA,119.94,203.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.9,13,0.84,0.4487,6.7119,25.2693,-22.2465,-8.4414,6.587,-0.0772,1.3229,4.7463,-122.3088,-4.9247,-0.9513,50.0047,5.2829,-12.7256,26.4,7.2,24,1984,229,NA,NA,NA,NA,NA,NA,FALSE,-28,10.9,14,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",4,"2023-08-01T00:39:57.486Z","2023-08-01T00:40:03.002Z",TRUE,"pitch","1186cbbd-06fd-4018-8bcf-761df4c5e5b3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2132,1.4474,NA,149.56,112.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85,11,0.92,0.4036,6,30.4816,-18.4066,-0.859,7.3861,-0.8543,4.6933,1.8169,-135.8416,0.569,-1.421,50.0026,5.7633,-1.6013,3.6,3.6,24,2459,197,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.7,1.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T00:39:39.025Z","2023-08-01T00:39:43.965Z",TRUE,"pitch","a4ee495f-f719-45b1-a729-566a6260dfec",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.11,1.43,NA,133.55,207.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.9,70.1,13,0.88,0.4903,6.4632,27.634,-45.0057,6.1962,-10.2406,-0.4343,1.1445,-0.0362,-113.2952,0.351,-1.2179,50.0027,5.6226,7.7644,9.6,14.4,24,2614,23,NA,NA,NA,NA,NA,NA,FALSE,-64.2,-17.8,-11,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T00:39:23.608Z","2023-08-01T00:39:28.248Z",TRUE,"pitch","7a601ab3-d1c2-4ecd-b9ca-b733730c5871",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.185,1.4188,NA,172.74,179.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.2,13,0.83,0.4445,6.2382,27.6061,-24.1605,-8.0116,5.2261,-1.4623,2.1894,1.7374,-123.8177,-2.9454,-1.1382,50.0016,5.4436,-12.2831,25.2,7.2,24,1839,233,NA,NA,NA,NA,NA,NA,FALSE,-29.2,8.9,14,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T00:39:08.862Z","2023-08-01T00:39:12.867Z",TRUE,"pitch","d9749f88-34b4-462c-be9d-1e4766f32382",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2132,1.4474,NA,143.78,171.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Andres Gimenez called out on strikes.",0,2,0,18,"top",3,"2023-08-01T00:38:22.449Z","2023-08-01T00:41:18.335Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",641585,"J.P. France","/api/v1/people/641585","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.4,4,0.94,0.4013,5.9403,33.2511,-13.6682,-0.5499,9.8322,-0.7026,2.4944,1.9223,-137.0345,-5.8958,-1.3449,50.0013,5.6254,-1.0352,2.4,3.6,24,2411,200,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.6,0.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
