"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716546,"2023-09-17",1,"2023-09-17T19:13:17.798Z","2023-09-17T19:13:21.716Z",TRUE,"pitch","80851976-2ebf-459a-bb67-e5e7a64a4faa",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3701,1.5072,NA,138.58,194.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Garrett Hampson walks. Jazz Chisholm Jr. scores. Jake Burger to 3rd. Jesus Sanchez to 2nd.",1,0,6,46,"bottom",5,"2023-09-17T19:13:15.433Z","2023-09-17T19:15:09.300Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.1,7,0.9,0.4216,6.1358,25.6959,-22.8196,-2.3824,5.4692,-0.5662,1.6237,5.3069,-129.6317,-4.266,-2.3254,50.0058,5.021,-4.078,7.2,6,24,2422,236,NA,NA,NA,NA,NA,NA,FALSE,-25.1,9.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T19:12:17.846Z","2023-09-17T19:13:17.798Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Garrett Hampson walks. Jazz Chisholm Jr. scores. Jake Burger to 3rd. Jesus Sanchez to 2nd.",1,0,6,46,"bottom",5,"2023-09-17T19:13:15.433Z","2023-09-17T19:15:09.300Z",TRUE,TRUE,FALSE,FALSE,0,4,2,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",6,"2023-09-17T19:11:59.580Z","2023-09-17T19:12:07.944Z",TRUE,"pitch","3fa88cc5-6120-48cf-ba45-18e5a6141822",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3499,1.5688,NA,140.52,145.7,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Jesus Sanchez walks. Jazz Chisholm Jr. to 3rd. Jake Burger to 2nd.",0,0,5,45,"bottom",5,"2023-09-17T19:09:29.077Z","2023-09-17T19:12:07.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,1,0.9,0.3983,6.0659,31.569,-19.2573,-7.3257,6.75,-0.617,3.4475,6.4725,-137.6935,-1.2432,-2.0503,50.0029,5.2123,-14.0182,32.4,4.8,24,2377,243,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.1,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",669394,"Jake Burger","/api/v1/people/669394",665862,"Jazz Chisholm Jr.","/api/v1/people/665862"
716546,"2023-09-17",4,"2023-09-17T19:11:15.957Z","2023-09-17T19:11:21.738Z",TRUE,"pitch","a535c496-6eb3-4180-9c89-cbe50def74d6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4508,1.6715,NA,146.96,175.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Jesus Sanchez walks. Jazz Chisholm Jr. to 3rd. Jake Burger to 2nd.",0,0,5,45,"bottom",5,"2023-09-17T19:09:29.077Z","2023-09-17T19:12:07.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.1,4,0.9,0.4415,6.2648,25.7593,-32.101,-11.0047,0.044,-0.7859,2.3375,7.1447,-124.229,-0.4247,-2.2749,50.0017,5.1878,-17.1349,26.4,9.6,24,2067,266,NA,NA,NA,NA,NA,NA,FALSE,-37.4,0.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T19:10:53.913Z","2023-09-17T19:10:59.906Z",TRUE,"pitch","7aa58613-deb9-4d12-ab1e-03decc66ea82",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3499,1.6099,NA,59,211.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Jesus Sanchez walks. Jazz Chisholm Jr. to 3rd. Jake Burger to 2nd.",0,0,5,45,"bottom",5,"2023-09-17T19:09:29.077Z","2023-09-17T19:12:07.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77.3,14,0.89,0.4508,6.6597,24.4768,-38.533,5.2682,-4.2571,1.5216,1.0015,7.0624,-121.6338,-1.8259,-2.107,50.0026,5.1118,7.8699,13.2,10.8,24,3099,55,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-7.9,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T19:10:31.784Z","2023-09-17T19:10:38.137Z",TRUE,"pitch","f74b25bd-90f5-4263-befb-8b988d2704fc",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4911,1.6099,NA,97.4,186.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Jesus Sanchez walks. Jazz Chisholm Jr. to 3rd. Jake Burger to 2nd.",0,0,5,45,"bottom",5,"2023-09-17T19:09:29.077Z","2023-09-17T19:12:07.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.7,9,0.91,0.4388,6.1742,25.878,-31.5898,-11.3888,0.3706,0.5142,1.9471,9.9793,-124.9493,-1.377,-2.0576,50.0019,5.108,-17.9531,26.4,9.6,24,2238,265,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0.6,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T19:10:08.286Z","2023-09-17T19:10:11.637Z",TRUE,"pitch","dfd144a8-4284-46c3-bab4-dbafd5ebef3e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5716,1.692,NA,160.16,123.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Jesus Sanchez walks. Jazz Chisholm Jr. to 3rd. Jake Burger to 2nd.",0,0,5,45,"bottom",5,"2023-09-17T19:09:29.077Z","2023-09-17T19:12:07.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.5,11,0.89,0.4015,6.021,30.4597,-21.8809,-9.7704,5.4652,-1.1322,4.2731,6.2588,-136.4983,1.3501,-2.1872,50.0056,5.2802,-18.4124,38.4,6,24,2360,245,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T19:09:51.112Z","2023-09-17T19:09:56.383Z",TRUE,"pitch","62bb29e7-bd65-445b-a3a3-b28f42abb639",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4104,1.651,NA,79.25,198.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Jesus Sanchez walks. Jazz Chisholm Jr. to 3rd. Jake Burger to 2nd.",0,0,5,45,"bottom",5,"2023-09-17T19:09:29.077Z","2023-09-17T19:12:07.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,76.3,14,0.89,0.4557,6.0886,23.6725,-36.7465,4.923,-3.1299,0.9904,1.498,6.136,-120.2769,-0.8344,-2.2347,50.001,5.1126,7.1989,12,10.8,24,3026,57,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-5.6,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",5,"2023-09-17T19:11:38.299Z","2023-09-17T19:11:43.299Z",FALSE,"stepoff","20be157f-3ce5-49da-8043-2b9689f2f5c8",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Jesus Sanchez walks. Jazz Chisholm Jr. to 3rd. Jake Burger to 2nd.",0,0,5,45,"bottom",5,"2023-09-17T19:09:29.077Z","2023-09-17T19:12:07.944Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",8,"2023-09-17T19:09:19.367Z","2023-09-17T19:09:26.268Z",TRUE,"pitch","18de17cf-a01b-4141-ba3c-3cc8f83d4747",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3701,1.5894,NA,78.92,163.86,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Jake Burger walks. Jazz Chisholm Jr. to 2nd.",0,0,5,44,"bottom",5,"2023-09-17T19:05:44.587Z","2023-09-17T19:09:26.268Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.8,77,12,0.89,0.4499,6.0037,24.8759,-39.494,6.4326,-4.8784,0.999,2.7746,5.4782,-121.9364,2.0883,-2.1158,50.0044,5.3246,9.6472,15.6,10.8,24,3089,60,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-8,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669394,"Jake Burger","/api/v1/people/669394",665862,"Jazz Chisholm Jr.","/api/v1/people/665862",NA,NA,NA
716546,"2023-09-17",7,"2023-09-17T19:08:53.285Z","2023-09-17T19:09:00.747Z",TRUE,"pitch","70a7ead4-991d-47d3-98ab-cbfea32afd92",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.2286,1.5072,NA,114.3,225.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Jake Burger walks. Jazz Chisholm Jr. to 2nd.",0,0,5,44,"bottom",5,"2023-09-17T19:05:44.587Z","2023-09-17T19:09:26.268Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.3,14,0.89,0.4488,6.3492,24.2412,-31.5593,-11.7267,0.4024,0.0709,0.5055,8.6699,-122.0774,-4.0323,-2.0048,50.0002,4.8981,-17.6807,26.4,9.6,24,2226,268,NA,NA,NA,NA,NA,NA,FALSE,-38.9,0,19.2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",6,"2023-09-17T19:08:27.591Z","2023-09-17T19:08:31.271Z",TRUE,"pitch","5712b7af-7dbc-4346-8782-e552f9a27c81",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.3,1.54,NA,168.08,188.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Jake Burger walks. Jazz Chisholm Jr. to 2nd.",0,0,5,44,"bottom",5,"2023-09-17T19:05:44.587Z","2023-09-17T19:09:26.268Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,77.7,13,0.91,0.4431,6.0424,26.8246,-29.8778,-10.6733,1.4862,-1.3401,1.8446,5.5096,-124.015,-2.0508,-2.2142,50.0012,5.1956,-16.4782,26.4,8.4,24,2271,267,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.4,17.9,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",4,"2023-09-17T19:07:44.771Z","2023-09-17T19:07:47.986Z",TRUE,"pitch","24f15b08-392e-4c36-9ef3-4b9dfa227f8b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3297,1.5277,NA,60.74,210.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Jake Burger walks. Jazz Chisholm Jr. to 2nd.",0,0,5,44,"bottom",5,"2023-09-17T19:05:44.587Z","2023-09-17T19:09:26.268Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,76,14,0.9,0.4568,6.0526,25.5991,-37.7236,6.9503,-3.8211,1.8581,1.1716,7.2411,-120.3783,-1.4907,-2.1033,50.0016,5.1697,10.0955,16.8,10.8,24,3192,60,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-7,-14.5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T19:07:22.860Z","2023-09-17T19:07:28.021Z",TRUE,"pitch","e720d48b-90fc-4d50-bffd-719846e4349c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3701,1.5483,NA,175.47,163.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Jake Burger walks. Jazz Chisholm Jr. to 2nd.",0,0,5,44,"bottom",5,"2023-09-17T19:05:44.587Z","2023-09-17T19:09:26.268Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,83.2,11,0.87,0.4147,6.0871,26.9473,-22.3958,-1.5394,5.5337,-1.534,2.7748,2.4257,-131.8589,-1.8311,-2.2641,50.006,5.1237,-2.7224,6,4.8,24,2522,232,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.8,2.3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T19:06:51.252Z","2023-09-17T19:06:55.175Z",TRUE,"pitch","15a08873-8bd1-4132-87f7-ce24d57f34f6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.3,1.54,NA,115.89,169.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Jake Burger walks. Jazz Chisholm Jr. to 2nd.",0,0,5,44,"bottom",5,"2023-09-17T19:05:44.587Z","2023-09-17T19:09:26.268Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,77.8,5,0.91,0.4414,6.2462,27.257,-30.6437,-11.3897,0.9835,0.029,2.5592,8.445,-124.5471,-0.2353,-1.9421,50.0025,5.2099,-17.7216,27.6,9.6,24,2309,266,NA,NA,NA,NA,NA,NA,FALSE,-35.6,2,18.5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T19:06:09.229Z","2023-09-17T19:06:13.535Z",TRUE,"pitch","0e71afc4-c314-49a3-b057-078b1733222f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.3,1.54,NA,146.09,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Jake Burger walks. Jazz Chisholm Jr. to 2nd.",0,0,5,44,"bottom",5,"2023-09-17T19:05:44.587Z","2023-09-17T19:09:26.268Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.1,7,0.91,0.4409,6.1872,26.6234,-30.1298,-11.7872,1.3077,-0.7631,1.6623,7.0281,-124.5465,-2.1843,-2.1001,50.002,5.0594,-18.3893,28.8,9.6,24,2252,265,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
