"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747209,"2024-05-05",1,"2024-05-05T01:49:36.040Z","2024-05-05T01:49:39.040Z",TRUE,"pitch","83ace52c-7674-4a73-9ee0-18857f1db152",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2111,1.6035,NA,71.53,208.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Luis Arraez singles on a fly ball to center fielder Corbin Carroll.",0,3,0,49,"top",7,"2024-05-05T01:49:12.177Z","2024-05-05T01:50:51.414Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,74.8,14,0.65,0.4646,6.4161,24.3076,-34.1645,8.4127,-1.416,1.1929,1.116,4.71,-118.2756,-3.1998,-1.9229,50.004,5.646,11.8193,20.4,10.8,24,2644,45,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-3.1,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T01:49:20.780Z","2024-05-05T01:49:24.344Z",TRUE,"pitch","c58aae2e-cf19-4ba7-9b32-8d46db4a72d6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2107,1.613,NA,87.98,176.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Luis Arraez singles on a fly ball to center fielder Corbin Carroll.",0,3,0,49,"top",7,"2024-05-05T01:49:12.177Z","2024-05-05T01:50:51.414Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.4,6,0.85,0.4727,6.4106,22.7365,-33.7638,6.9596,-1.1668,0.7612,2.3036,4.2685,-116.0985,-0.6162,-2.0086,50.0047,5.7997,9.4546,16.8,10.8,24,2644,56,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-1.9,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",4,"2024-05-05T01:50:29.596Z","2024-05-05T01:50:41.276Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,650333,"/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Luis Arraez singles on a fly ball to center fielder Corbin Carroll.",0,3,0,49,"top",7,"2024-05-05T01:49:12.177Z","2024-05-05T01:50:51.414Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,650333,"Luis Arraez","/api/v1/people/650333","L","Left",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T01:47:01.747Z","2024-05-05T01:47:09.513Z",TRUE,"pitch","6c282528-dc80-454c-99e7-ee51446d3dad",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.4,1.52,NA,92.63,178.54,"fly_ball","medium","9",207.24,102.56,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Christian Walker flies out to right fielder Fernando Tatis Jr.",0,3,0,48,"bottom",6,"2024-05-05T01:46:23.649Z","2024-05-05T01:47:09.513Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.9,6,0.89,0.4026,6.3932,28.6725,-16.5265,-4.5479,8.3395,0.6392,2.231,9.7634,-135.8446,-5.8417,-2.4043,50.0042,5.5511,-8.5357,20.4,3.6,24,2281,214,89.9,29,312,NA,NA,NA,TRUE,-17.3,14,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T01:46:40.668Z","2024-05-05T01:46:43.922Z",TRUE,"pitch","378d2fa9-cd9e-4d17-877a-1aea0628b7d9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3935,1.5912,NA,83.58,197.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Christian Walker flies out to right fielder Fernando Tatis Jr.",0,3,0,48,"bottom",6,"2024-05-05T01:46:23.649Z","2024-05-05T01:47:09.513Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,572233,"Christian Walker","/api/v1/people/572233","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.2,14,0.92,0.4373,6.4301,24.6174,-26.8639,-11.6687,3.3389,0.8769,1.5417,12.4062,-125.1302,-3.7081,-2.623,50.0028,5.2373,-18.5543,30,8.4,24,2049,239,NA,NA,NA,NA,NA,NA,FALSE,-31.6,5.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T01:45:59.553Z","2024-05-05T01:46:10.141Z",TRUE,"pitch","93045abb-d5b3-4baa-9552-ca0670dc938d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.61,1.69,NA,93.86,170.08,"fly_ball","medium","8",112.44,53.09,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Jackson Merrill.",0,3,0,47,"bottom",6,"2024-05-05T01:45:57.380Z","2024-05-05T01:46:10.141Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.2,6,0.88,0.4138,6.3638,29.7244,-25.4034,-10.3289,3.8195,0.6072,2.5443,12.0789,-132.6308,-2.7505,-2.6751,50.002,5.4575,-18.307,31.2,7.2,24,2147,220,95.6,32,364,NA,NA,NA,TRUE,-26.6,6.5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T01:44:35.639Z","2024-05-05T01:45:59.553Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,606466,"/api/v1/people/606466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Ketel Marte flies out to center fielder Jackson Merrill.",0,3,0,47,"bottom",6,"2024-05-05T01:45:57.380Z","2024-05-05T01:46:10.141Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T01:43:47.633Z","2024-05-05T01:43:59.648Z",TRUE,"pitch","b7454af7-3e68-4d79-b5b3-44b170980e93",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.62,1.72,NA,88.08,180.13,"line_drive","medium","5",92.87,166.65,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Lourdes Gurriel Jr. singles on a line drive to third baseman Manny Machado.",0,3,0,46,"bottom",6,"2024-05-05T01:43:25.697Z","2024-05-05T01:43:59.648Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.6,9,0.89,0.4575,6.0587,24.7267,-28.1795,6.4483,2.7537,0.7587,2.1722,6.1084,-120.0399,-1.8862,-2.6629,50.0012,5.4936,9.3435,20.4,8.4,24,2832,70,75.7,10,120,NA,NA,NA,FALSE,-35.6,4.8,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T01:43:31.054Z","2024-05-05T01:43:34.390Z",TRUE,"pitch","edf66330-a9cb-4ced-a15a-c6becd3e7ff7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.62,1.72,NA,96.59,155.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Lourdes Gurriel Jr. singles on a line drive to third baseman Manny Machado.",0,3,0,46,"bottom",6,"2024-05-05T01:43:25.697Z","2024-05-05T01:43:59.648Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.3,3,0.9,0.4105,6.1141,26.361,-15.8583,-3.502,9.0337,0.5355,3.0878,9.1789,-133.0073,-3.7182,-2.4929,50.0043,5.6414,-6.3273,15.6,3.6,24,2249,219,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.8,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",4,"2024-05-05T01:42:58.459Z","2024-05-05T01:43:07.020Z",TRUE,"pitch","094e7fe0-8fa2-4bf2-90e5-56255e5c2fd4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.44,1.69,NA,103.57,177.35,"fly_ball","medium","7",60.58,133.62,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Jurickson Profar.",0,3,0,45,"bottom",6,"2024-05-05T01:41:13.570Z","2024-05-05T01:43:07.020Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.1,6,0.9,0.4105,6.4145,28.0901,-15.4831,-3.7655,9.2535,0.3524,2.2753,8.5325,-133.315,-5.7111,-2.3973,50.0022,5.5589,-6.7922,16.8,3.6,24,2188,216,73.4,46,231,NA,NA,NA,TRUE,-16.8,15.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",3,"2024-05-05T01:42:43.206Z","2024-05-05T01:42:46.315Z",TRUE,"pitch","56ddfa0d-fa82-4188-a57c-08c61f7a473d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.4521,1.6061,NA,110.51,183.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Jurickson Profar.",0,3,0,45,"bottom",6,"2024-05-05T01:41:13.570Z","2024-05-05T01:43:07.020Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.6,8,0.9,0.4136,6.357,26.933,-15.7608,-4.8211,9.2312,0.1701,2.0365,8.6434,-132.1855,-6.0629,-2.5088,50.0037,5.5081,-8.5735,21.6,3.6,24,2209,212,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",2,"2024-05-05T01:42:27.965Z","2024-05-05T01:42:31.668Z",TRUE,"pitch","6dc6f262-c98d-4cf1-80d9-cc507469cf97",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4305,1.6673,NA,151.33,170.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Jurickson Profar.",0,3,0,45,"bottom",6,"2024-05-05T01:41:13.570Z","2024-05-05T01:43:07.020Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,72.5,13,0.91,0.4781,5.9819,21.1561,-29.1538,8.9917,2.2683,-0.9005,2.5317,1.8531,-114.5643,-0.3283,-2.8878,50.0012,5.5264,11.95,22.8,9.6,24,2591,62,NA,NA,NA,NA,NA,NA,FALSE,-39.8,4.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T01:42:14.277Z","2024-05-05T01:42:17.336Z",TRUE,"pitch","e5afe384-b473-4423-812d-427e49c79109",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4306,1.7035,NA,62.67,162.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Jurickson Profar.",0,3,0,45,"bottom",6,"2024-05-05T01:41:13.570Z","2024-05-05T01:43:07.020Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.1,12,0.83,0.416,6.1849,27.0043,-23.2921,-8.0439,5.0583,1.4254,2.8392,12.7172,-131.4927,-2.8443,-2.4213,50.0056,5.6568,-14.1356,26.4,6,24,2239,213,NA,NA,NA,NA,NA,NA,FALSE,-24.7,8.8,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T01:41:55.149Z","2024-05-05T01:41:59.857Z",TRUE,"pitch","15f59b06-39dc-4152-9752-3becd959e9f1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3194,1.7947,NA,76.98,180.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Jake McCarthy flies out to left fielder Jurickson Profar.",0,3,0,45,"bottom",6,"2024-05-05T01:41:13.570Z","2024-05-05T01:43:07.020Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,73.1,14,0.89,0.475,6.0291,21.6301,-27.9989,5.4767,3.0976,1.0499,2.144,7.0045,-115.3482,-1.6474,-2.7384,50.0011,5.5693,7.3705,16.8,8.4,24,2611,62,NA,NA,NA,NA,NA,NA,FALSE,-38,5.5,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T01:39:21.756Z","2024-05-05T01:39:32.070Z",TRUE,"pitch","cb1518b1-59eb-4684-b3e2-181f590aa29b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.44,1.62,NA,102.61,159.95,"popup","medium","6",103,141,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Pop Out","field_out","Ha-Seong Kim pops out to shortstop Blaze Alexander.",0,3,0,44,"top",6,"2024-05-05T01:38:59.544Z","2024-05-05T01:39:32.070Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.5,3,0.9,0.4518,6.3362,23.1733,-26.1007,4.384,4.0774,0.3775,2.9195,4.4375,-121.1366,-0.4736,-2.0462,50.0021,5.3949,6.5291,15.6,7.2,24,2739,80,89.5,60,197,NA,NA,NA,TRUE,-31.9,7.6,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T01:39:07.796Z","2024-05-05T01:39:11.035Z",TRUE,"pitch","a7bc5464-fd56-43f8-9985-0a96fdcf21d5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3817,1.6291,NA,88.57,150.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Pop Out","field_out","Ha-Seong Kim pops out to shortstop Blaze Alexander.",0,3,0,44,"top",6,"2024-05-05T01:38:59.544Z","2024-05-05T01:39:32.070Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",694297,"Brandon Pfaadt","/api/v1/people/694297","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.2,3,0.9,0.4061,6.5645,26.061,-18.0118,-3.4122,7.6691,0.7459,3.2739,7.8265,-134.3125,-2.962,-1.7482,50.0058,5.655,-6.3045,14.4,4.8,24,2518,210,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13.6,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA
