"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717697,"2023-06-20",3,"2023-06-20T03:19:46.720Z","2023-06-20T03:19:49.721Z",TRUE,"pitch","aa7772f4-32b1-4b13-aa04-5e7c0f6abd9c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3515,1.544,NA,181.33,161.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,4,1,45,"top",6,"2023-06-20T03:18:58.532Z","2023-06-20T03:20:12.760Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.1,83.7,11,0.86,0.4153,6.3086,24.6789,-33.017,-7.3895,-0.4798,-1.6877,2.8554,2.652,-131.276,-2.0362,-1.7441,50,6.0707,-13.0494,20.4,8.4,24,1600,243,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-1.1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T03:19:25.409Z","2023-06-20T03:19:28.766Z",TRUE,"pitch","7443eec2-2a30-4820-b0c5-3676183012e9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4431,1.544,NA,131.61,178.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,4,1,45,"top",6,"2023-06-20T03:18:58.532Z","2023-06-20T03:20:12.760Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,90,4,0.98,0.3847,6.2014,30.5947,-21.736,-9.0346,5.0768,-0.3834,2.2369,6.2835,-142.0252,-7.0772,-1.4435,50.0033,6.1296,-18.5745,37.2,6,24,2255,225,NA,NA,NA,NA,NA,NA,FALSE,-20.5,8,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T03:19:13.117Z","2023-06-20T03:19:16.707Z",TRUE,"pitch","95ed4932-1478-4f14-b2a6-d7fef10a2b61",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5043,1.5741,NA,119.51,156.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,4,1,45,"top",6,"2023-06-20T03:18:58.532Z","2023-06-20T03:20:12.760Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.4,2,0.97,0.3866,6.2889,30.4974,-21.1356,-8.5873,5.421,-0.0659,3.0437,6.8077,-141.3662,-4.9863,-1.3827,50.0009,6.1764,-17.4785,36,6,24,2367,216,NA,NA,NA,NA,NA,NA,FALSE,-19.8,9,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T03:19:37.625Z","2023-06-20T03:19:46.720Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,673490,"/api/v1/people/673490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,4,1,45,"top",6,"2023-06-20T03:18:58.532Z","2023-06-20T03:20:12.760Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T03:18:40.985Z","2023-06-20T03:18:49.014Z",TRUE,"pitch","b7309da6-78d3-47ec-ae0a-eb11fb7293ba",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.03,1.35,NA,155.72,192.71,"ground_ball","medium","6",128.13,141.23,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Rougned Odor grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,4,1,44,"top",6,"2023-06-20T03:17:56.903Z","2023-06-20T03:18:49.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,83.2,13,0.87,0.418,6.3177,25.5445,-31.2955,-8.1604,0.5084,-1.0157,1.7064,4.4337,-130.6523,-4.9937,-1.6676,50.0065,5.9734,-14.2195,22.8,8.4,24,1402,247,90.2,-5,19,NA,NA,NA,TRUE,-33.6,0.1,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T03:18:22.700Z","2023-06-20T03:18:25.914Z",TRUE,"pitch","ab41080e-4699-4647-b0b1-d15299808b2e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.03,1.35,NA,156.27,175.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Rougned Odor grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,4,1,44,"top",6,"2023-06-20T03:17:56.903Z","2023-06-20T03:18:49.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.1,11,0.78,0.3872,6.0108,31.4005,-13.6454,-8.2147,9.1378,-1.0303,2.3424,4.2703,-141.3039,-8.1174,-1.4918,50.0016,6.1239,-16.6544,45.6,4.8,24,2293,225,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T03:18:10.244Z","2023-06-20T03:18:13.692Z",TRUE,"pitch","227fd3b6-d29d-46fa-b837-5cd0c1ec338b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1142,1.2543,NA,119.64,169.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Rougned Odor grounds out, shortstop Brandon Crawford to first baseman LaMonte Wade Jr.",0,4,1,44,"top",6,"2023-06-20T03:17:56.903Z","2023-06-20T03:18:49.014Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,82.9,2,0.89,0.4191,6.4458,25.305,-35.8993,-6.8103,-2.1474,-0.0691,2.5806,6.2915,-130.276,-2.1934,-1.6213,50.0037,6.126,-11.8009,16.8,8.4,24,1542,252,NA,NA,NA,NA,NA,NA,FALSE,-38,-4.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T03:17:41.109Z","2023-06-20T03:17:49.529Z",TRUE,"pitch","59c8de6e-5361-4e29-b07e-96223bd4ba42",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.31,1.62,NA,122.18,159.63,"ground_ball","medium","5",98.49,165.11,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Gary Sanchez grounds out, third baseman David Villar to first baseman LaMonte Wade Jr.",0,4,1,43,"top",6,"2023-06-20T03:17:32.560Z","2023-06-20T03:17:49.529Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.8,2,0.98,0.394,6.1994,28.8496,-26.0323,-9.3825,3.1332,-0.1358,2.9315,7.0964,-138.6373,-3.7608,-1.5002,50.0047,6.0284,-18.4011,32.4,6,24,2106,231,92,-29,7,NA,NA,NA,TRUE,-24.8,5.2,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",6,"2023-06-20T03:15:21.512Z","2023-06-20T03:15:31.095Z",TRUE,"pitch","ec4c78d7-8228-4ebb-8a4b-c23d3018877f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.46,1.76,NA,116.74,169.79,"fly_ball","medium","9",192.31,129.73,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Joc Pederson flies out to right fielder Fernando Tatis Jr.",0,4,1,42,"bottom",5,"2023-06-20T03:13:37.302Z","2023-06-20T03:15:31.095Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.2,5,0.91,0.4547,6.8604,22.4214,-19.7033,-7.0536,8.4776,0.0069,2.5552,5.693,-120.2696,-5.4582,-1.4697,50.0024,6.5915,-10.376,24,6,24,1571,241,86.6,50,239,NA,NA,NA,TRUE,-25.6,14.3,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",5,"2023-06-20T03:14:58.960Z","2023-06-20T03:15:02.183Z",TRUE,"pitch","86893800-ac2f-4ff2-bd43-aa011f4e6ff8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.7282,1.7538,NA,124.15,188.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Joc Pederson flies out to right fielder Fernando Tatis Jr.",0,4,1,42,"bottom",5,"2023-06-20T03:13:37.302Z","2023-06-20T03:15:31.095Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.3,8,0.91,0.4103,7.0258,28.1786,-13.6248,-4.2783,10.2724,-0.1875,1.8786,4.3679,-133.4112,-9.3588,-1.2886,50.0056,6.4098,-7.7284,24,3.6,24,2009,200,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",3,"2023-06-20T03:14:25.946Z","2023-06-20T03:14:28.946Z",TRUE,"pitch","2eb551db-4807-43ab-8174-abde389db9bb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6362,1.784,NA,84.05,109.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Joc Pederson flies out to right fielder Fernando Tatis Jr.",0,4,1,42,"bottom",5,"2023-06-20T03:13:37.302Z","2023-06-20T03:15:31.095Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.6,12,0.9,0.4154,6.6072,29.5014,-14.0526,-3.4987,10.3059,0.8645,4.7881,6.1292,-132.1101,-2.3675,-1.0365,50.004,6.7352,-6.1534,18,3.6,24,2033,200,NA,NA,NA,NA,NA,NA,FALSE,-15,18.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T03:14:06.872Z","2023-06-20T03:14:09.872Z",TRUE,"pitch","f7af3272-c3dc-4fb4-a4b3-028d4fa8937b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6055,1.784,NA,80.95,124.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Joc Pederson flies out to right fielder Fernando Tatis Jr.",0,4,1,42,"bottom",5,"2023-06-20T03:13:37.302Z","2023-06-20T03:15:31.095Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84,12,0.91,0.4092,6.8116,29.4941,-12.6464,-4.1737,10.7652,0.9457,4.2273,6.9978,-133.9647,-3.9032,-1.1605,50.0002,6.6099,-7.5696,24,3.6,24,2034,203,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T03:13:39.552Z","2023-06-20T03:13:46.209Z",TRUE,"pitch","ab21a687-7c83-46e2-894b-64d540d25919",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.46,1.76,NA,96.85,192.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Joc Pederson flies out to right fielder Fernando Tatis Jr.",0,4,1,42,"bottom",5,"2023-06-20T03:13:37.302Z","2023-06-20T03:15:31.095Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.7,67.9,9,0.91,0.5136,6.761,21.0755,-41.0719,6.3319,-7.7591,0.5285,1.7143,2.659,-107.2466,-0.8517,-1.5554,50.0003,6.7565,7.2661,10.8,14.4,24,2391,28,NA,NA,NA,NA,NA,NA,FALSE,-64.8,-13.8,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T03:12:48.269Z","2023-06-20T03:13:39.552Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Joc Pederson flies out to right fielder Fernando Tatis Jr.",0,4,1,42,"bottom",5,"2023-06-20T03:13:37.302Z","2023-06-20T03:15:31.095Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",4,"2023-06-20T03:14:42.455Z","2023-06-20T03:14:58.960Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Joc Pederson flies out to right fielder Fernando Tatis Jr.",0,4,1,42,"bottom",5,"2023-06-20T03:13:37.302Z","2023-06-20T03:15:31.095Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",4,"2023-06-20T03:12:14.772Z","2023-06-20T03:12:27.624Z",TRUE,"pitch","4b311ab9-73ba-4346-aeac-432e91e90f0d",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.17,1.54,NA,114.18,179.46,"line_drive","medium","8",145.46,80.85,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","LaMonte Wade Jr. singles on a line drive to center fielder Trent Grisham.",0,4,1,41,"bottom",5,"2023-06-20T03:10:45.957Z","2023-06-20T03:12:27.624Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.3,5,0.91,0.411,6.7853,26.9251,-13.5909,-4.3849,10.3152,0.0739,2.197,4.9468,-132.9806,-8.9896,-1.2355,50.0062,6.5943,-7.9022,24,3.6,24,1944,208,95.1,11,192,NA,NA,NA,FALSE,-15.6,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA
