"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718077,"2023-05-22",3,"2023-05-22T23:55:33.443Z","2023-05-22T23:55:41.259Z",TRUE,"pitch","a0c112a5-bb65-434a-ac7e-f13b9556e1e8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.68,1.71,NA,128.32,198.93,"ground_ball","hard","6",111.94,153.46,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Grounded Into DP","grounded_into_double_play","Bo Bichette grounds into a double play, shortstop Wander Franco to second baseman Brandon Lowe to first baseman Yandy Diaz. George Springer out at 2nd. Bo Bichette out at 1st.",0,2,4,37,"top",5,"2023-05-22T23:54:31.953Z","2023-05-22T23:55:41.259Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.8,13,0.91,0.414,6.0776,26.5263,-32.2996,8.7019,-0.0719,-0.2969,1.4759,-10.3087,-132.014,-3.3847,2.5171,50.0031,5.1373,15.4529,22.8,8.4,24,1600,118,103.4,-13,6,NA,NA,NA,TRUE,-33.7,-0.6,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",2,"2023-05-22T23:55:12.343Z","2023-05-22T23:55:15.343Z",TRUE,"pitch","f3c866cf-15fa-4b21-986c-0037416cc1fc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.68,1.71,NA,86.08,175.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Grounded Into DP","grounded_into_double_play","Bo Bichette grounds into a double play, shortstop Wander Franco to second baseman Brandon Lowe to first baseman Yandy Diaz. George Springer out at 2nd. Bo Bichette out at 1st.",0,2,4,37,"top",5,"2023-05-22T23:54:31.953Z","2023-05-22T23:55:41.259Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.5,6,0.91,0.4118,6.4194,30.2804,-31.7095,9.6665,0.2618,0.8112,2.3361,-8.2177,-133.3194,-1.3823,2.6868,50.0055,5.163,17.2988,26.4,8.4,24,1725,116,NA,NA,NA,NA,NA,NA,FALSE,-32.4,0.4,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",1,"2023-05-22T23:54:56.058Z","2023-05-22T23:54:59.058Z",TRUE,"pitch","f1b171c9-00c4-46a3-a049-8ec1a9a1b311",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.8013,1.7875,NA,50.53,180.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Grounded Into DP","grounded_into_double_play","Bo Bichette grounds into a double play, shortstop Wander Franco to second baseman Brandon Lowe to first baseman Yandy Diaz. George Springer out at 2nd. Bo Bichette out at 1st.",0,2,4,37,"top",5,"2023-05-22T23:54:31.953Z","2023-05-22T23:55:41.259Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,70.6,14,0.9,0.4883,6.318,22.2317,-30.9303,-6.4075,0.9815,1.7437,2.1443,-1.4059,-112.57,0.2631,3.2101,50.0053,5.1815,-8.1463,15.6,10.8,24,2171,298,NA,NA,NA,NA,NA,NA,FALSE,-43.9,2.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",0,"2023-05-22T23:54:38.388Z","2023-05-22T23:54:41.572Z",TRUE,"pitch","a3a3842d-556f-42b8-ba81-3ea550fcda72",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8474,1.8683,NA,90.98,189.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Grounded Into DP","grounded_into_double_play","Bo Bichette grounds into a double play, shortstop Wander Franco to second baseman Brandon Lowe to first baseman Yandy Diaz. George Springer out at 2nd. Bo Bichette out at 1st.",0,2,4,37,"top",5,"2023-05-22T23:54:31.953Z","2023-05-22T23:55:41.259Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,76.5,9,0.9,0.452,6.736,24.4931,-34.2983,8.3873,-1.4341,0.6825,1.8174,-7.8321,-121.3443,-0.8081,2.8675,50.0002,5.1519,12.4641,18,9.6,24,1661,104,NA,NA,NA,NA,NA,NA,FALSE,-42,-2.5,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",0,"2023-05-22T23:54:01.816Z","2023-05-22T23:54:13.910Z",TRUE,"pitch","580c820a-324f-47dd-971f-720e4e0abb6d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.55,1.6,NA,71.29,183.03,"line_drive","medium","9",197.86,131.03,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","George Springer singles on a line drive to right fielder Luke Raley.",0,2,4,36,"top",5,"2023-05-22T23:53:58.391Z","2023-05-22T23:54:13.910Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,543807,"George Springer","/api/v1/people/543807","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77,14,0.9,0.4488,6.6976,24.3898,-34.6077,8.4841,-1.6113,1.1991,2.0648,-6.7934,-122.116,-0.4468,2.9169,50.0038,5.2311,12.7947,18,9.6,24,1581,105,72.6,16,166,NA,NA,NA,FALSE,-41.6,-2.8,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,543807,"George Springer","/api/v1/people/543807",NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",5,"2023-05-22T23:53:27.465Z","2023-05-22T23:53:35.265Z",TRUE,"pitch","964e0a31-1c62-4bce-ae4f-f8bf0ff1619c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.43,1.59,NA,85.23,145.07,"popup","soft","2",96.81,195.16,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Kiermaier pops out softly to catcher Christian Bethancourt in foul territory.",0,2,4,35,"top",5,"2023-05-22T23:52:14.192Z","2023-05-22T23:53:35.265Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,82.2,12,0.9,0.4169,6.1171,30.3685,-32.2522,10.4999,-0.0403,0.8334,3.4707,-8.5644,-131.8303,1.5893,2.7744,50.0062,5.2562,18.3196,27.6,8.4,24,1833,116,54,77,48,NA,NA,NA,TRUE,-33,0.6,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",4,"2023-05-22T23:53:13.009Z","2023-05-22T23:53:16.009Z",TRUE,"pitch","b3865bde-35d5-42d0-8c80-3711712a71a2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3861,1.5469,NA,181.92,226.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Kiermaier pops out softly to catcher Christian Bethancourt in foul territory.",0,2,4,35,"top",5,"2023-05-22T23:52:14.192Z","2023-05-22T23:53:35.265Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,72.9,13,0.9,0.479,6.2574,22.0807,-31.8578,-7.5983,0.2371,-1.7032,0.4443,-8.3245,-114.5522,-3.2477,2.9713,50.0024,5.0098,-10.0485,19.2,10.8,24,2277,303,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-0.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",3,"2023-05-22T23:52:57.467Z","2023-05-22T23:53:00.467Z",TRUE,"pitch","67939762-1691-40dd-8bfe-74e0d20d6594",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.43,1.59,NA,129.98,148.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Kiermaier pops out softly to catcher Christian Bethancourt in foul territory.",0,2,4,35,"top",5,"2023-05-22T23:52:14.192Z","2023-05-22T23:53:35.265Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85,1,0.91,0.4062,6.5051,27.8727,-22.7073,6.0662,5.1331,-0.3406,3.3346,-9.4854,-134.6006,-1.3339,2.433,50.0017,5.4368,11.1857,21.6,6,24,1762,115,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.2,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",2,"2023-05-22T23:52:41.448Z","2023-05-22T23:52:44.448Z",TRUE,"pitch","5eb80163-c0ac-434e-8e23-a3e84a3c1fc8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.43,1.59,NA,107.92,184.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Kiermaier pops out softly to catcher Christian Bethancourt in foul territory.",0,2,4,35,"top",5,"2023-05-22T23:52:14.192Z","2023-05-22T23:53:35.265Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84,8,0.91,0.4121,6.4909,27.1577,-30.9638,9.0717,0.6715,0.2382,2.0267,-8.8152,-132.6796,-2.5603,2.4177,50,5.2501,16.2468,25.2,8.4,24,1685,118,NA,NA,NA,NA,NA,NA,FALSE,-31.9,0.8,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",1,"2023-05-22T23:52:28.440Z","2023-05-22T23:52:31.440Z",TRUE,"pitch","1a11a76a-4eac-4fb6-9660-158fcdb0f832",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5527,1.6437,NA,85.33,176.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Kiermaier pops out softly to catcher Christian Bethancourt in foul territory.",0,2,4,35,"top",5,"2023-05-22T23:52:14.192Z","2023-05-22T23:53:35.265Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.2,14,0.91,0.4157,6.0104,27.2091,-31.9571,9.3736,0.1211,0.8308,2.3145,-8.2248,-131.6265,-1.4814,2.774,50.0005,5.2446,16.4916,25.2,8.4,24,1745,117,NA,NA,NA,NA,NA,NA,FALSE,-33.2,0.1,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",0,"2023-05-22T23:52:17.075Z","2023-05-22T23:52:20.716Z",TRUE,"pitch","6a8e45f8-5892-4663-9962-abc36707128e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.43,1.5577,NA,150.45,194.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Pop Out","field_out","Kevin Kiermaier pops out softly to catcher Christian Bethancourt in foul territory.",0,2,4,35,"top",5,"2023-05-22T23:52:14.192Z","2023-05-22T23:53:35.265Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,70.9,13,0.9,0.4895,6.3758,21.9029,-31.9692,-7.9657,0.1662,-0.8776,1.6393,-6.4512,-112.251,-0.75,3.0775,50.005,5.2564,-10.0815,19.2,10.8,24,2138,297,NA,NA,NA,NA,NA,NA,FALSE,-45.8,0.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",5,"2023-05-22T23:50:07.104Z","2023-05-22T23:50:11.181Z",TRUE,"pitch","566f67eb-bb69-4539-8bae-3f0e73511cd2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.47,1.57,NA,124.94,209.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,2,4,34,"bottom",4,"2023-05-22T23:47:50.296Z","2023-05-22T23:50:11.181Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.3,13,2,0.4095,6.5532,30.307,-25.2757,-11.1782,3.8144,-0.2083,1.0751,6.0139,-134.0057,-6.588,-1.0351,50.0063,5.384,-20.2323,34.8,7.2,24,2040,217,NA,NA,NA,NA,NA,NA,TRUE,-26.8,5.6,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",4,"2023-05-22T23:49:29.608Z","2023-05-22T23:49:35.093Z",TRUE,"pitch","129bc438-2daa-4926-a513-9fe3a62bcc82",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.57,NA,128.87,181.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,2,4,34,"bottom",4,"2023-05-22T23:47:50.296Z","2023-05-22T23:50:11.181Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.4,7,2,0.4143,6.3765,27.1808,-21.905,-8.8354,5.7936,-0.3113,2.131,5.113,-132.0444,-4.5212,-1.1213,50.002,5.4698,-15.6566,32.4,6,24,1976,219,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",3,"2023-05-22T23:49:03.855Z","2023-05-22T23:49:07.031Z",TRUE,"pitch","567691f8-8532-456c-89d0-27efe6f09efa",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.57,NA,116.32,166.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,2,4,34,"bottom",4,"2023-05-22T23:47:50.296Z","2023-05-22T23:50:11.181Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.3,80.4,5,2,0.4272,6.7522,28.2739,-22.3679,-0.0818,5.9035,0.0178,2.6894,3.4051,-128.5305,-2.6873,-1.3174,50.0063,5.4979,-0.136,1.2,6,24,2178,202,NA,NA,NA,NA,NA,NA,FALSE,-25,10.3,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",2,"2023-05-22T23:48:34.997Z","2023-05-22T23:48:37.997Z",TRUE,"pitch","09b96f47-e50e-4ad9-aa40-b0635dee5087",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5461,1.5947,NA,96.68,254.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,2,4,34,"bottom",4,"2023-05-22T23:47:50.296Z","2023-05-22T23:50:11.181Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.6,65.9,14,2,0.5306,6.5091,21.4499,-42.5827,6.6784,-9.7025,0.5331,-0.5873,1.3209,-104.1982,-2.5334,-0.9796,50.0019,5.7916,7.1655,9.6,16.8,24,2326,35,NA,NA,NA,NA,NA,NA,FALSE,-72.2,-17.9,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",1,"2023-05-22T23:48:12.568Z","2023-05-22T23:48:15.937Z",TRUE,"pitch","356272d5-3332-4b24-bd40-e87c8238bfcb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4326,1.6002,NA,154.4,181.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,2,4,34,"bottom",4,"2023-05-22T23:47:50.296Z","2023-05-22T23:50:11.181Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670042,"Luke Raley","/api/v1/people/670042","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.5,64.4,13,2,0.5381,6.3524,19.8319,-41.2992,8.1119,-8.7361,-0.9813,2.108,-1.5593,-102.513,2.5201,-1.2554,50.0023,5.9726,8.4753,10.8,16.8,24,2273,41,NA,NA,NA,NA,NA,NA,FALSE,-70.3,-14.4,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
