"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716831,"2023-08-27",4,"2023-08-27T19:04:40.444Z","2023-08-27T19:04:44.699Z",TRUE,"pitch","cd1fad31-faa1-4adb-8517-50369739d033",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.15,1.52,NA,114.01,154.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,2,0,44,"top",6,"2023-08-27T19:03:18.579Z","2023-08-27T19:05:03.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683737,"Michael Busch","/api/v1/people/683737","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.2,2,0.88,0.4095,6.2276,27.8163,-17.6564,4.84,8.0034,0.0785,3.1138,-6.5392,-133.5777,-2.7452,1.9254,50.001,5.4191,8.7775,22.8,4.8,24,2313,156,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.2,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",3,"2023-08-27T19:04:25.616Z","2023-08-27T19:04:29.381Z",TRUE,"pitch","57be3bd7-90ab-4164-af0a-e2a6a4077ab4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1189,1.5184,NA,183.25,187.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,2,0,44,"top",6,"2023-08-27T19:03:18.579Z","2023-08-27T19:05:03.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683737,"Michael Busch","/api/v1/people/683737","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.1,13,0.89,0.4335,6.273,24.453,-26.1046,-0.5288,3.7512,-1.738,1.8968,-9.3968,-126.1201,-2.8685,2.0972,50.0039,5.1432,-0.8566,6,7.2,24,2215,172,NA,NA,NA,NA,NA,NA,FALSE,-29.9,6.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",2,"2023-08-27T19:04:11.304Z","2023-08-27T19:04:15.514Z",TRUE,"pitch","5e241c3d-1623-48f8-854a-c0856329b848",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1189,1.5184,NA,153.85,179.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,2,0,44,"top",6,"2023-08-27T19:03:18.579Z","2023-08-27T19:05:03.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683737,"Michael Busch","/api/v1/people/683737","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,71.5,13,0.95,0.4856,6.2613,20.9966,-32.5157,-6.5085,-0.2637,-0.9667,2.1827,-5.0813,-112.902,0.442,2.1606,50.0044,5.2629,-8.3823,15.6,10.8,24,2459,305,NA,NA,NA,NA,NA,NA,FALSE,-45.6,0,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",1,"2023-08-27T19:03:56.907Z","2023-08-27T19:04:01.295Z",TRUE,"pitch","1f5b5e1c-3b92-49bc-838c-261a047cc1f4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0599,1.4593,NA,104.94,146.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,2,0,44,"top",6,"2023-08-27T19:03:18.579Z","2023-08-27T19:05:03.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683737,"Michael Busch","/api/v1/people/683737","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.9,68.9,12,0.95,0.5025,6.1815,19.1438,-33.3192,-8.6815,-0.9534,0.3163,3.4282,-1.7873,-108.9905,3.4488,2.2747,50.0013,5.4233,-10.4441,18,12,24,2449,299,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-0.5,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",0,"2023-08-27T19:03:45.003Z","2023-08-27T19:03:48.963Z",TRUE,"pitch","aa58e863-47a0-4361-8d4b-67826140fc88",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0891,1.5476,NA,124.21,176.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Michael Busch called out on strikes.",0,2,0,44,"top",6,"2023-08-27T19:03:18.579Z","2023-08-27T19:05:03.892Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683737,"Michael Busch","/api/v1/people/683737","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.7,5,0.84,0.4134,6.3069,25.8466,-15.9107,4.162,9.1285,-0.1892,2.3038,-6.6399,-132.0521,-5.0267,1.8072,50.0007,5.3873,7.4136,20.4,3.6,24,2161,150,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.7,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",5,"2023-08-27T19:01:28.670Z","2023-08-27T19:01:38.378Z",TRUE,"pitch","eae0dbd9-acd3-499e-9d00-af7370520c9f",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.32,1.49,NA,114.27,183.84,"popup","medium","3",172.44,169.63,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Justin Turner pops out to first baseman Freddie Freeman in foul territory.",0,2,0,43,"bottom",5,"2023-08-27T18:59:10.656Z","2023-08-27T19:01:38.378Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,8,2,0.3984,6.5849,29.3064,-14.381,-5.503,9.2878,0.0717,2.035,6.6366,-137.2727,-6.3117,-1.658,50.0029,5.3363,-10.5428,30,3.6,24,2150,215,87,65,139,NA,NA,NA,TRUE,-14.9,15.7,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",4,"2023-08-27T19:01:03.227Z","2023-08-27T19:01:07.362Z",TRUE,"pitch","61f37206-dce0-4444-86fd-c7e3943f6016",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.49,NA,135.14,153.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Justin Turner pops out to first baseman Freddie Freeman in foul territory.",0,2,0,43,"bottom",5,"2023-08-27T18:59:10.656Z","2023-08-27T19:01:38.378Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.6,1,2,0.4157,6.4612,22.6948,-25.5342,-0.0821,3.7602,-0.4758,3.1756,4.0727,-130.8141,-0.7077,-2.0299,50.003,5.3321,-0.1454,1.2,6,24,2338,189,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",3,"2023-08-27T19:00:38.832Z","2023-08-27T19:00:42.734Z",TRUE,"pitch","e8698c13-68d0-4e09-a125-f8e61819e02b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.49,NA,121.94,157.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Justin Turner pops out to first baseman Freddie Freeman in foul territory.",0,2,0,43,"bottom",5,"2023-08-27T18:59:10.656Z","2023-08-27T19:01:38.378Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.5,2,2,0.3949,6.5973,28.2941,-15.3153,-4.6213,8.6363,-0.1296,3.0267,5.7378,-138.2277,-3.8285,-1.6234,50.002,5.4455,-9.0208,26.4,3.6,24,2048,219,NA,NA,NA,NA,NA,NA,FALSE,-15,15.1,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",2,"2023-08-27T19:00:13.980Z","2023-08-27T19:00:17.314Z",TRUE,"pitch","c3cec718-9b75-42b2-b819-4974d88ed6f3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.49,NA,54.14,184.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Justin Turner pops out to first baseman Freddie Freeman in foul territory.",0,2,0,43,"bottom",5,"2023-08-27T18:59:10.656Z","2023-08-27T19:01:38.378Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84.5,14,2,0.4099,6.4753,27.5798,-20.1437,-1.1219,6.6495,1.6492,2.0248,9.4022,-133.3962,-4.7142,-1.7692,50.0045,5.2591,-2.0308,0,4.8,24,2402,199,NA,NA,NA,NA,NA,NA,FALSE,-21.2,11.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",1,"2023-08-27T18:59:51.467Z","2023-08-27T18:59:56.062Z",TRUE,"pitch","d8b6555d-e411-4df0-b919-ea2dbd876ae2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.32,1.49,NA,102.79,152.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Justin Turner pops out to first baseman Freddie Freeman in foul territory.",0,2,0,43,"bottom",5,"2023-08-27T18:59:10.656Z","2023-08-27T19:01:38.378Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,84.4,3,2,0.4109,6.4764,25.053,-22.9082,1.0426,5.1331,0.3728,3.1925,5.8583,-132.6743,-1.3919,-1.9881,50.0027,5.3735,1.8811,7.2,4.8,24,2338,191,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9.2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",0,"2023-08-27T18:59:33.979Z","2023-08-27T18:59:37.924Z",TRUE,"pitch","6a98b51c-884d-4999-ace9-e7346b3b1a9f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4955,1.577,NA,86.79,171.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Pop Out","field_out","Justin Turner pops out to first baseman Freddie Freeman in foul territory.",0,2,0,43,"bottom",5,"2023-08-27T18:59:10.656Z","2023-08-27T19:01:38.378Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,457759,"Justin Turner","/api/v1/people/457759","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.2,6,2,0.4051,6.523,28.2763,-15.3451,-4.2838,9.0795,0.7924,2.4948,7.989,-135.008,-4.9499,-1.643,50.0022,5.4252,-7.9403,21.6,3.6,24,2047,213,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.6,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",1,"2023-08-27T18:58:55.029Z","2023-08-27T18:59:08.597Z",TRUE,"pitch","6da2cbfb-68ba-4a0c-b448-d14a44a1765f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.39,1.48,NA,138.8,141.82,"fly_ball","medium","9",204.58,123.93,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Mookie Betts.",0,2,0,42,"bottom",5,"2023-08-27T18:58:19.424Z","2023-08-27T18:59:08.597Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,74.8,11,2,0.4576,6.5837,25.5097,-23.3204,-7.9246,6.1189,-0.5718,3.5911,5.8041,-120.1549,0.6138,-2.0014,50.0033,5.4212,-11.4687,24,7.2,24,1616,251,78.9,37,269,NA,NA,NA,TRUE,-28.9,11.5,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,649966,"Luis Urías","/api/v1/people/649966",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",0,"2023-08-27T18:58:38.332Z","2023-08-27T18:58:42.254Z",TRUE,"pitch","a5c286ee-db04-4956-a6cc-90e1826baa08",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.536,1.567,NA,187.27,208.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Alex Verdugo flies out to right fielder Mookie Betts.",0,2,0,42,"bottom",5,"2023-08-27T18:58:19.424Z","2023-08-27T18:59:08.597Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.6,13,2,0.4029,6.5481,30.9597,-19.115,-10.2741,6.983,-1.8435,1.109,4.1435,-136.1417,-7.3077,-2.0538,50.0007,5.1594,-19.2097,42,6,24,1881,223,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,649966,"Luis Urías","/api/v1/people/649966",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",1,"2023-08-27T18:57:54.841Z","2023-08-27T18:58:00.593Z",TRUE,"pitch","db0d5b1d-dbd3-48c3-8a19-e59628111dc2",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,1,NA,NA,3.03,1.43,NA,207.95,177.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Hit By Pitch","hit_by_pitch","Luis Urias hit by pitch.",0,2,0,41,"bottom",5,"2023-08-27T18:57:32.915Z","2023-08-27T18:58:00.593Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,85.9,11,2,0.3989,6.5369,33.7471,-17.4963,-8.4472,7.7069,-2.3861,2.2869,1.4478,-137.8666,-5.1026,-1.825,50.0025,5.3619,-16.0834,39.6,4.8,24,2121,211,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,649966,"Luis Urías","/api/v1/people/649966",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",0,"2023-08-27T18:57:42.683Z","2023-08-27T18:57:46.957Z",TRUE,"pitch","6dcb1390-7c61-4c39-b53f-139f45fbbf12",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3237,1.6352,NA,91.17,168.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Hit By Pitch","hit_by_pitch","Luis Urias hit by pitch.",0,2,0,41,"bottom",5,"2023-08-27T18:57:32.915Z","2023-08-27T18:58:00.593Z",TRUE,FALSE,FALSE,FALSE,11,1,1,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,6,2,0.4,6.5208,31.904,-13.8425,-3.6327,9.6676,0.6777,2.6179,7.59,-137.2086,-4.9556,-1.6592,50.0044,5.3992,-6.8901,19.2,3.6,24,2074,215,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,649966,"Luis Urías","/api/v1/people/649966",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",3,"2023-08-27T18:57:13.398Z","2023-08-27T18:57:21.356Z",TRUE,"pitch","e96737d5-4264-4499-8798-e4256b22ee66",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.21,1.41,NA,124.02,166.21,"ground_ball","medium","6",119.66,152.91,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Connor Wong grounds out, shortstop Miguel Rojas to first baseman Freddie Freeman.",0,2,0,40,"bottom",5,"2023-08-27T18:57:11.051Z","2023-08-27T18:57:21.356Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.8,2,2,0.4188,6.3477,24.1584,-21.7785,0.8081,5.9824,-0.1842,2.6878,4.8289,-130.1733,-2.7849,-2.1588,50.0022,5.398,1.4029,6,4.8,24,2237,199,55,-39,7,NA,NA,NA,TRUE,-23.3,10.6,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,649966,"Luis Urías","/api/v1/people/649966",NA,NA,NA,NA,NA,NA
