"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718565,"2023-04-15",5,"2023-04-15T21:18:13.753Z","2023-04-15T21:18:18.508Z",TRUE,"pitch","a29f2d4b-aac4-4578-8b60-98a418bff88b",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.21,1.5592,NA,108.96,223.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,1,2,36,"top",5,"2023-04-15T21:15:46.530Z","2023-04-15T21:18:45.555Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.9,85,14,2,0.409,6.7864,27.0235,-27.2734,-7.3162,2.6906,0.2109,0.5637,7.3536,-133.5963,-7.7373,-1.6182,50.0007,5.4391,-13.3099,22.8,7.2,24,1017,242,NA,NA,NA,NA,NA,NA,FALSE,-28.8,3.5,11.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",3,"2023-04-15T21:17:33.475Z","2023-04-15T21:17:39.485Z",TRUE,"pitch","084b55ad-7218-4823-b9e3-794f9da42d1c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.301,1.504,NA,166.17,126.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,1,2,36,"top",5,"2023-04-15T21:15:46.530Z","2023-04-15T21:18:45.555Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.9,11,2,0.3992,6.6834,31.5,-18.648,-7.5962,7.1014,-1.29,4.1589,4.4631,-137.4057,-0.3435,-1.9515,50.0055,5.5567,-14.4735,36,4.8,24,1754,218,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",2,"2023-04-15T21:17:14.542Z","2023-04-15T21:17:19.660Z",TRUE,"pitch","85100afe-3f5d-4509-a8aa-5a51d2719069",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2794,1.5654,NA,93.66,158.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,1,2,36,"top",5,"2023-04-15T21:15:46.530Z","2023-04-15T21:18:45.555Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.5,3,2,0.39,6.7017,29.9052,-17.8909,-8.0306,7.1381,0.6122,2.9658,9.1864,-140.1344,-3.8481,-1.6559,50.001,5.5163,-16.0656,37.2,4.8,24,1701,216,NA,NA,NA,NA,NA,NA,FALSE,-17,12.4,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",0,"2023-04-15T21:16:12.207Z","2023-04-15T21:16:17.990Z",TRUE,"pitch","fe3f97ad-3732-477c-9f0a-498ce0c39c91",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3078,1.4807,NA,169.83,124.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,1,2,36,"top",5,"2023-04-15T21:15:46.530Z","2023-04-15T21:18:45.555Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.4,11,2,0.3942,6.4451,28.7989,-17.5935,-5.2921,7.4455,-1.386,4.2159,3.7288,-138.5661,-0.4483,-2.0564,50.0067,5.5475,-10.3702,28.8,3.6,24,1663,218,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",1,"2023-04-15T21:16:19.641Z","2023-04-15T21:17:14.542Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,1,2,36,"top",5,"2023-04-15T21:15:46.530Z","2023-04-15T21:18:45.555Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",4,"2023-04-15T21:17:53.144Z","2023-04-15T21:17:58.144Z",FALSE,"stepoff","8da93daa-49a5-4b44-bbd5-6a245dd631d5",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,1,2,36,"top",5,"2023-04-15T21:15:46.530Z","2023-04-15T21:18:45.555Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",3,"2023-04-15T21:15:38.296Z","2023-04-15T21:15:47.161Z",TRUE,"pitch","54e0e353-7c97-4d2b-b1d1-92ba4b82c176",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.1816,1.6157,NA,146.26,151.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luis Guillorme walks.",0,1,2,35,"top",5,"2023-04-15T21:14:36.010Z","2023-04-15T21:15:47.161Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.7,1,2,0.3887,6.5547,30.4272,-16.0458,-6.0778,8.0112,-0.7676,3.2298,5.426,-140.6536,-3.1906,-1.9273,50.0061,5.4129,-12.2406,33.6,3.6,24,1934,211,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,641645,"Luis Guillorme","/api/v1/people/641645",NA,NA,NA
718565,"2023-04-15",2,"2023-04-15T21:15:22.708Z","2023-04-15T21:15:27.637Z",TRUE,"pitch","e29eec75-e728-4d22-b996-e8f2776bd112",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.2985,1.6379,NA,64.63,169.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luis Guillorme walks.",0,1,2,35,"top",5,"2023-04-15T21:14:36.010Z","2023-04-15T21:15:47.161Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,12,2,0.3961,6.6627,29.9228,-16.5279,-7.1099,8.075,1.3739,2.5594,11.1105,-138.1229,-4.595,-1.7717,50.0054,5.3513,-13.7813,33.6,4.8,24,1887,221,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",1,"2023-04-15T21:15:06.188Z","2023-04-15T21:15:11.155Z",TRUE,"pitch","bfa35e70-1957-4948-b118-c25261f32ab9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2712,1.5297,NA,87.13,184.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luis Guillorme walks.",0,1,2,35,"top",5,"2023-04-15T21:14:36.010Z","2023-04-15T21:15:47.161Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.5,9,2,0.3905,6.7928,29.7377,-14.7375,-6.1538,8.7391,0.7837,1.9929,9.475,-139.9241,-6.4052,-1.8372,50.0009,5.2662,-12.2768,32.4,3.6,24,1834,221,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.8,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",0,"2023-04-15T21:14:52.078Z","2023-04-15T21:14:56.792Z",TRUE,"pitch","5fd8ae17-e732-4fb6-972f-5b4db489f55f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1566,1.5543,NA,163.55,147.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Luis Guillorme walks.",0,1,2,35,"top",5,"2023-04-15T21:14:36.010Z","2023-04-15T21:15:47.161Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.6,83.9,11,2,0.4105,6.5997,28.378,-24.2609,-5.3084,4.3874,-1.2211,3.3869,3.3648,-133.3853,-1.4478,-1.8085,50.005,5.6842,-9.5775,20.4,6,24,1184,234,NA,NA,NA,NA,NA,NA,FALSE,-24.7,7.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",3,"2023-04-15T21:14:18.687Z","2023-04-15T21:14:25.701Z",TRUE,"pitch","ef11ebf8-0227-4479-8303-de7bc8d50055",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.17,1.53,NA,159.24,191.9,"ground_ball","medium","5",105.94,155.18,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Daniel Vogelbach grounds out, third baseman Jace Peterson to first baseman Jesus Aguilar.",0,1,2,34,"top",5,"2023-04-15T21:13:00.675Z","2023-04-15T21:14:25.701Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.8,85.2,13,2,0.4102,6.6311,22.1408,-28.8471,-6.7882,1.8345,-1.1081,1.7361,4.3649,-132.3722,-4.7429,-1.8773,50.0054,5.6064,-12.3266,21.6,7.2,24,1069,238,80,-5,15,NA,NA,NA,TRUE,-29.8,2.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",2,"2023-04-15T21:13:59.096Z","2023-04-15T21:14:03.245Z",TRUE,"pitch","b8f2e013-40ab-4215-97c2-092dea8ca46a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.17,1.53,NA,100.55,150.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Daniel Vogelbach grounds out, third baseman Jace Peterson to first baseman Jesus Aguilar.",0,1,2,34,"top",5,"2023-04-15T21:13:00.675Z","2023-04-15T21:14:25.701Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.8,3,2,0.3921,6.4965,30.7094,-17.786,-6.4652,7.2782,0.4315,3.2617,8.8075,-139.5581,-2.8554,-1.9219,50.0038,5.4663,-12.784,30,4.8,24,1816,221,NA,NA,NA,NA,NA,NA,FALSE,-16.9,12.8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",1,"2023-04-15T21:13:42.549Z","2023-04-15T21:13:47.544Z",TRUE,"pitch","1173cddd-b47c-4ce2-923d-13347188f4a4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.347,1.6549,NA,100.62,180.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Daniel Vogelbach grounds out, third baseman Jace Peterson to first baseman Jesus Aguilar.",0,1,2,34,"top",5,"2023-04-15T21:13:00.675Z","2023-04-15T21:14:25.701Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,83.3,9,2,0.4184,6.4963,22.8138,-28.3931,-4.2318,2.1719,0.4297,2.1411,7.4939,-130.0501,-3.1536,-1.9169,50.0062,5.4836,-7.3779,12,7.2,24,1928,208,NA,NA,NA,NA,NA,NA,FALSE,-30.2,3.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",0,"2023-04-15T21:13:27.442Z","2023-04-15T21:13:32.246Z",TRUE,"pitch","76dd391d-6db8-4d39-9952-9687f9214822",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3186,1.7327,NA,89.49,179.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Daniel Vogelbach grounds out, third baseman Jace Peterson to first baseman Jesus Aguilar.",0,1,2,34,"top",5,"2023-04-15T21:13:00.675Z","2023-04-15T21:14:25.701Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.3,9,2,0.3933,6.662,26.0097,-15.1939,-6.4411,8.6108,0.7218,2.1816,9.42,-138.3887,-6.014,-1.8633,50.0049,5.3715,-12.7058,33.6,3.6,24,2025,217,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.8,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",4,"2023-04-15T21:11:01.864Z","2023-04-15T21:11:07.223Z",TRUE,"pitch","9570985b-cf0b-4214-94d2-acd3095cf9df",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.27,1.54,NA,140.99,190.48,"line_drive","medium","7",38.61,107.92,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Tony Kemp lines out to left fielder Mark Canha.",0,1,2,33,"bottom",4,"2023-04-15T21:09:28.903Z","2023-04-15T21:11:07.223Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.9,7,2,0.4138,6.3443,25.4144,-27.3609,-8.6369,2.706,-0.6294,1.789,5.6088,-131.8532,-4.5511,-1.6513,50.0022,5.5325,-15.3588,26.4,7.2,24,1972,222,93.9,24,312,NA,NA,NA,TRUE,-28.9,4.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",3,"2023-04-15T21:10:44.481Z","2023-04-15T21:10:49.702Z",TRUE,"pitch","b5c73d05-aae3-4f4a-9aa7-b94fd3dc5a8f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2484,1.5732,NA,100.77,212.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Tony Kemp lines out to left fielder Mark Canha.",0,1,2,33,"bottom",4,"2023-04-15T21:09:28.903Z","2023-04-15T21:11:07.223Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.9,14,2,0.4261,6.2842,22.4633,-27.4899,-7.9699,2.7853,0.4258,0.9635,7.4585,-127.7892,-5.8958,-1.4734,50.0014,5.4173,-13.3875,22.8,7.2,24,1412,243,NA,NA,NA,NA,NA,NA,FALSE,-31,4.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",2,"2023-04-15T21:10:27.103Z","2023-04-15T21:10:31.846Z",TRUE,"pitch","58e8f0ce-9121-463f-9ff7-cece608dd2d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.362,1.6014,NA,107.31,204.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Tony Kemp lines out to left fielder Mark Canha.",0,1,2,33,"bottom",4,"2023-04-15T21:09:28.903Z","2023-04-15T21:11:07.223Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,81.6,14,2,0.4278,6.6962,22.432,-29.0376,-5.0284,1.8815,0.2543,1.2737,6.3321,-127.3037,-4.9535,-1.5947,50.003,5.5026,-8.3788,14.4,7.2,24,1369,237,NA,NA,NA,NA,NA,NA,FALSE,-32.6,2.6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
