"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
746977,"2024-04-11",5,"2024-04-12T01:41:38.904Z","2024-04-12T01:41:46.471Z",TRUE,"pitch","954d7fb8-4824-4ed9-a467-61d9a05803d8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.33,1.58,NA,113.64,220.22,"ground_ball","medium","6",109.94,162.44,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,63,"bottom",8,"2024-04-12T01:40:39.338Z","2024-04-12T01:41:46.471Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.2,14,2,0.4223,6.9575,26.6648,-30.2508,-10.4891,1.1295,0.0881,0.6873,8.4904,-129.6061,-6.2248,-1.8647,50.0045,5.4258,-17.8763,27.6,8.4,24,1593,261,75.4,-18,4,NA,NA,NA,TRUE,-33.6,0.8,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",4,"2024-04-12T01:41:13.151Z","2024-04-12T01:41:17.818Z",TRUE,"pitch","c070d929-d346-4605-8db5-9d3cf5835e27",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.58,NA,130.28,212.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,63,"bottom",8,"2024-04-12T01:40:39.338Z","2024-04-12T01:41:46.471Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.3,13,2,0.4244,6.0759,29.4265,-31.1092,-10.2965,0.6352,-0.3485,0.9744,7.1824,-129.5154,-5.4003,-1.833,50.0059,5.493,-17.3309,26.4,8.4,24,1632,263,NA,NA,NA,NA,NA,NA,FALSE,-34.7,0,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",3,"2024-04-12T01:40:57.099Z","2024-04-12T01:41:01.560Z",TRUE,"pitch","74caa8df-37b3-436d-b411-ffe901042367",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.33,1.58,NA,105.89,157.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,63,"bottom",8,"2024-04-12T01:40:39.338Z","2024-04-12T01:41:46.471Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.8,3,2,0.401,5.8161,30.8401,-32.3153,-10.2641,-0.0716,0.2916,3.0182,9.2131,-136.7088,-0.4314,-1.7927,50.0055,5.401,-19.3829,27.6,8.4,24,1992,259,NA,NA,NA,NA,NA,NA,FALSE,-31.1,0,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",2,"2024-04-12T01:40:41.613Z","2024-04-12T01:40:45.673Z",TRUE,"pitch","e6c427c2-4e91-486f-87ac-a0a0357ecf2f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3044,1.5493,NA,115.26,154.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,63,"bottom",8,"2024-04-12T01:40:39.338Z","2024-04-12T01:41:46.471Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.3,2,2,0.4028,6.6314,31.8696,-33.0324,-11.1465,-0.4614,0.0455,3.1286,8.5809,-136.3432,-0.2121,-1.705,50.0005,5.5,-20.8411,30,8.4,24,2005,251,NA,NA,NA,NA,NA,NA,FALSE,-31.9,-0.6,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",0,"2024-04-12T01:38:00.786Z","2024-04-12T01:38:43.032Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,63,"bottom",8,"2024-04-12T01:40:39.338Z","2024-04-12T01:41:46.471Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",1,"2024-04-12T01:38:43.032Z","2024-04-12T01:40:41.613Z",FALSE,"action",NA,NA,"Pitching Change: Yennier Cano replaces Danny Coulombe.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,666974,"/api/v1/people/666974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Groundout","field_out","Ceddanne Rafaela grounds out, shortstop Gunnar Henderson to first baseman Ryan Mountcastle.",0,3,3,63,"bottom",8,"2024-04-12T01:40:39.338Z","2024-04-12T01:41:46.471Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",6,"2024-04-12T01:37:25.388Z","2024-04-12T01:37:52.278Z",TRUE,"pitch","ccf1c54b-22f1-40d2-9d5c-dfedbfa71590",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.25,1.42,NA,136.97,197.29,"fly_ball","medium","78",57.93,55.01,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Connor Wong homers (1) on a fly ball to left center field.",1,3,3,62,"bottom",8,"2024-04-12T01:36:03.275Z","2024-04-12T01:37:52.278Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,78.9,7,0.9,0.4404,5.921,23.7545,-30.1588,-1.4549,1.2893,-0.5238,1.5368,0.4889,-124.147,-4.4367,-0.5337,50.0052,5.8439,-2.2821,3.6,8.4,24,2584,282,104.4,35,393,NA,NA,NA,FALSE,-35.9,1.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",5,"2024-04-12T01:37:01.395Z","2024-04-12T01:37:05.966Z",TRUE,"pitch","0bf899d3-dc82-4e6a-a5d5-a128a7d7a723",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.25,1.42,NA,129.28,189.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Connor Wong homers (1) on a fly ball to left center field.",1,3,3,62,"bottom",8,"2024-04-12T01:36:03.275Z","2024-04-12T01:37:52.278Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.1,74,7,0.9,0.4675,5.7219,26.5018,-48.0881,-3.6587,-11.5,-0.3221,1.8125,2.0196,-118.0243,0.3818,-0.7222,50.0039,6.1482,-5.0625,6,14.4,24,2789,346,NA,NA,NA,NA,NA,NA,FALSE,-62.5,-20.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",4,"2024-04-12T01:36:39.475Z","2024-04-12T01:36:43.213Z",TRUE,"pitch","01ca1562-f343-46f2-ab10-5e189193758e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.25,1.42,NA,159.47,183.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Connor Wong homers (1) on a fly ball to left center field.",1,3,3,62,"bottom",8,"2024-04-12T01:36:03.275Z","2024-04-12T01:37:52.278Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.8,13,0.91,0.453,5.6468,22.8122,-36.4853,-8.3941,-2.9107,-1.1143,2.0371,1.6853,-120.7652,-1.7969,-0.7291,50.0025,5.9906,-12.4377,18,10.8,24,2715,331,NA,NA,NA,NA,NA,NA,FALSE,-45,-5.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",3,"2024-04-12T01:36:23.002Z","2024-04-12T01:36:27.836Z",TRUE,"pitch","9d4bf227-6da5-40f2-8fbf-9f2563e272da",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3089,1.4929,NA,158.14,178.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Connor Wong homers (1) on a fly ball to left center field.",1,3,3,62,"bottom",8,"2024-04-12T01:36:03.275Z","2024-04-12T01:37:52.278Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.1,13,0.92,0.4061,5.9868,27.46,-13.6691,-0.3776,10.0295,-1.0793,2.2398,-0.4043,-134.5437,-6.7235,-0.8784,50.0028,5.7282,-0.6965,2.4,3.6,24,2357,163,NA,NA,NA,NA,NA,NA,FALSE,-14.8,17,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",2,"2024-04-12T01:36:05.547Z","2024-04-12T01:36:09.661Z",TRUE,"pitch","07b23e74-7e77-4463-ba17-8b0fd4617ffb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3054,1.4892,NA,121.9,198.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Connor Wong homers (1) on a fly ball to left center field.",1,3,3,62,"bottom",8,"2024-04-12T01:36:03.275Z","2024-04-12T01:37:52.278Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.7,8,0.91,0.4525,5.6594,24.4848,-37.1541,-7.2268,-3.3564,-0.1285,1.4831,3.2651,-121.2036,-3.0115,-0.5567,50.0043,5.9979,-10.7143,15.6,10.8,24,2580,335,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-6.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",0,"2024-04-12T01:35:15.688Z","2024-04-12T01:35:20.442Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Connor Wong replaces Wilyer Abreu.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","501","62","atBat","Home Run","home_run","Connor Wong homers (1) on a fly ball to left center field.",1,3,3,62,"bottom",8,"2024-04-12T01:36:03.275Z","2024-04-12T01:37:52.278Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,677800,"/api/v1/people/677800",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",1,"2024-04-12T01:35:20.442Z","2024-04-12T01:36:05.547Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Home Run","home_run","Connor Wong homers (1) on a fly ball to left center field.",1,3,3,62,"bottom",8,"2024-04-12T01:36:03.275Z","2024-04-12T01:37:52.278Z",TRUE,TRUE,FALSE,FALSE,75,1,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",4,"2024-04-12T01:34:45.994Z","2024-04-12T01:34:52.369Z",TRUE,"pitch","9728b82f-2b2b-4531-8a50-6360c6c94366",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.71,1.78,NA,125.15,182.95,"ground_ball","medium","4",145.05,152.15,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Triston Casas grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",0,3,2,61,"bottom",8,"2024-04-12T01:33:43.689Z","2024-04-12T01:34:52.369Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.7,73.6,8,0.91,0.4699,5.6067,25.9441,-48.451,-2.8665,-11.88,-0.2139,2.0678,2.3671,-117.364,1.2006,-0.8721,50.0042,6.1269,-3.9272,3.6,14.4,24,2707,352,100.7,-11,11,NA,NA,NA,TRUE,-63.4,-20.8,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",3,"2024-04-12T01:34:29.483Z","2024-04-12T01:34:32.952Z",TRUE,"pitch","e159dd04-c3e9-43d0-a141-1718251fc85e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.71,1.78,NA,156.4,175.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Triston Casas grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",0,3,2,61,"bottom",8,"2024-04-12T01:33:43.689Z","2024-04-12T01:34:52.369Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.7,13,0.89,0.452,5.598,23.5012,-33.1721,-7.465,-0.6731,-1.0337,2.3451,1.3971,-121.1578,-1.8439,-0.6478,50.0018,6.0129,-11.1053,18,9.6,24,2552,331,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-1.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746977,"2024-04-11",1,"2024-04-12T01:34:02.371Z","2024-04-12T01:34:06.644Z",TRUE,"pitch","cf0dca38-56ee-4756-aeaf-93bdcd14a3a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.8037,1.7998,NA,155,136.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Triston Casas grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",0,3,2,61,"bottom",8,"2024-04-12T01:33:43.689Z","2024-04-12T01:34:52.369Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671213,"Triston Casas","/api/v1/people/671213","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.3,11,0.91,0.4578,5.498,24.3606,-36.0121,-9.5338,-2.6541,-0.997,3.7821,2.2481,-119.8989,1.8476,-0.7116,50.0003,6.228,-13.803,20.4,10.8,24,2555,323,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-4.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
