"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716886,"2023-08-23",2,"2023-08-23T18:04:43.369Z","2023-08-23T18:04:47.692Z",TRUE,"pitch","91642d79-cd3c-4c9c-9039-d333e18f0236",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.7367,1.7876,NA,58.03,188.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jordan Walker called out on strikes.",0,5,1,42,"top",5,"2023-08-23T18:03:46.976Z","2023-08-23T18:05:07.686Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,74.5,14,0.9,0.4622,6.904,26.3578,-25.6752,8.1303,4.589,1.547,1.8658,6.5215,-119.2436,-1.3735,-2.2957,50.0048,4.801,11.5212,26.4,8.4,24,2446,68,NA,NA,NA,NA,NA,NA,FALSE,-33,8.2,-16.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T18:04:25.332Z","2023-08-23T18:04:28.435Z",TRUE,"pitch","702ac0e6-730c-4c22-b020-17f5ac4edfa4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.8404,1.8886,NA,117.11,192.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jordan Walker called out on strikes.",0,5,1,42,"top",5,"2023-08-23T18:03:46.976Z","2023-08-23T18:05:07.686Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.7,13,0.91,0.4013,7.1971,31.617,-27.1887,-11.0614,2.6449,-0.0028,1.7028,10.0258,-136.755,-2.6268,-2.2885,50.0021,4.5509,-20.8424,33.6,7.2,24,2165,245,NA,NA,NA,NA,NA,NA,FALSE,-26.6,4.4,17.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T18:04:06.976Z","2023-08-23T18:04:10.203Z",TRUE,"pitch","b6fe0132-6978-4254-bbfd-dca9ef51c579",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7367,1.6837,NA,119.21,193.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jordan Walker called out on strikes.",0,5,1,42,"top",5,"2023-08-23T18:03:46.976Z","2023-08-23T18:05:07.686Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.6,8,0.91,0.4017,7.1564,31.4331,-27.9849,-11.5556,2.225,-0.0579,1.6942,10.2782,-136.6074,-2.365,-2.3766,50.0008,4.5043,-21.734,34.8,7.2,24,2130,244,NA,NA,NA,NA,NA,NA,FALSE,-27.5,3.7,18.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T18:03:31.458Z","2023-08-23T18:03:40.341Z",TRUE,"pitch","c983b209-8089-46b0-86ab-5375d2149131",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.29,1.53,NA,135.92,188.21,"ground_ball","medium","6",124.31,198.42,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Richie Palacios singles on a ground ball to shortstop Alika Williams.",0,5,1,41,"top",5,"2023-08-23T18:02:14.793Z","2023-08-23T18:03:40.341Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,680700,"Richie Palacios","/api/v1/people/680700","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.8,7,0.9,0.3923,7.2223,31.8273,-27.4991,-12.2322,2.3712,-0.4963,1.8728,9.6004,-139.7046,-3.1435,-2.39,50.0068,4.8226,-24.1558,38.4,7.2,24,2248,240,101.8,-6,15,NA,NA,NA,FALSE,-25.9,3.8,20.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,680700,"Richie Palacios","/api/v1/people/680700",NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T18:03:15.164Z","2023-08-23T18:03:19.431Z",TRUE,"pitch","65d714f4-7cc3-4021-991a-82c71757591c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.249,1.4463,NA,89.35,165.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Richie Palacios singles on a ground ball to shortstop Alika Williams.",0,5,1,41,"top",5,"2023-08-23T18:02:14.793Z","2023-08-23T18:03:40.341Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,680700,"Richie Palacios","/api/v1/people/680700","L","Left",670990,"Yohan Ramírez","/api/v1/people/670990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.9,3,0.9,0.4009,6.9434,30.0514,-28.133,-12.2266,2.1358,0.7253,2.7007,12.1767,-136.6075,-0.614,-2.201,50.0015,4.8621,-23.1113,36,7.2,24,2139,238,NA,NA,NA,NA,NA,NA,FALSE,-27.1,4,19.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",2,"2023-08-23T18:00:58.034Z","2023-08-23T18:01:04.447Z",TRUE,"pitch","f30697a6-3b2c-4f1c-8f2d-1beb94259946",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.49,1.63,NA,117.14,184.38,"ground_ball","medium","5",104.18,169.04,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alika Williams grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,5,1,40,"bottom",4,"2023-08-23T18:00:14.240Z","2023-08-23T18:01:04.447Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84,8,2,0.4109,6.875,27.943,-16.4345,4.9235,8.7404,-0.0038,2.015,-3.0965,-133.177,-6.5243,0.5329,50.0042,5.6805,8.8664,25.2,4.8,24,1747,148,68.2,-15,9,NA,NA,NA,TRUE,-17.9,14.6,-8.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T18:00:40.734Z","2023-08-23T18:00:44.490Z",TRUE,"pitch","59e35a8f-669a-4832-966f-f9d7ee2e9ce0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4901,1.6294,NA,158.53,163.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alika Williams grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,5,1,40,"bottom",4,"2023-08-23T18:00:14.240Z","2023-08-23T18:01:04.447Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.3,11,2,0.4078,6.8322,29.871,-16.2105,4.8334,8.7459,-1.0894,2.7815,-5.2426,-134.4471,-4.8576,0.2603,50.0061,5.7668,8.8267,24,4.8,24,1792,150,NA,NA,NA,NA,NA,NA,FALSE,-17.2,15,-7.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T18:00:27.340Z","2023-08-23T18:00:30.900Z",TRUE,"pitch","71867dbc-3d26-4734-a720-90293749eb31",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4383,1.5774,NA,102.19,134.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Alika Williams grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,5,1,40,"bottom",4,"2023-08-23T18:00:14.240Z","2023-08-23T18:01:04.447Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,675961,"Alika Williams","/api/v1/people/675961","R","Right",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.9,12,2,0.3988,6.775,32.2316,-16.9739,4.0384,7.9675,0.3886,3.8593,-1.8717,-137.6589,-2.1917,0.5548,50.0041,5.8225,7.7056,22.8,3.6,24,1859,148,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.2,-6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",7,"2023-08-23T17:59:54.574Z","2023-08-23T18:00:03.225Z",TRUE,"pitch","3632f4cc-7f2d-4530-974e-687783ea8dfc",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.15,1.5,NA,124.76,171.41,"ground_ball","medium","1",127.21,179.35,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.5,5,2,0.4089,6.8323,27.5104,-17.1665,4.2681,8.2468,-0.2036,2.4952,-3.1572,-133.7059,-5.5202,0.4351,50.0015,5.8092,7.765,21.6,4.8,24,1792,145,107.2,-12,12,NA,NA,NA,TRUE,-18.2,14,-7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",6,"2023-08-23T17:59:31.319Z","2023-08-23T17:59:34.930Z",TRUE,"pitch","23fc6ba6-5b91-4130-95a9-707f5714c824",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.15,1.5,NA,141.54,163.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.9,1,2,0.4066,6.8924,27.1676,-12.6945,4.2388,10.5807,-0.6438,2.7972,-4.1412,-134.3479,-5.6121,0.3617,50.0021,5.8039,7.8035,26.4,3.6,24,1889,153,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18.2,-6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",5,"2023-08-23T17:59:12.397Z","2023-08-23T17:59:16.387Z",TRUE,"pitch","be45b077-1461-4c8c-831c-45d2891b7592",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,2.839,1.2914,NA,153.4,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,68.2,13,2,0.5105,6.7416,20.969,-44.8017,-3.4791,-10.8587,-0.9549,1.3992,-1.8303,-107.8236,0.9422,0.3607,50.0043,5.9505,-4.0446,6,15.6,24,2578,342,NA,NA,NA,NA,NA,NA,FALSE,-69.2,-19,6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",4,"2023-08-23T17:58:47.588Z","2023-08-23T17:58:50.651Z",TRUE,"pitch","f36b86eb-11bc-4380-8c1f-1c500b77ddb0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.15,1.5,NA,133.33,186.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.9,7,2,0.3997,6.7979,25.9516,-16.5772,4.4388,8.174,-0.4284,1.9227,-3.6413,-136.304,-7.2175,0.3388,50.0055,5.7205,8.4728,24,3.6,24,1841,148,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.7,-7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",3,"2023-08-23T17:58:29.264Z","2023-08-23T17:58:33.623Z",TRUE,"pitch","6b3e7f39-af2f-4f5a-811b-91670de2cf46",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.15,1.5,NA,101.25,155.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.8,3,2,0.4063,6.7879,28.3227,-17.5685,4.5695,7.9267,0.4131,3.0888,-2.0077,-134.6408,-3.7497,0.5735,50.0008,5.7374,8.4161,24,4.8,24,1877,147,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.8,-7.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",2,"2023-08-23T17:58:11.447Z","2023-08-23T17:58:15.667Z",TRUE,"pitch","df46a1a5-74af-4260-9d92-02ae2de6658f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,2.9945,1.3434,NA,156.57,133.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.6,11,2,0.4365,6.4319,20.7119,-28.4171,0.1769,2.3449,-1.0381,3.8899,-3.4237,-124.6169,0.6556,0.3199,50.0032,5.9375,0.2842,0,7.2,24,1937,187,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.6,0.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T17:57:52.819Z","2023-08-23T17:57:56.977Z",TRUE,"pitch","baef898a-f2b4-45ee-af05-ee30d7059e9c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.9945,1.4473,NA,91.74,140.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.8,67.4,12,2,0.5131,6.6421,20.4749,-44.94,-4.9616,-11.0933,0.6626,3.6437,1.5549,-107.2031,5.3636,0.5678,50.0025,6.1611,-5.71,7.2,15.6,24,2652,342,NA,NA,NA,NA,NA,NA,FALSE,-68.9,-18,8.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T17:57:34.761Z","2023-08-23T17:57:38.487Z",TRUE,"pitch","1355c42c-2b06-4c44-b48d-bb324aff04d3",1,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",0,1,0,NA,NA,3.15,1.5,NA,132.92,182.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Grounded Into DP","grounded_into_double_play","Ji Hwan Bae grounds into a double play, pitcher Zack Thompson to shortstop Masyn Winn to first baseman Paul Goldschmidt. Liover Peguero out at 2nd. Ji Hwan Bae out at 1st.",0,5,1,39,"bottom",4,"2023-08-23T17:57:16.397Z","2023-08-23T18:00:03.225Z",TRUE,FALSE,FALSE,TRUE,24,3,2,2,678225,"Ji Hwan Bae","/api/v1/people/678225","L","Left",668868,"Zack Thompson","/api/v1/people/668868","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.4,4,2,0.442,6.6643,23.5112,-26.6444,-1.1792,3.5493,-0.4175,2.0812,-2.2466,-123.6962,-3.5537,0.6538,50.0024,5.7581,-1.8358,4.8,7.2,24,1987,178,NA,NA,NA,NA,NA,NA,FALSE,-31.8,5.9,2.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
