"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717428,"2023-07-09",1,"2023-07-09T19:31:35.751Z","2023-07-09T19:31:40.819Z",TRUE,"pitch","084021cd-8369-479a-9339-81be855890f5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.28,1.54,NA,104.78,187.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,5,1,37,"top",5,"2023-07-09T19:31:11.910Z","2023-07-09T19:32:06.440Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.3,9,0.9,0.3968,6.9402,27.2493,-15.3097,3.7348,8.7201,0.3206,1.9021,-2.9608,-137.433,-7.0243,0.9206,50.0062,5.5095,7.2262,21.6,3.6,24,2309,159,NA,NA,NA,NA,NA,NA,FALSE,-15.7,14.8,-6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T19:31:18.178Z","2023-07-09T19:31:21.615Z",TRUE,"pitch","c3f8ec46-1e2e-4929-885f-39f9beb39d98",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.28,1.54,NA,110.6,168.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,5,1,37,"top",5,"2023-07-09T19:31:11.910Z","2023-07-09T19:32:06.440Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.1,5,0.9,0.4015,6.8685,27.1971,-14.4987,3.08,9.3592,0.1678,2.5912,-3.3024,-135.9239,-5.301,0.993,50.0029,5.5581,5.8169,18,3.6,24,2309,157,NA,NA,NA,NA,NA,NA,FALSE,-15,16.2,-4.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",6,"2023-07-09T19:30:38.754Z","2023-07-09T19:30:50.162Z",TRUE,"pitch","7283892d-b41f-4044-95fd-cbc02f132a32",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.21,1.5,NA,97.96,187.73,"line_drive","medium","7",86.32,112.8,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Hays singles on a line drive to left fielder Joey Gallo. Anthony Santander scores. Colton Cowser to 2nd.",1,5,1,36,"top",5,"2023-07-09T19:28:40.297Z","2023-07-09T19:30:50.162Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.6,9,0.9,0.4465,6.9422,23.0635,-27.1338,10.5863,3.3057,0.4994,1.8908,-4.8602,-122.4404,-3.469,1.1294,50.0058,5.6357,16.155,28.8,8.4,24,1847,134,84.9,14,197,NA,NA,NA,FALSE,-33,5.4,-18.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669720,"Austin Hays","/api/v1/people/669720",681297,"Colton Cowser","/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",5,"2023-07-09T19:30:10.756Z","2023-07-09T19:30:14.350Z",TRUE,"pitch","35d745f2-d737-474f-b61b-e071541b3b8b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.21,1.5,NA,62.06,183.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Hays singles on a line drive to left fielder Joey Gallo. Anthony Santander scores. Colton Cowser to 2nd.",1,5,1,36,"top",5,"2023-07-09T19:28:40.297Z","2023-07-09T19:30:50.162Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.4,14,0.9,0.4537,6.8741,22.249,-26.6782,8.5404,3.7155,1.4414,2.0506,-2.3497,-120.4763,-3.0451,1.3167,50.0003,5.6757,12.6184,24,8.4,24,1677,133,NA,NA,NA,NA,NA,NA,FALSE,-33.5,6.4,-15,NA,NA,NA,NA,1,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",3,"2023-07-09T19:29:26.090Z","2023-07-09T19:29:30.279Z",TRUE,"pitch","1a8d2c18-3191-4eae-86be-c6adbd98ae2f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0744,1.469,NA,141.89,112.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Hays singles on a line drive to left fielder Joey Gallo. Anthony Santander scores. Colton Cowser to 2nd.",1,5,1,36,"top",5,"2023-07-09T19:28:40.297Z","2023-07-09T19:30:50.162Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,76.4,11,0.89,0.4521,6.9922,21.3042,-25.0101,7.9782,4.8045,-0.653,4.6639,-6.8306,-120.7004,2.1829,1.1635,50.0004,5.9359,11.8877,24,7.2,24,1820,128,NA,NA,NA,NA,NA,NA,FALSE,-30,9.5,-13.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",2,"2023-07-09T19:29:03.667Z","2023-07-09T19:29:07.842Z",TRUE,"pitch","9b28be15-4bb6-4d41-b2f9-7faebec55435",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1035,1.4771,NA,92.87,171.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Hays singles on a line drive to left fielder Joey Gallo. Anthony Santander scores. Colton Cowser to 2nd.",1,5,1,36,"top",5,"2023-07-09T19:28:40.297Z","2023-07-09T19:30:50.162Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.1,6,0.9,0.4007,6.6818,28.6245,-11.8105,4.0464,10.749,0.633,2.4765,-2.782,-136.4293,-6.0882,1.1377,50.0005,5.5429,7.6646,28.8,3.6,24,2311,157,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.5,-6.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T19:28:42.600Z","2023-07-09T19:28:46.853Z",TRUE,"pitch","525ba56d-2889-403f-95d0-f10bbf6b11a7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0744,1.4933,NA,107.43,197.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Hays singles on a line drive to left fielder Joey Gallo. Anthony Santander scores. Colton Cowser to 2nd.",1,5,1,36,"top",5,"2023-07-09T19:28:40.297Z","2023-07-09T19:30:50.162Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83,77.4,8,0.9,0.4505,6.8951,19.8418,-24.0303,7.7279,5.4183,0.2512,1.5319,-4.8564,-120.807,-4.7168,1.2666,50.003,5.5795,11.6139,24,7.2,24,1825,134,NA,NA,NA,NA,NA,NA,FALSE,-30,9.1,-13.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T19:28:22.603Z","2023-07-09T19:28:42.600Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Colton Cowser replaces Ryan Mountcastle.","Offensive Substitution",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,681297,"/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","402","36","atBat","Single","single","Austin Hays singles on a line drive to left fielder Joey Gallo. Anthony Santander scores. Colton Cowser to 2nd.",1,5,1,36,"top",5,"2023-07-09T19:28:40.297Z","2023-07-09T19:30:50.162Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,663624,"/api/v1/people/663624",1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",4,"2023-07-09T19:29:48.306Z","2023-07-09T19:29:52.483Z",FALSE,"pickoff","23213904-9049-4eef-b80b-e43a80d6cd5f",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Austin Hays singles on a line drive to left fielder Joey Gallo. Anthony Santander scores. Colton Cowser to 2nd.",1,5,1,36,"top",5,"2023-07-09T19:28:40.297Z","2023-07-09T19:30:50.162Z",TRUE,TRUE,FALSE,FALSE,33,1,2,1,669720,"Austin Hays","/api/v1/people/669720","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",4,"2023-07-09T19:27:26.672Z","2023-07-09T19:27:37.696Z",TRUE,"pitch","8d3b43a9-a445-4758-b1e5-c4919f829e4d",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.6,1.79,NA,77.94,162.06,"line_drive","medium","8",130.72,92.67,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Michael A. Taylor. Adley Rutschman scores. Anthony Santander to 3rd.",1,4,1,35,"top",5,"2023-07-09T19:27:07.208Z","2023-07-09T19:27:37.696Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.5,12,0.9,0.4531,6.7145,21.8091,-28.124,8.6705,2.734,1.0248,2.8414,-3.4863,-120.5412,-1.0985,1.3574,50.0049,5.7696,12.8551,24,8.4,24,1667,127,80.6,16,216,NA,NA,NA,FALSE,-34.7,4.9,-15,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663624,"Ryan Mountcastle","/api/v1/people/663624",NA,NA,NA,623993,"Anthony Santander","/api/v1/people/623993",NA,NA,NA,NA
717428,"2023-07-09",3,"2023-07-09T19:27:09.407Z","2023-07-09T19:27:13.348Z",TRUE,"pitch","5b4c1ded-41f5-41a1-8d2d-ff993018709e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7559,1.7996,NA,120.59,149.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Michael A. Taylor. Adley Rutschman scores. Anthony Santander to 3rd.",1,4,1,35,"top",5,"2023-07-09T19:27:07.208Z","2023-07-09T19:27:37.696Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.9,76.2,2,0.89,0.4564,6.9153,19.3718,-26.7774,8.0725,3.6838,-0.0942,3.3025,-5.7831,-119.2663,-0.2917,1.2936,50.0013,5.8076,11.8215,21.6,8.4,24,1620,131,NA,NA,NA,NA,NA,NA,FALSE,-33.4,6.8,-13.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T19:23:57.063Z","2023-07-09T19:24:59.458Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Michael A. Taylor. Adley Rutschman scores. Anthony Santander to 3rd.",1,4,1,35,"top",5,"2023-07-09T19:27:07.208Z","2023-07-09T19:27:37.696Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T19:24:59.458Z","2023-07-09T19:26:38.562Z",FALSE,"action",NA,NA,"Pitching Change: Jovani Moran replaces Joe Ryan.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663558,"/api/v1/people/663558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"35","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Michael A. Taylor. Adley Rutschman scores. Anthony Santander to 3rd.",1,4,1,35,"top",5,"2023-07-09T19:27:07.208Z","2023-07-09T19:27:37.696Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",2,"2023-07-09T19:26:38.562Z","2023-07-09T19:27:09.407Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Ryan Mountcastle replaces Ryan O'Hearn.","Offensive Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663624,"/api/v1/people/663624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","35","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Michael A. Taylor. Adley Rutschman scores. Anthony Santander to 3rd.",1,4,1,35,"top",5,"2023-07-09T19:27:07.208Z","2023-07-09T19:27:37.696Z",TRUE,TRUE,FALSE,FALSE,70,0,1,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",663558,"Jovani Moran","/api/v1/people/663558","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,656811,"/api/v1/people/656811",NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",5,"2023-07-09T19:23:37.268Z","2023-07-09T19:23:42.295Z",TRUE,"pitch","c7fb45b8-3f60-4ef1-96d4-6bb32f1eb8fe",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.35,1.6195,NA,160.58,174.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Anthony Santander walks. Adley Rutschman to 2nd.",0,3,1,34,"top",5,"2023-07-09T19:22:22.994Z","2023-07-09T19:23:42.295Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.6,13,0.87,0.4097,6.9877,24.2191,-19.4474,-4.3043,7.0071,-1.1433,2.3898,5.0757,-132.8685,-2.7027,-2.5049,50.003,4.8081,-7.8188,19.2,4.8,24,2182,217,NA,NA,NA,NA,NA,NA,FALSE,-20,12.5,7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,623993,"Anthony Santander","/api/v1/people/623993",668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",4,"2023-07-09T19:23:17.422Z","2023-07-09T19:23:21.746Z",TRUE,"pitch","11f9130c-5346-491c-a002-6a35a01e98c7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2918,1.5948,NA,163.69,138.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Anthony Santander walks. Adley Rutschman to 2nd.",0,3,1,34,"top",5,"2023-07-09T19:22:22.994Z","2023-07-09T19:23:42.295Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,73,11,0.91,0.4759,6.6192,18.3747,-32.3574,5.8032,-0.1402,-1.225,3.7256,1.6246,-114.4978,3.7429,-2.6951,50.0004,5.2093,7.8106,14.4,9.6,24,2422,71,NA,NA,NA,NA,NA,NA,FALSE,-42.8,0.8,-10.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
