"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717544,"2023-07-02",2,"2023-07-02T02:21:22.415Z","2023-07-02T02:21:28.298Z",TRUE,"pitch","da1f29c8-845b-4818-9a5e-466bf03929a2",3,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",1,2,2,NA,NA,3.15,1.5,NA,100.63,189.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Zach McKinstry pops out to third baseman Ryan McMahon.",0,0,0,34,"top",5,"2023-07-02T02:20:32.204Z","2023-07-02T02:22:45.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,84.1,9,0.89,0.4146,5.1686,22.7544,-21.9853,6.7471,5.7409,0.4294,1.8193,-8.1948,-131.1545,-5.6421,2.6902,50.0052,5.5953,11.9816,25.2,6,24,2117,114,NA,NA,NA,NA,NA,NA,FALSE,-23.6,9.6,-10.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T02:20:59.416Z","2023-07-02T02:21:05.109Z",TRUE,"pitch","7f59125f-87eb-446d-8816-2d6c33767c2b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.15,1.5,NA,94.91,159.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Zach McKinstry pops out to third baseman Ryan McMahon.",0,0,0,34,"top",5,"2023-07-02T02:20:32.204Z","2023-07-02T02:22:45.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,83.4,3,0.88,0.417,5.0505,22.4027,-24.0944,6.6429,4.6041,0.5796,2.9399,-8.2188,-130.3665,-2.6146,2.8817,50.0021,5.7375,11.6567,22.8,6,24,2056,109,NA,NA,NA,NA,NA,NA,FALSE,-25.4,8,-10.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T02:20:41.818Z","2023-07-02T02:20:46.010Z",TRUE,"pitch","3d974ef5-92a6-4970-96c3-95639177e6b0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2844,1.6356,NA,85.98,135.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Zach McKinstry pops out to third baseman Ryan McMahon.",0,0,0,34,"top",5,"2023-07-02T02:20:32.204Z","2023-07-02T02:22:45.544Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,83.1,12,0.87,0.4181,4.9831,22.5973,-24.5026,5.9996,4.3964,0.8139,3.8332,-6.9376,-130.1094,-0.7331,2.7126,50.0046,5.9453,10.4763,20.4,6,24,2071,118,NA,NA,NA,NA,NA,NA,FALSE,-25.7,8,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",3,"2023-07-02T02:20:13.930Z","2023-07-02T02:20:18.639Z",TRUE,"pitch","af31a859-bc7d-4b5f-a84c-00c01a2bc9d5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.27,1.48,NA,129.29,137.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,33,"top",5,"2023-07-02T02:18:44.969Z","2023-07-02T02:20:18.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,85.4,11,0.9,0.4073,5.0641,23.1873,-25.1484,6.5938,3.823,-0.3224,3.7417,-9.6331,-133.42,-0.7414,2.4447,50.0063,5.8028,12.1336,22.8,6,24,2101,115,NA,NA,NA,NA,NA,NA,TRUE,-25.1,7,-10.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,570731,"Jonathan Schoop","/api/v1/people/570731",NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T02:19:45.673Z","2023-07-02T02:19:51.563Z",TRUE,"pitch","87dc3d31-6f6a-43a4-ae16-6ba791a2fa83",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.27,1.48,NA,102.44,198.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,33,"top",5,"2023-07-02T02:18:44.969Z","2023-07-02T02:20:18.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,74.6,9,0.9,0.4684,5.057,19.0232,-32.5231,8.0161,-0.2498,0.3821,1.4759,-7.8487,-116.321,-3.0393,2.7369,50.0041,5.8409,11.1363,16.8,9.6,24,2017,90,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-0.8,-12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T02:19:17.566Z","2023-07-02T02:19:21.073Z",TRUE,"pitch","8a31d059-2347-48fa-afde-1260dd1dbff3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.27,1.48,NA,74.82,174.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,33,"top",5,"2023-07-02T02:18:44.969Z","2023-07-02T02:20:18.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.6,74.5,12,0.9,0.4694,4.9664,18.0421,-33.9924,7.2679,-1.315,1.1067,2.3945,-6.0672,-115.9088,-0.825,2.7917,50.0011,5.9508,10.0648,15.6,10.8,24,1956,92,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-2.3,-12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T02:19:00.664Z","2023-07-02T02:19:05.012Z",TRUE,"pitch","9822683b-e8ce-4437-8f6e-2e0c268ea339",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2632,1.5197,NA,86.48,150.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,33,"top",5,"2023-07-02T02:18:44.969Z","2023-07-02T02:20:18.639Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,606992,"Eric Haase","/api/v1/people/606992","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,83.3,3,0.9,0.4171,5.0835,22.6139,-24.9125,8.0587,4.1398,0.8008,3.2858,-7.7949,-130.3832,-2.0173,2.7557,50.003,5.9149,14.1348,26.4,6,24,2180,118,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.3,-13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T02:18:25.725Z","2023-07-02T02:18:35.291Z",TRUE,"pitch","bb7e023b-5006-46dd-9cd1-951fec5e3977",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.54,1.7,NA,94.77,197.36,"line_drive","hard","8",106.65,72.33,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Jonathan Schoop singles on a sharp line drive to center fielder Brenton Doyle.",0,0,0,32,"top",5,"2023-07-02T02:18:00.269Z","2023-07-02T02:18:35.291Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,75.9,14,0.9,0.461,4.98,18.9191,-33.694,7.1848,-1.061,0.5832,1.5339,-7.3371,-118.0529,-2.6469,2.7735,50.0015,5.7204,10.3119,15.6,9.6,24,2016,86,102.3,10,239,NA,NA,NA,FALSE,-43.3,-2.3,-11.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,570731,"Jonathan Schoop","/api/v1/people/570731",NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T02:18:13.336Z","2023-07-02T02:18:16.835Z",TRUE,"pitch","d057da67-bac8-4c91-8cb3-d5e418815d8e",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,1,NA,NA,3.54,1.7,NA,123.35,210.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Jonathan Schoop singles on a sharp line drive to center fielder Brenton Doyle.",0,0,0,32,"top",5,"2023-07-02T02:18:00.269Z","2023-07-02T02:18:35.291Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,75.8,13,0.9,0.4626,4.8472,18.8178,-31.7003,7.39,0.3339,-0.1666,1.0414,-8.5715,-117.65,-4.2255,2.5357,50.0043,5.746,10.5346,15.6,9.6,24,2030,86,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-0.1,-11.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T02:18:03.425Z","2023-07-02T02:18:07.294Z",TRUE,"pitch","9b7ef001-dba0-43e7-9dbd-bb783ad964a8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5785,1.7419,NA,90.53,159.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Jonathan Schoop singles on a sharp line drive to center fielder Brenton Doyle.",0,0,0,32,"top",5,"2023-07-02T02:18:00.269Z","2023-07-02T02:18:35.291Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,83.6,6,0.89,0.4158,5.0293,23.5743,-27.7297,8.0684,2.5186,0.6943,2.9356,-7.8442,-130.9529,-1.9291,2.6579,50.0029,5.7246,14.2345,25.2,7.2,24,2170,119,NA,NA,NA,NA,NA,NA,FALSE,-28.9,4.4,-13.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",3,"2023-07-02T02:17:33.480Z","2023-07-02T02:17:41.319Z",TRUE,"pitch","639806fb-2747-4795-9135-5367f5d832be",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.62,1.83,NA,81.73,185.88,"ground_ball","medium","3",153.34,166.62,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Miguel Cabrera grounds out to first baseman C. J. Cron.",0,0,0,31,"top",5,"2023-07-02T02:16:45.744Z","2023-07-02T02:17:41.319Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,85.1,14,0.88,0.4109,4.9928,21.4177,-26.0489,5.9255,3.3826,0.9252,1.9592,-6.6659,-132.0283,-4.5438,2.683,50.003,5.562,10.7275,20.4,6,24,2082,112,81.2,-15,7,NA,NA,NA,TRUE,-27,5.5,-9.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T02:17:07.937Z","2023-07-02T02:17:11.752Z",TRUE,"pitch","8ba28efb-c0da-4575-9aa7-7b1489b67b03",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4844,1.7655,NA,148.12,185.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Miguel Cabrera grounds out to first baseman C. J. Cron.",0,0,0,31,"top",5,"2023-07-02T02:16:45.744Z","2023-07-02T02:17:41.319Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,79.5,7,0.9,0.4406,5.0093,19.5418,-28.0752,1.3473,2.6069,-0.8164,1.9636,-9.0872,-123.291,-3.1393,2.7084,50.0039,5.5697,2.1204,1.2,7.2,24,2296,90,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.3,-0.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T02:16:57.700Z","2023-07-02T02:17:01.565Z",TRUE,"pitch","a739cc90-e167-4e88-9e9c-efe2c549399a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5079,1.7655,NA,98.84,194.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Miguel Cabrera grounds out to first baseman C. J. Cron.",0,0,0,31,"top",5,"2023-07-02T02:16:45.744Z","2023-07-02T02:17:41.319Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,82.9,9,0.86,0.4202,5.0029,23.3336,-25.9878,7.3642,3.583,0.4765,1.6523,-8.1715,-129.6258,-5.2571,2.6911,50.0053,5.6543,12.7207,22.8,7.2,24,2023,113,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.6,-11.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T02:17:24.821Z","2023-07-02T02:17:33.480Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,408234,"/api/v1/people/408234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Miguel Cabrera grounds out to first baseman C. J. Cron.",0,0,0,31,"top",5,"2023-07-02T02:16:45.744Z","2023-07-02T02:17:41.319Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",621389,"Ty Blach","/api/v1/people/621389","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T02:14:45.516Z","2023-07-02T02:14:53.189Z",TRUE,"pitch","259ba160-815d-4246-a0b9-c946f459eedd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.35,1.59,NA,142.4,199.92,"ground_ball","soft","2",128.92,198.67,NA,NA,TRUE,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Harold Castro grounds out softly, catcher Eric Haase to first baseman Spencer Torkelson.",0,0,0,30,"bottom",4,"2023-07-02T02:14:05.540Z","2023-07-02T02:14:53.189Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,73.8,13,0.9,0.4752,5.6064,17.4365,-33.0489,-2.2391,-0.6486,-0.6663,1.4394,-6.1112,-114.4634,-1.0271,2.3092,50.0029,5.0772,-3.0249,6,9.6,24,2335,281,45.7,-76,2,NA,NA,NA,TRUE,-44.8,-1.2,5.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T02:14:27.941Z","2023-07-02T02:14:31.224Z",TRUE,"pitch","729acb0f-99dc-4e5c-a0ba-bb27d3360904",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.35,1.59,NA,134.79,151.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Harold Castro grounds out softly, catcher Eric Haase to first baseman Spencer Torkelson.",0,0,0,30,"bottom",4,"2023-07-02T02:14:05.540Z","2023-07-02T02:14:53.189Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,83.5,1,0.81,0.4158,5.9242,22.5378,-20.4853,4.4852,6.6229,-0.4668,3.2267,-7.9869,-130.7566,-1.0686,2.018,50.004,5.1499,7.9185,18,4.8,24,1936,120,NA,NA,NA,NA,NA,NA,FALSE,-21.4,12,-6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T02:14:10.337Z","2023-07-02T02:14:15.344Z",TRUE,"pitch","db728b91-a8e5-4b61-973e-f7c94d87eaea",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3417,1.5528,NA,155.17,214.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Harold Castro grounds out softly, catcher Eric Haase to first baseman Spencer Torkelson.",0,0,0,30,"bottom",4,"2023-07-02T02:14:05.540Z","2023-07-02T02:14:53.189Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605612,"Harold Castro","/api/v1/people/605612","L","Left",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,74.5,13,0.9,0.4732,5.5953,16.1071,-32.5791,-2.8168,-0.2996,-1.0014,0.8816,-6.6231,-114.6383,-2.4092,2.2619,50.0016,5.0491,-3.8433,8.4,9.6,24,2335,270,NA,NA,NA,NA,NA,NA,FALSE,-44,-0.8,6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
