"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718653,"2023-04-09",5,"2023-04-09T19:17:16.985Z","2023-04-09T19:17:20.335Z",TRUE,"pitch","d25ba380-fc99-4882-90b5-d503b7fd0e8e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.41,1.65,NA,154.94,136.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Gavin Sheets singles on a ground ball to right fielder Canaan Smith-Njigba.",0,0,1,45,"top",7,"2023-04-09T19:16:29.267Z","2023-04-09T19:18:54.006Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,74,11,0.9,0.4675,6.726,21.5675,-32.5329,2.6702,-0.2542,-0.9953,3.7887,3.1097,-117.0411,1.9376,-2.687,50.0057,5.9912,3.7137,7.2,9.6,24,2332,86,NA,NA,NA,NA,NA,NA,FALSE,-41.9,0.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",4,"2023-04-09T19:17:02.170Z","2023-04-09T19:17:05.170Z",TRUE,"pitch","93a4ff68-0b60-4d1f-aa5d-607d7c2ec355",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.4598,1.7127,NA,127.35,168.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Gavin Sheets singles on a ground ball to right fielder Canaan Smith-Njigba.",0,0,1,45,"top",7,"2023-04-09T19:16:29.267Z","2023-04-09T19:18:54.006Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.8,5,0.91,0.4337,6.9573,24.8826,-30.25,2.5461,1.1888,-0.2716,2.6202,5.2319,-126.1239,-1.1141,-2.701,50.0022,5.5002,4.1133,9.6,7.2,24,2401,133,NA,NA,NA,NA,NA,NA,FALSE,-34.2,2.2,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",3,"2023-04-09T19:16:45.829Z","2023-04-09T19:16:49.118Z",TRUE,"pitch","d7e12dd8-c434-45b8-855f-9652a1235f7b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3287,1.6388,NA,164.81,120.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Gavin Sheets singles on a ground ball to right fielder Canaan Smith-Njigba.",0,0,1,45,"top",7,"2023-04-09T19:16:29.267Z","2023-04-09T19:18:54.006Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,71.1,11,0.9,0.4874,6.4907,18.9844,-34.7593,4.057,-2.0194,-1.2543,4.3653,1.9766,-112.1008,4.0711,-2.6726,50.0024,6.0595,5.197,9.6,10.8,24,2333,75,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-2.4,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",2,"2023-04-09T19:16:31.582Z","2023-04-09T19:16:34.975Z",TRUE,"pitch","0df01b55-75da-4ccf-9a9e-80b67402cad7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5534,1.6257,NA,185.13,149.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Gavin Sheets singles on a ground ball to right fielder Canaan Smith-Njigba.",0,0,1,45,"top",7,"2023-04-09T19:16:29.267Z","2023-04-09T19:18:54.006Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.8,11,0.93,0.3964,6.8565,30.1301,-18.1819,-7.1017,7.2354,-1.7874,3.3003,5.9134,-138.0546,-2.4217,-3.0323,50.0053,5.4098,-13.739,33.6,4.8,24,2179,223,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",0,"2023-04-09T19:16:37.802Z","2023-04-09T19:16:37.843Z",FALSE,"action",NA,NA,"Defensive Substitution: Ji Hwan Bae replaces shortstop Oneil Cruz, batting 1st, playing second base.","Defensive Sub",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678225,"/api/v1/people/678225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","101","45","atBat","Single","single","Gavin Sheets singles on a ground ball to right fielder Canaan Smith-Njigba.",0,0,1,45,"top",7,"2023-04-09T19:16:29.267Z","2023-04-09T19:18:54.006Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,665833,"/api/v1/people/665833",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",1,"2023-04-09T19:16:37.843Z","2023-04-09T19:16:38.843Z",FALSE,"action",NA,NA,"Defensive switch from second base to shortstop for Rodolfo Castro.","Defensive Switch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666801,"/api/v1/people/666801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","700","45","atBat","Single","single","Gavin Sheets singles on a ground ball to right fielder Canaan Smith-Njigba.",0,0,1,45,"top",7,"2023-04-09T19:16:29.267Z","2023-04-09T19:18:54.006Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",4,"2023-04-09T19:14:17.239Z","2023-04-09T19:14:23.213Z",TRUE,"pitch","5bcb43f9-a26e-47e7-8692-7bf91584ab6b",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.21,1.57,NA,93.28,213.13,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,0,1,44,"bottom",6,"2023-04-09T19:12:36.916Z","2023-04-09T19:14:23.213Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,14,2,0.432,6.9151,24.7406,-27.3747,1.6921,2.9418,0.6224,0.9499,6.7363,-126.5687,-5.7255,-2.2883,50.0001,5.4209,2.7564,8.4,7.2,24,2456,66,NA,NA,NA,NA,NA,NA,TRUE,-31.7,4.3,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",3,"2023-04-09T19:13:47.767Z","2023-04-09T19:13:55.497Z",TRUE,"pitch","2fe215a6-dbec-4cbd-b11e-1b8dfb232c9d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.21,1.57,NA,138.89,157.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,0,1,44,"bottom",6,"2023-04-09T19:12:36.916Z","2023-04-09T19:14:23.213Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.5,1,0.92,0.3846,7.0573,31.7444,-10.5104,-7.294,10.5377,-0.5742,3.0058,7.5675,-142.2656,-5.3615,-2.3173,50.0024,5.577,-14.9952,49.2,3.6,24,2600,213,NA,NA,NA,NA,NA,NA,FALSE,-10.3,18.2,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",2,"2023-04-09T19:13:22.444Z","2023-04-09T19:13:25.444Z",TRUE,"pitch","9d507f5b-082c-4ce0-b9c6-6945043ab4a5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.21,1.57,NA,123.9,178.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,0,1,44,"bottom",6,"2023-04-09T19:12:36.916Z","2023-04-09T19:14:23.213Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.5,5,0.92,0.387,7.1067,35.2265,-7.8918,-7.5108,11.9949,-0.1809,2.2259,8.2823,-142.0134,-7.7149,-2.1718,50.0007,5.4936,-15.2029,52.8,3.6,24,2669,209,NA,NA,NA,NA,NA,NA,FALSE,-8.8,20.2,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",1,"2023-04-09T19:12:58.631Z","2023-04-09T19:13:02.838Z",TRUE,"pitch","db62b06c-2ee5-48e8-a875-ecb452d5f178",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.1948,1.6582,NA,109.82,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,0,1,44,"bottom",6,"2023-04-09T19:12:36.916Z","2023-04-09T19:14:23.213Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.2,14,2,0.4452,6.925,25.1022,-35.6373,1.9295,-2.2659,0.1883,0.4361,5.6127,-123.152,-4.817,-2.3734,50,5.4412,2.954,6,9.6,24,2419,46,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",0,"2023-04-09T19:12:42.272Z","2023-04-09T19:12:46.766Z",TRUE,"pitch","0a147621-8062-4bb5-a91f-6cb456e02d75",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.21,1.6312,NA,140.34,203.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,0,1,44,"bottom",6,"2023-04-09T19:12:36.916Z","2023-04-09T19:14:23.213Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.7,13,2,0.4357,6.8052,24.8749,-34.0901,1.9623,-1.197,-0.6123,1.3012,4.0808,-125.587,-3.3938,-2.5117,50.0017,5.4359,3.1418,6,8.4,24,2371,67,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-2.6,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",3,"2023-04-09T19:10:06.386Z","2023-04-09T19:10:14.176Z",TRUE,"pitch","e61b3966-8f3d-4319-b27c-e4eca0989c2c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.42,1.63,NA,111.36,200.04,"ground_ball","medium","4",149.76,152.36,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","White Sox challenged (force play), call on the field was overturned: Carlos Santana grounds into a force out, second baseman Elvis Andrus to shortstop Tim Anderson. Bryan Reynolds to 3rd. Ke'Bryan Hayes out at 2nd. Carlos Santana to 1st.",0,0,1,43,"bottom",6,"2023-04-09T19:09:48.251Z","2023-04-09T19:10:14.176Z",TRUE,FALSE,TRUE,TRUE,0,0,1,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.2,14,2,0.4281,6.8003,25.7637,-35.7067,1.2977,-2.1302,0.1479,1.4347,6.4997,-127.823,-2.9854,-2.594,50.0034,5.4147,2.1511,4.8,8.4,24,2449,47,101.6,1,51,NA,NA,NA,TRUE,-39.7,-4.3,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,467793,"Carlos Santana","/api/v1/people/467793",668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,TRUE,FALSE,"MC",145
718653,"2023-04-09",2,"2023-04-09T19:09:50.448Z","2023-04-09T19:09:53.755Z",TRUE,"pitch","76e240dc-d4ae-42d7-b555-62163cc50df7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3431,1.6361,NA,144.79,158.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","White Sox challenged (force play), call on the field was overturned: Carlos Santana grounds into a force out, second baseman Elvis Andrus to shortstop Tim Anderson. Bryan Reynolds to 3rd. Ke'Bryan Hayes out at 2nd. Carlos Santana to 1st.",0,0,1,43,"bottom",6,"2023-04-09T19:09:48.251Z","2023-04-09T19:10:14.176Z",TRUE,FALSE,TRUE,TRUE,0,0,1,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79,1,2,0.4381,6.7812,24.6639,-34.9608,2.5939,-1.7574,-0.7289,2.9865,3.5934,-124.9294,0.5287,-2.5218,50.0038,5.6408,4.109,7.2,9.6,24,2313,48,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-2.9,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",0,"2023-04-09T19:05:20.249Z","2023-04-09T19:09:08.254Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,467793,"/api/v1/people/467793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","White Sox challenged (force play), call on the field was overturned: Carlos Santana grounds into a force out, second baseman Elvis Andrus to shortstop Tim Anderson. Bryan Reynolds to 3rd. Ke'Bryan Hayes out at 2nd. Carlos Santana to 1st.",0,0,1,43,"bottom",6,"2023-04-09T19:09:48.251Z","2023-04-09T19:10:14.176Z",TRUE,FALSE,TRUE,TRUE,0,0,1,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",1,"2023-04-09T19:09:08.254Z","2023-04-09T19:09:50.448Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","White Sox challenged (force play), call on the field was overturned: Carlos Santana grounds into a force out, second baseman Elvis Andrus to shortstop Tim Anderson. Bryan Reynolds to 3rd. Ke'Bryan Hayes out at 2nd. Carlos Santana to 1st.",0,0,1,43,"bottom",6,"2023-04-09T19:09:48.251Z","2023-04-09T19:10:14.176Z",TRUE,FALSE,TRUE,TRUE,0,0,1,2,467793,"Carlos Santana","/api/v1/people/467793","L","Left",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718653,"2023-04-09",3,"2023-04-09T19:03:50.500Z","2023-04-09T19:03:57.417Z",TRUE,"pitch","54b7dd20-2dfb-4de7-95cd-373ef851f4e0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.25,1.56,NA,103.44,205.02,"ground_ball","medium","5",113.98,176.62,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Fielders Choice Out","fielders_choice_out","Ke'Bryan Hayes reaches on a fielder's choice out, third baseman Yoan Moncada to catcher Seby Zavala. Oneil Cruz out at home. Bryan Reynolds to 2nd.",0,0,1,42,"bottom",6,"2023-04-09T19:02:33.482Z","2023-04-09T19:03:57.417Z",TRUE,FALSE,FALSE,TRUE,8,1,2,1,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",656629,"Michael Kopech","/api/v1/people/656629","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.9,14,2,0.4401,6.9047,25.7966,-35.4675,1.087,-2.1032,0.3556,1.2505,6.2079,-124.6188,-3.2796,-2.3121,50.0004,5.5228,1.7039,4.8,9.6,24,2320,48,78.7,-41,3,NA,NA,NA,TRUE,-41.8,-4.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA
