"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716772,"2023-09-02",5,"2023-09-02T01:04:14.885Z","2023-09-02T01:04:22.667Z",TRUE,"pitch","2e22875f-263a-481a-9f1d-902b5affa70a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.54,1.69,NA,91.42,138.33,"fly_ball","medium","9",193.23,103.89,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Jonah Heim flies out to right fielder Max Kepler.",0,0,1,28,"bottom",4,"2023-09-02T01:02:16.261Z","2023-09-02T01:04:22.667Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.8,12,0.9,0.4112,6.7944,27.0363,-16.4612,-6.1478,8.7298,0.6711,3.7204,10.1876,-132.9377,0.4802,-2.4024,50.0008,4.7274,-11.0642,28.8,4.8,24,2190,225,85.9,41,290,NA,NA,NA,TRUE,-16.4,16.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",4,"2023-09-02T01:03:50.938Z","2023-09-02T01:03:53.938Z",TRUE,"pitch","485130cc-d935-4a61-864c-6a4f6d39d379",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.54,1.69,NA,128.79,159.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Jonah Heim flies out to right fielder Max Kepler.",0,0,1,28,"bottom",4,"2023-09-02T01:02:16.261Z","2023-09-02T01:04:22.667Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.9,4,0.9,0.4146,6.9008,27.9549,-17.7088,-7.0039,8.1852,-0.3092,2.9349,8.0141,-132.0658,-0.8126,-2.4722,50.0054,4.5484,-12.3825,31.2,4.8,24,2222,221,NA,NA,NA,NA,NA,NA,FALSE,-18.4,14.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T01:03:30.701Z","2023-09-02T01:03:33.716Z",TRUE,"pitch","482606ab-802d-4011-ba7d-54214cd1e208",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.54,1.69,NA,114.52,143.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Jonah Heim flies out to right fielder Max Kepler.",0,0,1,28,"bottom",4,"2023-09-02T01:02:16.261Z","2023-09-02T01:04:22.667Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82.9,2,0.9,0.4143,6.7832,28.5008,-16.0647,-7.9293,9.0988,0.065,3.5459,9.0693,-132.2763,0.1838,-2.3796,50.0003,4.6544,-14.0353,37.2,4.8,24,2196,223,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.8,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T01:03:08.992Z","2023-09-02T01:03:12.746Z",TRUE,"pitch","2a046515-0c63-4121-850f-8f48c3427b4f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.54,1.68,NA,66.43,224.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Jonah Heim flies out to right fielder Max Kepler.",0,0,1,28,"bottom",4,"2023-09-02T01:02:16.261Z","2023-09-02T01:04:22.667Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,77.8,14,0.9,0.4486,6.7169,20.8933,-29.0779,-6.8155,2.0429,1.3267,0.5249,10.9226,-121.4887,-3.7584,-2.3155,50.003,4.584,-10.3227,15.6,8.4,24,1378,238,NA,NA,NA,NA,NA,NA,FALSE,-35.8,3.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T01:02:51.852Z","2023-09-02T01:02:56.064Z",TRUE,"pitch","bf979237-cb2d-4943-ab40-bd175b91b8de",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6151,1.7475,NA,153.45,178.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Jonah Heim flies out to right fielder Max Kepler.",0,0,1,28,"bottom",4,"2023-09-02T01:02:16.261Z","2023-09-02T01:04:22.667Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,78.4,13,0.9,0.4424,6.579,22.1187,-30.8583,-7.4116,0.8435,-0.9563,2.2199,6.3453,-123.3276,0.1742,-2.5866,50.0021,4.729,-11.5365,19.2,8.4,24,1637,246,NA,NA,NA,NA,NA,NA,FALSE,-36,1.8,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T01:02:27.305Z","2023-09-02T01:02:30.625Z",TRUE,"pitch","65105769-1308-42d9-bb43-e635bb923ec2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.54,1.69,NA,113.32,157.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Jonah Heim flies out to right fielder Max Kepler.",0,0,1,28,"bottom",4,"2023-09-02T01:02:16.261Z","2023-09-02T01:04:22.667Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.6,2,0.89,0.4156,6.8331,28.9977,-18.2298,-8.4435,7.9318,0.0966,3.0258,9.3204,-131.9752,-0.7887,-2.3895,50.0019,4.6755,-14.8427,34.8,4.8,24,2299,224,NA,NA,NA,NA,NA,NA,FALSE,-19,14.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T01:01:47.286Z","2023-09-02T01:02:01.279Z",TRUE,"pitch","925c7c62-014c-4faa-bb97-d823ee7e4aec",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.43,1.58,NA,97.03,164.54,"fly_ball","hard","8",90.34,41.54,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Flyout","field_out","Mitch Garver flies out sharply to center fielder Andrew Stevenson.",0,0,1,27,"bottom",4,"2023-09-02T01:01:36.688Z","2023-09-02T01:02:01.279Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,77.8,6,0.62,0.4437,6.8489,24.3469,-25.9286,0.0457,4.0484,0.5238,2.7495,7.2743,-123.3961,0.4485,-2.4673,50.0046,4.7483,0.0698,3.6,7.2,24,2241,206,102.3,32,399,NA,NA,NA,TRUE,-30.4,7.7,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
716772,"2023-09-02",6,"2023-09-02T01:01:10.788Z","2023-09-02T01:01:22.004Z",TRUE,"pitch","eed01f5c-737b-4129-8333-20f8b37ff185",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.5,1.71,NA,128.21,169.05,"popup","medium","4",151.21,152.89,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Jorge Polanco.",0,0,1,26,"bottom",4,"2023-09-02T00:59:12.370Z","2023-09-02T01:01:22.004Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.1,4,0.9,0.4089,6.7902,29.1752,-17.4574,-8.2317,8.1047,-0.294,2.5827,8.7958,-133.9833,-2.1297,-2.5513,50.0062,4.6365,-14.9562,36,4.8,24,2319,224,94.1,67,138,NA,NA,NA,TRUE,-17.9,14.4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
716772,"2023-09-02",4,"2023-09-02T01:00:40.769Z","2023-09-02T01:00:43.938Z",TRUE,"pitch","24fa94b2-8524-42f9-b952-a21d2303fe80",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3852,1.6693,NA,121.65,119.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Jorge Polanco.",0,0,1,26,"bottom",4,"2023-09-02T00:59:12.370Z","2023-09-02T01:01:22.004Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,83.9,11,0.9,0.4081,6.7002,30.2683,-16.9195,-7.088,8.3697,-0.1221,4.4332,8.735,-134.4197,2.2523,-2.4992,50.0006,4.7884,-12.9162,33.6,4.8,24,2270,224,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T01:00:12.082Z","2023-09-02T01:00:16.015Z",TRUE,"pitch","75fd0abc-54a8-4a25-800b-642576a09ca3",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.5,1.71,NA,112.38,156.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Jorge Polanco.",0,0,1,26,"bottom",4,"2023-09-02T00:59:12.370Z","2023-09-02T01:01:22.004Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,77.3,2,0.9,0.4483,6.7409,21.8399,-31.7117,-8.0448,0.3012,0.1211,3.0648,8.7054,-121.7571,2.1219,-2.4399,50.0002,4.9087,-12.1893,19.2,8.4,24,1600,243,NA,NA,NA,NA,NA,NA,FALSE,-37.6,1.3,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T00:59:56.402Z","2023-09-02T00:59:59.527Z",TRUE,"pitch","f860e27f-0c0d-48b7-9a57-bef560cd71fa",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4348,1.6742,NA,121.45,116.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Jorge Polanco.",0,0,1,26,"bottom",4,"2023-09-02T00:59:12.370Z","2023-09-02T01:01:22.004Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.2,11,0.9,0.4119,6.7025,29.5074,-15.7214,-7.4945,9.1945,-0.1168,4.5429,8.8186,-133.1619,2.4696,-2.5031,50.0047,4.7427,-13.4151,37.2,4.8,24,2188,229,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T00:59:39.315Z","2023-09-02T00:59:42.748Z",TRUE,"pitch","a4989764-c65a-4f48-943e-f3ff5b8ba54c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.5,1.71,NA,98.68,155.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Jorge Polanco.",0,0,1,26,"bottom",4,"2023-09-02T00:59:12.370Z","2023-09-02T01:01:22.004Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85,78,3,0.9,0.443,6.6203,23.498,-32.9654,-8.0858,-0.51,0.4806,3.0853,9.8093,-123.4131,2.486,-2.4865,50.0038,4.8329,-12.5322,18,8.4,24,1511,243,NA,NA,NA,NA,NA,NA,FALSE,-37.9,-0.1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T00:59:25.158Z","2023-09-02T00:59:28.261Z",TRUE,"pitch","917f2b74-b5e7-4f9d-8e23-5b10c89de264",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5344,1.8183,NA,118.52,115.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Jorge Polanco.",0,0,1,26,"bottom",4,"2023-09-02T00:59:12.370Z","2023-09-02T01:01:22.004Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.4,11,0.89,0.4202,6.8737,29.1882,-19.9926,-7.0233,7.0922,-0.0399,4.5706,8.4235,-130.6566,3.1919,-2.4029,50.0027,4.8402,-12.0645,27.6,4.8,24,2254,225,NA,NA,NA,NA,NA,NA,FALSE,-20.3,13.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",5,"2023-09-02T01:00:57.237Z","2023-09-02T01:01:10.788Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,666969,"/api/v1/people/666969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Adolis Garcia pops out to second baseman Jorge Polanco.",0,0,1,26,"bottom",4,"2023-09-02T00:59:12.370Z","2023-09-02T01:01:22.004Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T00:58:48.894Z","2023-09-02T00:58:59.567Z",TRUE,"pitch","54452640-3cb9-4c6d-ba78-b063e08928f4",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.47,1.59,NA,135.45,188.34,"line_drive","hard","8",120.38,71.26,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Nathaniel Lowe singles on a sharp line drive to center fielder Andrew Stevenson.",0,0,1,25,"bottom",4,"2023-09-02T00:57:47.118Z","2023-09-02T00:58:59.567Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,78.8,7,0.9,0.4394,6.7876,24.1051,-35.6146,-8.5287,-2.1783,-0.484,1.868,7.5503,-124.47,0.0688,-2.4432,50.0062,4.7797,-13.4351,19.2,9.6,24,1459,243,100.9,11,251,NA,NA,NA,FALSE,-40.9,-3.7,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T00:58:36.116Z","2023-09-02T00:58:39.322Z",TRUE,"pitch","840da689-e8fa-4454-ac35-0d3f0a86957e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5681,1.66,NA,95.25,215.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Single","single","Nathaniel Lowe singles on a sharp line drive to center fielder Andrew Stevenson.",0,0,1,25,"bottom",4,"2023-09-02T00:57:47.118Z","2023-09-02T00:58:59.567Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88,81,14,0.9,0.4285,6.8548,25.7575,-35.3205,-9.245,-1.9023,0.5707,0.8451,10.538,-127.7212,-2.5282,-2.4032,50.001,4.6193,-15.3065,20.4,9.6,24,1651,245,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-3.8,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
