"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717693,"2023-06-19",1,"2023-06-20T01:11:44.934Z","2023-06-20T01:11:49.174Z",TRUE,"pitch","4f5c93ad-fcb6-48db-bae9-b0251cd47bed",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3339,1.4999,NA,94.25,199.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Pablo Reyes strikes out swinging.",0,3,3,45,"top",6,"2023-06-20T01:11:42.621Z","2023-06-20T01:12:52.377Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,78,9,2,0.4466,7.9547,22.3589,-31.7503,4.2204,0.2807,0.5969,1.4647,5.2715,-122.2912,-2.2791,-2.1289,50.0057,5.1118,6.442,13.2,8.4,24,2498,53,NA,NA,NA,NA,NA,NA,FALSE,-38.3,0.2,-8.8,NA,NA,NA,NA,NA,TRUE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T01:10:46.903Z","2023-06-20T01:11:44.934Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Pablo Reyes strikes out swinging.",0,3,3,45,"top",6,"2023-06-20T01:11:42.621Z","2023-06-20T01:12:52.377Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",5,"2023-06-20T01:10:08.997Z","2023-06-20T01:10:20.575Z",TRUE,"pitch","37ed1050-f563-4355-9616-542f96bd0649",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.19,1.45,NA,81.74,195.37,"line_drive","medium","8",168.22,69.98,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Connor Wong doubles (14) on a line drive to center fielder Willi Castro. Triston Casas to 3rd.",0,3,3,44,"top",6,"2023-06-20T01:07:53.265Z","2023-06-20T01:10:20.575Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,76,14,2,0.4571,7.9335,24.2491,-42.0744,2.673,-6.8149,0.9252,1.6078,5.3543,-120.045,-0.5565,-1.6855,50.0031,5.6031,3.8824,6,12,24,2627,36,90.7,18,272,NA,NA,NA,FALSE,-52.6,-12.2,-6.2,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",671213,"Triston Casas","/api/v1/people/671213",NA,NA,NA
717693,"2023-06-19",4,"2023-06-20T01:09:45.518Z","2023-06-20T01:09:50.853Z",TRUE,"pitch","61d8226a-b801-4974-bbcf-5f4f9a464546",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1254,1.4143,NA,88.36,156.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Connor Wong doubles (14) on a line drive to center fielder Willi Castro. Triston Casas to 3rd.",0,3,3,44,"top",6,"2023-06-20T01:07:53.265Z","2023-06-20T01:10:20.575Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.8,3,0.92,0.3944,7.7103,27.5641,-16.06,-2.425,8.2287,0.7513,3.0313,7.331,-138.2638,-3.9153,-1.6063,50.0005,5.5267,-4.7482,10.8,3.6,24,2298,208,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.4,3,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",3,"2023-06-20T01:09:20.287Z","2023-06-20T01:09:24.238Z",TRUE,"pitch","8dae0f1f-237e-448e-9383-e697f7e83333",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.19,1.45,NA,110.34,174.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Connor Wong doubles (14) on a line drive to center fielder Willi Castro. Triston Casas to 3rd.",0,3,3,44,"top",6,"2023-06-20T01:07:53.265Z","2023-06-20T01:10:20.575Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88,5,0.92,0.3936,7.7707,27.8646,-14.1679,-2.8681,9.1556,0.1747,2.3814,6.3761,-138.607,-5.7014,-1.7719,50.0042,5.3936,-5.6423,15.6,3.6,24,2279,217,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.7,4.1,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T01:08:53.731Z","2023-06-20T01:08:57.625Z",TRUE,"pitch","96a8a626-b5bb-406c-a5f8-90d6fa61399f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2158,1.4177,NA,51.06,228.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Connor Wong doubles (14) on a line drive to center fielder Willi Castro. Triston Casas to 3rd.",0,3,3,44,"top",6,"2023-06-20T01:07:53.265Z","2023-06-20T01:10:20.575Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,76.8,14,2,0.4564,7.7921,21.5132,-34.747,4.2456,-1.7587,1.7299,0.3939,6.3413,-119.6887,-4.7649,-1.4981,50.0045,5.4972,6.2043,10.8,9.6,24,2471,36,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-4.1,-9.1,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T01:08:32.266Z","2023-06-20T01:08:36.336Z",TRUE,"pitch","965bf4f5-e4c0-43d6-a78c-47841f986f81",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.19,1.45,NA,92.05,209.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Connor Wong doubles (14) on a line drive to center fielder Willi Castro. Triston Casas to 3rd.",0,3,3,44,"top",6,"2023-06-20T01:07:53.265Z","2023-06-20T01:10:20.575Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,76.7,14,2,0.4554,8.0106,21.7691,-35.357,3.4703,-2.165,0.6545,1.093,4.6069,-119.9685,-3.1757,-1.7369,50.0058,5.5645,5.0922,9.6,9.6,24,2450,36,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-4.4,-7.3,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T01:08:06.380Z","2023-06-20T01:08:11.825Z",TRUE,"pitch","1d1de971-90ba-4d94-ace2-131d7f94d4bf",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,1,NA,NA,3.19,1.45,NA,103.28,219.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Connor Wong doubles (14) on a line drive to center fielder Willi Castro. Triston Casas to 3rd.",0,3,3,44,"top",6,"2023-06-20T01:07:53.265Z","2023-06-20T01:10:20.575Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,76.8,14,2,0.4552,7.8236,22.7446,-41.2894,2.3337,-6.2136,0.3599,0.7103,4.138,-120.2162,-2.862,-1.6852,50.0024,5.5723,3.4235,6,12,24,2577,39,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-11.6,-5.2,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T01:07:20.737Z","2023-06-20T01:07:32.577Z",TRUE,"pitch","26b8de95-2d3a-4968-b90b-da4493a7939b",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.61,1.69,NA,82.77,174.14,"line_drive","hard","9",209.84,104.86,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Triston Casas singles on a sharp line drive to right fielder Alex Kirilloff.",0,3,3,43,"top",6,"2023-06-20T01:06:23.824Z","2023-06-20T01:07:32.577Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,75.3,14,2,0.4616,7.7959,22.4926,-39.3654,2.6122,-5.0405,0.8979,2.3943,5.223,-118.6167,0.6316,-1.6712,50.0044,5.7112,3.7247,7.2,10.8,24,2573,43,106.2,24,354,NA,NA,NA,FALSE,-49.8,-8.8,-6,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,671213,"Triston Casas","/api/v1/people/671213"
717693,"2023-06-19",1,"2023-06-20T01:07:04.348Z","2023-06-20T01:07:08.435Z",TRUE,"pitch","66b102ba-635f-43a7-af47-69771044e611",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6941,1.8023,NA,167.35,180.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Triston Casas singles on a sharp line drive to right fielder Alex Kirilloff.",0,3,3,43,"top",6,"2023-06-20T01:06:23.824Z","2023-06-20T01:07:32.577Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.3,13,0.89,0.431,7.6103,24.4384,-27.7791,-9.5607,2.6877,-1.3209,2.1545,5.4135,-126.7924,-2.2244,-2.2347,50.006,5.2463,-15.6649,27.6,8.4,24,2051,236,NA,NA,NA,NA,NA,NA,FALSE,-31.2,4.6,16.2,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T01:06:34.048Z","2023-06-20T01:06:38.976Z",TRUE,"pitch","bacb8dc5-be80-4150-918c-91251e076701",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.61,1.69,NA,117.94,168.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Triston Casas singles on a sharp line drive to right fielder Alex Kirilloff.",0,3,3,43,"top",6,"2023-06-20T01:06:23.824Z","2023-06-20T01:07:32.577Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.5,5,0.9,0.4289,7.4743,25.5242,-27.2008,-9.2997,3.0067,-0.0248,2.6195,8.2871,-127.5565,-1.5368,-2.1029,50.0008,5.3685,-15.3678,26.4,7.2,24,2138,231,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.3,15,NA,NA,NA,NA,NA,FALSE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",3,"2023-06-20T01:06:05.812Z","2023-06-20T01:06:10.759Z",TRUE,"pitch","2f060468-e1a8-41ea-af4c-c0d67c76f2b8",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.32,1.56,NA,132.82,159.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Arroyo strikes out on a foul tip.",0,3,3,42,"top",6,"2023-06-20T01:04:51.790Z","2023-06-20T01:06:10.759Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.7,1,0.92,0.3935,7.6246,29.5158,-15.1748,-2.4127,8.6518,-0.4149,2.9214,5.0934,-138.9054,-4.194,-1.9543,50.0019,5.4516,-4.7404,13.2,3.6,24,2257,210,NA,NA,NA,NA,NA,NA,TRUE,-14.9,15,3.4,NA,NA,NA,NA,NA,TRUE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T01:05:43.832Z","2023-06-20T01:05:48.266Z",TRUE,"pitch","ddc9e1d7-3336-4f9f-9190-56b81261ddbd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3458,1.4988,NA,82.38,244.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Arroyo strikes out on a foul tip.",0,3,3,42,"top",6,"2023-06-20T01:04:51.790Z","2023-06-20T01:06:10.759Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,76.6,14,2,0.456,7.5701,25.1963,-42.0841,3.5648,-6.7924,0.9084,-0.2082,5.0057,-120.4963,-4.8639,-1.6657,50.0034,5.5871,5.1996,8.4,12,24,2674,35,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-13.3,-7.7,NA,NA,NA,NA,NA,TRUE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T01:05:23.544Z","2023-06-20T01:05:27.184Z",TRUE,"pitch","38434342-bd1f-463b-9adf-46503fe073fe",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.32,1.56,NA,108.22,159.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Arroyo strikes out on a foul tip.",0,3,3,42,"top",6,"2023-06-20T01:04:51.790Z","2023-06-20T01:06:10.759Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.8,2,0.92,0.3949,7.1687,26.538,-16.0203,-1.108,8.2642,0.2304,2.9277,6.3107,-137.938,-3.8686,-1.9291,50.0049,5.4074,-2.1677,3.6,3.6,24,2247,209,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.5,0.8,NA,NA,NA,NA,NA,TRUE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T01:05:09.089Z","2023-06-20T01:05:13.392Z",TRUE,"pitch","79bc53fa-0f3d-4652-9cae-4878d704c38b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3458,1.4988,NA,111.97,184.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christian Arroyo strikes out on a foul tip.",0,3,3,42,"top",6,"2023-06-20T01:04:51.790Z","2023-06-20T01:06:10.759Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,75.6,8,2,0.4611,6.7804,21.4958,-39.745,4.0503,-5.2914,0.1319,2.0262,3.1917,-118.5339,-0.4459,-1.7556,50.0025,5.8287,5.7948,8.4,12,24,2701,40,NA,NA,NA,NA,NA,NA,FALSE,-50.5,-9.5,-8,NA,NA,NA,NA,NA,TRUE,TRUE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",3,"2023-06-20T01:02:52.480Z","2023-06-20T01:03:01.194Z",TRUE,"pitch","1c080e4a-0634-486c-8831-1d3f8866f07b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.1,1.4,NA,142.52,176.72,"popup","medium","4",155.93,146.43,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Pop Out","field_out","Donovan Solano pops out to second baseman Christian Arroyo.",0,3,3,41,"bottom",5,"2023-06-20T01:02:24.498Z","2023-06-20T01:03:01.194Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,80,4,0.86,0.4338,7.1019,24.4545,-27.2745,-0.1146,3.029,-0.6695,2.2986,-6.5984,-126.021,-3.4318,1.9922,50.0005,5.8696,-0.1843,2.4,7.2,24,1911,122,70.7,61,156,NA,NA,NA,TRUE,-31.3,4.9,1.7,NA,NA,NA,NA,NA,TRUE,FALSE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T01:02:39.524Z","2023-06-20T01:02:42.967Z",TRUE,"pitch","fb0c66e4-5eda-4543-ac8e-14a43cf58092",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2129,1.4255,NA,72.39,138.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Pop Out","field_out","Donovan Solano pops out to second baseman Christian Arroyo.",0,3,3,41,"bottom",5,"2023-06-20T01:02:24.498Z","2023-06-20T01:03:01.194Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.9,12,0.93,0.3917,7.1285,30.0838,-14.7832,7.1497,8.7738,1.1703,3.7239,-4.7688,-139.5829,-3.5214,1.968,50.0029,5.9692,14.1721,40.8,3.6,24,2245,133,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.4,-12,NA,NA,NA,NA,NA,TRUE,FALSE,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA
