"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718472,"2023-04-22",0,"2023-04-22T23:38:17.158Z","2023-04-22T23:38:20.726Z",TRUE,"pitch","72845c21-6e7a-4874-a626-6e42cdf6e848",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9844,1.4627,NA,139.14,168.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Nick Maton flies out to left fielder Austin Hays.",0,0,0,16,"top",3,"2023-04-22T23:38:17.158Z","2023-04-22T23:39:01.568Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.6,72.6,1,0.9,0.4784,6.9073,21.358,-35.51,2.8978,-2.5162,-0.5809,2.619,2.6439,-114.5416,-0.6043,-2.1269,50.0015,6.3615,3.8455,7.2,10.8,24,2433,53,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-4.4,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-22T23:35:46.343Z","2023-04-22T23:35:54.125Z",TRUE,"pitch","6ebcd34f-43b6-4bb8-98a1-a285ae36d739",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.41,1.55,NA,142.93,150.1,"fly_ball","medium","8",131.12,86.28,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","James McCann flies out to center fielder Riley Greene.",0,0,0,15,"bottom",2,"2023-04-22T23:34:45.075Z","2023-04-22T23:35:54.125Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543510,"James McCann","/api/v1/people/543510","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.6,1,0.91,0.3997,6.3611,34.1893,-11.8366,5.7599,10.7245,-0.6804,3.2844,-6.7862,-137.7096,-5.7924,1.0824,50.0021,6.2355,10.9226,34.8,3.6,24,2340,143,79.3,31,283,NA,NA,NA,TRUE,-12.7,18.1,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-22T23:35:29.202Z","2023-04-22T23:35:32.664Z",TRUE,"pitch","49e4d3f7-9305-4c8f-93d6-43309b92e47b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.41,1.55,NA,142.89,209.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","James McCann flies out to center fielder Riley Greene.",0,0,0,15,"bottom",2,"2023-04-22T23:34:45.075Z","2023-04-22T23:35:54.125Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543510,"James McCann","/api/v1/people/543510","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,71.8,13,0.9,0.4846,6.4595,23.4472,-40.7671,-5.1845,-6.6579,-0.6791,1.0924,-3.0688,-113.6238,-2.4919,1.3689,50.0042,6.3065,-6.6879,9.6,13.2,24,2658,318,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-12.4,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-22T23:35:14.236Z","2023-04-22T23:35:17.898Z",TRUE,"pitch","824f17f1-c673-4897-afa0-ea1f5b992dd3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3588,1.4159,NA,135.31,154.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","James McCann flies out to center fielder Riley Greene.",0,0,0,15,"bottom",2,"2023-04-22T23:34:45.075Z","2023-04-22T23:35:54.125Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543510,"James McCann","/api/v1/people/543510","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.5,1,0.91,0.3991,6.5231,35.525,-11.3517,6.0551,10.9601,-0.4805,3.1164,-6.9365,-138.1088,-6.4117,1.297,50.0019,6.2587,11.5028,37.2,3.6,24,2258,148,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.4,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-22T23:34:31.675Z","2023-04-22T23:34:38.808Z",TRUE,"pitch","51db6ea4-5eab-4448-9660-3223a9a6451c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.03,1.4,NA,127.34,178.09,"ground_ball","medium","3",154.22,162.26,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Adam Frazier grounds out, first baseman Spencer Torkelson to pitcher Joey Wentz.",0,0,0,14,"bottom",2,"2023-04-22T23:33:40.014Z","2023-04-22T23:34:38.808Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.1,78,5,0.9,0.4431,6.2782,25.7627,-29.1927,-1.5631,1.9282,-0.2712,2.2478,-3.8794,-123.8192,-3.3717,1.5217,50.0016,6.0815,-2.4159,6,8.4,24,2459,291,70.5,-23,7,NA,NA,NA,TRUE,-35,2.9,3.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-22T23:34:09.399Z","2023-04-22T23:34:12.399Z",TRUE,"pitch","8ed0cf73-d13d-4317-a088-6f0ae8effb43",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.078,1.3925,NA,209.83,224.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Adam Frazier grounds out, first baseman Spencer Torkelson to pitcher Joey Wentz.",0,0,0,14,"bottom",2,"2023-04-22T23:33:40.014Z","2023-04-22T23:34:38.808Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.2,13,0.89,0.4003,6.5976,32.8245,-13.1271,8.0856,10.064,-2.4353,0.5358,-11.4551,-137.2798,-12.4057,0.7576,50.0002,6.0296,15.2987,38.4,4.8,24,2280,139,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.4,-12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-22T23:33:54.358Z","2023-04-22T23:33:57.773Z",TRUE,"pitch","82acd256-c13d-4c38-9d01-112b5574c7ea",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.078,1.3925,NA,121.3,194.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Adam Frazier grounds out, first baseman Spencer Torkelson to pitcher Joey Wentz.",0,0,0,14,"bottom",2,"2023-04-22T23:33:40.014Z","2023-04-22T23:34:38.808Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,8,0.9,0.3998,6.4921,32.3636,-14.821,7.6188,9.1483,-0.1128,1.6289,-6.0215,-137.3455,-9.3247,1.1256,50.0058,6.0917,14.4585,37.2,4.8,24,2205,142,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.6,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-22T23:33:26.723Z","2023-04-22T23:33:30.626Z",TRUE,"pitch","a433d398-23d5-4d35-bb11-a78f6b3e9b51",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.19,1.53,NA,115.85,150.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Ramon Urias strikes out on a foul tip.",0,0,0,13,"bottom",2,"2023-04-22T23:31:40.855Z","2023-04-22T23:33:30.626Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,78.8,2,0.9,0.4384,6.2839,25.2859,-30.2325,-1.8956,1.2299,0.0303,3.2787,-3.0293,-124.9486,-1.0075,1.5049,50.0039,6.1724,-2.9957,7.2,8.4,24,2188,280,NA,NA,NA,NA,NA,NA,TRUE,-34.9,2.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-22T23:33:09.885Z","2023-04-22T23:33:12.898Z",TRUE,"pitch","5d65de37-6b75-4ff3-8482-53d6278b1a47",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1248,1.4393,NA,55.82,156.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Ramon Urias strikes out on a foul tip.",0,0,0,13,"bottom",2,"2023-04-22T23:31:40.855Z","2023-04-22T23:33:30.626Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,80.9,12,0.87,0.4256,6.4795,28.3701,-26.0366,10.2349,3.6634,1.6051,3.0492,-2.4357,-128.9971,-2.8585,1.2356,50.0034,6.1923,17.1425,32.4,7.2,24,1911,125,NA,NA,NA,NA,NA,NA,FALSE,-28.8,6.2,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-22T23:32:50.045Z","2023-04-22T23:32:54.841Z",TRUE,"pitch","ea820b2f-343b-4ecb-aed7-45f0a6bfd416",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.19,1.53,NA,88.83,178.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Ramon Urias strikes out on a foul tip.",0,0,0,13,"bottom",2,"2023-04-22T23:31:40.855Z","2023-04-22T23:33:30.626Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,80.9,6,2,0.4267,6.4444,27.0931,-21.9473,10.187,6.1311,0.7392,2.2381,-4.1918,-128.4658,-5.663,1.0702,50.0037,6.1817,16.9947,34.8,7.2,24,2026,124,NA,NA,NA,NA,NA,NA,FALSE,-25.1,10,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-22T23:32:14.313Z","2023-04-22T23:32:20.086Z",TRUE,"pitch","e7a2aded-51bf-48d5-b99a-db851a7c548a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.19,1.53,NA,137.9,180.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Ramon Urias strikes out on a foul tip.",0,0,0,13,"bottom",2,"2023-04-22T23:31:40.855Z","2023-04-22T23:33:30.626Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.4,4,0.91,0.4058,6.6605,33.392,-10.8327,7.717,11.6054,-0.5483,2.1741,-6.8809,-135.6609,-8.5396,1.0351,50.0014,6.1442,14.1899,44.4,3.6,24,2281,145,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.1,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-22T23:29:52.080Z","2023-04-22T23:29:56.102Z",TRUE,"pitch","ebc7dc40-f090-4093-8179-894d931c9f64",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.1,1.43,NA,63.32,187.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,12,"top",2,"2023-04-22T23:28:46.474Z","2023-04-22T23:29:56.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.3,14,2,0.4608,7.0139,23.8518,-26.8606,4.2854,3.7156,1.4083,1.885,6.6789,-119.0663,-4.1435,-1.9947,50.0001,6.091,6.1234,14.4,8.4,24,2470,63,NA,NA,NA,NA,NA,NA,TRUE,-35,5.9,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-22T23:29:33.868Z","2023-04-22T23:29:37.346Z",TRUE,"pitch","4bc62f59-2a1e-42ff-8748-79287f9f2557",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.1,1.43,NA,91.68,159.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,12,"top",2,"2023-04-22T23:28:46.474Z","2023-04-22T23:29:56.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,75.9,3,2,0.4572,6.9624,22.5277,-30.7669,3.158,0.9683,0.6643,2.9193,5.6525,-119.6867,-1.2246,-2.1358,50.0036,6.1863,4.5931,9.6,8.4,24,2478,75,NA,NA,NA,NA,NA,NA,FALSE,-38.6,1.7,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-22T23:29:17.162Z","2023-04-22T23:29:20.526Z",TRUE,"pitch","5bf909b9-7ffe-4c63-bdf1-f85d115d0e3b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.1,1.43,NA,106.86,166.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,12,"top",2,"2023-04-22T23:28:46.474Z","2023-04-22T23:29:56.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.9,2,0.9,0.4086,7.0945,26.0326,-23.802,-8.1415,4.5859,0.2659,2.6933,7.9936,-133.5516,-5.0726,-1.6937,50.0019,6.307,-14.8559,28.8,6,24,2054,208,NA,NA,NA,NA,NA,NA,FALSE,-24.7,7.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-22T23:29:02.422Z","2023-04-22T23:29:05.743Z",TRUE,"pitch","5f6f1a1c-c782-4c52-9118-ac76e2da254d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2418,1.4861,NA,55.33,198.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,12,"top",2,"2023-04-22T23:28:46.474Z","2023-04-22T23:29:56.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,606992,"Eric Haase","/api/v1/people/606992","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.5,14,0.9,0.4112,7.073,26.8072,-24.0447,-10.1043,4.5133,1.618,1.5076,11.9886,-132.8984,-7.7441,-1.6254,50.0013,6.1891,-18.1878,32.4,7.2,24,2099,213,NA,NA,NA,NA,NA,NA,FALSE,-25.9,6.7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-22T23:28:33.996Z","2023-04-22T23:28:38.905Z",TRUE,"pitch","2cd6d59c-1ecf-41f3-bc11-6feacc427a5c",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,1,NA,NA,3.55,1.63,NA,93.73,172.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Tyler Nevin strikes out on a foul tip.",0,0,0,11,"top",2,"2023-04-22T23:27:35.909Z","2023-04-22T23:28:38.905Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663527,"Tyler Nevin","/api/v1/people/663527","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75,6,2,0.4617,6.8196,24.5068,-32.0074,6.1346,0.1173,0.6104,2.4494,4.7,-118.9868,-1.888,-2.193,50.0029,6.1751,8.7264,16.8,9.6,24,2462,57,NA,NA,NA,NA,NA,NA,TRUE,-41.2,0,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
