"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716971,"2023-08-17",3,"2023-08-17T01:22:57.816Z","2023-08-17T01:23:02.909Z",TRUE,"pitch","a1a55417-8a0c-4217-8b38-e3d47c383b90",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5655,1.64,NA,45.51,189.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Mike Moustakas singles on a ground ball to left fielder Travis Jankowski.",0,1,0,39,"top",6,"2023-08-17T01:21:52.713Z","2023-08-17T01:23:52.570Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,14,0.91,0.3926,6.5064,29.8251,-17.4796,-7.6837,7.4484,1.8754,1.8075,11.8669,-139.2447,-6.5561,-1.4337,50.0054,5.3395,-15.1653,33.6,4.8,24,2107,220,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",2,"2023-08-17T01:22:41.749Z","2023-08-17T01:22:46.929Z",TRUE,"pitch","b44da19e-96cc-4205-bef1-1518505a7069",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5452,1.64,NA,174.8,192.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Mike Moustakas singles on a ground ball to left fielder Travis Jankowski.",0,1,0,39,"top",6,"2023-08-17T01:21:52.713Z","2023-08-17T01:23:52.570Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81.9,13,0.91,0.4225,6.3618,26.7318,-28.0548,-8.4004,2.423,-1.5162,1.7294,3.3421,-129.5821,-4.2329,-1.7302,50.006,5.5241,-14.3081,25.2,7.2,24,1511,235,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.7,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T01:22:26.259Z","2023-08-17T01:22:30.267Z",TRUE,"pitch","a6cc0aa8-6af7-4960-a097-82b107101a70",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5547,1.6623,NA,152.35,175.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Mike Moustakas singles on a ground ball to left fielder Travis Jankowski.",0,1,0,39,"top",6,"2023-08-17T01:21:52.713Z","2023-08-17T01:23:52.570Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,71.7,13,0.89,0.4827,6.465,21.622,-34.9994,7.1353,-2.1731,-0.9274,2.3426,-0.4447,-113.6565,0.1661,-1.6551,50.0005,5.756,9.2952,14.4,10.8,24,2439,48,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-3.6,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T01:22:09.976Z","2023-08-17T01:22:22.740Z",TRUE,"pitch","08cd00be-8647-405f-a37d-62c3d40de178",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6323,1.6977,NA,128.91,200.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Mike Moustakas singles on a ground ball to left fielder Travis Jankowski.",0,1,0,39,"top",6,"2023-08-17T01:21:52.713Z","2023-08-17T01:23:52.570Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87,13,0.91,0.3941,6.3854,35.2428,-17.6503,-8.2743,7.4468,-0.3125,1.4049,6.53,-139.6868,-7.3753,-1.6206,50.0045,5.2669,-16.1428,37.2,4.8,24,2217,220,NA,NA,NA,NA,NA,NA,FALSE,-18.1,11.9,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",4,"2023-08-17T01:21:42.108Z","2023-08-17T01:21:46.721Z",TRUE,"pitch","5efcd6f5-257f-4912-a2ac-f785c2f90d20",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.6,1.76,NA,140.96,143.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,1,0,38,"top",6,"2023-08-17T01:19:34.519Z","2023-08-17T01:21:46.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.5,1,0.9,0.3956,6.4565,33.9491,-18.2405,-7.1952,7.1958,-0.6286,3.5348,5.7065,-138.9649,-1.874,-1.7838,50.0052,5.4422,-13.9384,33.6,4.8,24,2119,217,NA,NA,NA,NA,NA,NA,TRUE,-17.4,12.7,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",3,"2023-08-17T01:21:27.777Z","2023-08-17T01:21:33.344Z",TRUE,"pitch","2ee68f57-2310-4534-a756-b9142ba4566f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.59,1.76,NA,66.08,174.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,1,0,38,"top",6,"2023-08-17T01:19:34.519Z","2023-08-17T01:21:46.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.3,14,0.9,0.43,6.4384,27.2006,-28.3,2.6996,2.3562,1.3359,2.3775,6.4976,-127.5604,-2.4961,-1.5987,50.0001,5.6087,4.4288,10.8,7.2,24,2422,120,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T01:21:02.561Z","2023-08-17T01:21:06.418Z",TRUE,"pitch","7dabddda-d206-43a1-af49-cd9f48127012",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.6,1.76,NA,50.71,204.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,1,0,38,"top",6,"2023-08-17T01:19:34.519Z","2023-08-17T01:21:46.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.9,14,0.9,0.4343,6.6024,26.5322,-28.9243,1.864,2.0193,1.739,1.2633,7.9512,-126.2754,-4.7075,-1.6971,50.0024,5.4879,2.9997,8.4,7.2,24,2295,142,NA,NA,NA,NA,NA,NA,FALSE,-33.6,2.8,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T01:20:48.576Z","2023-08-17T01:20:52.641Z",TRUE,"pitch","e1fb6a5d-c0af-4c5e-b2e7-45952d367533",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6195,1.76,NA,147.27,169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,1,0,38,"top",6,"2023-08-17T01:19:34.519Z","2023-08-17T01:21:46.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.6,4,0.9,0.4274,6.2824,27.456,-27.7192,2.9997,2.6831,-0.794,2.5789,1.6217,-128.3299,-2.1768,-1.8247,50.006,5.6054,4.9853,10.8,7.2,24,2238,164,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",2,"2023-08-17T01:21:13.082Z","2023-08-17T01:21:27.777Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,592273,"/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,1,0,38,"top",6,"2023-08-17T01:19:34.519Z","2023-08-17T01:21:46.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",5,"2023-08-17T01:18:36.060Z","2023-08-17T01:18:40.923Z",TRUE,"pitch","8d46a3f1-57eb-4cc0-8eff-b1025a453f49",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.7033,1.7587,NA,124.17,176.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Leody Taveras called out on strikes.",0,1,0,37,"bottom",5,"2023-08-17T01:17:00.930Z","2023-08-17T01:18:40.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.1,8,0.88,0.4088,5.9211,30.1835,-15.0449,6.0339,9.4318,-0.1881,2.2949,-6.1725,-134.2085,-6.4358,1.3623,50.0051,5.8036,10.9624,30,4.8,24,1989,139,NA,NA,NA,NA,NA,NA,TRUE,-16.4,15.8,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",4,"2023-08-17T01:18:16.739Z","2023-08-17T01:18:20.080Z",TRUE,"pitch","9338d4f9-4466-4711-bd2d-2612c5ef19d1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.7207,1.8994,NA,147.62,221.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Leody Taveras called out on strikes.",0,1,0,37,"bottom",5,"2023-08-17T01:17:00.930Z","2023-08-17T01:18:40.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.8,13,0.91,0.435,5.7072,27.8305,-33.7754,0.5119,-1.0002,-0.8034,0.6355,-5.0366,-126.3309,-6.5946,1.157,50.0015,6.0239,0.8202,0,8.4,24,2264,329,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-3.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",2,"2023-08-17T01:17:51.328Z","2023-08-17T01:17:56.140Z",TRUE,"pitch","0f09de99-8b3a-40da-8c7e-77897ff8007a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.63,1.76,NA,99.79,197.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Leody Taveras called out on strikes.",0,1,0,37,"bottom",5,"2023-08-17T01:17:00.930Z","2023-08-17T01:18:40.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.2,68.6,14,0.9,0.5088,5.5127,20.3353,-42.6941,-3.938,-8.9818,0.4516,1.5198,-0.8305,-108.0103,-0.2943,1.3533,50.0034,6.3873,-4.6123,6,14.4,24,2168,329,NA,NA,NA,NA,NA,NA,FALSE,-65.9,-16,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T01:17:35.605Z","2023-08-17T01:17:40.104Z",TRUE,"pitch","5473fa2c-3363-4d64-a7bd-8e22b39a55ff",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.723,1.76,NA,86.59,195.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Leody Taveras called out on strikes.",0,1,0,37,"bottom",5,"2023-08-17T01:17:00.930Z","2023-08-17T01:18:40.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,80.4,14,0.9,0.4272,5.5459,30.6533,-25.5073,-0.0495,4.0212,0.7978,1.6108,-2.006,-128.9606,-5.734,1.5973,50.0046,5.8707,-0.0818,1.2,6,24,2048,144,NA,NA,NA,NA,NA,NA,FALSE,-29.2,6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T01:17:21.693Z","2023-08-17T01:17:25.761Z",TRUE,"pitch","c4b3b0d9-5c9f-45a7-a074-0befc856c1e0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.63,1.76,NA,157.39,204.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Leody Taveras called out on strikes.",0,1,0,37,"bottom",5,"2023-08-17T01:17:00.930Z","2023-08-17T01:18:40.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.8,13,0.9,0.4202,5.7443,25.3712,-26.1248,-0.3593,3.5084,-1.0596,1.257,-6.3816,-129.9732,-6.4778,1.4666,50.0008,5.7457,-0.6188,3.6,6,24,1989,148,NA,NA,NA,NA,NA,NA,FALSE,-28.9,5.2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",3,"2023-08-17T01:18:00.868Z","2023-08-17T01:18:16.739Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,665750,"/api/v1/people/665750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Leody Taveras called out on strikes.",0,1,0,37,"bottom",5,"2023-08-17T01:17:00.930Z","2023-08-17T01:18:40.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",4,"2023-08-17T01:16:53.767Z","2023-08-17T01:16:59.307Z",TRUE,"pitch","18ed08bf-1afc-4396-9f28-b0f8e236e6b6",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.4083,1.71,NA,97.6,195.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Travis Jankowski called out on strikes.",0,1,0,36,"bottom",5,"2023-08-17T01:15:40.827Z","2023-08-17T01:16:59.307Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.5,9,2,0.4041,5.5883,28.7421,-18.1581,9.0294,7.5305,0.509,1.6088,-5.4862,-135.3824,-7.4885,1.3854,50.006,5.6753,16.8134,38.4,6,24,1999,136,NA,NA,NA,NA,NA,NA,TRUE,-19.2,12.2,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
