"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717423,"2023-07-09",2,"2023-07-09T21:17:46.747Z","2023-07-09T21:17:52.562Z",TRUE,"pitch","7231666b-bbe8-43b9-adf3-f49c82a1e14c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.25,1.57,NA,134.83,150.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,3,30,"bottom",4,"2023-07-09T21:16:55.127Z","2023-07-09T21:17:56.545Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.8,1,0.91,0.4246,6.5605,22.6486,-25.7492,-0.6214,3.8009,-0.4678,3.2554,6.6993,-128.2371,0.0882,-3.0163,50.0051,5.2038,-1.052,0,6,24,2434,174,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.1,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",1,"2023-07-09T21:17:20.444Z","2023-07-09T21:17:26.977Z",TRUE,"pitch","a9e8d328-b3fc-41d9-8d82-bbb119499d45",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.25,1.57,NA,143.9,143.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,3,30,"bottom",4,"2023-07-09T21:16:55.127Z","2023-07-09T21:17:56.545Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.2,11,0.88,0.4083,6.1766,29.0404,-17.1732,-6.8031,8.2302,-0.7056,3.5282,8.0547,-134.1466,-1.7167,-2.8633,50.0013,5.4008,-12.3977,31.2,4.8,24,2422,219,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14.8,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",0,"2023-07-09T21:17:02.040Z","2023-07-09T21:17:06.532Z",TRUE,"pitch","f5090af7-8165-44fc-8d1d-754130cf58a6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3316,1.5837,NA,143.16,195.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,3,30,"bottom",4,"2023-07-09T21:16:55.127Z","2023-07-09T21:17:56.545Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,7,0.9,0.4023,6.5945,30.9305,-15.8306,-8.3274,8.709,-0.6862,1.6027,9.2298,-136.3454,-6.252,-3.0388,50.0025,5.0243,-15.6259,38.4,4.8,24,2420,226,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.5,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",3,"2023-07-09T21:17:56.544Z","2023-07-09T21:17:56.545Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,3,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"7231666b-bbe8-43b9-adf3-f49c82a1e14c",NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,0,3,30,"bottom",4,"2023-07-09T21:16:55.127Z","2023-07-09T21:17:56.545Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",5,"2023-07-09T21:16:20.176Z","2023-07-09T21:16:31.795Z",TRUE,"pitch","6845f66d-d571-44d6-97a2-ed5a9ae98429",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.56,1.64,NA,135,182.44,"fly_ball","medium","8",130.77,111.56,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Xander Bogaerts singles on a fly ball to center fielder Brandon Nimmo.",0,0,3,29,"bottom",4,"2023-07-09T21:14:48.836Z","2023-07-09T21:16:31.795Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.2,7,0.9,0.4032,6.4651,31.3449,-14.8151,-7.7235,9.2987,-0.4722,2.0867,8.8059,-136.1193,-5.4929,-2.7538,50.0028,5.1656,-14.418,37.2,4.8,24,2395,221,67.5,36,223,NA,NA,NA,FALSE,-15.6,15.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",4,"2023-07-09T21:16:01.517Z","2023-07-09T21:16:04.823Z",TRUE,"pitch","1e775e07-d730-4fbe-8337-93ce4fd7c3d3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.56,1.64,NA,140.54,204.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Xander Bogaerts singles on a fly ball to center fielder Brandon Nimmo.",0,0,3,29,"bottom",4,"2023-07-09T21:14:48.836Z","2023-07-09T21:16:31.795Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.4,13,0.9,0.4473,6.6681,24.1169,-28.5171,-10.045,2.4058,-0.6175,1.2799,8.6774,-122.4361,-3.4575,-2.902,50.0002,5.1499,-15.2521,25.2,8.4,24,1390,251,NA,NA,NA,NA,NA,NA,FALSE,-34.8,3.7,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",3,"2023-07-09T21:15:42.975Z","2023-07-09T21:15:47.508Z",TRUE,"pitch","db184006-8ae2-4936-9a0a-35a8cb9412fa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4343,1.6181,NA,50.74,208.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Xander Bogaerts singles on a fly ball to center fielder Brandon Nimmo.",0,0,3,29,"bottom",4,"2023-07-09T21:14:48.836Z","2023-07-09T21:16:31.795Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.9,68.7,14,0.89,0.507,6.0914,22.4129,-39.3215,6.3952,-6.0692,1.7382,1.1335,7.5532,-108.8078,-0.4885,-2.6343,50.0054,5.6907,7.5253,12,14.4,24,2722,54,NA,NA,NA,NA,NA,NA,FALSE,-60.4,-10.7,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",2,"2023-07-09T21:15:27.557Z","2023-07-09T21:15:31.279Z",TRUE,"pitch","e7ae7d34-6289-4e3d-a1ce-307f1d908f30",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5712,1.6869,NA,138.38,203.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Xander Bogaerts singles on a fly ball to center fielder Brandon Nimmo.",0,0,3,29,"bottom",4,"2023-07-09T21:14:48.836Z","2023-07-09T21:16:31.795Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.5,13,0.92,0.4544,6.5034,21.4213,-27.8468,-11.8957,2.936,-0.5608,1.3082,9.0278,-120.1578,-3.5099,-2.8055,50.005,5.2396,-17.5456,30,8.4,24,1299,253,NA,NA,NA,NA,NA,NA,FALSE,-35,4.8,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",1,"2023-07-09T21:15:10.043Z","2023-07-09T21:15:13.376Z",TRUE,"pitch","fc194d2d-3e28-432b-82ca-16b2d800684d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.56,1.64,NA,118.06,170.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Xander Bogaerts singles on a fly ball to center fielder Brandon Nimmo.",0,0,3,29,"bottom",4,"2023-07-09T21:14:48.836Z","2023-07-09T21:16:31.795Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.6,5,0.91,0.4062,6.293,30.0165,-13.0522,-9.3812,10.3912,-0.0277,2.5331,10.6229,-134.956,-5.0394,-2.8005,50.0026,5.3476,-17.264,46.8,4.8,24,2402,219,NA,NA,NA,NA,NA,NA,FALSE,-14,17.9,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",0,"2023-07-09T21:14:52.927Z","2023-07-09T21:14:57.622Z",TRUE,"pitch","08c719b0-66ce-4db8-9bf3-855926391fd0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.56,1.64,NA,94.98,180.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Xander Bogaerts singles on a fly ball to center fielder Brandon Nimmo.",0,0,3,29,"bottom",4,"2023-07-09T21:14:48.836Z","2023-07-09T21:16:31.795Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.8,9,0.9,0.4526,6.3695,22.5027,-31.0582,0.0946,0.75,0.5776,2.1572,7.9117,-120.7998,-1.4128,-2.7458,50.0014,5.4682,0.1399,2.4,8.4,24,2407,144,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1.3,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",2,"2023-07-09T21:12:24.993Z","2023-07-09T21:12:31.392Z",TRUE,"pitch","d4e71ed9-5515-41a7-abfd-0a786b53b497",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.27,1.57,NA,107.14,208.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,0,3,28,"top",4,"2023-07-09T21:11:26.252Z","2023-07-09T21:12:31.392Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,81.1,14,2,0.4299,6.0514,23.1849,-30.3421,-7.6611,1.1136,0.2588,1.1383,6.8975,-126.8551,-5.6019,-1.4853,50.004,5.7609,-12.6291,20.4,8.4,24,2263,228,NA,NA,NA,NA,NA,NA,TRUE,-34.6,1.1,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",1,"2023-07-09T21:12:03.269Z","2023-07-09T21:12:06.852Z",TRUE,"pitch","b73d0f85-d60f-4d5e-8d5b-b7c10b368ee2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.27,1.57,NA,144.08,194.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,0,3,28,"top",4,"2023-07-09T21:11:26.252Z","2023-07-09T21:12:31.392Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,80.2,7,2,0.4312,6.0591,25.9525,-24.5419,-7.2648,4.6717,-0.7104,1.6493,4.4352,-127.0202,-5.7032,-1.535,50.0059,5.8746,-11.8762,22.8,7.2,24,2278,227,NA,NA,NA,NA,NA,NA,FALSE,-28.6,7.4,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",0,"2023-07-09T21:11:41.597Z","2023-07-09T21:11:45.741Z",TRUE,"pitch","57bf36bb-1ef2-41ea-99eb-ef54fe787ded",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3887,1.641,NA,111.18,193.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,0,3,28,"top",4,"2023-07-09T21:11:26.252Z","2023-07-09T21:12:31.392Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.8,8,2,0.4082,6.1793,29.2335,-25.3693,-3.3314,3.7349,0.1527,1.6772,4.9116,-134.2012,-6.9999,-1.2691,50.0059,6.1286,-6.0738,10.8,6,24,2519,207,NA,NA,NA,NA,NA,NA,FALSE,-26.8,5.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",3,"2023-07-09T21:11:07.768Z","2023-07-09T21:11:14.353Z",TRUE,"pitch","26daaebd-507e-4957-9e05-63497b7eb7b0",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.13,1.47,NA,35.5,236.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,0,3,27,"top",4,"2023-07-09T21:10:23.729Z","2023-07-09T21:11:14.353Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,75.6,14,2,0.4568,6.3084,30.3304,-34.5415,6.447,-1.6355,2.1382,0.0791,5.982,-121.3089,-6.4092,-1.2249,50.0047,5.8776,9.3213,16.8,10.8,24,2975,51,NA,NA,NA,NA,NA,NA,TRUE,-44.9,-4.6,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,643446,"Jeff McNeil","/api/v1/people/643446",624413,"Pete Alonso","/api/v1/people/624413",596019,"Francisco Lindor","/api/v1/people/596019",NA,NA,NA,NA
717423,"2023-07-09",2,"2023-07-09T21:10:48.293Z","2023-07-09T21:10:52.204Z",TRUE,"pitch","3d4bd6be-d511-4a0f-aadd-9bc1e209549c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1032,1.4919,NA,137.2,193.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,0,3,27,"top",4,"2023-07-09T21:10:23.729Z","2023-07-09T21:11:14.353Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,73.6,7,2,0.4685,6.1653,26.6746,-36.6602,6.7017,-3.2546,-0.5301,1.6716,0.2302,-117.8347,-2.2853,-1.4977,50.0052,6.1087,9.2313,14.4,10.8,24,2800,55,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-6.2,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",1,"2023-07-09T21:10:25.820Z","2023-07-09T21:10:29.663Z",TRUE,"pitch","b063a70c-0759-4c05-b796-b3029d074cf6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.13,1.47,NA,95.06,194.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","DJ Stewart strikes out swinging.",0,0,3,27,"top",4,"2023-07-09T21:10:23.729Z","2023-07-09T21:11:14.353Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,621466,"DJ Stewart","/api/v1/people/621466","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Loaded",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.2,9,2,0.4627,6.1737,25.0343,-43.8316,5.2442,-8.2381,0.5756,1.6298,2.262,-118.8622,-1.8622,-1.0726,50.0006,6.4421,7.4232,9.6,13.2,24,2875,35,NA,NA,NA,NA,NA,NA,FALSE,-56.4,-15.1,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
