"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717498,"2023-07-04",2,"2023-07-04T21:34:21.738Z","2023-07-04T21:34:30.038Z",TRUE,"pitch","170e4337-cd86-47f5-9051-f1054285cf1a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.35,1.65,NA,115.08,160.62,"ground_ball","medium","6",130.82,141.96,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Jake McCarthy singles on a ground ball to shortstop Francisco Lindor. Alek Thomas to 3rd. Geraldo Perdomo to 2nd.",0,4,3,39,"bottom",5,"2023-07-04T21:33:32.540Z","2023-07-04T21:34:30.038Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.4,2,0.9,0.3958,6.2159,27.9494,-14.9846,-6.0795,8.846,0.0504,2.8947,9.9251,-137.879,-4.0541,-2.7907,50.0057,5.3818,-11.8186,32.4,3.6,24,2394,223,90.3,-1,41,NA,NA,NA,FALSE,-14.8,15.5,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664983,"Jake McCarthy","/api/v1/people/664983",672695,"Geraldo Perdomo","/api/v1/people/672695",677950,"Alek Thomas","/api/v1/people/677950"
717498,"2023-07-04",1,"2023-07-04T21:34:02.216Z","2023-07-04T21:34:05.961Z",TRUE,"pitch","bb7be3e0-3b29-48c1-86e3-755a3d3f09bb",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,1,2,NA,NA,3.35,1.65,NA,128.17,161.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Jake McCarthy singles on a ground ball to shortstop Francisco Lindor. Alek Thomas to 3rd. Geraldo Perdomo to 2nd.",0,4,3,39,"bottom",5,"2023-07-04T21:33:32.540Z","2023-07-04T21:34:30.038Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.4,1,0.9,0.4259,6.2572,24.4271,-25.4077,2.1073,4.0347,-0.293,2.8604,6.6223,-128.2033,-0.9569,-3.1749,50.0061,5.2066,3.5374,10.8,6,24,2465,206,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.3,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",0,"2023-07-04T21:33:42.355Z","2023-07-04T21:33:48.129Z",TRUE,"pitch","0f1ccb49-5e7f-46b4-a935-7eab81a8bc9d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3482,1.5823,NA,169.71,169.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Jake McCarthy singles on a ground ball to shortstop Francisco Lindor. Alek Thomas to 3rd. Geraldo Perdomo to 2nd.",0,4,3,39,"bottom",5,"2023-07-04T21:33:32.540Z","2023-07-04T21:34:30.038Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75,69.4,11,0.9,0.5012,6.3362,19.0874,-39.8836,5.7362,-6.3779,-1.3829,2.5511,2.092,-109.2385,2.4438,-3.0979,50.0012,5.7029,6.937,10.8,13.2,24,2583,55,NA,NA,NA,NA,NA,NA,FALSE,-59,-10.6,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",11,"2023-07-04T21:32:50.601Z","2023-07-04T21:33:00.565Z",TRUE,"pitch","586cbe3b-352e-405e-986a-0b715b556042",7,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.2421,1.4564,NA,75.58,217.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.6,70.9,14,0.9,0.4931,6.5621,21.278,-38.873,6.1095,-5.3674,1.0866,0.7776,6.8522,-111.3685,-1.4755,-2.8319,50.0049,5.4945,7.621,12,13.2,24,2667,57,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-9.8,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",677950,"Alek Thomas","/api/v1/people/677950",NA,NA,NA
717498,"2023-07-04",9,"2023-07-04T21:32:10.757Z","2023-07-04T21:32:15.569Z",TRUE,"pitch","83f79c43-2035-4e1f-9bc4-8f8e8c0d3dc6",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2421,1.3905,NA,62.8,169.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,12,0.9,0.3975,6.4824,28.6185,-13.3035,-6.2986,9.8006,1.4218,2.5482,13.1389,-137.4429,-5.2434,-2.5884,50.0039,5.3742,-12.1304,33.6,3.6,24,2407,221,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",7,"2023-07-04T21:31:39.811Z","2023-07-04T21:31:46.268Z",TRUE,"pitch","830c1411-0406-4cf3-a7e0-2ed5c3bac9f6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2753,1.4564,NA,157.08,204.05,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.5,13,0.89,0.4467,6.5683,24.4388,-30.1854,-7.8191,1.3085,-1.0514,1.2862,6.985,-122.6479,-3.2954,-2.9215,50.0042,5.2236,-11.9039,19.2,8.4,24,1265,252,NA,NA,NA,NA,NA,NA,FALSE,-36.7,1.8,12.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",5,"2023-07-04T21:29:55.778Z","2023-07-04T21:30:02.256Z",TRUE,"pitch","040d3a25-ef26-4da5-bb0c-40408e545afc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.41,1.59,NA,112.94,171.87,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.5,5,0.9,0.398,6.3756,30.8063,-13.3414,-5.6388,9.8211,0.1066,2.4782,9.6265,-137.6555,-5.1793,-2.7045,50.0033,5.2888,-10.8142,31.2,3.6,24,2384,227,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.8,8.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",3,"2023-07-04T21:29:09.288Z","2023-07-04T21:29:13.771Z",TRUE,"pitch","dda807ea-d9f0-480e-a41e-4b1d4b92f6ce",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.41,1.59,NA,136.62,158.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.1,1,0.91,0.3996,6.2701,30.3422,-13.9749,-7.3245,9.5677,-0.5148,2.9765,8.4967,-137.0619,-4.3334,-2.7037,50.0025,5.5325,-13.933,38.4,3.6,24,2415,220,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.6,11.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",1,"2023-07-04T21:28:28.703Z","2023-07-04T21:28:33.241Z",TRUE,"pitch","93be01a7-7bc7-43dc-a0c8-203e140077fe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.375,1.5223,NA,162.6,146.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,80.7,11,0.91,0.4283,6.0557,24.4667,-25.0049,1.1197,4.3213,-1.1963,3.4003,4.7081,-127.5331,0.3103,-3.2064,50.0019,5.2379,1.8576,6,6,24,2579,179,NA,NA,NA,NA,NA,NA,FALSE,-27.2,8.2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",0,"2023-07-04T21:28:06.967Z","2023-07-04T21:28:12.227Z",TRUE,"pitch","3d7b3cfe-f0c6-49a0-9aa2-c02a7c94e69f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3418,1.4564,NA,130.35,154.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.1,69,1,0.9,0.5024,6.5861,20.2633,-38.9993,8.179,-5.6799,-0.3502,3.131,3.0932,-109.2485,3.3565,-2.8493,50.0016,5.7825,9.8299,15.6,13.2,24,2639,61,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-9,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",2,"2023-07-04T21:28:50.475Z","2023-07-04T21:28:54.462Z",FALSE,"pickoff","4695acef-231b-4be8-825a-8aa81e6b4c58",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",4,"2023-07-04T21:29:33.506Z","2023-07-04T21:29:39.483Z",FALSE,"pickoff","633df13c-fbb9-4afe-aada-52eb6341ab0a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",6,"2023-07-04T21:30:45.956Z","2023-07-04T21:31:39.811Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,672695,"/api/v1/people/672695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",8,"2023-07-04T21:31:49.512Z","2023-07-04T21:32:10.757Z",FALSE,"action",NA,NA,"Alek Thomas steals (5) 2nd base.","Stolen Base 2B",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,677950,"/api/v1/people/677950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"830c1411-0406-4cf3-a7e0-2ed5c3bac9f6","stolen_base_2b",NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",10,"2023-07-04T21:32:29.643Z","2023-07-04T21:32:34.648Z",FALSE,"stepoff","6568705d-5663-42a5-817b-90eb8f933fc3",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Geraldo Perdomo walks.",0,4,3,38,"bottom",5,"2023-07-04T21:27:59.259Z","2023-07-04T21:33:00.565Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672695,"Geraldo Perdomo","/api/v1/people/672695",NA,NA,NA,NA,NA,NA
717498,"2023-07-04",4,"2023-07-04T21:27:19.600Z","2023-07-04T21:27:30.137Z",TRUE,"pitch","d8c5e8db-04ac-40c5-a125-de51d33ce557",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,2,NA,NA,3.28,1.5,NA,140.19,177.79,"ground_ball","medium","4",156.24,152.25,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Alek Thomas singles on a ground ball to second baseman Jeff McNeil.",0,4,3,37,"bottom",5,"2023-07-04T21:25:58.059Z","2023-07-04T21:27:30.137Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.5,4,0.9,0.4034,6.4691,28.4301,-14.5536,-6.0247,9.4256,-0.6084,2.2588,8.045,-135.5536,-5.2418,-2.826,50.0008,5.2265,-11.2602,31.2,3.6,24,2440,227,95.8,-17,9,NA,NA,NA,FALSE,-15.2,16.2,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,677950,"Alek Thomas","/api/v1/people/677950",NA,NA,NA,NA,NA,NA
