"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717589,"2023-06-28",5,"2023-06-29T00:40:43.789Z","2023-06-29T00:40:49.984Z",TRUE,"pitch","c2ac17c9-6266-439b-93a9-6325330a4887",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.22,1.55,NA,115.39,158.34,"line_drive","hard","8",138.56,80.96,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Tyler Stephenson lines out sharply to center fielder Cedric Mullins.",0,6,4,44,"top",5,"2023-06-29T00:39:53.785Z","2023-06-29T00:40:49.984Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.2,2,0.89,0.3961,6.5723,28.5087,-14.3871,-5.4025,9.1694,0.0424,2.9792,6.1926,-137.8874,-5.711,-1.5227,50.0046,6.0356,-10.4824,31.2,3.6,24,1942,210,106.2,17,297,NA,NA,NA,TRUE,-14.6,15.7,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",3,"2023-06-29T00:40:14.205Z","2023-06-29T00:40:18.775Z",TRUE,"pitch","1d52731f-6bb5-4be7-9cbf-a52d86f256c6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2658,1.6901,NA,120.33,166.4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Tyler Stephenson lines out sharply to center fielder Cedric Mullins.",0,6,4,44,"top",5,"2023-06-29T00:39:53.785Z","2023-06-29T00:40:49.984Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.3,5,0.9,0.3909,6.3429,29.7942,-10.1905,-3.7432,11.0414,-0.0873,2.6806,5.1294,-139.8087,-7.543,-1.4545,50.0038,6.0725,-7.454,28.8,2.4,24,2136,205,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.7,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",2,"2023-06-29T00:39:56.161Z","2023-06-29T00:39:59.710Z",TRUE,"pitch","7425651b-8424-4bf7-bb08-614b7bed9bb0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1723,1.5724,NA,163.47,137.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Tyler Stephenson lines out sharply to center fielder Cedric Mullins.",0,6,4,44,"top",5,"2023-06-29T00:39:53.785Z","2023-06-29T00:40:49.984Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.6,11,0.89,0.398,6.3928,28.7663,-13.5014,-4.6657,9.7186,-1.2192,3.7567,3.0436,-137.3308,-3.8252,-1.7325,50.0003,6.0782,-8.962,30,3.6,24,1996,214,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",0,"2023-06-29T00:37:19.631Z","2023-06-29T00:38:53.159Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Tyler Stephenson lines out sharply to center fielder Cedric Mullins.",0,6,4,44,"top",5,"2023-06-29T00:39:53.785Z","2023-06-29T00:40:49.984Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",1,"2023-06-29T00:38:53.159Z","2023-06-29T00:39:56.161Z",FALSE,"action",NA,NA,"Pitching Change: Mike Baumann replaces Kyle Gibson.","Pitching Substitution",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,657508,"/api/v1/people/657508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"44","atBat","Lineout","field_out","Tyler Stephenson lines out sharply to center fielder Cedric Mullins.",0,6,4,44,"top",5,"2023-06-29T00:39:53.785Z","2023-06-29T00:40:49.984Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",4,"2023-06-29T00:40:23.904Z","2023-06-29T00:40:43.789Z",FALSE,"action",NA,NA,"Spencer Steer steals (9) 2nd base.","Stolen Base 2B",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,668715,"/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1d52731f-6bb5-4be7-9cbf-a52d86f256c6","stolen_base_2b",NA,NA,NA,NA,NA,NA,"44","atBat","Lineout","field_out","Tyler Stephenson lines out sharply to center fielder Cedric Mullins.",0,6,4,44,"top",5,"2023-06-29T00:39:53.785Z","2023-06-29T00:40:49.984Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",5,"2023-06-29T00:36:49.079Z","2023-06-29T00:36:59.885Z",TRUE,"pitch","cc48e87b-02a6-4bfa-b74f-584c230967a8",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.25,1.57,NA,138.63,171.58,"fly_ball","medium","8",145.52,100.67,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Spencer Steer singles on a fly ball to center fielder Cedric Mullins.",0,6,4,43,"top",5,"2023-06-29T00:34:58.147Z","2023-06-29T00:36:59.885Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,80.3,4,0.89,0.4329,7.0047,22.6924,-28.4647,-7.1111,2.2814,-0.5674,2.4891,5.7644,-125.9568,-3.5359,-1.9483,50.0039,6.1829,-11.565,20.4,7.2,24,1688,202,72.5,34,242,NA,NA,NA,FALSE,-32.5,3.6,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",4,"2023-06-29T00:36:27.579Z","2023-06-29T00:36:30.579Z",TRUE,"pitch","e4d726ec-5264-415a-904e-536b901267bb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.249,1.5924,NA,30.69,220.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Spencer Steer singles on a fly ball to center fielder Cedric Mullins.",0,6,4,43,"top",5,"2023-06-29T00:34:58.147Z","2023-06-29T00:36:59.885Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.7,14,0.89,0.4553,7.1007,22.8413,-24.6098,3.3703,5.1594,2.2643,0.6713,8.8205,-120.2111,-7.3141,-1.8873,50.0039,5.9315,4.9432,14.4,7.2,24,2369,49,NA,NA,NA,NA,NA,NA,FALSE,-32.2,7.8,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",2,"2023-06-29T00:35:56.326Z","2023-06-29T00:35:59.487Z",TRUE,"pitch","9a6b5d15-f27b-4d4f-a34b-b31132a6547e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.25,1.57,NA,130.01,183.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Spencer Steer singles on a fly ball to center fielder Cedric Mullins.",0,6,4,43,"top",5,"2023-06-29T00:34:58.147Z","2023-06-29T00:36:59.885Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.6,7,0.87,0.436,6.7535,23.9863,-25.2867,-9.2527,4.3048,-0.3413,2.0305,6.8798,-125.3494,-5.0425,-1.9116,50.0039,6.1183,-14.8091,27.6,7.2,24,1592,223,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",1,"2023-06-29T00:35:33.951Z","2023-06-29T00:35:37.173Z",TRUE,"pitch","50cec40d-80d4-4984-9a23-b9d503d39b22",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.249,1.616,NA,91.67,218.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Spencer Steer singles on a fly ball to center fielder Cedric Mullins.",0,6,4,43,"top",5,"2023-06-29T00:34:58.147Z","2023-06-29T00:36:59.885Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84.5,14,0.91,0.4119,7.0655,25.7065,-20.028,-9.2568,6.7674,0.6647,0.7524,9.3789,-132.4691,-9.9967,-1.7026,50.0011,6.0118,-16.6108,34.8,6,24,2178,215,NA,NA,NA,NA,NA,NA,FALSE,-22.3,10.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",0,"2023-06-29T00:35:15.672Z","2023-06-29T00:35:19.123Z",TRUE,"pitch","dbb28e26-6c97-409f-a10a-3a7788c38931",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3192,1.6395,NA,122.91,170.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Spencer Steer singles on a fly ball to center fielder Cedric Mullins.",0,6,4,43,"top",5,"2023-06-29T00:34:58.147Z","2023-06-29T00:36:59.885Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75.2,5,0.89,0.4609,6.7199,22.3094,-25.4199,2.8535,4.7217,-0.155,2.537,3.806,-118.7566,-2.9246,-2.1481,50.0052,6.0918,4.084,10.8,7.2,24,2425,59,NA,NA,NA,NA,NA,NA,FALSE,-32.9,8.2,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",3,"2023-06-29T00:36:09.356Z","2023-06-29T00:36:27.579Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,668715,"/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Spencer Steer singles on a fly ball to center fielder Cedric Mullins.",0,6,4,43,"top",5,"2023-06-29T00:34:58.147Z","2023-06-29T00:36:59.885Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,668715,"Spencer Steer","/api/v1/people/668715","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",0,"2023-06-29T00:34:30.646Z","2023-06-29T00:34:37.049Z",TRUE,"pitch","5872a770-eee4-4dc9-af99-ffe5b66b4d42",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.44,1.66,NA,118.8,189.8,"ground_ball","medium","3",161.93,167.09,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Joey Votto grounds out to first baseman Ryan O'Hearn.",0,6,4,42,"top",5,"2023-06-29T00:34:06.822Z","2023-06-29T00:34:37.049Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.1,8,0.91,0.4183,6.7608,24.4962,-19.351,-0.8572,7.3628,-0.0473,1.8139,5.7655,-130.3886,-6.9922,-2.165,50.0009,5.9639,-1.4928,1.2,4.8,24,2360,201,97.6,0,45,NA,NA,NA,TRUE,-21.6,12.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",3,"2023-06-29T00:33:53.727Z","2023-06-29T00:34:03.779Z",TRUE,"pitch","99bab3e0-e175-484f-8026-9f985451d7e2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.29,1.6,NA,114.07,195.02,"fly_ball","medium","7",52.74,104.67,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Jake Fraley flies out to left fielder Austin Hays.",0,6,4,41,"top",5,"2023-06-29T00:32:49.626Z","2023-06-29T00:34:03.779Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,82.9,8,0.91,0.4199,7.0058,23.451,-19.5132,-2.3354,7.3227,0.0768,1.6207,6.532,-129.7161,-7.3827,-2.1546,50.0038,5.9567,-4.0391,8.4,4.8,24,2438,209,95,49,296,NA,NA,NA,TRUE,-22,12.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",2,"2023-06-29T00:33:34.384Z","2023-06-29T00:33:38.624Z",TRUE,"pitch","fa6b52e7-8910-458a-9333-212b5bb3a81b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3591,1.6224,NA,133.31,200.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Jake Fraley flies out to left fielder Austin Hays.",0,6,4,41,"top",5,"2023-06-29T00:32:49.626Z","2023-06-29T00:34:03.779Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.7,13,0.89,0.4095,7.0381,26.5361,-13.1349,-4.4759,10.4855,-0.4279,1.4093,5.424,-133.3562,-9.7576,-1.8991,50.001,6.0446,-8.1255,25.2,3.6,24,2344,222,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.3,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",1,"2023-06-29T00:33:17.628Z","2023-06-29T00:33:20.974Z",TRUE,"pitch","4b38b67f-a6d0-4211-b3a3-2526afe342bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3124,1.5753,NA,118.9,223.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Jake Fraley flies out to left fielder Austin Hays.",0,6,4,41,"top",5,"2023-06-29T00:32:49.626Z","2023-06-29T00:34:03.779Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641584,"Jake Fraley","/api/v1/people/641584","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.7,13,0.91,0.4373,6.6269,23.3607,-24.3183,-8.7899,4.9367,-0.0498,0.5619,7.6291,-124.8929,-8.4419,-1.9908,50.0054,5.9628,-13.9942,26.4,7.2,24,1751,225,NA,NA,NA,NA,NA,NA,FALSE,-29.6,7.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668715,"Spencer Steer","/api/v1/people/668715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
