"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717225,"2023-07-29",3,"2023-07-29T03:44:30.239Z","2023-07-29T03:44:34.750Z",TRUE,"pitch","d691c062-ceca-4e24-bffc-0b7e92a5ab64",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.1,1.55,NA,102.67,157.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Max Muncy walks.",0,3,2,46,"bottom",6,"2023-07-29T03:43:35.104Z","2023-07-29T03:45:22.543Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.5,82.7,3,0.78,0.4161,6.0112,29.0054,-22.1626,1.4469,5.7082,0.3759,3.0101,-2.5694,-131.82,-3.8525,1.177,50.001,6.1342,2.5368,4.8,4.8,24,2359,165,NA,NA,NA,NA,NA,NA,FALSE,-23.8,9.7,-2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",2,"2023-07-29T03:44:10.764Z","2023-07-29T03:44:14.879Z",TRUE,"pitch","64e32591-2666-4592-a18d-10fd00b2b77f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.1,1.55,NA,120.23,151.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Max Muncy walks.",0,3,2,46,"bottom",6,"2023-07-29T03:43:35.104Z","2023-07-29T03:45:22.543Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,83.6,11,0.87,0.4118,5.7917,28.8856,-22.124,-0.7797,5.6097,-0.0847,3.2301,-3.0217,-133.0619,-3.4227,1.1675,50.0011,6.1385,-1.3956,4.8,4.8,24,2299,168,NA,NA,NA,NA,NA,NA,FALSE,-23.2,9.6,2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T03:43:55.254Z","2023-07-29T03:43:59.280Z",TRUE,"pitch","511a1319-0daf-48b5-b224-082779e0ce9b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9581,1.5184,NA,141.6,203.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Max Muncy walks.",0,3,2,46,"bottom",6,"2023-07-29T03:43:35.104Z","2023-07-29T03:45:22.543Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,77.9,13,0.91,0.446,6.2663,23.8518,-28.6457,9.2442,2.3082,-0.6452,1.3014,-6.6494,-122.7172,-5.7685,0.8959,50.0034,6.1171,14.1269,24,8.4,24,1681,106,NA,NA,NA,NA,NA,NA,FALSE,-35.3,3.1,-15.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T03:43:41.646Z","2023-07-29T03:43:46.622Z",TRUE,"pitch","8c00dd9d-5b99-4a5c-8b57-4ac44df4daf8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9951,1.5554,NA,122.41,142.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Max Muncy walks.",0,3,2,46,"bottom",6,"2023-07-29T03:43:35.104Z","2023-07-29T03:45:22.543Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.3,11,0.85,0.3987,5.7416,30.3904,-15.5875,5.4135,8.6774,-0.1419,3.5566,-4.3493,-137.3863,-4.7839,0.7582,50.0065,6.3797,10.3527,30,3.6,24,2089,149,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.9,-8.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",4,"2023-07-29T03:44:43.268Z","2023-07-29T03:45:01.154Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,571970,"/api/v1/people/571970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Max Muncy walks.",0,3,2,46,"bottom",6,"2023-07-29T03:43:35.104Z","2023-07-29T03:45:22.543Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,571970,"Max Muncy","/api/v1/people/571970","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",2,"2023-07-29T03:43:04.976Z","2023-07-29T03:43:13.646Z",TRUE,"pitch","6675185b-0514-49c4-aa57-460e0f25048b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.31,1.58,NA,128.73,186.2,"ground_ball","medium","5",100.57,166.26,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Grounded Into DP","grounded_into_double_play","Amed Rosario grounds into a double play, third baseman Elly De La Cruz to second baseman Jonathan India to first baseman Joey Votto. J.D. Martinez out at 2nd. Amed Rosario out at 1st.",0,3,2,45,"bottom",6,"2023-07-29T03:42:09.637Z","2023-07-29T03:43:13.646Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.4,7,2,0.447,5.8221,24.4828,-22.3191,-3.0323,6.4819,-0.3077,1.9473,-2.363,-122.5747,-5.6985,1.0631,50.0013,6.2107,-4.6079,12,6,24,2492,248,80.5,-7,16,NA,NA,NA,TRUE,-28,10.7,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T03:42:37.059Z","2023-07-29T03:42:41.082Z",TRUE,"pitch","328bcabd-e46c-4bce-a73d-575dd060e299",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.31,1.58,NA,159.52,162.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Grounded Into DP","grounded_into_double_play","Amed Rosario grounds into a double play, third baseman Elly De La Cruz to second baseman Jonathan India to first baseman Joey Votto. J.D. Martinez out at 2nd. Amed Rosario out at 1st.",0,3,2,45,"bottom",6,"2023-07-29T03:42:09.637Z","2023-07-29T03:43:13.646Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,83.5,11,0.85,0.4126,5.9078,29.5846,-21.8475,0.4651,5.7931,-1.1156,2.8326,-5.295,-132.9653,-4.8617,0.8447,50.0045,6.2784,0.8292,1.2,4.8,24,2448,159,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9.6,0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T03:42:20.352Z","2023-07-29T03:42:24.527Z",TRUE,"pitch","c3c22cf8-c4d2-4323-a4b3-142c57adfbf7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3532,1.5115,NA,127.27,160.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Grounded Into DP","grounded_into_double_play","Amed Rosario grounds into a double play, third baseman Elly De La Cruz to second baseman Jonathan India to first baseman Joey Votto. J.D. Martinez out at 2nd. Amed Rosario out at 1st.",0,3,2,45,"bottom",6,"2023-07-29T03:42:09.637Z","2023-07-29T03:43:13.646Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82.3,2,0.83,0.418,5.8827,29.1815,-21.6953,0.6069,6.0333,-0.2694,2.9129,-3.3311,-131.3045,-4.522,0.9397,50.0025,6.2827,1.0542,1.2,4.8,24,2434,156,NA,NA,NA,NA,NA,NA,FALSE,-23.6,10.1,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T03:41:41.748Z","2023-07-29T03:41:52.253Z",TRUE,"pitch","9cc2ca18-5bde-4a0a-9d74-2125dfbb3b94",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.67,1.81,NA,133.02,173.72,"line_drive","hard","7",85.78,67.33,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","J.D. Martinez singles on a sharp line drive to left fielder Spencer Steer.",0,3,2,44,"bottom",6,"2023-07-29T03:41:34.108Z","2023-07-29T03:41:52.253Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.3,4,0.89,0.4065,5.8638,33.091,-12.3913,6.7022,10.7923,-0.4203,2.4097,-5.8327,-135.3971,-8.0787,0.9047,50.0031,6.3249,12.285,37.2,3.6,24,2332,146,106.5,13,291,NA,NA,NA,FALSE,-14.2,17.8,-10.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,502110,"J.D. Martinez","/api/v1/people/502110"
717225,"2023-07-29",4,"2023-07-29T03:39:27.022Z","2023-07-29T03:39:35.529Z",TRUE,"pitch","42afc8bc-2d81-49b5-97e0-29802836b137",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.21,1.48,NA,90.11,162.75,"ground_ball","medium","5",110.26,162.63,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,3,2,43,"top",6,"2023-07-29T03:38:04.142Z","2023-07-29T03:39:35.529Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,77.3,3,0.91,0.4465,6.87,25.1012,-28.4608,2.7633,2.4426,0.7053,2.8158,3.6547,-122.8195,-1.2257,-1.163,50.0047,5.7492,4.208,9.6,7.2,24,2462,78,76.3,-30,6,NA,NA,NA,TRUE,-34.1,4.3,-5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",3,"2023-07-29T03:39:08.234Z","2023-07-29T03:39:12.278Z",TRUE,"pitch","7701f509-efbd-437b-8db6-61912d2b8b44",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1421,1.4484,NA,79.7,149.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,3,2,43,"top",6,"2023-07-29T03:38:04.142Z","2023-07-29T03:39:35.529Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.9,12,0.9,0.3908,6.7928,32.9915,-15.2426,-3.3177,8.5207,0.9787,3.3017,7.207,-140.3721,-3.8741,-1.1958,50.0057,5.698,-6.5957,16.8,3.6,24,2233,211,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.8,4.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",2,"2023-07-29T03:38:47.322Z","2023-07-29T03:38:52.612Z",TRUE,"pitch","05bf52b8-f55c-4b15-8149-2a2f7ce6d480",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.21,1.48,NA,122.9,179.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,3,2,43,"top",6,"2023-07-29T03:38:04.142Z","2023-07-29T03:39:35.529Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.4,5,0.89,0.388,6.8252,34.7061,-12.1933,-4.2101,9.9176,-0.1549,2.1841,4.18,-141.6047,-7.5156,-1.1088,50.0066,5.6669,-8.4849,27.6,3.6,24,2397,208,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.4,6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T03:38:29.291Z","2023-07-29T03:38:33.420Z",TRUE,"pitch","49731d90-60cb-4558-b204-0d360e53d747",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3457,1.5407,NA,104.42,187.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,3,2,43,"top",6,"2023-07-29T03:38:04.142Z","2023-07-29T03:39:35.529Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.1,8,0.91,0.3946,6.8728,33.8737,-20.1304,-8.7274,6.1864,0.0021,1.6389,7.0179,-139.263,-6.8947,-1.4279,50.0031,5.4976,-16.9904,34.8,6,24,2390,215,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9.8,14.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T03:38:14.596Z","2023-07-29T03:38:19.092Z",TRUE,"pitch","2cd13ae6-10e0-464f-8f10-8fd119b32ced",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3087,1.5222,NA,101.79,210.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Jonathan India grounds out, third baseman Max Muncy to first baseman Freddie Freeman.",0,3,2,43,"top",6,"2023-07-29T03:38:04.142Z","2023-07-29T03:39:35.529Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.5,14,0.9,0.4361,6.8618,26.1003,-30.5134,2.1085,1.0403,0.3991,1.0565,3.256,-125.7146,-5.1903,-1.1881,50.0038,5.6324,3.3655,7.2,8.4,24,2527,91,NA,NA,NA,NA,NA,NA,FALSE,-35.8,1,-4.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T03:37:41.579Z","2023-07-29T03:37:51.160Z",TRUE,"pitch","a72b0175-bcf5-4e15-9c6d-4bbd129180e3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.28,1.56,NA,90.34,193.33,"line_drive","hard","9",198.19,90.54,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jake Fraley lines out sharply to right fielder Mookie Betts.",0,3,2,42,"top",6,"2023-07-29T03:37:06.226Z","2023-07-29T03:37:51.160Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,84.7,9,0.88,0.4095,6.8611,26.5631,-19.7231,1.7432,6.858,0.6993,1.6832,4.3038,-133.3607,-6.7194,-1.1568,50.0014,5.6404,3.1643,10.8,4.8,24,2407,189,105.2,18,323,NA,NA,NA,TRUE,-21.1,11.3,-4.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T03:37:21.157Z","2023-07-29T03:37:25.906Z",TRUE,"pitch","d2e2a4bb-5aa1-43c8-8191-3f5ef8be899a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.28,1.56,NA,90.89,168.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jake Fraley lines out sharply to right fielder Mookie Betts.",0,3,2,42,"top",6,"2023-07-29T03:37:06.226Z","2023-07-29T03:37:51.160Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,85.2,6,0.89,0.4068,6.9792,26.4128,-20.266,2.2997,6.4716,0.6849,2.6039,4.4463,-134.1521,-4.3846,-1.2867,50.0037,5.6862,4.2312,13.2,4.8,24,2239,189,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11,-5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA
