"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746960,"2024-05-15",0,"2024-05-16T00:16:41.676Z","2024-05-16T00:16:45.715Z",TRUE,"pitch","82a2c50b-670c-46d0-9655-79cac72dee5d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.27,1.5,NA,134.62,145.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Tyler O'Neill called out on strikes.",0,1,2,30,"bottom",4,"2024-05-16T00:16:19.219Z","2024-05-16T00:18:12.732Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.4,11,0.9,0.3969,6.4389,32.2448,-11.1177,-1.4373,10.9329,-0.4623,3.4475,2.538,-138.2515,-4.7346,-1.2076,50.0054,5.9351,-2.7691,9.6,2.4,24,2310,202,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19,2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",3,"2024-05-16T00:17:20.010Z","2024-05-16T00:17:32.527Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,641933,"/api/v1/people/641933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Tyler O'Neill called out on strikes.",0,1,2,30,"bottom",4,"2024-05-16T00:16:19.219Z","2024-05-16T00:18:12.732Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",5,"2024-05-16T00:16:03.199Z","2024-05-16T00:16:11.356Z",TRUE,"pitch","0c51c1a5-b632-42ab-a078-e500c0132d23",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.44,1.6,NA,72.18,153.69,"ground_ball","medium","3",151,170.84,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Grounded Into DP","grounded_into_double_play","Rafael Devers grounds into a double play, first baseman Yandy Díaz to shortstop José Caballero to first baseman Yandy Díaz. Connor Wong out at 2nd. Rafael Devers out at 1st.",0,1,2,29,"bottom",4,"2024-05-16T00:13:37.943Z","2024-05-16T00:16:11.356Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,84.2,12,0.92,0.4114,6.3594,25.96,-23.6642,2.2942,4.7286,1.1758,3.1516,5.2836,-132.678,-2.8095,-1.1322,50.0019,5.9317,4.1259,12,6,24,2335,169,87.2,-14,15,NA,NA,NA,TRUE,-24.5,8.3,-5.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",4,"2024-05-16T00:15:37.010Z","2024-05-16T00:15:41.092Z",TRUE,"pitch","2d3af3ab-222b-4eca-ae65-8dca50ad6c3f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.6,NA,95.35,163.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Grounded Into DP","grounded_into_double_play","Rafael Devers grounds into a double play, first baseman Yandy Díaz to shortstop José Caballero to first baseman Yandy Díaz. Connor Wong out at 2nd. Rafael Devers out at 1st.",0,1,2,29,"bottom",4,"2024-05-16T00:13:37.943Z","2024-05-16T00:16:11.356Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.4,82.8,6,0.91,0.4189,6.4479,24.7124,-28.6429,-3.2842,2.0319,0.5679,2.7724,5.2173,-130.2325,-2.5626,-1.0253,50.0005,5.913,-5.6992,9.6,7.2,24,1556,209,NA,NA,NA,NA,NA,NA,FALSE,-30.5,3.4,4.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",3,"2024-05-16T00:15:10.122Z","2024-05-16T00:15:13.250Z",TRUE,"pitch","f47d273a-d9a9-4a18-952b-35c1cef7ecce",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4431,1.4942,NA,84.13,95.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Grounded Into DP","grounded_into_double_play","Rafael Devers grounds into a double play, first baseman Yandy Díaz to shortstop José Caballero to first baseman Yandy Díaz. Connor Wong out at 2nd. Rafael Devers out at 1st.",0,1,2,29,"bottom",4,"2024-05-16T00:13:37.943Z","2024-05-16T00:16:11.356Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.1,12,0.91,0.3936,6.338,32.4556,-13.8358,-3.0754,9.3573,0.8624,5.2923,6.0658,-139.3737,0.1874,-0.9464,50.0012,6.1408,-6.0268,18,3.6,24,2223,200,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.2,4.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",2,"2024-05-16T00:14:45.491Z","2024-05-16T00:14:49.708Z",TRUE,"pitch","c3a180ed-d30e-450a-92cd-8055044df8e7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.6,NA,97.61,193.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Grounded Into DP","grounded_into_double_play","Rafael Devers grounds into a double play, first baseman Yandy Díaz to shortstop José Caballero to first baseman Yandy Díaz. Connor Wong out at 2nd. Rafael Devers out at 1st.",0,1,2,29,"bottom",4,"2024-05-16T00:13:37.943Z","2024-05-16T00:16:11.356Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.6,83.2,9,0.91,0.4183,6.5339,24.7496,-28.787,-5.2716,1.9426,0.5086,1.6652,5.7166,-130.4218,-5.2844,-1.016,50.0009,5.8612,-9.1757,15.6,7.2,24,1390,209,NA,NA,NA,NA,NA,NA,FALSE,-31.1,2.6,8.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",1,"2024-05-16T00:14:23.567Z","2024-05-16T00:14:27.087Z",TRUE,"pitch","c0f660c6-763f-4110-b5ed-2d9b9619d1ee",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.44,1.6,NA,101.01,170.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Grounded Into DP","grounded_into_double_play","Rafael Devers grounds into a double play, first baseman Yandy Díaz to shortstop José Caballero to first baseman Yandy Díaz. Connor Wong out at 2nd. Rafael Devers out at 1st.",0,1,2,29,"bottom",4,"2024-05-16T00:13:37.943Z","2024-05-16T00:16:11.356Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87,6,0.92,0.3958,6.4171,30.5809,-10.6629,-3.8049,11.0867,0.4195,2.5369,5.3292,-138.3427,-6.9609,-1.0366,50.0039,5.799,-7.3836,27.6,2.4,24,2286,202,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.8,5.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",0,"2024-05-16T00:14:04.407Z","2024-05-16T00:14:09.134Z",TRUE,"pitch","56abd435-c51d-47b0-a7dc-b6426a0daf6e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4422,1.4777,NA,159.42,145.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Grounded Into DP","grounded_into_double_play","Rafael Devers grounds into a double play, first baseman Yandy Díaz to shortstop José Caballero to first baseman Yandy Díaz. Connor Wong out at 2nd. Rafael Devers out at 1st.",0,1,2,29,"bottom",4,"2024-05-16T00:13:37.943Z","2024-05-16T00:16:11.356Z",TRUE,FALSE,FALSE,TRUE,24,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,83,11,0.92,0.4165,6.2359,25.9452,-25.0832,3.1405,4.0422,-1.1129,3.4463,-0.5027,-131.1703,-1.8619,-1.3278,50.0034,6.0227,5.5105,12,6,24,2421,156,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.2,-5.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",3,"2024-05-16T00:13:25.162Z","2024-05-16T00:13:36.133Z",TRUE,"pitch","11060bd3-5c94-432a-8caa-c8fe29521332",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.26,1.41,NA,128.38,180.16,"ground_ball","medium","7",72.93,127.75,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Connor Wong singles on a ground ball to left fielder Randy Arozarena.",0,1,2,28,"bottom",4,"2024-05-16T00:12:09.683Z","2024-05-16T00:13:36.133Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91,83.6,4,0.91,0.4134,6.5264,28.5367,-27.965,-4.3331,2.3701,-0.2986,2.1713,3.3592,-132.5461,-4.7282,-1.0199,50.0044,6.0221,-7.7046,13.2,7.2,24,1582,202,104.2,-1,40,NA,NA,NA,FALSE,-29.5,3.5,7.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,657136,"Connor Wong","/api/v1/people/657136"
746960,"2024-05-15",2,"2024-05-16T00:13:10.125Z","2024-05-16T00:13:14.334Z",TRUE,"pitch","c7bc0a1e-019e-4427-a466-40131f952168",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3305,1.3804,NA,96.47,190.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Connor Wong singles on a ground ball to left fielder Randy Arozarena.",0,1,2,28,"bottom",4,"2024-05-16T00:12:09.683Z","2024-05-16T00:13:36.133Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.9,83.7,9,0.91,0.414,6.5897,27.6824,-28.9139,-4.9366,1.8367,0.5385,1.7974,5.9172,-132.2016,-5.201,-1.0853,50.0029,5.9078,-8.7554,14.4,7.2,24,1523,204,NA,NA,NA,NA,NA,NA,FALSE,-30.7,2.4,7.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",1,"2024-05-16T00:12:52.197Z","2024-05-16T00:12:57.421Z",TRUE,"pitch","8b0146bf-0172-4494-afb3-bf2ce24a3220",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2581,1.4581,NA,97.01,115.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Connor Wong singles on a ground ball to left fielder Randy Arozarena.",0,1,2,28,"bottom",4,"2024-05-16T00:12:09.683Z","2024-05-16T00:13:36.133Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,71.5,12,0.9,0.4816,6.3904,23.8453,-45.8186,4.4427,-10.4523,0.5244,4.5761,2.3321,-114.3425,5.9658,-1.0906,50.0021,6.4665,5.7997,8.4,14.4,24,2596,23,NA,NA,NA,NA,NA,NA,FALSE,-61.6,-16.8,-8.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",0,"2024-05-16T00:12:31.869Z","2024-05-16T00:12:35.762Z",TRUE,"pitch","50b9f012-f1d2-4bb6-a17d-895bec30c2a0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.26,1.41,NA,113.87,160.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Connor Wong singles on a ground ball to left fielder Randy Arozarena.",0,1,2,28,"bottom",4,"2024-05-16T00:12:09.683Z","2024-05-16T00:13:36.133Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,657136,"Connor Wong","/api/v1/people/657136","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.8,2,0.87,0.3917,6.414,32.0223,-15.0967,-4.3357,8.6292,0.0822,2.895,5.2073,-139.9095,-5.6851,-1.2412,50.0062,5.9455,-8.5841,24,3.6,24,2247,200,NA,NA,NA,NA,NA,NA,FALSE,-15,14.6,6.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",7,"2024-05-16T00:11:35.978Z","2024-05-16T00:12:04.046Z",TRUE,"pitch","7e3f3a71-0ba3-4060-9e5e-60f2e165786f",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.45,1.63,NA,96.67,151.63,"fly_ball","medium","9",218.11,61.95,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Home Run","home_run","Wilyer Abreu homers (4) on a fly ball to right field.",1,1,2,27,"bottom",4,"2024-05-16T00:09:04.144Z","2024-05-16T00:12:04.046Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87,3,0.91,0.3954,6.4888,31.3619,-11.7888,-2.4763,10.4918,0.5333,3.2278,5.5618,-138.6079,-5.3996,-1.1788,50.0039,5.9903,-4.8122,15.6,2.4,24,2204,197,103.2,34,406,NA,NA,NA,FALSE,-12.1,18,3.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",6,"2024-05-16T00:11:14.540Z","2024-05-16T00:11:18.755Z",TRUE,"pitch","a5f5b17d-02a1-4d4b-a8cb-b9f0992a7d59",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4526,1.6273,NA,61.49,135.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Home Run","home_run","Wilyer Abreu homers (4) on a fly ball to right field.",1,1,2,27,"bottom",4,"2024-05-16T00:09:04.144Z","2024-05-16T00:12:04.046Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,12,0.9,0.3937,6.3486,30.1347,-12.7499,-3.0417,9.9023,1.4562,3.8103,7.7026,-138.9299,-3.8265,-0.9528,50.0004,6.0484,-5.9657,18,2.4,24,2237,202,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.4,4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",5,"2024-05-16T00:10:44.442Z","2024-05-16T00:10:50.059Z",TRUE,"pitch","9cf6b925-e59b-4b46-81d4-b1ad72a00431",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.45,1.63,NA,101.82,158.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Home Run","home_run","Wilyer Abreu homers (4) on a fly ball to right field.",1,1,2,27,"bottom",4,"2024-05-16T00:09:04.144Z","2024-05-16T00:12:04.046Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.7,84.1,3,0.91,0.4129,6.4489,24.9728,-29.2833,-5.0888,1.6147,0.3983,2.9565,5.8118,-132.0656,-2.3323,-1.1574,50.001,5.9793,-9.096,15.6,7.2,24,1385,207,NA,NA,NA,NA,NA,NA,FALSE,-30.2,2.6,8.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",4,"2024-05-16T00:10:23.256Z","2024-05-16T00:10:27.815Z",TRUE,"pitch","d9d10289-7d8f-4a64-832d-7ba8363112a2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.45,1.63,NA,136.29,181.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Home Run","home_run","Wilyer Abreu homers (4) on a fly ball to right field.",1,1,2,27,"bottom",4,"2024-05-16T00:09:04.144Z","2024-05-16T00:12:04.046Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.9,83.6,7,0.91,0.4137,6.4629,27.6571,-26.0197,-5.8314,3.4605,-0.5061,2.1175,3.9289,-132.2975,-4.8211,-1.2512,50.0003,5.8655,-10.3577,19.2,6,24,1265,203,NA,NA,NA,NA,NA,NA,FALSE,-27.6,5.4,9.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
