"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745579,"2024-05-17",6,"2024-05-17T23:42:33.079Z","2024-05-17T23:42:38.231Z",TRUE,"pitch","fc0a5433-0972-4973-99ab-5fa4ef823648",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4769,1.4332,NA,80.89,178.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jesse Winker walks.",0,1,4,31,"top",4,"2024-05-17T23:40:43.893Z","2024-05-17T23:42:38.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.2,14,0.93,0.3997,7.4562,30.1247,-13.2383,-5.9356,9.9533,0.9473,2.2488,9.918,-137.0191,-5.362,-1.9472,50.002,5.1347,-11.2921,32.4,3.6,24,2402,223,NA,NA,NA,NA,NA,NA,FALSE,-13.8,17,8.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608385,"Jesse Winker","/api/v1/people/608385",NA,NA,NA,NA,NA,NA
745579,"2024-05-17",5,"2024-05-17T23:42:11.995Z","2024-05-17T23:42:16.704Z",TRUE,"pitch","366657c7-f2fb-4ee5-b5de-b65b2ea8ee07",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4262,1.408,NA,69.83,225.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jesse Winker walks.",0,1,4,31,"top",4,"2024-05-17T23:40:43.893Z","2024-05-17T23:42:38.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,77.7,14,2,0.4493,7.0097,24.4569,-40.0938,4.8606,-5.2663,1.2374,0.4944,6.4634,-122.0003,-3.1723,-2.0796,50.0017,5.2741,7.311,12,10.8,24,2849,54,NA,NA,NA,NA,NA,NA,FALSE,-49,-10.1,-10.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",4,"2024-05-17T23:41:56.415Z","2024-05-17T23:42:01.640Z",TRUE,"pitch","0730d581-1e09-462a-b9ee-9343295ad3b7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5022,1.4585,NA,87.03,208.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jesse Winker walks.",0,1,4,31,"top",4,"2024-05-17T23:40:43.893Z","2024-05-17T23:42:38.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85,14,0.95,0.4077,7.0548,27.917,-23.6927,-0.5598,4.6346,0.7863,1.119,7.832,-134.1439,-5.9602,-2.0934,50.0026,5.0493,-1.0253,1.2,6,24,2500,210,NA,NA,NA,NA,NA,NA,FALSE,-24.7,7.3,-0.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-17T23:41:22.494Z","2024-05-17T23:41:28.348Z",TRUE,"pitch","8654b39d-f6f5-449b-b3b6-94339b9f0bac",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5781,1.5594,NA,29.41,213.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jesse Winker walks.",0,1,4,31,"top",4,"2024-05-17T23:40:43.893Z","2024-05-17T23:42:38.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.7,14,0.93,0.3908,7.3871,29.3821,-11.0349,-7.2425,10.6076,2.2978,0.9234,14.0772,-139.7771,-9.3845,-1.8465,50.0042,5.0345,-14.436,42,3.6,24,2578,230,NA,NA,NA,NA,NA,NA,FALSE,-12,17.4,10.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-17T23:41:04.356Z","2024-05-17T23:41:09.170Z",TRUE,"pitch","7098e988-89ff-45b7-b6ae-e752465eab93",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.5,1.65,NA,90.84,208.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jesse Winker walks.",0,1,4,31,"top",4,"2024-05-17T23:40:43.893Z","2024-05-17T23:42:38.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.1,85.5,14,0.94,0.407,7.4796,25.7725,-22.6562,0.0035,5.1725,0.6862,1.1236,7.6393,-133.982,-6.2946,-2.1884,50.0017,5.0954,0.0045,3.6,4.8,24,2526,211,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.4,-1.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-17T23:40:50.638Z","2024-05-17T23:40:55.700Z",TRUE,"pitch","c61fbc1d-e505-4c49-9c8c-1d84f2e551af",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5781,1.5089,NA,94.01,184.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jesse Winker walks.",0,1,4,31,"top",4,"2024-05-17T23:40:43.893Z","2024-05-17T23:42:38.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.9,9,0.93,0.393,7.5288,29.4481,-11.9906,-6.8073,10.2462,0.6033,2.0175,9.4425,-139.06,-6.516,-1.9426,50.0043,5.1768,-13.4124,40.8,3.6,24,2412,229,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.4,10.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-17T23:41:40.448Z","2024-05-17T23:41:56.415Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,608385,"/api/v1/people/608385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jesse Winker walks.",0,1,4,31,"top",4,"2024-05-17T23:40:43.893Z","2024-05-17T23:42:38.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-17T23:40:15.727Z","2024-05-17T23:40:24.028Z",TRUE,"pitch","1d4065e6-a7d6-4294-ab68-911989fa0a0c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.28,1.48,NA,157.29,184.19,"ground_ball","medium","6",120.79,149.66,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",0,1,4,30,"top",4,"2024-05-17T23:39:39.617Z","2024-05-17T23:40:24.028Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88,13,0.92,0.3908,7.1954,33.1927,-22.1626,-10.3867,5.0405,-1.057,2.022,6.5989,-140.4032,-4.767,-2.094,50.0064,5.1934,-20.6433,39.6,6,24,2317,229,76.6,-8,15,NA,NA,NA,TRUE,-21.2,8.3,17.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-17T23:39:58.171Z","2024-05-17T23:40:03.143Z",TRUE,"pitch","b165aa01-bc43-4714-bd91-7ad7537c8d25",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2997,1.307,NA,138,212.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",0,1,4,30,"top",4,"2024-05-17T23:39:39.617Z","2024-05-17T23:40:24.028Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,80,13,0.85,0.4317,7.2896,27.0115,-27.9653,-7.8952,2.5849,-0.551,0.9899,6.3462,-127.0706,-4.7224,-2.06,50.0026,5.1047,-12.8595,21.6,7.2,24,1534,239,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.7,12.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-17T23:39:44.112Z","2024-05-17T23:39:48.453Z",TRUE,"pitch","36098fca-c9da-4f08-83bd-dd3284691fd7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.325,1.3827,NA,110.64,190.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Ildemaro Vargas grounds out, shortstop Edmundo Sosa to first baseman Bryce Harper.",0,1,4,30,"top",4,"2024-05-17T23:39:39.617Z","2024-05-17T23:40:24.028Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.2,8,0.92,0.3936,7.4051,33.2669,-12.6749,-8.0185,9.9586,0.1668,1.794,9.0513,-139.494,-6.9964,-2.0882,50.0048,5.1818,-15.7031,43.2,3.6,24,2490,230,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.6,12.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",5,"2024-05-17T23:39:14.018Z","2024-05-17T23:39:18.914Z",TRUE,"pitch","4bcd4127-b1ab-4d4b-b72f-b095e05d1d67",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.69,1.78,NA,111.21,195.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,1,4,29,"top",4,"2024-05-17T23:37:09.811Z","2024-05-17T23:39:18.914Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,76.7,14,2,0.4526,6.7683,24.8945,-40.7049,4.1661,-5.7605,0.1519,1.597,4.3345,-121.2587,-0.5121,-2.2035,50.0032,5.3788,6.1693,9.6,10.8,24,2718,54,NA,NA,NA,NA,NA,NA,TRUE,-49.8,-10.3,-8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",4,"2024-05-17T23:38:53.803Z","2024-05-17T23:38:58.981Z",TRUE,"pitch","dcf45acb-7136-472e-8c39-02e4915ee5d3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.73,1.6604,NA,131.95,217.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,1,4,29,"top",4,"2024-05-17T23:37:09.811Z","2024-05-17T23:39:18.914Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.2,79.8,13,0.9,0.4333,7.2691,27.3034,-30.7171,-9.5042,0.9023,-0.3923,0.7864,7.021,-126.6822,-4.7231,-1.973,50.003,5.1471,-15.3569,24,8.4,24,1479,248,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.7,15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-17T23:38:14.770Z","2024-05-17T23:38:20.902Z",TRUE,"pitch","e9b2d260-745a-4475-9ead-a8bdc8e8d6f8",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.69,1.78,NA,115.86,178.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,1,4,29,"top",4,"2024-05-17T23:37:09.811Z","2024-05-17T23:39:18.914Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.7,8,0.91,0.392,7.2118,32.0655,-14.8558,-6.6104,8.7639,0.0298,2.2376,7.9281,-139.818,-5.2267,-1.9861,50.0028,5.1089,-13.064,34.8,3.6,24,2222,231,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.9,10.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-17T23:37:58.439Z","2024-05-17T23:38:02.466Z",TRUE,"pitch","f4cd60d5-3906-4dc1-9f1e-35735af1fe49",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.69,1.78,NA,113.3,176.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,1,4,29,"top",4,"2024-05-17T23:37:09.811Z","2024-05-17T23:39:18.914Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87,79.6,8,0.88,0.4333,7.3024,25.6276,-24.3481,-9.1238,4.8319,0.0971,2.3039,8.4733,-126.3733,-2.4808,-2.1131,50,5.2531,-14.7633,27.6,7.2,24,1635,240,NA,NA,NA,NA,NA,NA,FALSE,-27.8,8.4,14.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-17T23:37:41.853Z","2024-05-17T23:37:45.558Z",TRUE,"pitch","a8925ab3-2a90-477d-8a69-72605d5fdad7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.69,1.78,NA,85.17,160.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,1,4,29,"top",4,"2024-05-17T23:37:09.811Z","2024-05-17T23:39:18.914Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.3,12,0.94,0.3924,7.2828,34.2608,-11.0868,-6.3313,10.7091,0.835,2.884,9.9979,-140.0593,-4.4253,-1.973,50.002,5.2209,-12.467,39.6,3.6,24,2358,228,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.5,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-17T23:37:28.195Z","2024-05-17T23:37:31.905Z",TRUE,"pitch","d0d5ebfc-b6f4-4fb8-847d-b4b6b4668fda",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.73,1.6857,NA,134.94,120.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,1,4,29,"top",4,"2024-05-17T23:37:09.811Z","2024-05-17T23:39:18.914Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,86.9,11,0.93,0.3932,7.1629,34.0831,-14.4982,-6.968,9.0133,-0.4706,4.3941,7.0014,-139.7689,-0.2372,-2.1134,50.0033,5.4394,-13.6661,39.6,3.6,24,2312,229,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.4,11,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",6,"2024-05-17T23:34:50.578Z","2024-05-17T23:35:01.491Z",TRUE,"pitch","9d25134c-41ed-4ad9-94f8-79ae343dced0",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.52,1.69,NA,125.58,174.01,"ground_ball","medium","5",108.6,164.93,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Edmundo Sosa grounds out, third baseman Nick Senzel to first baseman Joey Gallo.",0,1,4,28,"bottom",3,"2024-05-17T23:33:10.648Z","2024-05-17T23:35:01.491Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,76.6,5,0.89,0.4539,6.913,21.7346,-32.1512,5.6031,0.0195,-0.2251,2.3989,2.7611,-120.3262,-1.1975,-2.1129,50.0056,5.7329,8.2777,15.6,9.6,24,2640,68,87.7,-8,17,NA,NA,NA,TRUE,-39.7,0,-10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
