"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
747059,"2024-04-03",0,"2024-04-04T00:14:36.615Z","2024-04-04T00:14:40.665Z",TRUE,"pitch","99f35c73-0086-4de4-a97e-be761007e36c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.648,1.581,NA,85.62,186.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","James McCann doubles (1) on a sharp fly ball to left fielder Garrett Hampson. Colton Cowser to 3rd.",0,3,0,60,"bottom",8,"2024-04-04T00:14:10.958Z","2024-04-04T00:15:53.624Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,543510,"James McCann","/api/v1/people/543510","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,84.3,9,2,0.4069,6.8558,33.3514,-16.4043,-10.6113,8.6231,0.8232,1.9252,11.5077,-135.3346,-7.415,-2.1337,50.005,5.8792,-19.4133,42,6,24,2189,228,NA,NA,NA,NA,NA,NA,FALSE,-18.1,13.8,16.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",2,"2024-04-04T00:13:57.967Z","2024-04-04T00:14:10.317Z",TRUE,"pitch","748d7266-6881-45e6-bae2-1bf25570c3d3",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.47,1.68,NA,135.96,181.54,"line_drive","medium","8",105.41,89.06,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Colton Cowser singles on a line drive to center fielder Kyle Isbel.",0,3,0,59,"bottom",8,"2024-04-04T00:13:39.288Z","2024-04-04T00:14:10.317Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,78.2,7,2,0.4391,6.6188,29.8001,-30.5945,-0.4073,1.0063,-0.4974,2.12,5.5283,-125.6347,-2.6923,-2.6908,50.0028,5.7389,-0.6397,1.2,8.4,24,2209,5,77.6,25,258,NA,NA,NA,FALSE,-35.9,1.3,-0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,681297,"Colton Cowser","/api/v1/people/681297"
747059,"2024-04-03",1,"2024-04-04T00:13:41.600Z","2024-04-04T00:13:44.909Z",TRUE,"pitch","585ed65c-7b8a-484b-809f-7df295955f08",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.47,1.68,NA,127.14,201.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Colton Cowser singles on a line drive to center fielder Kyle Isbel.",0,3,0,59,"bottom",8,"2024-04-04T00:13:39.288Z","2024-04-04T00:14:10.317Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79,13,2,0.4379,6.6449,26.6006,-27.8948,-1.2753,2.7027,-0.2659,1.3979,6.3202,-125.3323,-4.9814,-2.6604,50.002,5.704,-2.0188,1.2,7.2,24,2138,196,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",0,"2024-04-04T00:13:05.182Z","2024-04-04T00:13:41.600Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Colton Cowser replaces Jorge Mateo.","Offensive Substitution",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681297,"/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","59","atBat","Single","single","Colton Cowser singles on a line drive to center fielder Kyle Isbel.",0,3,0,59,"bottom",8,"2024-04-04T00:13:39.288Z","2024-04-04T00:14:10.317Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,681297,"Colton Cowser","/api/v1/people/681297","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,622761,"/api/v1/people/622761",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",4,"2024-04-04T00:10:37.315Z","2024-04-04T00:10:45.436Z",TRUE,"pitch","3bb9b58e-a2f3-4bc5-bf4b-e102009fee11",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.2,1.53,NA,114.17,172.86,"ground_ball","medium","5",100.5,163.11,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Freddy Fermin grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,58,"top",8,"2024-04-04T00:09:14.615Z","2024-04-04T00:10:45.436Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78,71.2,5,0.91,0.4859,5.6845,24.034,-47.3816,-3.1755,-11.8585,0.0741,2.4416,2.3873,-113.4736,1.96,-0.5877,50.0051,6.3484,-4.0719,4.8,14.4,24,2653,347,94.3,1,51,NA,NA,NA,TRUE,-66,-20.4,5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",3,"2024-04-04T00:10:18.337Z","2024-04-04T00:10:21.769Z",TRUE,"pitch","663110cb-437c-4296-991a-03b1c0389a18",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.2,1.53,NA,139.46,172.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Freddy Fermin grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,58,"top",8,"2024-04-04T00:09:14.615Z","2024-04-04T00:10:45.436Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,81,4,0.84,0.4247,6.1842,28.1485,-19.5627,3.0666,7.4943,-0.5893,2.4556,-0.9915,-129.224,-4.9045,-0.598,50.0045,5.8911,5.1616,13.2,4.8,24,2424,178,NA,NA,NA,NA,NA,NA,FALSE,-22.2,12.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",2,"2024-04-04T00:09:59.467Z","2024-04-04T00:10:02.799Z",TRUE,"pitch","ff59d856-3432-415e-834d-27374f75fbf0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.2,1.53,NA,141.38,194.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Freddy Fermin grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,58,"top",8,"2024-04-04T00:09:14.615Z","2024-04-04T00:10:45.436Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.3,77.7,7,0.87,0.4463,5.9134,24.2986,-31.6493,-2.8822,0.3442,-0.6397,1.6415,0.3262,-122.7264,-3.8263,-0.3999,50.0035,5.9167,-4.3963,7.2,8.4,24,2538,240,NA,NA,NA,NA,NA,NA,FALSE,-38.5,0,5.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",1,"2024-04-04T00:09:44.295Z","2024-04-04T00:09:47.496Z",TRUE,"pitch","5957718b-c12e-4b2c-bc93-f4443eb49f2a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1862,1.5423,NA,122.44,146.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Freddy Fermin grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,58,"top",8,"2024-04-04T00:09:14.615Z","2024-04-04T00:10:45.436Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,76.1,11,0.87,0.4512,5.7424,26.6227,-32.7474,-2.3475,-0.3839,-0.1428,3.4029,0.9244,-121.9538,0.2115,-0.2243,50.0035,6.1673,-3.4945,6,8.4,24,2651,251,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-0.4,4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",0,"2024-04-04T00:09:30.629Z","2024-04-04T00:09:34.380Z",TRUE,"pitch","d18da76d-fce0-42f4-94e2-f0817c113636",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2537,1.6097,NA,145.28,210.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Freddy Fermin grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,3,0,58,"top",8,"2024-04-04T00:09:14.615Z","2024-04-04T00:10:45.436Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,72.8,13,0.91,0.4724,5.71,27.8268,-35.7354,-7.3364,-2.6321,-0.742,1.0537,1.268,-117.1914,-3.4301,-0.3478,50.003,5.97,-9.9236,14.4,10.8,24,2459,337,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-5.4,12.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",3,"2024-04-04T00:09:03.654Z","2024-04-04T00:09:07.781Z",TRUE,"pitch","fca40c12-ba33-4453-b92a-e6b4b0199f87",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.1331,1.4682,NA,138.78,172.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,3,0,57,"top",8,"2024-04-04T00:07:58.374Z","2024-04-04T00:09:07.781Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83,4,0.9,0.4154,6.1287,27.9611,-16.4756,4.9301,8.9097,-0.5714,2.4622,-1.8215,-131.8575,-5.7324,-0.5122,50.0002,5.8794,8.6819,25.2,4.8,24,2281,167,NA,NA,NA,NA,NA,NA,TRUE,-18.2,15.1,-8.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",2,"2024-04-04T00:08:48.429Z","2024-04-04T00:08:52.654Z",TRUE,"pitch","2f8f43ea-cde1-44bc-b1ba-91066c515925",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1284,1.4767,NA,131.24,216.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,3,0,57,"top",8,"2024-04-04T00:07:58.374Z","2024-04-04T00:09:07.781Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,78.3,13,0.89,0.4427,5.7866,26.644,-33.3616,-1.9789,-0.7627,-0.3737,0.8343,0.3123,-124.1021,-5.5182,-0.2448,50.0057,5.8911,-3.0631,4.8,9.6,24,2721,268,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-2.5,3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",1,"2024-04-04T00:08:30.569Z","2024-04-04T00:08:34.432Z",TRUE,"pitch","e5215d44-50e9-40de-89be-a3341908458d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1293,1.4415,NA,95.45,169.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,3,0,57,"top",8,"2024-04-04T00:07:58.374Z","2024-04-04T00:09:07.781Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,74.7,6,0.91,0.4624,5.7232,24.2924,-37.8342,-6.7069,-3.991,0.5655,2.5642,3.8803,-118.7729,-0.2512,-0.2242,50.0029,6.1331,-9.5128,13.2,10.8,24,2497,314,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-7,11.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",0,"2024-04-04T00:08:15.000Z","2024-04-04T00:08:18.674Z",TRUE,"pitch","1851949b-b442-4d78-98a6-0f53ece3708f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2774,1.4095,NA,103.34,152.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,3,0,57,"top",8,"2024-04-04T00:07:58.374Z","2024-04-04T00:09:07.781Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.6,3,0.83,0.4219,6.0573,27.5216,-15.8961,3.4821,9.5377,0.3582,3.1852,0.7545,-129.8884,-4.1088,-0.3884,50.0027,5.9985,5.9415,20.4,4.8,24,2327,178,NA,NA,NA,NA,NA,NA,FALSE,-17.8,16.6,-6.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",0,"2024-04-04T00:07:43.060Z","2024-04-04T00:07:53.001Z",TRUE,"pitch","4e6f2def-9214-4efe-8933-af9dd43ceb71",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.46,1.64,NA,142.88,180.74,"popup","medium","6",102.44,123.8,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Hunter Renfroe pops out to shortstop Gunnar Henderson.",0,3,0,56,"top",8,"2024-04-04T00:07:19.208Z","2024-04-04T00:07:53.001Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85,78.4,7,0.87,0.442,5.8623,24.1435,-30.9191,-3.9309,0.8069,-0.6789,2.1497,0.3216,-123.7944,-3.2778,-0.2994,50.0038,6.0726,-6.1162,10.8,8.4,24,2647,227,88,61,201,NA,NA,NA,TRUE,-36.7,1,7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",3,"2024-04-04T00:05:24.820Z","2024-04-04T00:05:31.367Z",TRUE,"pitch","c84923c1-5253-4759-9a2d-8d414fac5d9c",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.26,1.52,NA,72.13,233.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,3,0,55,"bottom",7,"2024-04-04T00:04:01.000Z","2024-04-04T00:05:31.367Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669720,"Austin Hays","/api/v1/people/669720","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.4,76.6,14,0.87,0.4552,6.6074,27.644,-43.9902,5.0495,-8.0886,1.1771,0.1778,6.8175,-121.1644,-4.3783,-2.3489,50.0052,5.9246,7.3731,10.8,13.2,24,2920,45,NA,NA,NA,NA,NA,NA,TRUE,-55.6,-15.5,-11,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",1,"2024-04-04T00:04:49.798Z","2024-04-04T00:04:54.108Z",TRUE,"pitch","27c17737-69b6-4a4f-8c92-d18ee9c5a633",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2566,1.5467,NA,144.56,170.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,3,0,55,"bottom",7,"2024-04-04T00:04:01.000Z","2024-04-04T00:05:31.367Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669720,"Austin Hays","/api/v1/people/669720","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,79.7,4,2,0.4321,6.6037,28.2365,-30.4977,-0.4458,1.0352,-0.723,2.5462,4.8308,-127.183,-2.2882,-2.5964,50.0056,5.8977,-0.7246,0,7.2,24,2338,90,NA,NA,NA,NA,NA,NA,FALSE,-34.4,1.6,-0.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747059,"2024-04-03",0,"2024-04-04T00:04:29.562Z","2024-04-04T00:04:34.024Z",TRUE,"pitch","93e54fbf-b5d8-45da-93ce-fe63ff807721",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2528,1.5588,NA,125.33,184.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Austin Hays strikes out swinging.",0,3,0,55,"bottom",7,"2024-04-04T00:04:01.000Z","2024-04-04T00:05:31.367Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669720,"Austin Hays","/api/v1/people/669720","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.5,8,2,0.4355,6.6467,25.7721,-29.5619,0.5038,1.6345,-0.2185,2.0037,5.6572,-125.8149,-3.6308,-2.5627,50.0062,5.8641,0.8061,3.6,7.2,24,2277,85,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.4,-2.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
