"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717501,"2023-07-04",4,"2023-07-04T18:53:00.607Z","2023-07-04T18:53:12.064Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,677649,"/api/v1/people/677649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Ezequiel Duran strikes out swinging.",0,4,1,42,"top",6,"2023-07-04T18:51:43.111Z","2023-07-04T18:53:33.617Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",6,"2023-07-04T18:51:32.294Z","2023-07-04T18:51:41.330Z",TRUE,"pitch","3ed29bad-8ecd-4ad5-9865-e2a0fe7dc366",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.43,1.58,NA,98.42,200.16,"ground_ball","medium","3",150.61,177.89,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Nathaniel Lowe grounds out to first baseman Triston Casas.",0,4,1,41,"top",6,"2023-07-04T18:49:21.446Z","2023-07-04T18:51:41.330Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,74,14,0.92,0.4694,6.2677,22.0223,-34.9094,-6.8268,-1.9895,0.4875,1.4305,-2.2798,-116.6941,-0.8962,2.3639,50.0004,5.1091,-9.4095,15.6,10.8,24,2463,307,67.9,-57,2,NA,NA,NA,TRUE,-46.1,-3.5,13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",5,"2023-07-04T18:51:06.576Z","2023-07-04T18:51:13.729Z",TRUE,"pitch","6fb9046b-2c11-4582-84b7-a26fd3beb1ae",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.43,1.58,NA,94.26,159.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Nathaniel Lowe grounds out to first baseman Triston Casas.",0,4,1,41,"top",6,"2023-07-04T18:49:21.446Z","2023-07-04T18:51:41.330Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.2,3,0.85,0.4262,6.2747,24.3877,-27.3723,0.3632,2.8633,0.5965,2.9529,-4.4511,-128.1146,-0.1823,2.303,50.0023,5.1494,0.6098,0,7.2,24,2119,180,NA,NA,NA,NA,NA,NA,FALSE,-29.6,5.4,0.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",4,"2023-07-04T18:50:51.585Z","2023-07-04T18:50:56.987Z",TRUE,"pitch","fe0ec86f-144d-40d4-8693-71bec421296e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3093,1.5777,NA,157.07,173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Nathaniel Lowe grounds out to first baseman Triston Casas.",0,4,1,41,"top",6,"2023-07-04T18:49:21.446Z","2023-07-04T18:51:41.330Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.9,13,0.92,0.396,6.4574,31.454,-14.2936,6.3165,9.2326,-1.0511,2.4126,-9.6937,-138.4128,-5.3654,1.6789,50.0012,5.3363,12.2316,33.6,3.6,24,2172,152,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.7,-9.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T18:50:33.550Z","2023-07-04T18:50:37.769Z",TRUE,"pitch","4531c517-cc83-465c-8e51-c291529b0966",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1909,1.5777,NA,188.71,250.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Nathaniel Lowe grounds out to first baseman Triston Casas.",0,4,1,41,"top",6,"2023-07-04T18:49:21.446Z","2023-07-04T18:51:41.330Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.1,70.2,13,0.91,0.4952,6.6363,25.7652,-42.3728,-5.8483,-8.2878,-1.8812,-0.4234,-6.6437,-111.8931,-2.7462,1.9204,50.0035,5.2873,-7.1952,10.8,14.4,24,2548,315,NA,NA,NA,NA,NA,NA,FALSE,-62.8,-15.4,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",2,"2023-07-04T18:50:17.311Z","2023-07-04T18:50:20.311Z",TRUE,"pitch","6127e672-b410-47fc-a6d7-1b5426171243",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.43,1.58,NA,116.22,169.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Nathaniel Lowe grounds out to first baseman Triston Casas.",0,4,1,41,"top",6,"2023-07-04T18:49:21.446Z","2023-07-04T18:51:41.330Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.4,5,0.92,0.4032,6.636,29.4862,-13.4634,5.8024,10.0073,0.0205,2.583,-6.6429,-135.8126,-5.0205,1.7432,50.0043,5.3906,10.8508,32.4,3.6,24,2223,152,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.3,-9.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",1,"2023-07-04T18:50:04.183Z","2023-07-04T18:50:07.759Z",TRUE,"pitch","b96246d1-5057-4998-b142-648a5dba2bfb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3685,1.5777,NA,142.57,205.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Nathaniel Lowe grounds out to first baseman Triston Casas.",0,4,1,41,"top",6,"2023-07-04T18:49:21.446Z","2023-07-04T18:51:41.330Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,72.5,13,0.92,0.4781,6.4517,23.1372,-35.2069,-7.5509,-2.284,-0.6707,1.2249,-4.2557,-114.9682,-1.0568,2.1911,50.004,5.1355,-10.0159,16.8,10.8,24,2559,306,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-4.1,14.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T18:49:47.869Z","2023-07-04T18:49:51.089Z",TRUE,"pitch","7460c76c-16f1-4e47-808c-5602d9499d52",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.43,1.58,NA,92.31,160.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Nathaniel Lowe grounds out to first baseman Triston Casas.",0,4,1,41,"top",6,"2023-07-04T18:49:21.446Z","2023-07-04T18:51:41.330Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.9,3,0.89,0.411,6.3579,27.296,-18.5226,3.6338,7.5849,0.6478,2.9018,-4.7676,-133.0219,-3.1199,1.9873,50.0049,5.4253,6.543,16.8,4.8,24,2097,154,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.3,-5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T18:47:17.782Z","2023-07-04T18:47:26.950Z",TRUE,"pitch","3d3a5d2b-00b6-4939-af79-b29055a160fa",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.48,1.75,NA,142.93,178.13,"popup","medium","6",109.64,142.76,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Pop Out","field_out","Jarren Duran pops out to shortstop Corey Seager.",0,4,1,40,"bottom",5,"2023-07-04T18:46:41.905Z","2023-07-04T18:47:26.950Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,76.8,7,2,0.4471,7.1702,27.1221,-25.4634,-10.1236,4.4261,-0.6803,2.2462,7.2405,-123.0622,-2.251,-2.3628,50.0021,5.3559,-15.3431,27.6,8.4,24,1807,240,74.8,65,144,NA,NA,NA,TRUE,-31,7.7,16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",7,"2023-07-04T18:46:36.718Z","2023-07-04T18:46:40.834Z",TRUE,"pitch","b6b77b13-02fb-47fd-9a53-5f5a7b50b913",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.0105,1.3881,NA,70.48,192.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83,14,2,0.4153,7.0909,28.6002,-21.7983,-9.7863,5.8925,1.2205,1.7102,11.7814,-131.9767,-4.571,-2.034,50.0013,5.074,-17.2287,32.4,6,24,1985,223,NA,NA,NA,NA,NA,NA,FALSE,-23.5,9.8,15.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA
717501,"2023-07-04",6,"2023-07-04T18:46:21.753Z","2023-07-04T18:46:25.662Z",TRUE,"pitch","797b4474-c552-46bb-a6cb-3162a9573b89",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0697,1.4177,NA,42.25,169.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,82.5,12,2,0.4165,7.1574,30.3837,-23.0641,-9.6506,5.2106,1.9611,2.5748,13.4159,-131.9582,-2.4733,-1.9558,50.0009,5.2394,-16.8682,30,6,24,2086,223,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9,14.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",4,"2023-07-04T18:45:45.865Z","2023-07-04T18:45:48.865Z",TRUE,"pitch","3a7bc710-2c8b-4bed-a946-d2c48b65c791",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.22,1.42,NA,147.67,171.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.1,4,2,0.4363,6.9908,25.2338,-28.5411,-9.6337,2.2764,-0.8047,2.5065,6.727,-125.492,-1.2759,-2.2675,50.0033,5.345,-15.3763,26.4,8.4,24,1770,241,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.1,16,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T18:45:31.911Z","2023-07-04T18:45:36.314Z",TRUE,"pitch","2bad9edb-93e3-48ca-ba73-8497db87b8f7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.0697,1.4177,NA,90.26,191.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.6,9,2,0.4171,7.1031,29.0312,-24.946,-9.7561,4.1442,0.7016,1.7382,10.705,-131.5229,-4.254,-2.1622,50.0024,5.2362,-17.0172,30,7.2,24,2041,220,NA,NA,NA,NA,NA,NA,FALSE,-26.9,6.7,15.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",2,"2023-07-04T18:45:18.876Z","2023-07-04T18:45:23.112Z",TRUE,"pitch","c73345dc-3ca4-451f-8aa0-13caba4923bb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1855,1.3855,NA,116.07,153.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,82,2,2,0.4207,7.0931,26.1515,-26.8885,-9.8129,3.0754,0.0244,3.1728,9.0398,-129.9729,-0.0744,-2.2167,50.001,5.2363,-16.8588,28.8,7.2,24,2081,222,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.8,15.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",1,"2023-07-04T18:45:01.943Z","2023-07-04T18:45:05.299Z",TRUE,"pitch","7af943e9-0502-4405-9ae3-267c6800c298",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1289,1.4177,NA,125.63,116.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.8,11,2,0.4269,6.8736,25.1302,-25.1234,1.29,4.2232,-0.2263,4.5442,5.0674,-128.0549,2.5248,-2.3942,50.0034,5.5045,2.1521,7.2,6,24,2173,184,NA,NA,NA,NA,NA,NA,FALSE,-26.8,8.4,-3.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T18:44:48.279Z","2023-07-04T18:44:53.300Z",TRUE,"pitch","5219392d-9c64-4f8a-b6e7-b310a2974ac9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.8625,1.0622,NA,75.62,158.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,82.3,12,2,0.4214,7.0035,24.6895,-24.4427,-0.0261,4.5099,1.0855,2.9843,8.4467,-129.5119,-1.4377,-2.202,50.0028,5.3995,-0.0449,3.6,6,24,2143,194,NA,NA,NA,NA,NA,NA,FALSE,-26.2,8,-1.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",5,"2023-07-04T18:46:03.778Z","2023-07-04T18:46:21.753Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,657136,"/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Connor Wong walks.",0,4,1,39,"bottom",5,"2023-07-04T18:44:36.838Z","2023-07-04T18:46:40.834Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657136,"Connor Wong","/api/v1/people/657136","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
