"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718027,"2023-05-26",4,"2023-05-26T20:24:00.654Z","2023-05-26T20:24:04.029Z",TRUE,"pitch","682776be-59bb-49b5-983e-51913bdfd203",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.0094,1.3643,NA,122.18,187.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Matt McLain walks.",0,7,0,60,"top",8,"2023-05-26T20:23:28.348Z","2023-05-26T20:25:07.358Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680574,"Matt McLain","/api/v1/people/680574","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,74.4,5,2,0.4638,6.43,25.1778,-28.0085,6.7712,2.9557,-0.1359,1.9023,2.2158,-118.6233,-3.0832,-1.9646,50.0022,5.804,9.535,19.2,8.4,24,2260,69,NA,NA,NA,NA,NA,NA,FALSE,-36.7,4.8,-12.8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",3,"2023-05-26T20:23:47.071Z","2023-05-26T20:23:50.461Z",TRUE,"pitch","b20210bd-c8e3-48b1-b624-a0e3e508d989",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.0094,1.3643,NA,139.67,163.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Matt McLain walks.",0,7,0,60,"top",8,"2023-05-26T20:23:28.348Z","2023-05-26T20:25:07.358Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680574,"Matt McLain","/api/v1/people/680574","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.7,1,2,0.4274,6.3171,26.1004,-19.9867,0.7196,7.3216,-0.5947,2.7998,3.5908,-128.0968,-3.5204,-2.1073,50.0017,5.7517,1.1967,4.8,4.8,24,1989,193,NA,NA,NA,NA,NA,NA,FALSE,-22.6,12.7,-2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",2,"2023-05-26T20:23:30.588Z","2023-05-26T20:23:34.168Z",TRUE,"pitch","614b221e-4121-4c98-a588-f91dc0736f02",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0094,1.2979,NA,141.23,148.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Matt McLain walks.",0,7,0,60,"top",8,"2023-05-26T20:23:28.348Z","2023-05-26T20:25:07.358Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680574,"Matt McLain","/api/v1/people/680574","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.2,11,2,0.413,6.3475,29.0479,-14.8612,-2.888,9.7234,-0.6357,3.3575,4.2526,-132.7555,-3.8385,-1.8849,50.0048,5.9075,-5.1436,15.6,3.6,24,1973,210,NA,NA,NA,NA,NA,NA,FALSE,-16,16.9,4.3,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",0,"2023-05-26T20:23:15.601Z","2023-05-26T20:23:15.641Z",FALSE,"action",NA,NA,"Defensive Substitution: Edwin Rios replaces shortstop Dansby Swanson, batting 2nd, playing third base.","Defensive Sub",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621458,"/api/v1/people/621458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","201","60","atBat","Walk","walk","Matt McLain walks.",0,7,0,60,"top",8,"2023-05-26T20:23:28.348Z","2023-05-26T20:25:07.358Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680574,"Matt McLain","/api/v1/people/680574","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,621020,"/api/v1/people/621020",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",1,"2023-05-26T20:23:15.641Z","2023-05-26T20:23:30.588Z",FALSE,"action",NA,NA,"Defensive switch from third base to shortstop for Miles Mastrobuoni.","Defensive Switch",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670156,"/api/v1/people/670156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","800","60","atBat","Walk","walk","Matt McLain walks.",0,7,0,60,"top",8,"2023-05-26T20:23:28.348Z","2023-05-26T20:25:07.358Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680574,"Matt McLain","/api/v1/people/680574","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",5,"2023-05-26T20:24:08.459Z","2023-05-26T20:24:24.096Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,680574,"/api/v1/people/680574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Walk","walk","Matt McLain walks.",0,7,0,60,"top",8,"2023-05-26T20:23:28.348Z","2023-05-26T20:25:07.358Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680574,"Matt McLain","/api/v1/people/680574","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",6,"2023-05-26T20:21:10.251Z","2023-05-26T20:21:17.915Z",TRUE,"pitch","a1d09ce2-af03-44f1-837b-7f6129b2a7c2",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.61,1.64,NA,139.7,180.5,"ground_ball","medium","4",150.16,149.61,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,59,"bottom",7,"2023-05-26T20:19:31.085Z","2023-05-26T20:21:17.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.6,7,2,0.3999,6.6235,28.2386,-29.6022,-12.2058,1.3484,-0.5956,2.1585,9.7723,-136.6252,-2.9412,-2.6214,50.0007,5.2692,-23.2252,34.8,8.4,24,2082,243,98.1,3,85,NA,NA,NA,TRUE,-28.8,2,20.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",5,"2023-05-26T20:20:51.184Z","2023-05-26T20:20:55.873Z",TRUE,"pitch","9133d768-3fe0-48a5-a775-0f5df66de378",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.61,1.64,NA,140.74,175.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,59,"bottom",7,"2023-05-26T20:19:31.085Z","2023-05-26T20:21:17.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.5,4,2,0.408,6.7104,29.232,-27.4672,-10.6597,2.579,-0.6229,2.3606,9.2759,-134.2839,-2.4716,-2.738,50.004,5.2483,-19.4583,32.4,7.2,24,2117,232,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.3,17.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",4,"2023-05-26T20:20:35.345Z","2023-05-26T20:20:39.376Z",TRUE,"pitch","4caddaa3-b12a-44f1-896c-4935da3fa734",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6093,1.6745,NA,67.86,205.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,59,"bottom",7,"2023-05-26T20:19:31.085Z","2023-05-26T20:21:17.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.2,14,2,0.4344,6.6506,24.5196,-30.9816,2.3737,0.7418,1.2891,1.2351,8.5299,-125.8714,-4.2548,-2.4461,50.0036,5.4439,3.8254,9.6,8.4,24,1801,17,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.6,-6.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",3,"2023-05-26T20:20:15.841Z","2023-05-26T20:20:18.927Z",TRUE,"pitch","b0a17d03-3154-432c-a235-d2d76b21f307",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.7172,1.741,NA,42.29,239.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,59,"bottom",7,"2023-05-26T20:19:31.085Z","2023-05-26T20:21:17.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,81.1,14,2,0.4327,6.7615,23.3651,-31.2691,2.3383,0.5555,1.96,-0.0395,10.1324,-126.1363,-6.8754,-2.3972,50.0024,5.2121,3.8025,9.6,8.4,24,1838,21,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-0.2,-6.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",1,"2023-05-26T20:19:54.922Z","2023-05-26T20:19:57.922Z",TRUE,"pitch","40d7f9a8-7618-421d-bdba-a556efb110d0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.61,1.64,NA,183.8,197.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,59,"bottom",7,"2023-05-26T20:19:31.085Z","2023-05-26T20:21:17.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,83.6,13,2,0.4109,6.4684,32.8011,-29.7058,-12.7912,1.3743,-1.7525,1.5375,7.0406,-134.0443,-4.0355,-2.7711,50.003,5.2179,-22.9473,34.8,8.4,24,2137,236,NA,NA,NA,NA,NA,NA,FALSE,-30.8,1.7,21.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",0,"2023-05-26T20:19:44.271Z","2023-05-26T20:19:48.301Z",TRUE,"pitch","a8294531-9bf4-43f3-a992-eb570a064043",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7395,1.7632,NA,89.94,192.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,59,"bottom",7,"2023-05-26T20:19:31.085Z","2023-05-26T20:21:17.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,83.8,9,2,0.4104,6.4531,30.9821,-23.2774,-11.5248,4.9402,0.7099,1.7034,12.3946,-133.8701,-4.7094,-2.4998,50.0029,5.1682,-20.7568,36,7.2,24,2031,238,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7.9,18,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",2,"2023-05-26T20:20:13.144Z","2023-05-26T20:20:15.841Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,641820,"/api/v1/people/641820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Trey Mancini grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,59,"bottom",7,"2023-05-26T20:19:31.085Z","2023-05-26T20:21:17.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641820,"Trey Mancini","/api/v1/people/641820","R","Right",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",0,"2023-05-26T20:19:16.671Z","2023-05-26T20:19:22.943Z",TRUE,"pitch","e6c8afbb-57ac-47b9-870c-e3a33dcaf92a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.42,1.59,NA,104.55,174.34,"ground_ball","medium","4",145.31,160.92,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Ian Happ grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,58,"bottom",7,"2023-05-26T20:19:00.916Z","2023-05-26T20:19:22.943Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.6,6,2,0.4381,6.5102,21.4058,-34.9911,-0.6928,-1.7748,0.3266,2.3866,7.5416,-124.3151,-0.4065,-2.6369,50.0011,5.4198,-1.1008,0,8.4,24,1849,34,96.5,-5,24,NA,NA,NA,TRUE,-40.1,-3.1,-0.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",5,"2023-05-26T20:18:47.662Z","2023-05-26T20:18:54.394Z",TRUE,"pitch","0baa0cac-2a63-4b22-bc07-fbf87790dd34",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.47,1.66,NA,92.75,186.87,"ground_ball","medium","4",156.82,149,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,57,"bottom",7,"2023-05-26T20:17:51.005Z","2023-05-26T20:18:54.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,81.2,9,2,0.4315,6.2777,20.4582,-33.4811,4.981,-0.7925,0.6361,1.9227,6.2513,-125.927,-2.0207,-2.5063,50.0057,5.3898,8.1714,14.4,8.4,24,1802,20,89.3,-13,9,NA,NA,NA,TRUE,-37.6,-1.7,-10.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",4,"2023-05-26T20:18:32.978Z","2023-05-26T20:18:35.978Z",TRUE,"pitch","d75088ba-66f0-49c1-a1f6-ffcf24889948",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.47,1.66,NA,134.77,160.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,57,"bottom",7,"2023-05-26T20:17:51.005Z","2023-05-26T20:18:54.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.6,4,2,0.408,6.0689,27.9738,-29.0351,-11.1698,1.7195,-0.4662,2.9033,9.2858,-134.0548,-0.91,-2.5175,50.0041,5.3129,-20.4067,32.4,7.2,24,2024,235,NA,NA,NA,NA,NA,NA,FALSE,-29,3.1,18.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718027,"2023-05-26",3,"2023-05-26T20:18:16.707Z","2023-05-26T20:18:19.802Z",TRUE,"pitch","5d11acca-f4fc-4684-b922-c915bb1e9858",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.4694,1.6745,NA,107.77,190.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Mike Tauchman grounds out, second baseman Jonathan India to first baseman Spencer Steer.",0,7,0,57,"bottom",7,"2023-05-26T20:17:51.005Z","2023-05-26T20:18:54.394Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",674285,"Eduardo Salazar","/api/v1/people/674285","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.9,8,2,0.4049,6.3628,25.2969,-27.4457,-11.7717,2.5448,0.2421,1.799,11.4609,-134.5361,-3.9317,-2.5148,50.0058,5.1934,-21.891,34.8,7.2,24,2011,238,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4.1,19.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
