"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717109,"2023-08-06",2,"2023-08-06T03:33:55.656Z","2023-08-06T03:34:05.702Z",TRUE,"pitch","4e3fab0a-8961-4c31-8319-7eb671e9a3c7",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.37,1.59,NA,126.31,202.15,"line_drive","medium","7",68.09,114.83,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Tom Murphy singles on a line drive to left fielder Randal Grichuk.",0,3,1,61,"top",9,"2023-08-06T03:33:08.715Z","2023-08-06T03:34:05.702Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,608596,"Tom Murphy","/api/v1/people/608596","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.7,73.6,13,0.9,0.4695,6.1514,22.7116,-35.7485,11.4918,-2.5945,-0.2443,1.3567,-11.8076,-116.8215,1.3184,3.3907,50.0024,4.1541,15.8289,21.6,10.8,24,1751,84,82.3,23,256,NA,NA,NA,FALSE,-46.6,-4,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",1,"2023-08-06T03:33:38.839Z","2023-08-06T03:33:42.054Z",TRUE,"pitch","df765007-856a-4fb5-9f64-505f35ffb8c7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4461,1.636,NA,5.26,192.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Tom Murphy singles on a line drive to left fielder Randal Grichuk.",0,3,1,61,"top",9,"2023-08-06T03:33:08.715Z","2023-08-06T03:34:05.702Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,608596,"Tom Murphy","/api/v1/people/608596","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,73.8,14,0.91,0.467,5.9878,23.3918,-36.179,9.9459,-2.882,2.9315,1.7098,-4.7481,-117.5385,2.0163,3.6914,50.0004,4.2134,13.8397,20.4,10.8,24,1727,86,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-4.3,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",0,"2023-08-06T03:33:17.646Z","2023-08-06T03:33:22.546Z",TRUE,"pitch","494d83ab-2335-4e0c-9fd8-69ef2342cc87",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.59,NA,133.81,167.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Tom Murphy singles on a line drive to left fielder Randal Grichuk.",0,3,1,61,"top",9,"2023-08-06T03:33:08.715Z","2023-08-06T03:34:05.702Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,608596,"Tom Murphy","/api/v1/people/608596","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.7,76.7,4,0.91,0.4508,6.6082,23.9724,-32.5928,0.449,-0.2827,-0.4411,2.6274,-9.5269,-121.5327,1.924,3.4723,50.0003,4.6576,0.6713,2.4,8.4,24,2388,357,NA,NA,NA,NA,NA,NA,FALSE,-39,0.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",7,"2023-08-06T03:32:48.644Z","2023-08-06T03:32:52.413Z",TRUE,"pitch","76cc5d46-5707-4372-aa5c-43f2ea639f89",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.57,1.68,NA,90.67,198.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",81.5,74.9,14,0.91,0.4624,6.5194,22.7483,-34.3799,0.0051,-1.5537,0.6908,1.4992,-6.7294,-118.4821,0.488,3.5677,50.0022,4.4337,0.0083,2.4,9.6,24,2118,38,NA,NA,NA,NA,NA,NA,TRUE,-43.7,-2.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",5,"2023-08-06T03:32:20.372Z","2023-08-06T03:32:23.672Z",TRUE,"pitch","f858ae6c-0880-413f-b246-b6437ce8cc96",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.57,1.68,NA,120.33,159.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.4,5,2,0.4031,6.2429,29.7512,-21.1224,10.8102,5.911,-0.0873,2.9222,-12.8052,-135.8749,-1.2036,3.2819,50.0042,4.8386,20.217,39.6,6,24,2166,119,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.7,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",4,"2023-08-06T03:32:03.314Z","2023-08-06T03:32:06.787Z",TRUE,"pitch","28812a4a-9791-4adb-9ea7-6881e0f2432e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5157,1.6822,NA,51.12,198.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.4,71.6,14,0.9,0.4819,6.2126,22.2029,-34.4324,10.3266,-1.7326,1.7283,1.4767,-7.1343,-113.9357,1.5248,3.5686,50,4.2181,13.4864,19.2,10.8,24,1864,82,NA,NA,NA,NA,NA,NA,FALSE,-47.2,-2.4,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",3,"2023-08-06T03:31:39.884Z","2023-08-06T03:31:43.080Z",TRUE,"pitch","b14ece0f-123c-47be-b58b-a8d39d212da1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.57,1.68,NA,115.02,192.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.2,76.3,8,0.91,0.4534,6.6341,24.2503,-31.8235,0.8719,0.2344,0.052,1.7253,-8.5824,-120.953,-0.1057,3.5374,50.0007,4.5671,1.2888,0,8.4,24,2426,288,NA,NA,NA,NA,NA,NA,FALSE,-39,0.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",2,"2023-08-06T03:31:15.887Z","2023-08-06T03:31:19.169Z",TRUE,"pitch","e199d208-2c59-4062-a274-64cea3b96377",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.57,1.68,NA,78.03,182.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.6,71.2,14,0.91,0.4828,5.8868,23.2443,-34.6964,10.9965,-1.9366,1.0223,2.1026,-8.7903,-113.9553,2.7973,3.5232,50.0044,4.3144,14.2933,20.4,10.8,24,1930,80,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-2.3,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",0,"2023-08-06T03:30:09.690Z","2023-08-06T03:30:09.721Z",FALSE,"action",NA,NA,"Matt Thaiss remains in the game as the catcher.","Defensive Switch",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642136,"/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"2","Catcher","Catcher","C","901","60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,595453,"/api/v1/people/595453",NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",1,"2023-08-06T03:30:09.721Z","2023-08-06T03:31:15.887Z",FALSE,"action",NA,NA,"Pitching Change: Aaron Loup replaces Jose Soriano.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571901,"/api/v1/people/571901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",6,"2023-08-06T03:32:33.090Z","2023-08-06T03:32:48.644Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,663728,"/api/v1/people/663728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,3,1,60,"top",9,"2023-08-06T03:31:14.031Z","2023-08-06T03:32:52.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,663728,"Cal Raleigh","/api/v1/people/663728","R","Right",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",7,"2023-08-06T03:28:14.666Z","2023-08-06T03:28:22.893Z",TRUE,"pitch","ad36662a-c8c6-45b1-b665-13e64069f1c9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.32,1.55,NA,142.94,181.88,"ground_ball","medium","4",159.3,156.62,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Jose Caballero to first baseman Ty France.",0,3,1,59,"bottom",8,"2023-08-06T03:26:00.007Z","2023-08-06T03:28:22.893Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.1,4,0.9,0.4168,6.5554,25.9782,-27.1146,4.3043,2.8923,-0.6805,2.1073,3.4855,-131.0789,-2.6085,-2.5838,50.0056,5.1258,7.5416,16.8,7.2,24,2966,67,90.6,-5,20,NA,NA,NA,TRUE,-28.7,4.9,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",5,"2023-08-06T03:27:14.347Z","2023-08-06T03:27:17.633Z",TRUE,"pitch","3d376dbb-14b6-4769-a688-b678c09ad251",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3169,1.5436,NA,162.49,155.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Jose Caballero to first baseman Ty France.",0,3,1,59,"bottom",8,"2023-08-06T03:26:00.007Z","2023-08-06T03:28:22.893Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.1,11,2,0.4351,6.5103,26.9044,-32.3956,5.6549,-0.1399,-1.1934,3.0903,1.5392,-126.137,1.2788,-2.5469,50.0019,5.199,9.0634,16.8,8.4,24,2841,126,NA,NA,NA,NA,NA,NA,FALSE,-36.2,0.4,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",4,"2023-08-06T03:26:51.225Z","2023-08-06T03:26:54.301Z",TRUE,"pitch","296a815c-2f3e-4ec8-88b1-69401568c01b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3169,1.5436,NA,176.97,155.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Jose Caballero to first baseman Ty France.",0,3,1,59,"bottom",8,"2023-08-06T03:26:00.007Z","2023-08-06T03:28:22.893Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.9,11,2,0.4314,6.648,26.2213,-31.4567,6.7475,0.4427,-1.5734,3.0767,0.5352,-127.0219,1.0871,-2.6635,50.0055,5.1459,11.018,19.2,8.4,24,2929,72,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.3,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",2,"2023-08-06T03:26:17.921Z","2023-08-06T03:26:22.238Z",TRUE,"pitch","9b2662db-aa74-4a75-99d7-cd310ada4b3e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3169,1.5667,NA,145.91,165.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Jose Caballero to first baseman Ty France.",0,3,1,59,"bottom",8,"2023-08-06T03:26:00.007Z","2023-08-06T03:28:22.893Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.1,4,2,0.431,6.7253,26.5195,-33.096,4.5719,-0.5677,-0.7583,2.7118,2.965,-127.161,0.6929,-2.5339,50.0005,5.0653,7.4713,13.2,8.4,24,2342,40,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-0.6,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717109,"2023-08-06",1,"2023-08-06T03:26:02.227Z","2023-08-06T03:26:05.857Z",TRUE,"pitch","c37e809a-10b6-431e-8596-275357c5a683",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3169,1.6591,NA,143.71,164.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Matt Thaiss grounds out, second baseman Jose Caballero to first baseman Ty France.",0,3,1,59,"bottom",8,"2023-08-06T03:26:00.007Z","2023-08-06T03:28:22.893Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",666374,"Matt Brash","/api/v1/people/666374","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,90.3,4,0.91,0.3795,6.4145,36.12,-15.3847,-7.8242,7.9725,-0.7006,2.7564,7.5731,-144.7258,-3.7658,-2.3442,50.0013,5.0267,-16.4736,42,4.8,24,2584,144,NA,NA,NA,NA,NA,NA,FALSE,-14,13.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608596,"Tom Murphy","/api/v1/people/608596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
