"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716399,"2023-09-28",4,"2023-09-29T01:44:34.057Z","2023-09-29T01:44:37.057Z",TRUE,"pitch","eefe312c-14a9-403d-ba0e-9272c9c6e80a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.8,1.81,NA,84.08,188.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Cody Bellinger singles on a ground ball to center fielder Michael Harris II. Nico Hoerner to 3rd.",0,2,5,62,"top",8,"2023-09-29T01:43:26.153Z","2023-09-29T01:45:58.108Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.4,14,0.9,0.4311,6.3212,24.9086,-27.9447,9.1053,2.5853,0.8637,1.8494,-6.1271,-126.8494,-4.1059,2.1222,50.0043,5.7062,14.9032,25.2,8.4,24,1602,119,NA,NA,NA,NA,NA,NA,FALSE,-31.9,4,-15.1,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",3,"2023-09-29T01:44:12.615Z","2023-09-29T01:44:16.003Z",TRUE,"pitch","bb294b5e-70fd-4547-b2cc-8fe3999119f0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.8,1.81,NA,113.86,133.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Cody Bellinger singles on a ground ball to center fielder Michael Harris II. Nico Hoerner to 3rd.",0,2,5,62,"top",8,"2023-09-29T01:43:26.153Z","2023-09-29T01:45:58.108Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.7,2,0.91,0.3909,6.6817,32.9259,-9.2215,5.5224,11.5535,0.0823,3.9157,-7.4973,-140.3257,-3.2209,2.0761,50.0004,5.6831,10.9695,43.2,2.4,24,2440,146,NA,NA,NA,NA,NA,NA,FALSE,-9.1,20.4,-8.4,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",2,"2023-09-29T01:43:50.382Z","2023-09-29T01:43:53.778Z",TRUE,"pitch","a77868a8-6b58-49a9-8801-57d1520807eb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.8651,1.8118,NA,125.43,147.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Cody Bellinger singles on a ground ball to center fielder Michael Harris II. Nico Hoerner to 3rd.",0,2,5,62,"top",8,"2023-09-29T01:43:26.153Z","2023-09-29T01:45:58.108Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.8,2,0.91,0.3913,6.4537,31.8488,-8.9715,4.6303,11.6965,-0.2211,3.386,-7.6271,-140.0129,-4.5983,1.9377,50.0049,5.6377,9.1877,37.2,2.4,24,2483,151,NA,NA,NA,NA,NA,NA,FALSE,-9.1,20.4,-6.8,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",1,"2023-09-29T01:43:28.358Z","2023-09-29T01:43:31.358Z",TRUE,"pitch","3ab2b6f9-d517-465f-b9cc-5967c3ab1e3b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.8,1.81,NA,86.2,131.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Cody Bellinger singles on a ground ball to center fielder Michael Harris II. Nico Hoerner to 3rd.",0,2,5,62,"top",8,"2023-09-29T01:43:26.153Z","2023-09-29T01:45:58.108Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87,12,0.91,0.3947,6.2496,30.9794,-10.251,4.4201,11.2395,0.8079,3.9698,-5.1853,-138.7671,-3.1854,2.1263,50.006,5.8154,8.6245,34.8,2.4,24,2468,153,NA,NA,NA,NA,NA,NA,FALSE,-10.2,19.9,-7,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",0,"2023-09-29T01:43:08.021Z","2023-09-29T01:43:11.021Z",FALSE,"pickoff","ae37b7bf-f861-4827-b91a-4f8e40b6d917",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Single","single","Cody Bellinger singles on a ground ball to center fielder Michael Harris II. Nico Hoerner to 3rd.",0,2,5,62,"top",8,"2023-09-29T01:43:26.153Z","2023-09-29T01:45:58.108Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",5,"2023-09-29T01:42:38.857Z","2023-09-29T01:42:41.857Z",TRUE,"pitch","8ac707a7-afdd-4755-9818-b08917c8227d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.44,1.6,NA,124.63,157.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,5,61,"top",8,"2023-09-29T01:40:29.159Z","2023-09-29T01:42:41.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.2,2,0.91,0.3944,6.5257,31.3656,-9.4206,5.0435,11.654,-0.2001,2.9924,-8.3966,-138.9029,-5.5811,2.2079,50.0005,5.6552,9.8457,37.2,2.4,24,2468,152,NA,NA,NA,NA,NA,NA,TRUE,-10,20,-7.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",4,"2023-09-29T01:42:18.413Z","2023-09-29T01:42:21.692Z",TRUE,"pitch","e2260ea3-8d29-48a9-82f1-678dcdd44c87",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5252,1.6529,NA,65.86,178.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,5,61,"top",8,"2023-09-29T01:40:29.159Z","2023-09-29T01:42:41.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.7,14,0.88,0.4239,6.3537,25.0892,-25.48,10.7149,3.9524,1.3417,2.2307,-6.634,-128.8787,-3.719,2.5482,50.0023,5.6453,18.146,32.4,7.2,24,1757,121,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.6,-18,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",2,"2023-09-29T01:41:28.116Z","2023-09-29T01:41:31.116Z",TRUE,"pitch","45ee4991-e4a0-42b9-a1f7-2bef8af66bee",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.6,NA,113.5,196.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,5,61,"top",8,"2023-09-29T01:40:29.159Z","2023-09-29T01:42:41.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.9,8,0.89,0.4269,6.421,27.7843,-28.1467,9.908,2.4169,0.0918,1.5759,-9.0732,-128.5196,-4.6818,2.3886,50.001,5.6191,16.4965,26.4,8.4,24,1862,122,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.5,-15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",1,"2023-09-29T01:41:07.063Z","2023-09-29T01:41:10.179Z",TRUE,"pitch","8ef3bdb6-b0e6-445a-b294-c42b7cdf9a11",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6378,1.6747,NA,121.26,198.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,5,61,"top",8,"2023-09-29T01:40:29.159Z","2023-09-29T01:42:41.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,13,0.91,0.3927,6.475,31.6648,-11.2846,3.437,10.6038,-0.1117,1.4954,-7.9913,-139.5365,-9.017,2.3439,50.0026,5.5141,6.7712,20.4,2.4,24,2510,141,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.4,-4.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",0,"2023-09-29T01:40:41.212Z","2023-09-29T01:40:45.222Z",TRUE,"pitch","70ac236d-fa03-4d4a-9248-df43098e7e96",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5932,1.6756,NA,170.45,184.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,5,61,"top",8,"2023-09-29T01:40:29.159Z","2023-09-29T01:42:41.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88,13,0.9,0.3934,6.6466,29.6384,-11.1033,3.3822,10.7176,-1.4022,2.0151,-11.2562,-138.9637,-7.9336,2.2521,50.0004,5.6352,6.6488,19.2,2.4,24,2532,145,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18,-4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",3,"2023-09-29T01:41:58.006Z","2023-09-29T01:42:01.006Z",FALSE,"pickoff","4bbdf1f7-448b-4973-bd52-2d99e2b90c81",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Ian Happ strikes out swinging.",0,2,5,61,"top",8,"2023-09-29T01:40:29.159Z","2023-09-29T01:42:41.857Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",2,"2023-09-29T01:40:01.146Z","2023-09-29T01:40:11.876Z",TRUE,"pitch","15e82ca2-2a46-4a59-b2ec-af6c4fc04abc",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.17,1.53,NA,148.37,176.01,"ground_ball","medium","7",61.27,139.1,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nico Hoerner singles on a ground ball to left fielder Eddie Rosario.",0,2,5,60,"top",8,"2023-09-29T01:39:43.250Z","2023-09-29T01:40:11.876Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.6,4,0.9,0.4218,6.2204,24.1576,-30.822,-2.027,0.7905,-0.8231,2.3249,-7.8705,-129.2987,-2.6217,2.51,50.0026,5.6907,-3.4702,8.4,7.2,24,2513,239,100,5,104,NA,NA,NA,FALSE,-33.2,1.1,5.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",1,"2023-09-29T01:39:45.581Z","2023-09-29T01:39:48.847Z",TRUE,"pitch","1d3bd591-1da1-485e-a609-5d6df073035c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1693,1.5394,NA,181.62,186.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Nico Hoerner singles on a ground ball to left fielder Eddie Rosario.",0,2,5,60,"top",8,"2023-09-29T01:39:43.250Z","2023-09-29T01:40:11.876Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.7,84.4,13,0.88,0.4134,6.5682,24.4647,-25.5464,-0.8664,3.7131,-1.6954,1.925,-10.0598,-131.8284,-5.0553,2.2612,50.0022,5.7215,-1.5426,7.2,6,24,2443,191,NA,NA,NA,NA,NA,NA,FALSE,-27,5.9,3.5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",0,"2023-09-29T01:38:42.924Z","2023-09-29T01:39:45.581Z",FALSE,"action",NA,NA,"Pitching Change: A. J. Minter replaces Joe Jimenez.","Pitching Substitution",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621345,"/api/v1/people/621345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Single","single","Nico Hoerner singles on a ground ball to left fielder Eddie Rosario.",0,2,5,60,"top",8,"2023-09-29T01:39:43.250Z","2023-09-29T01:40:11.876Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",6,"2023-09-29T01:37:04.737Z","2023-09-29T01:37:08.359Z",TRUE,"pitch","576937d5-daa8-4661-a175-dd2a91fbdaa5",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.51,1.76,NA,47.94,190.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,2,5,59,"bottom",7,"2023-09-29T01:34:43.605Z","2023-09-29T01:37:08.359Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.5,79.5,14,0.86,0.4361,6.6631,26.907,-30.419,9.3899,1.1014,1.8117,1.798,5.2361,-125.8565,-3.536,-1.5195,50.0032,5.6999,14.9775,27.6,8.4,24,2784,59,NA,NA,NA,NA,NA,NA,TRUE,-35.4,1.3,-18.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
716399,"2023-09-28",3,"2023-09-29T01:36:04.103Z","2023-09-29T01:36:07.228Z",TRUE,"pitch","e84e443f-2eee-42f9-8398-e40fe67e47bd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.51,1.76,NA,164.68,155.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Marcell Ozuna strikes out swinging.",0,2,5,59,"bottom",7,"2023-09-29T01:34:43.605Z","2023-09-29T01:37:08.359Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.5,11,0.9,0.3901,6.8571,29.0713,-11.7442,-3.6002,10.2129,-1.2507,3.0822,1.3601,-139.9543,-5.4339,-1.2728,50.0053,5.8059,-7.2036,28.8,2.4,24,2375,212,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.6,6.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
