"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718485,"2023-04-22",3,"2023-04-22T02:49:20.604Z","2023-04-22T02:49:24.411Z",TRUE,"pitch","c5a4ba14-13e2-4c40-99fb-1a32be4f63c8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3174,1.523,NA,92.08,195.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jackie Bradley Jr. strikes out swinging.",0,0,2,35,"top",6,"2023-04-22T02:48:15.002Z","2023-04-22T02:49:46.231Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,598265,"Jackie Bradley Jr.","/api/v1/people/598265","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,73.5,9,0.86,0.4734,6.8716,24.0769,-42.596,5.3195,-7.7054,0.6537,1.6037,3.5898,-116.217,-1.335,-1.6082,50.0043,6.2727,7.1935,10.8,13.2,24,2553,39,NA,NA,NA,NA,NA,NA,FALSE,-57.2,-13.9,-10.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T02:48:57.351Z","2023-04-22T02:49:00.769Z",TRUE,"pitch","cc4a437b-8f6f-410d-9a54-6e9f04b36135",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.43,1.64,NA,115.46,158.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jackie Bradley Jr. strikes out swinging.",0,0,2,35,"top",6,"2023-04-22T02:48:15.002Z","2023-04-22T02:49:46.231Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,598265,"Jackie Bradley Jr.","/api/v1/people/598265","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,84.5,2,0.9,0.4094,6.8149,27.0101,-27.5841,1.5424,2.5279,0.0404,2.9892,5.5436,-133.4743,-1.2304,-2.2585,50.0041,5.4308,2.799,8.4,6,24,2404,135,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.6,-4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T02:48:28.892Z","2023-04-22T02:48:35.669Z",TRUE,"pitch","b68b03b7-29f8-4bc4-85c7-4cfd4e1d2109",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.43,1.64,NA,133.33,155.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jackie Bradley Jr. strikes out swinging.",0,0,2,35,"top",6,"2023-04-22T02:48:15.002Z","2023-04-22T02:49:46.231Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,598265,"Jackie Bradley Jr.","/api/v1/people/598265","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84,1,0.91,0.4113,6.8098,27.6216,-27.4392,1.4123,2.6365,-0.4285,3.0912,4.2562,-132.9951,-1.0768,-2.231,50.0043,5.4852,2.5387,7.2,6,24,2332,168,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.8,-3.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T02:48:42.390Z","2023-04-22T02:48:57.351Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"b68b03b7-29f8-4bc4-85c7-4cfd4e1d2109",NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jackie Bradley Jr. strikes out swinging.",0,0,2,35,"top",6,"2023-04-22T02:48:15.002Z","2023-04-22T02:49:46.231Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,598265,"Jackie Bradley Jr.","/api/v1/people/598265","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",6,"2023-04-22T02:47:58.737Z","2023-04-22T02:48:02.857Z",TRUE,"pitch","42d552b4-259c-4f63-8436-d74b292d6d55",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,2.9059,1.3143,NA,169.43,174.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Nicky Lopez walks.",0,0,2,34,"top",6,"2023-04-22T02:46:12.447Z","2023-04-22T02:48:02.857Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,83.1,11,0.92,0.4162,6.5587,26.9688,-31.7296,2.0655,0.2496,-1.3755,2.3949,1.9671,-131.4449,-1.824,-2.4009,50.0007,5.446,3.6254,7.2,7.2,24,2302,164,NA,NA,NA,NA,NA,NA,FALSE,-33.1,0.2,-4.2,NA,NA,NA,NA,FALSE,TRUE,670032,"Nicky Lopez","/api/v1/people/670032",NA,NA,NA,NA,NA,NA
718485,"2023-04-22",4,"2023-04-22T02:47:33.192Z","2023-04-22T02:47:37.589Z",TRUE,"pitch","f2e07ba8-0d2d-407d-818e-9489cd49885f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,2.9136,1.3368,NA,66.53,208.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Nicky Lopez walks.",0,0,2,34,"top",6,"2023-04-22T02:46:12.447Z","2023-04-22T02:48:02.857Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.6,79.6,14,2,0.4359,6.975,26.9812,-29.4352,6.8507,1.71,1.3241,1.1126,5.9683,-125.9455,-5.3038,-1.9711,50.0004,5.6433,10.9366,21.6,8.4,24,2624,54,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2,-13.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T02:47:17.566Z","2023-04-22T02:47:20.922Z",TRUE,"pitch","655e2811-1118-4374-b3d6-64c58c02d875",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,2.95,1.32,NA,137.07,181.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Nicky Lopez walks.",0,0,2,34,"top",6,"2023-04-22T02:46:12.447Z","2023-04-22T02:48:02.857Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.9,4,0.92,0.413,6.8517,26.8782,-28.2526,2.5311,2.1997,-0.5265,2.1309,3.5205,-132.3701,-3.2361,-2.1999,50.0033,5.4261,4.5152,9.6,7.2,24,2294,153,NA,NA,NA,NA,NA,NA,FALSE,-29.4,3.5,-5.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T02:47:02.395Z","2023-04-22T02:47:05.908Z",TRUE,"pitch","b9ab6499-89c6-4631-be11-82793c0671b8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,2.9612,1.3103,NA,126.31,153.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Nicky Lopez walks.",0,0,2,34,"top",6,"2023-04-22T02:46:12.447Z","2023-04-22T02:48:02.857Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,80.5,11,2,0.4299,6.6007,25.0987,-29.7887,3.3145,1.4543,-0.2443,3.1478,3.7531,-127.2115,-0.5505,-2.1673,50.0061,5.72,5.4559,12,7.2,24,2215,162,NA,NA,NA,NA,NA,NA,FALSE,-33,2.8,-6.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T02:46:45.400Z","2023-04-22T02:46:49.178Z",TRUE,"pitch","f69ad2bd-6c75-48dd-8910-b9854b2e98f0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.9056,1.2843,NA,93.99,229.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Nicky Lopez walks.",0,0,2,34,"top",6,"2023-04-22T02:46:12.447Z","2023-04-22T02:48:02.857Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,74.8,14,2,0.4657,6.6443,23.7364,-33.7828,7.5741,-1.1482,0.6037,0.3463,4.1119,-117.8983,-4.5839,-2.1508,50.005,5.4555,10.595,18,10.8,24,2361,55,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-3,-14.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T02:46:31.218Z","2023-04-22T02:46:34.328Z",TRUE,"pitch","76340e7f-b081-4e39-b361-090f145e6279",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9501,1.329,NA,66.31,207.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Nicky Lopez walks.",0,0,2,34,"top",6,"2023-04-22T02:46:12.447Z","2023-04-22T02:48:02.857Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.9,14,0.92,0.4205,6.8966,24.8515,-28.1416,1.7825,2.3378,1.3298,1.1672,8.3081,-129.8115,-5.4092,-2.1317,50.0007,5.3963,3.0671,8.4,7.2,24,2271,202,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3.4,-4.9,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",5,"2023-04-22T02:47:45.958Z","2023-04-22T02:47:58.737Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Nicky Lopez walks.",0,0,2,34,"top",6,"2023-04-22T02:46:12.447Z","2023-04-22T02:48:02.857Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",3,"2023-04-22T02:44:00.701Z","2023-04-22T02:44:04.977Z",TRUE,"pitch","79278bc2-d4d7-4e71-8642-4c7b27f0bdd1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.803,1.7305,NA,125.23,159.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Chad Wallach called out on strikes.",0,0,2,33,"bottom",5,"2023-04-22T02:42:51.506Z","2023-04-22T02:44:04.977Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595453,"Chad Wallach","/api/v1/people/595453","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,81.3,5,2,0.4213,6.6208,30.2987,-20.9187,10.3671,6.595,-0.216,2.9313,-10.8829,-130.5522,-2.356,2.6816,50.0059,5.4388,17.7029,34.8,6,24,2061,120,NA,NA,NA,NA,NA,NA,TRUE,-22.7,11.5,-16.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T02:43:39.846Z","2023-04-22T02:43:43.351Z",TRUE,"pitch","67945c85-8031-4516-a5ad-d596b1e4dbe5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.64,1.72,NA,104.63,148.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Chad Wallach called out on strikes.",0,0,2,33,"bottom",5,"2023-04-22T02:42:51.506Z","2023-04-22T02:44:04.977Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595453,"Chad Wallach","/api/v1/people/595453","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.1,3,2,0.441,6.7582,25.2573,-27.1808,0.1969,3.1932,0.3246,3.3268,-6.9536,-124.2793,1.1958,3.1348,50.0003,5.0996,0.3095,2.4,7.2,24,2074,140,NA,NA,NA,NA,NA,NA,FALSE,-31.2,6.4,1.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",1,"2023-04-22T02:43:20.437Z","2023-04-22T02:43:23.721Z",TRUE,"pitch","e2b9569a-e27b-45e5-8d9e-51897f436ef9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6338,1.6508,NA,63.53,181.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Chad Wallach called out on strikes.",0,0,2,33,"bottom",5,"2023-04-22T02:42:51.506Z","2023-04-22T02:44:04.977Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595453,"Chad Wallach","/api/v1/people/595453","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.4,64.5,14,2,0.5318,6.5989,21.1807,-27.6495,-10.7467,4.2332,1.4027,2.1088,-1.3904,-103.925,0.9219,3.4777,50.0024,5.004,-11.4812,22.8,12,24,2224,263,NA,NA,NA,NA,NA,NA,FALSE,-46.2,8.4,19.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T02:43:02.560Z","2023-04-22T02:43:05.798Z",TRUE,"pitch","dfa26861-f32d-4922-b91c-5677b14efc9a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.64,1.72,NA,118.58,151.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Chad Wallach called out on strikes.",0,0,2,33,"bottom",5,"2023-04-22T02:42:51.506Z","2023-04-22T02:44:04.977Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595453,"Chad Wallach","/api/v1/people/595453","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,78.1,2,2,0.4433,6.8059,22.6272,-26.159,-0.3892,3.8824,-0.0414,3.2428,-7.5156,-123.1743,0.5537,3.0897,50.0016,5.213,-0.6019,3.6,7.2,24,2071,152,NA,NA,NA,NA,NA,NA,FALSE,-30.5,7.4,2.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718485,"2023-04-22",0,"2023-04-22T02:42:26.064Z","2023-04-22T02:42:31.116Z",TRUE,"pitch","36e279be-0414-49a2-a725-007c5c986743",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,2,NA,NA,3.6,1.64,NA,194.5,174.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Hit By Pitch","hit_by_pitch","Zach Neto hit by pitch.",0,0,2,32,"bottom",5,"2023-04-22T02:42:20.438Z","2023-04-22T02:42:31.116Z",TRUE,FALSE,FALSE,FALSE,11,1,0,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75,68.7,13,2,0.505,6.7784,21.0791,-29.4665,-7.8807,2.2756,-2.0332,2.3961,-8.572,-108.9207,0.9499,2.9932,50.0012,5.1678,-9.3631,20.4,10.8,24,2282,271,NA,NA,NA,NA,NA,NA,FALSE,-44.4,4.8,16.8,NA,NA,NA,NA,FALSE,FALSE,687263,"Zach Neto","/api/v1/people/687263",NA,NA,NA,NA,NA,NA
718485,"2023-04-22",2,"2023-04-22T02:41:51.959Z","2023-04-22T02:41:59.859Z",TRUE,"pitch","4f236aec-6639-4e44-8a0a-2d8d3535cdfd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.21,1.49,NA,149.57,168.04,"ground_ball","medium","1",126.64,179.97,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Luis Rengifo grounds out, pitcher Ryan Yarbrough to first baseman Vinnie Pasquantino.",0,0,2,31,"bottom",5,"2023-04-22T02:41:14.046Z","2023-04-22T02:41:59.859Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",642232,"Ryan Yarbrough","/api/v1/people/642232","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,79,11,2,0.4401,6.7366,21.895,-24.2452,1.2825,5.0396,-0.8544,2.6201,-9.6792,-123.8891,-1.4393,2.9161,50.0036,5.2115,2.0191,1.2,6,24,2081,144,66.9,-12,12,NA,NA,NA,TRUE,-28.3,9.1,-0.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
