"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717581,"2023-06-28",1,"2023-06-29T00:26:11.089Z","2023-06-29T00:26:15.286Z",TRUE,"pitch","ed7e0ce5-6a2d-4f1b-a3e3-095f2e4cfc09",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.2998,1.5113,NA,155.77,223.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Grounded Into DP","grounded_into_double_play","Mark Canha grounds into a double play, third baseman Brian Anderson to second baseman Owen Miller to first baseman Rowdy Tellez. Francisco Alvarez out at 2nd. Mark Canha out at 1st.",0,2,2,36,"bottom",4,"2023-06-29T00:25:27.480Z","2023-06-29T00:27:25.855Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.5,13,0.9,0.4103,6.3493,27.9232,-10.9009,2.746,11.7811,-1.0172,0.5762,-7.1254,-133.351,-12.1064,1.3295,50.0057,5.9544,4.96,14.4,3.6,24,2275,151,NA,NA,NA,NA,NA,NA,FALSE,-13.6,19,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",0,"2023-06-29T00:25:51.334Z","2023-06-29T00:25:55.089Z",TRUE,"pitch","59ce1adc-a196-4380-b501-590abdbb32f2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.3,1.54,NA,126.57,158.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Grounded Into DP","grounded_into_double_play","Mark Canha grounds into a double play, third baseman Brian Anderson to second baseman Owen Miller to first baseman Rowdy Tellez. Francisco Alvarez out at 2nd. Mark Canha out at 1st.",0,2,2,36,"bottom",4,"2023-06-29T00:25:27.480Z","2023-06-29T00:27:25.855Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,81.5,2,0.9,0.4238,6.3105,26.8815,-24.7514,-1.4636,4.3901,-0.251,2.9641,-4.2689,-129.2311,-3.353,1.6124,50.0046,6.1792,-2.4763,7.2,6,24,2268,187,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",4,"2023-06-29T00:27:06.310Z","2023-06-29T00:27:19.257Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,592192,"/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Grounded Into DP","grounded_into_double_play","Mark Canha grounds into a double play, third baseman Brian Anderson to second baseman Owen Miller to first baseman Rowdy Tellez. Francisco Alvarez out at 2nd. Mark Canha out at 1st.",0,2,2,36,"bottom",4,"2023-06-29T00:25:27.480Z","2023-06-29T00:27:25.855Z",TRUE,FALSE,FALSE,TRUE,24,2,2,3,592192,"Mark Canha","/api/v1/people/592192","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607043,"Brandon Nimmo","/api/v1/people/607043",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",5,"2023-06-29T00:25:20.801Z","2023-06-29T00:25:24.683Z",TRUE,"pitch","a35c6f2b-429b-411e-b1f5-bd23526051e7",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.4737,1.6786,NA,139.94,188.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,2,2,35,"bottom",4,"2023-06-29T00:24:13.393Z","2023-06-29T00:25:24.683Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,7,0.9,0.4043,6.3584,31.5831,-13.48,1.1882,10.0694,-0.6019,1.8595,-6.125,-135.8364,-8.6597,1.5342,50.0042,6.0403,2.2073,3.6,3.6,24,2377,159,NA,NA,NA,NA,NA,NA,TRUE,-15.1,16.4,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",682626,"Francisco Alvarez","/api/v1/people/682626",624413,"Pete Alonso","/api/v1/people/624413"
717581,"2023-06-28",4,"2023-06-29T00:25:03.860Z","2023-06-29T00:25:08.796Z",TRUE,"pitch","972e4f43-9b17-425e-b4d1-15b0cf4e2390",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.4737,1.6212,NA,95.15,221.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,2,2,35,"bottom",4,"2023-06-29T00:24:13.393Z","2023-06-29T00:25:24.683Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,83.9,14,0.92,0.4109,6.4001,31.6005,-20.3064,10.5175,6.6108,0.5731,0.6263,-5.9775,-133.8138,-10.1074,1.4813,50.0052,5.9361,18.8831,38.4,6,24,2252,154,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9.7,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",3,"2023-06-29T00:24:47.267Z","2023-06-29T00:24:52.406Z",TRUE,"pitch","5d27d6c5-dd69-43df-b154-9f8ebf87b641",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.445,1.6212,NA,123.78,203.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,2,2,35,"bottom",4,"2023-06-29T00:24:13.393Z","2023-06-29T00:25:24.683Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.6,13,2,0.4131,6.3971,29.4533,-22.2217,6.0126,5.5933,-0.178,1.3192,-6.5296,-132.7799,-8.0524,1.5363,50.0024,6.0184,10.6951,21.6,6,24,2203,157,NA,NA,NA,NA,NA,NA,FALSE,-24.5,8.5,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",2,"2023-06-29T00:24:29.632Z","2023-06-29T00:24:34.362Z",TRUE,"pitch","f663dbfa-3ad2-4cfb-9f57-699af2bf8016",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.6171,1.6785,NA,109.06,201.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,2,2,35,"bottom",4,"2023-06-29T00:24:13.393Z","2023-06-29T00:25:24.683Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,81.5,14,0.9,0.4244,6.2809,28.1373,-24.4531,-2.3088,4.5816,0.2084,1.3837,-3.2866,-129.2797,-6.9645,1.7983,50.0022,6.0023,-3.8887,9.6,6,24,2333,172,NA,NA,NA,NA,NA,NA,FALSE,-27.8,6.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",1,"2023-06-29T00:24:15.732Z","2023-06-29T00:24:19.508Z",TRUE,"pitch","b5deb1ca-f457-4e34-85f1-c15fdcd67aa4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5598,1.6499,NA,93.28,182.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,2,2,35,"bottom",4,"2023-06-29T00:24:13.393Z","2023-06-29T00:25:24.683Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.2,9,0.92,0.4133,6.3502,30.9153,-21.3326,9.8001,6.1096,0.6222,2.0814,-5.9393,-132.9778,-6.4458,1.6218,50.0042,6.1054,17.3943,34.8,6,24,2193,154,NA,NA,NA,NA,NA,NA,FALSE,-23.3,9.7,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",0,"2023-06-29T00:23:17.702Z","2023-06-29T00:24:15.732Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Brett Baty called out on strikes.",0,2,2,35,"bottom",4,"2023-06-29T00:24:13.393Z","2023-06-29T00:25:24.683Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_LHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",7,"2023-06-29T00:23:00.145Z","2023-06-29T00:23:03.574Z",TRUE,"pitch","d2976b3d-c250-4175-80b5-2ba3e8b7c2a3",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.0851,1.4726,NA,168.64,182.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Francisco Alvarez walks. Francisco Lindor scores. Pete Alonso to 3rd. Tommy Pham to 2nd.",1,2,2,34,"bottom",4,"2023-06-29T00:21:20.459Z","2023-06-29T00:23:03.574Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84,13,0.91,0.4086,6.4651,32.8306,-10.4568,1.6534,11.9704,-1.3546,2.0854,-8.0948,-134.7236,-8.4154,1.4912,50.0024,6.014,3,4.8,2.4,24,2316,154,NA,NA,NA,NA,NA,NA,FALSE,-12.5,19.7,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",682626,"Francisco Alvarez","/api/v1/people/682626",624413,"Pete Alonso","/api/v1/people/624413"
717581,"2023-06-28",5,"2023-06-29T00:22:28.234Z","2023-06-29T00:22:33.557Z",TRUE,"pitch","61c1648c-1999-493f-a9c8-34c6208cd01a",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.0851,1.4726,NA,134.01,182.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Francisco Alvarez walks. Francisco Lindor scores. Pete Alonso to 3rd. Tommy Pham to 2nd.",1,2,2,34,"bottom",4,"2023-06-29T00:21:20.459Z","2023-06-29T00:23:03.574Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,4,0.91,0.4088,6.3468,30.4686,-11.3653,1.611,11.4605,-0.4463,2.0893,-6.0466,-134.248,-8.2549,1.6312,50.0059,6.0235,2.9266,7.2,2.4,24,2460,152,NA,NA,NA,NA,NA,NA,FALSE,-13.2,19.1,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",4,"2023-06-29T00:22:11.216Z","2023-06-29T00:22:15.857Z",TRUE,"pitch","75e05da1-58f1-46eb-8739-af9e1baa3cd6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,2.9415,1.2719,NA,149.2,200.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Francisco Alvarez walks. Francisco Lindor scores. Pete Alonso to 3rd. Tommy Pham to 2nd.",1,2,2,34,"bottom",4,"2023-06-29T00:21:20.459Z","2023-06-29T00:23:03.574Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,81,13,0.89,0.4253,6.3654,30.4735,-22.0861,-1.2985,6.0229,-0.8448,1.4147,-5.9027,-129.4702,-7.3859,1.646,50.0005,6.0305,-2.1736,8.4,6,24,2380,168,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",3,"2023-06-29T00:21:55.256Z","2023-06-29T00:22:00.524Z",TRUE,"pitch","17763d43-6ed4-48fb-acf3-8170671ac7fb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.1711,1.4439,NA,160.63,199.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Francisco Alvarez walks. Francisco Lindor scores. Pete Alonso to 3rd. Tommy Pham to 2nd.",1,2,2,34,"bottom",4,"2023-06-29T00:21:20.459Z","2023-06-29T00:23:03.574Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,80.1,13,0.89,0.429,6.3378,30.8621,-21.6414,0.2269,6.4044,-1.1446,1.4436,-6.723,-128.5067,-7.2765,1.4949,50.0003,6.0377,0.3737,2.4,6,24,2417,174,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.8,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",2,"2023-06-29T00:21:36.973Z","2023-06-29T00:21:40.670Z",TRUE,"pitch","1b917b85-5e39-480d-bb40-93e210a9690a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0851,1.4439,NA,156.37,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Francisco Alvarez walks. Francisco Lindor scores. Pete Alonso to 3rd. Tommy Pham to 2nd.",1,2,2,34,"bottom",4,"2023-06-29T00:21:20.459Z","2023-06-29T00:23:03.574Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,77.9,13,0.91,0.4421,6.6561,28.1481,-24.3187,10.7853,5.0689,-1.0328,0.992,-9.5369,-124.5372,-7.0121,1.4701,50.0024,5.8945,16.7134,30,8.4,24,1866,139,NA,NA,NA,NA,NA,NA,FALSE,-30.2,7.4,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",1,"2023-06-29T00:21:22.717Z","2023-06-29T00:21:27.136Z",TRUE,"pitch","62777314-5b40-48e6-a39a-b62c179bbee5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0851,1.4153,NA,140.04,212.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Francisco Alvarez walks. Francisco Lindor scores. Pete Alonso to 3rd. Tommy Pham to 2nd.",1,2,2,34,"bottom",4,"2023-06-29T00:21:20.459Z","2023-06-29T00:23:03.574Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,81.2,13,0.89,0.4254,6.2812,29.3676,-21.8663,-2.1807,6.1545,-0.6045,0.9808,-5.0013,-129.2402,-8.3954,1.6466,50.0035,5.9776,-3.6537,10.8,6,24,2249,166,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",0,"2023-06-29T00:21:05.038Z","2023-06-29T00:21:22.717Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Francisco Alvarez walks. Francisco Lindor scores. Pete Alonso to 3rd. Tommy Pham to 2nd.",1,2,2,34,"bottom",4,"2023-06-29T00:21:20.459Z","2023-06-29T00:23:03.574Z",TRUE,TRUE,FALSE,FALSE,0,4,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",489119,"Wade Miley","/api/v1/people/489119","L","Left","vs_LHP","vs_RHB","Loaded",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
